wind_speed,GE Vernova GE 3.2-130
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,56.1
3.01,57.36113455536841
3.02,58.6293858043509
3.03,59.90474483483282
3.04,61.18720273469965
3.05,62.47675059183677
3.06,63.77337949412968
3.07,65.07708052946371
3.08,66.3878447857244
3.09,67.70566335079705
3.1,69.03052731256724
3.11,70.36242775892023
3.12,71.70135577774161
3.13,73.04730245691667
3.14,74.40025888433095
3.15,75.76021614786978
3.16,77.12716533541868
3.17,78.50109753486299
3.18,79.88200383408824
3.19,81.26987532097971
3.2,82.66470308342299
3.21,84.06647820930338
3.22,85.47519178650643
3.23,86.89083490291742
3.24,88.31339864642192
3.25,89.74287410490523
3.26,91.17925236625284
3.27,92.62252451835028
3.28,94.0726816490828
3.29,95.52971484633598
3.3,96.99361519799508
3.31,98.4643737919457
3.32,99.94198171607312
3.33,101.42643005826292
3.34,102.91770990640038
3.35,104.41581234837103
3.36,105.9207284720602
3.37,107.43244936535348
3.38,108.95096611613612
3.39,110.47626981229368
3.4,112.00835154171148
3.41,113.54720239227508
3.42,115.09281345186972
3.43,116.64517580838104
3.44,118.20428054969426
3.45,119.77011876369502
3.46,121.34268153826856
3.47,122.92195996130044
3.48,124.507945120676
3.49,126.10062810428072
3.5,127.7
3.51,129.30605189571926
3.52,130.918774879324
3.53,132.53816003869957
3.54,134.16419846173147
3.55,135.796881236305
3.56,137.43619945030574
3.57,139.08214419161897
3.58,140.7347065481303
3.59,142.39387760772496
3.6,144.05964845828856
3.61,145.73201018770632
3.62,147.4109538838639
3.63,149.09647063464655
3.64,150.7885515279398
3.65,152.487187651629
3.66,154.19237009359966
3.67,155.90408994173708
3.68,157.6223382839269
3.69,159.34710620805433
3.7,161.07838480200496
3.71,162.81616515366406
3.72,164.56043835091722
3.73,166.31119548164972
3.74,168.06842763374715
3.75,169.83212589509478
3.76,171.6022813535781
3.77,173.3788850970826
3.78,175.1619282134936
3.79,176.95140179069665
3.8,178.747296916577
3.81,180.54960467902032
3.82,182.3583161659118
3.83,184.17342246513704
3.84,185.99491466458136
3.85,187.82278385213027
3.86,189.65702111566907
3.87,191.49761754308332
3.88,193.3445642222584
3.89,195.19785224107977
3.9,197.0574726874328
3.91,198.92341664920295
3.92,200.7956752142756
3.93,202.6742394705363
3.94,204.5591005058703
3.95,206.45024940816327
3.96,208.34767726530035
3.97,210.2513751651672
3.98,212.1613341956491
3.99,214.07754544463165
4.0,216.0
4.01,217.92869466175435
4.02,219.86364907835295
4.03,221.8048886103689
4.04,223.7524386183746
4.05,225.7063244629431
4.06,227.66657150464732
4.07,229.63320510406032
4.08,231.60625062175453
4.09,233.585733418303
4.1,235.57167885427864
4.11,237.56411229025449
4.12,239.56305908680287
4.13,241.56854460449716
4.14,243.58059420390995
4.15,245.59923324561436
4.16,247.62448709018287
4.17,249.65638109818855
4.18,251.6949406302043
4.19,253.7401910468031
4.2,255.79215770855745
4.21,257.85086597604044
4.22,259.9163412098249
4.23,261.9886087704837
4.24,264.0676940185897
4.25,266.1536223147157
4.26,268.2464190194346
4.27,270.3461094933193
4.28,272.4527190969428
4.29,274.5662731908776
4.3,276.6867971356968
4.31,278.8143162919731
4.32,280.9488560202797
4.33,283.09044168118913
4.34,285.2390986352743
4.35,287.39485224310806
4.36,289.5577278652636
4.37,291.7277508623133
4.38,293.9049465948303
4.39,296.0893404233873
4.4,298.2809577085575
4.41,300.47982381091333
4.42,302.6859640910278
4.43,304.8994039094738
4.44,307.1201686268245
4.45,309.3482836036522
4.46,311.58377420053006
4.47,313.8266657780308
4.48,316.0769836967277
4.49,318.3347533171931
4.5,320.6
4.51,322.872789457263
4.52,325.1533488072637
4.53,327.44194551982514
4.54,329.73884706477025
4.55,332.04432091192234
4.56,334.3586345311044
4.57,336.68205539214006
4.58,339.0148509648517
4.59,341.35728871906286
4.6,343.70963612459644
4.61,346.07216065127625
4.62,348.4451297689245
4.63,350.82881094736484
4.64,353.2234716564201
4.65,355.629379365914
4.66,358.046801545669
4.67,360.47600566550847
4.68,362.9172591952556
4.69,365.3708296047337
4.7,367.8369843637655
4.71,370.3159909421743
4.72,372.8081168097832
4.73,375.3136294364156
4.74,377.8327962918941
4.75,380.3658848460423
4.76,382.9131625686831
4.77,385.4748969296397
4.78,388.0513553987356
4.79,390.6428054457931
4.8,393.2495145406358
4.81,395.8717501530869
4.82,398.5097797529696
4.83,401.1638708101067
4.84,403.8342907943215
4.85,406.5213071754372
4.86,409.2251874232769
4.87,411.9461990076635
4.88,414.6846093984204
4.89,417.4406860653707
4.9,420.2146964783376
4.91,423.0069081071439
4.92,425.8175884216129
4.93,428.6470048915679
4.94,431.49542498683206
4.95,434.3631161772281
4.96,437.2503459325794
4.97,440.157381722709
4.98,443.0844910174405
4.99,446.0319412865964
5.0,449.0
5.01,451.9888769616836
5.02,454.998551312516
5.03,458.0289445275752
5.04,461.0799780819388
5.05,464.15157345068434
5.06,467.24365210889016
5.07,470.3561355316342
5.08,473.48894519399386
5.09,476.6420025710472
5.1,479.81522913787205
5.11,483.00854636954654
5.12,486.22187574114776
5.13,489.45513872775433
5.14,492.7082568044436
5.15,495.9811514462939
5.16,499.2737441283827
5.17,502.58595632578783
5.18,505.9177095135872
5.19,509.2689251668591
5.2,512.6395247606805
5.21,516.0294297701297
5.22,519.4385616702848
5.23,522.8668419362236
5.24,526.3141920430235
5.25,529.7805334657625
5.26,533.2657876795186
5.27,536.7698761593696
5.28,540.2927203803937
5.29,543.8342418176678
5.3,547.3943619462708
5.31,550.9730022412798
5.32,554.5700841777732
5.33,558.1855292308285
5.34,561.8192588755234
5.35,565.4711945869361
5.36,569.1412578401445
5.37,572.829370110226
5.38,576.5354528722586
5.39,580.2594276013205
5.4,584.0012157724894
5.41,587.7607388608426
5.42,591.5379183414587
5.43,595.332675689415
5.44,599.14493237979
5.45,602.9746098876608
5.46,606.8216296881054
5.47,610.6859132562018
5.48,614.5673820670287
5.49,618.4659575956623
5.5,622.3815613171814
5.51,626.3141147066636
5.52,630.2635392391869
5.53,634.2297563898295
5.54,638.2126876336683
5.55,642.2122544457819
5.56,646.2283783012479
5.57,650.2609806751444
5.58,654.3099830425487
5.59,658.375306878539
5.6,662.4568736581931
5.61,666.5546048565893
5.62,670.6684219488046
5.63,674.7982464099172
5.64,678.9439997150049
5.65,683.105603339146
5.66,687.2829787574179
5.67,691.4760474448983
5.68,695.6847308766653
5.69,699.9089505277971
5.7,704.1486278733709
5.71,708.4036843884646
5.72,712.6740415481564
5.73,716.9596208275245
5.74,721.2603437016459
5.75,725.5761316455985
5.76,729.9069061344607
5.77,734.25258864331
5.78,738.6131006472248
5.79,742.9883636212819
5.8,747.3782990405598
5.81,751.782828380136
5.82,756.2018731150897
5.83,760.6353547204969
5.84,765.0831946714362
5.85,769.5453144429855
5.86,774.0216355102228
5.87,778.5120793482255
5.88,783.0165674320717
5.89,787.5350212368394
5.9,792.0673622376064
5.91,796.6135119094503
5.92,801.1733917274487
5.93,805.7469231666802
5.94,810.3340277022226
5.95,814.9346268091529
5.96,819.5486419625495
5.97,824.1759946374902
5.98,828.8166063090536
5.99,833.4703984523159
6.0,838.1372925423561
6.01,842.8172100542514
6.02,847.5100724630806
6.03,852.2158012439212
6.04,856.9343178718503
6.05,861.6655438219462
6.06,866.4094005692871
6.07,871.1658095889509
6.08,875.9346923560145
6.09,880.7159703455566
6.1,885.5095650326547
6.11,890.3153978923873
6.12,895.1333903998309
6.13,899.9634640300643
6.14,904.8055402581654
6.15,909.659540559212
6.16,914.5253864082816
6.17,919.4029992804524
6.18,924.2923006508016
6.19,929.193211994408
6.2,934.1056547863489
6.21,939.029550501702
6.22,943.9648206155452
6.23,948.9113866029568
6.24,953.8691699390145
6.25,958.8380920987956
6.26,963.8180745573784
6.27,968.8090387898408
6.28,973.8109062712608
6.29,978.8235984767156
6.3,983.8470368812837
6.31,988.881142960042
6.32,993.92583818807
6.33,998.981044040444
6.34,1004.0466819922422
6.35,1009.1226735185428
6.36,1014.2089400944242
6.37,1019.3054031949628
6.38,1024.4119842952373
6.39,1029.5286048703254
6.4,1034.6551863953052
6.41,1039.7916503452543
6.42,1044.9379181952502
6.43,1050.0939114203711
6.44,1055.259551495696
6.45,1060.4347598963006
6.46,1065.6194580972635
6.47,1070.813567573663
6.48,1076.0170098005776
6.49,1081.2297062530836
6.5,1086.4515784062594
6.51,1091.6825477351829
6.52,1096.9225357149323
6.53,1102.1714638205858
6.54,1107.42925352722
6.55,1112.6958263099132
6.56,1117.9711036437434
6.57,1123.255007003789
6.58,1128.547457865127
6.59,1133.8483777028357
6.6,1139.1576879919924
6.61,1144.4753102076756
6.62,1149.801165824963
6.63,1155.1351763189318
6.64,1160.477263164661
6.65,1165.8273478372275
6.66,1171.18535181171
6.67,1176.5511965631854
6.68,1181.9248035667315
6.69,1187.3060942974275
6.7,1192.6949902303495
6.71,1198.0914128405768
6.72,1203.4952836031866
6.73,1208.9065239932568
6.74,1214.325055485865
6.75,1219.7507995560893
6.76,1225.1836776790076
6.77,1230.6236113296973
6.78,1236.0705219832378
6.79,1241.524331114705
6.8,1246.9849601991773
6.81,1252.4523307117329
6.82,1257.92636412745
6.83,1263.4069819214053
6.84,1268.8941055686778
6.85,1274.3876565443445
6.86,1279.8875563234838
6.87,1285.393726381173
6.88,1290.9060881924904
6.89,1296.4245632325135
6.9,1301.9490729763213
6.91,1307.4795388989903
6.92,1313.0158824755983
6.93,1318.558025181224
6.94,1324.105888490945
6.95,1329.659393879839
6.96,1335.2184628229834
6.97,1340.783016795457
6.98,1346.3529772723368
6.99,1351.928265728701
7.0,1357.508803639627
7.01,1363.094512480194
7.02,1368.685313725478
7.03,1374.2811288505588
7.04,1379.881879330513
7.05,1385.4874866404175
7.06,1391.0978722553525
7.07,1396.7129576503946
7.08,1402.3326643006214
7.09,1407.956913681111
7.1,1413.5856272669416
7.11,1419.2187265331906
7.12,1424.8561329549357
7.13,1430.497768007255
7.14,1436.1435531652264
7.15,1441.7934099039285
7.16,1447.4472596984374
7.17,1453.1050240238324
7.18,1458.7666243551903
7.19,1464.4319821675906
7.2,1470.1010189361095
7.21,1475.7736561358251
7.22,1481.449815241816
7.23,1487.1294177291593
7.24,1492.8123850729332
7.25,1498.498638748216
7.26,1504.188100230084
7.27,1509.8806909936163
7.28,1515.5763325138912
7.29,1521.2749462659854
7.3,1526.9764537249769
7.31,1532.6807763659444
7.32,1538.3878356639652
7.33,1544.0975530941168
7.34,1549.809850131477
7.35,1555.5246482511247
7.36,1561.2418689281376
7.37,1566.9614336375926
7.38,1572.6832638545677
7.39,1578.4072810541406
7.4,1584.1334067113908
7.41,1589.861562301394
7.42,1595.5916692992291
7.43,1601.3236491799737
7.44,1607.057423418706
7.45,1612.7929134905037
7.46,1618.530040870444
7.47,1624.268727033606
7.48,1630.0088934550663
7.49,1635.7504616099038
7.5,1641.4933529731952
7.51,1647.2374890200194
7.52,1652.9827912254534
7.53,1658.729181064576
7.54,1664.4765800124649
7.55,1670.2249095441964
7.56,1675.97409113485
7.57,1681.7240462595037
7.58,1687.4746963932337
7.59,1693.2259630111191
7.6,1698.9777675882378
7.61,1704.7300315996672
7.62,1710.4826765204853
7.63,1716.2356238257698
7.64,1721.9887949905988
7.65,1727.74211149005
7.66,1733.4954947992012
7.67,1739.24886639313
7.68,1745.0021477469147
7.69,1750.7552603356337
7.7,1756.5081256343638
7.71,1762.260665118183
7.72,1768.0128002621689
7.73,1773.7644525414005
7.74,1779.5155434309547
7.75,1785.2659944059092
7.76,1791.0157269413428
7.77,1796.764662512332
7.78,1802.5127225939564
7.79,1808.2598286612924
7.8,1814.005902189418
7.81,1819.750864653412
7.82,1825.4946375283516
7.83,1831.2371422893136
7.84,1836.9783004113776
7.85,1842.7180333696208
7.86,1848.4562626391207
7.87,1854.1929096949564
7.88,1859.927896012204
7.89,1865.6611430659411
7.9,1871.3925723312489
7.91,1877.122105283201
7.92,1882.8496633968773
7.93,1888.5751681473569
7.94,1894.298541009715
7.95,1900.0197034590308
7.96,1905.7385769703824
7.97,1911.4550830188464
7.98,1917.1691430795029
7.99,1922.8806786274276
8.0,1928.589611137699
8.01,1934.295862085396
8.02,1939.9993529455935
8.03,1945.7000051933728
8.04,1951.3977403038105
8.05,1957.0924797519845
8.06,1962.784145012972
8.07,1968.4726575618504
8.08,1974.1579388736995
8.09,1979.8399104235957
8.1,1985.518493686617
8.11,1991.1936101378412
8.12,1996.8651812523465
8.13,2002.5331285052116
8.14,2008.1973733715124
8.15,2013.857837326328
8.16,2019.5144418447355
8.17,2025.1671084018135
8.18,2030.81575847264
8.19,2036.4603135322916
8.2,2042.1006950558465
8.21,2047.736824518385
8.22,2053.3686233949816
8.23,2058.996013160716
8.24,2064.618915290665
8.25,2070.237251259907
8.26,2075.8509425435195
8.27,2081.4599106165806
8.28,2087.064076954169
8.29,2092.6633630313613
8.3,2098.2576903232366
8.31,2103.8469803048715
8.32,2109.431154451344
8.33,2115.010134237732
8.34,2120.5838411391137
8.35,2126.1521966305672
8.36,2131.715122187169
8.37,2137.272539284
8.38,2142.824369396136
8.39,2148.3705339986523
8.4,2153.9109545666306
8.41,2159.445552575147
8.42,2164.97424949928
8.43,2170.496966814107
8.44,2176.0136259947058
8.45,2181.5241485161555
8.46,2187.028455853533
8.47,2192.5264694819152
8.48,2198.018110876381
8.49,2203.503301512008
8.5,2208.9819628638743
8.51,2214.454016407057
8.52,2219.919383616635
8.53,2225.3779859676856
8.54,2230.829744935287
8.55,2236.2745819945176
8.56,2241.712418620453
8.57,2247.1431762881725
8.58,2252.566776472754
8.59,2257.983140649276
8.6,2263.392190292814
8.61,2268.793846878448
8.62,2274.188031881256
8.63,2279.574666776316
8.64,2284.9536730387035
8.65,2290.3249721434977
8.66,2295.688485565777
8.67,2301.044134780618
8.68,2306.3918412631
8.69,2311.7315264883005
8.7,2317.0631119312966
8.71,2322.3865190671672
8.72,2327.7016693709893
8.73,2333.00848431784
8.74,2338.3068853827995
8.75,2343.596794040943
8.76,2348.8781317673506
8.77,2354.1508200370986
8.78,2359.4147803252654
8.79,2364.669934106929
8.8,2369.9162028571677
8.81,2375.1535080510585
8.82,2380.381771163679
8.83,2385.6009136701077
8.84,2390.810857045422
8.85,2396.0115227646997
8.86,2401.2028323030195
8.87,2406.384707135459
8.88,2411.5570687370964
8.89,2416.719838583008
8.9,2421.872938148272
8.91,2427.0162889079675
8.92,2432.149812337172
8.93,2437.2734299109616
8.94,2442.3870631044165
8.95,2447.4906333926133
8.96,2452.584062250632
8.97,2457.6672711535457
8.98,2462.7401815764365
8.99,2467.8027149943805
9.0,2472.8547928824564
9.01,2477.896336715741
9.02,2482.927267969313
9.03,2487.94750811825
9.04,2492.956978637629
9.05,2497.955601002531
9.06,2502.943296688029
9.07,2507.9199871692044
9.08,2512.885593921133
9.09,2517.840038418895
9.1,2522.783242137566
9.11,2527.7151265522243
9.12,2532.6356131379493
9.13,2537.5446233698176
9.14,2542.442078722907
9.15,2547.327900672295
9.16,2552.20201069306
9.17,2557.0643302602803
9.18,2561.914780849033
9.19,2566.753283934396
9.2,2571.5797609914475
9.21,2576.394133495265
9.22,2581.196322920928
9.23,2585.986250743511
9.24,2590.7638384380944
9.25,2595.529007479755
9.26,2600.281679343571
9.27,2605.02177550462
9.28,2609.7492174379804
9.29,2614.4639266187296
9.3,2619.165824521947
9.31,2623.8548326227083
9.32,2628.530872396091
9.33,2633.193865317174
9.34,2637.843732861036
9.35,2642.480396502754
9.36,2647.103777717406
9.37,2651.713797980069
9.38,2656.3103787658238
9.39,2660.893441549744
9.4,2665.462907806909
9.41,2670.018699012397
9.42,2674.560736641288
9.43,2679.088942168656
9.44,2683.603237069581
9.45,2688.103542819141
9.46,2692.5897808924133
9.47,2697.061872764475
9.48,2701.5197399104054
9.49,2705.9633038052816
9.5,2710.3924859241806
9.51,2714.807207742182
9.52,2719.207390734363
9.53,2723.5929563758
9.54,2727.963826141573
9.55,2732.31992150676
9.56,2736.6611639464363
9.57,2740.9874749356813
9.58,2745.298775949573
9.59,2749.594988463189
9.6,2753.8760339516075
9.61,2758.1418338899057
9.62,2762.392309753161
9.63,2766.6273830164537
9.64,2770.846975154859
9.65,2775.0510076434566
9.66,2779.2394019573217
9.67,2783.412079571535
9.68,2787.568961961173
9.69,2791.709970601313
9.7,2795.835026967035
9.71,2799.9440525334157
9.72,2804.036968775531
9.73,2808.113697168462
9.74,2812.174159187284
9.75,2816.2182763070764
9.76,2820.2459700029167
9.77,2824.2571617498816
9.78,2828.25177302305
9.79,2832.2297252975004
9.8,2836.19094004831
9.81,2840.1353387505565
9.82,2844.062842879317
9.83,2847.97337390967
9.84,2851.8668533166942
9.85,2855.743202575466
9.86,2859.6023431610647
9.87,2863.444196548568
9.88,2867.2686842130515
9.89,2871.0757276295963
9.9,2874.8652482732773
9.91,2878.637167619174
9.92,2882.391407142364
9.93,2886.1278883179257
9.94,2889.846532620936
9.95,2893.5472615264725
9.96,2897.2299965096145
9.97,2900.894659045439
9.98,2904.541170609022
9.99,2908.169452675445
10.0,2911.779426719784
10.01,2915.371014217116
10.02,2918.94413664252
10.03,2922.4987154710734
10.04,2926.0346721778537
10.05,2929.5519282379405
10.06,2933.0504051264097
10.07,2936.53002431834
10.08,2939.990707288809
10.09,2943.432375512893
10.1,2946.854950465674
10.11,2950.258353622225
10.12,2953.6425064576288
10.13,2957.007330446959
10.14,2960.352747065296
10.15,2963.678677787716
10.16,2966.985044089297
10.17,2970.271767445118
10.18,2973.538769330256
10.19,2976.7859712197887
10.2,2980.013294588795
10.21,2983.2206609123523
10.22,2986.4079916655373
10.23,2989.5752083234293
10.24,2992.7222323611054
10.25,2995.848985253644
10.26,2998.9553884761226
10.27,3002.0413635036184
10.28,3005.106831811211
10.29,3008.151714873976
10.3,3011.175934166993
10.31,3014.1794111653385
10.32,3017.162067344092
10.33,3020.12382417833
10.34,3023.0646031431306
10.35,3025.9843257135717
10.36,3028.8829133647314
10.37,3031.760287571687
10.38,3034.6163698095183
10.39,3037.4510815533004
10.4,3040.2643442781127
10.41,3043.056079459032
10.42,3045.8262085711376
10.43,3048.574653089506
10.44,3051.301334489215
10.45,3054.0061742453445
10.46,3056.6890938329707
10.47,3059.350014727172
10.48,3061.988858403024
10.49,3064.605546335608
10.5,3067.2
10.51,3069.772126162554
10.52,3072.3217727547285
10.53,3074.848772999256
10.54,3077.352960118873
10.55,3079.8341673363134
10.56,3082.292227874309
10.57,3084.726974955595
10.58,3087.138241802905
10.59,3089.5258616389747
10.6,3091.889667686537
10.61,3094.229493168326
10.62,3096.5451713070747
10.63,3098.83653532552
10.64,3101.103418446393
10.65,3103.3456538924297
10.66,3105.5630748863628
10.67,3107.7555146509267
10.68,3109.922806408856
10.69,3112.064783382885
10.7,3114.1812787957465
10.71,3116.2721258701768
10.72,3118.337157828907
10.73,3120.376207894673
10.74,3122.389109290208
10.75,3124.3756952382478
10.76,3126.335798961524
10.77,3128.2692536827726
10.78,3130.175892624726
10.79,3132.055549010121
10.8,3133.908056061688
10.81,3135.733247002164
10.82,3137.530955054281
10.83,3139.301013440775
10.84,3141.043255384379
10.85,3142.757514107826
10.86,3144.4436228338523
10.87,3146.1014147851897
10.88,3147.730723184575
10.89,3149.3313812547394
10.9,3150.903222218419
10.91,3152.4460792983477
10.92,3153.9597857172585
10.93,3155.4441746978846
10.94,3156.8990794629626
10.95,3158.3243332352245
10.96,3159.719769237406
10.97,3161.08522069224
10.98,3162.4205208224603
10.99,3163.7255028508025
11.0,3165.0
11.01,3166.243969725914
11.02,3167.4578664169203
11.03,3168.6422686945225
11.04,3169.797755180224
11.05,3170.9249044955286
11.06,3172.0242952619387
11.07,3173.096506100958
11.08,3174.1421156340903
11.09,3175.1617024828383
11.1,3176.155845268706
11.11,3177.125122613196
11.12,3178.070113137812
11.13,3178.991395464058
11.14,3179.8895482134376
11.15,3180.765150007452
11.16,3181.6187794676066
11.17,3182.4510152154044
11.18,3183.2624358723488
11.19,3184.0536200599427
11.2,3184.8251463996894
11.21,3185.5775935130923
11.22,3186.3115400216548
11.23,3187.0275645468814
11.24,3187.7262457102747
11.25,3188.4081621333376
11.26,3189.0738924375737
11.27,3189.724015244487
11.28,3190.35910917558
11.29,3190.979752852356
11.3,3191.58652489632
11.31,3192.180003928973
11.32,3192.76076857182
11.33,3193.329397446364
11.34,3193.886469174108
11.35,3194.432562376556
11.36,3194.96825567521
11.37,3195.4941276915747
11.38,3196.0107570471537
11.39,3196.5187223634503
11.4,3197.0186022619664
11.41,3197.510975364207
11.42,3197.996420291675
11.43,3198.4755156658725
11.44,3198.9488401083054
11.45,3199.4169722404745
11.46,3199.8804906838845
11.47,3200.33997406004
11.48,3200.7960009904405
11.49,3201.249150096593
11.5,3201.7
11.51,3202.149023733789
11.52,3202.596271977588
11.53,3203.041689822651
11.54,3203.4852223602265
11.55,3203.9268146815707
11.56,3204.3664118779348
11.57,3204.8039590405706
11.58,3205.2394012607324
11.59,3205.6726836296702
11.6,3206.1037512386383
11.61,3206.532549178889
11.62,3206.959022541673
11.63,3207.3831164182457
11.64,3207.804775899857
11.65,3208.223946077761
11.66,3208.640572043209
11.67,3209.054598887454
11.68,3209.4659717017485
11.69,3209.8746355773446
11.7,3210.280535605496
11.71,3210.683616877453
11.72,3211.083824484469
11.73,3211.481103517798
11.74,3211.875399068691
11.75,3212.2666562284
11.76,3212.654820088179
11.77,3213.039835739279
11.78,3213.421648272953
11.79,3213.8002027804537
11.8,3214.175444353033
11.81,3214.5473180819445
11.82,3214.9157690584398
11.83,3215.2807423737704
11.84,3215.64218311919
11.85,3216.000036385952
11.86,3216.354247265306
11.87,3216.704760848508
11.88,3217.051522226808
11.89,3217.394476491459
11.9,3217.733568733714
11.91,3218.068744044825
11.92,3218.3999475160444
11.93,3218.727124238624
11.94,3219.050219303818
11.95,3219.3691778028774
11.96,3219.6839448270557
11.97,3219.994465467604
11.98,3220.300684815776
11.99,3220.602547962824
12.0,3220.9
12.01,3221.192994538929
12.02,3221.4815192727256
12.03,3221.7655704148765
12.04,3222.045144178868
12.05,3222.320236778188
12.06,3222.5908444263223
12.07,3222.8569633367574
12.08,3223.1185897229816
12.09,3223.37571979848
12.1,3223.62834977674
12.11,3223.8764758712496
12.12,3224.1200942954933
12.13,3224.3592012629592
12.14,3224.5937929871343
12.15,3224.823865681505
12.16,3225.049415559558
12.17,3225.27043883478
12.18,3225.486931720658
12.19,3225.6988904306795
12.2,3225.9063111783294
12.21,3226.109190177096
12.22,3226.3075236404657
12.23,3226.5013077819253
12.24,3226.690538814961
12.25,3226.875212953061
12.26,3227.0553264097107
12.27,3227.230875398398
12.28,3227.401856132608
12.29,3227.56826482583
12.3,3227.730097691549
12.31,3227.8873509432515
12.32,3228.0400207944244
12.33,3228.1881034585563
12.34,3228.331595149132
12.35,3228.470492079638
12.36,3228.6047904635625
12.37,3228.7344865143923
12.38,3228.8595764456136
12.39,3228.980056470714
12.4,3229.0959228031784
12.41,3229.2071716564947
12.42,3229.3137992441507
12.43,3229.415801779631
12.44,3229.5131754764247
12.45,3229.605916548017
12.46,3229.694021207895
12.47,3229.777485669546
12.48,3229.856306146456
12.49,3229.930478852112
12.5,3230.0
12.51,3230.0648861104946
12.52,3230.12523493151
12.53,3230.181164517845
12.54,3230.232792924301
12.55,3230.28023820568
12.56,3230.3236184167786
12.57,3230.363051612399
12.58,3230.398655847344
12.59,3230.4305491764108
12.6,3230.458849654401
12.61,3230.483675336116
12.62,3230.5051442763543
12.63,3230.5233745299183
12.64,3230.5384841516066
12.65,3230.5505911962214
12.66,3230.559813718561
12.67,3230.5662697734274
12.68,3230.5700774156207
12.69,3230.571354699941
12.7,3230.570219681189
12.71,3230.5667904141646
12.72,3230.561184953669
12.73,3230.5535213545027
12.74,3230.5439176714644
12.75,3230.5324919593563
12.76,3230.5193622729785
12.77,3230.5046466671315
12.78,3230.4884631966147
12.79,3230.470929916229
12.8,3230.452164880776
12.81,3230.4322861450546
12.82,3230.411411763865
12.83,3230.3896597920098
12.84,3230.367148284287
12.85,3230.343995295498
12.86,3230.320318880443
12.87,3230.296237093923
12.88,3230.271867990738
12.89,3230.247329625689
12.9,3230.2227400535758
12.91,3230.198217329198
12.92,3230.173879507357
12.93,3230.149844642853
12.94,3230.126230790488
12.95,3230.1031560050587
12.96,3230.080738341369
12.97,3230.059095854217
12.98,3230.038346598405
12.99,3230.0186086287326
13.0,3230.0
13.01,3229.9826138190933
13.02,3229.966443401238
13.03,3229.9514571137465
13.04,3229.9376233239304
