wind_speed,Nordex N117 Gamma
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,23.0
3.01,24.04488978078775
3.02,25.09384684758841
3.03,26.146910643544487
3.04,27.20412061179865
3.05,28.26551619549342
3.06,29.33113683777148
3.07,30.40102198177532
3.08,31.47521107064764
3.09,32.553743547530935
3.1,33.63665885556791
3.11,34.72399643790104
3.12,35.81579573767303
3.13,36.912096198026376
3.14,38.01293726210376
3.15,39.1183583730477
3.16,40.22839897400088
3.17,41.343098508105776
3.18,42.462496418505104
3.19,43.58663214834136
3.2,44.71554514075722
3.21,45.8492748388952
3.22,46.98786068589798
3.23,48.13134212490805
3.24,49.27975859906814
3.25,50.4331495515207
3.26,51.5915544254084
3.27,52.75501266387387
3.28,53.923563710059625
3.29,55.09724700710836
3.3,56.27610199816253
3.31,57.46016812636487
3.32,58.64948483485785
3.33,59.844091566784186
3.34,61.04402776528637
3.35,62.24933287350708
3.36,63.46004633458882
3.37,64.67620759167428
3.38,65.89785608790598
3.39,67.12503126642657
3.4,68.35777257037859
3.41,69.59611944290471
3.42,70.84011132714741
3.43,72.08978766624942
3.44,73.3451879033532
3.45,74.6063514816015
3.46,75.87331784413675
3.47,77.14612643410166
3.48,78.42481669463876
3.49,79.7094280688907
3.5,81.0
3.51,82.29657193110931
3.52,83.59918330536127
3.53,84.90787356589834
3.54,86.22268215586328
3.55,87.54364851839853
3.56,88.87081209664679
3.57,90.20421233375058
3.58,91.5438886728526
3.59,92.88988055709532
3.6,94.24222742962144
3.61,95.60096873357342
3.62,96.96614391209404
3.63,98.3377924083257
3.64,99.7159536654112
3.65,101.10066712649294
3.66,102.49197223471364
3.67,103.88990843321582
3.68,105.29451516514216
3.69,106.70583187363516
3.7,108.12389800183747
3.71,109.54875299289166
3.72,110.9804362899404
3.73,112.41898733612612
3.74,113.86444557459164
3.75,115.3168504484793
3.76,116.77624140093188
3.77,118.24265787509194
3.78,119.71613931410204
3.79,121.19672516110484
3.8,122.68445485924278
3.81,124.17936785165864
3.82,125.6815035814949
3.83,127.19090149189424
3.84,128.70760102599914
3.85,130.2316416269523
3.86,131.76306273789623
3.87,133.30190380197365
3.88,134.84820426232696
3.89,136.40200356209897
3.9,137.9633411444321
3.91,139.53225645246908
3.92,141.10878892935236
3.93,142.6929780182247
3.94,144.2848631622285
3.95,145.8844838045066
3.96,147.49187938820137
3.97,149.10708935645553
3.98,150.73015315241162
3.99,152.36111021921226
4.0,154.0
4.01,155.6468464947749
4.02,157.30161193096652
4.03,158.9642430928621
4.04,160.63468676474832
4.05,162.31288973091236
4.06,163.99879877564135
4.07,165.6923606832223
4.08,167.39352223794208
4.09,169.10223022408775
4.1,170.8184314259464
4.11,172.54207262780525
4.12,174.27310061395096
4.13,176.01146216867068
4.14,177.75710407625155
4.15,179.50997312098062
4.16,181.27001608714465
4.17,183.0371797590309
4.18,184.81141092092636
4.19,186.59265635711813
4.2,188.38086285189303
4.21,190.17597718953817
4.22,191.9779461543406
4.23,193.78671653058743
4.24,195.60223510256563
4.25,197.42444865456207
4.26,199.25330397086395
4.27,201.08874783575828
4.28,202.9307270335322
4.29,204.77918834847245
4.3,206.6340785648662
4.31,208.49534446700045
4.32,210.3629328391625
4.33,212.23679046563893
4.34,214.11686413071692
4.35,216.00310061868367
4.36,217.8954467138262
4.37,219.79384920043128
4.38,221.69825486278603
4.39,223.6086104851776
4.4,225.524862851893
4.41,227.4469587472192
4.42,229.3748449554431
4.43,231.30846826085184
4.44,233.2477754477328
4.45,235.19271330037236
4.46,237.14322860305785
4.47,239.09926814007636
4.48,241.060778695715
4.49,243.02770705426053
4.5,245.0
4.51,246.97765808979105
4.52,248.9608969707724
4.53,250.94998606265352
4.54,252.9451947851435
4.55,254.9467925579518
4.56,256.95504880078755
4.57,258.9702329333604
4.58,260.9926143753793
4.59,263.0224625465536
4.6,265.0600468665926
4.61,267.10563675520586
4.62,269.1595016321023
4.63,271.2219109169914
4.64,273.2931340295824
4.65,275.37344038958497
4.66,277.4630994167078
4.67,279.56238053066045
4.68,281.6715531511523
4.69,283.7908866978927
4.7,285.92065059059075
4.71,288.06111424895573
4.72,290.2125470926971
4.73,292.3752185415243
4.74,294.5493980151462
4.75,296.73535493327245
4.76,298.9333587156121
4.77,301.1436787818746
4.78,303.36658455176945
4.79,305.6023454450055
4.8,307.8512308812923
4.81,310.1135102803391
4.82,312.38945306185536
4.83,314.6793286455502
4.84,316.98340645113285
4.85,319.3019558983127
4.86,321.6352464067993
4.87,323.98354739630145
4.88,326.34712828652874
4.89,328.7262584971905
4.9,331.1212074479961
4.91,333.53224455865444
4.92,335.95963924887525
4.93,338.4036609383675
4.94,340.8645790468409
4.95,343.3426629940043
4.96,345.83818219956726
4.97,348.351406083239
4.98,350.8826040647289
4.99,353.43204556374604
5.0,356.0
5.01,358.5866784903845
5.02,361.1920589405322
5.03,363.8160609532608
5.04,366.45860413138695
5.05,369.1196080777281
5.06,371.7989923951016
5.07,374.4966766863249
5.08,377.2125805542151
5.09,379.9466236015892
5.1,382.698725431265
5.11,385.4688056460596
5.12,388.2567838487898
5.13,391.06257964227353
5.14,393.8861126293276
5.15,396.72730241276975
5.16,399.5860685954168
5.17,402.46233078008623
5.18,405.3560085695953
5.19,408.2670215667614
5.2,411.1952893744015
5.21,414.1407315953329
5.22,417.1032678323732
5.23,420.0828176883397
5.24,423.07930076604913
5.25,426.09263666831913
5.26,429.1227449979669
5.27,432.1695453578098
5.28,435.2329573506653
5.29,438.3129005793502
5.3,441.409294646682
5.31,444.52205915547785
5.32,447.6511137085555
5.33,450.7963779087316
5.34,453.95777135882366
5.35,457.135213661649
5.36,460.3286244200252
5.37,463.5379232367689
5.38,466.7630297146975
5.39,470.0038634566288
5.4,473.2603440653797
5.41,476.5323911437672
5.42,479.8199242946091
5.43,483.12286312072223
5.44,486.4411272249245
5.45,489.7746362100325
5.46,493.1233096788637
5.47,496.4870672342354
5.48,499.8658284789653
5.49,503.2595130158699
5.5,506.6680404477668
5.51,510.0913303774735
5.52,513.5293024078069
5.53,516.981876141585
5.54,520.4489711816241
5.55,523.9305071307417
5.56,527.4264035917557
5.57,530.936580167483
5.58,534.4609564607406
5.59,537.999452074346
5.6,541.5519866111165
5.61,545.1184796738697
5.62,548.6988508654223
5.63,552.2930197885916
5.64,555.9009060461951
5.65,559.5224292410504
5.66,563.157508975974
5.67,566.8060648537838
5.68,570.4680164772968
5.69,574.1432834493306
5.7,577.8317853727019
5.71,581.5334418502283
5.72,585.248172484727
5.73,588.9758968790155
5.74,592.7165346359109
5.75,596.4700053582303
5.76,600.2362286487912
5.77,604.0151241104109
5.78,607.8066113459068
5.79,611.6106099580957
5.8,615.4270395497949
5.81,619.2558197238221
5.82,623.0968700829949
5.83,626.9501102301293
5.84,630.8154597680436
5.85,634.6928382995548
5.86,638.5821654274805
5.87,642.4833607546371
5.88,646.3963438838426
5.89,650.3210344179141
5.9,654.2573519596692
5.91,658.2052161119246
5.92,662.1645464774977
5.93,666.1352626592056
5.94,670.1172842598666
5.95,674.1105308822968
5.96,678.1149221293138
5.97,682.130377603735
5.98,686.1568169083782
5.99,690.1941596460596
6.0,694.2423254195968
6.01,698.3012338318074
6.02,702.3708044855086
6.03,706.4509569835182
6.04,710.5416109286522
6.05,714.6426859237284
6.06,718.7541015715645
6.07,722.875777474978
6.08,727.007633236785
6.09,731.1495884598035
6.1,735.3015627468509
6.11,739.4634757007445
6.12,743.6352469243009
6.13,747.8167960203381
6.14,752.008042591673
6.15,756.2089062411234
6.16,760.4193065715058
6.17,764.6391631856377
6.18,768.8683956863365
6.19,773.1069236764199
6.2,777.3546667587044
6.21,781.6115445360076
6.22,785.8774766111467
6.23,790.1523825869396
6.24,794.4361820662027
6.25,798.7287946517534
6.26,803.0301399464093
6.27,807.3401375529876
6.28,811.6587070743059
6.29,815.9857681131806
6.3,820.3212402724296
6.31,824.66504315487
6.32,829.0170963633196
6.33,833.3773195005947
6.34,837.745632169513
6.35,842.121953972892
6.36,846.5062045135492
6.37,850.8983033943009
6.38,855.2981702179652
6.39,859.705724587359
6.4,864.1208861053
6.41,868.5435743746049
6.42,872.9737089980911
6.43,877.4112095785761
6.44,881.8559957188777
6.45,886.3079870218121
6.46,890.7671030901969
6.47,895.2332635268494
6.48,899.7063879345877
6.49,904.1863959162278
6.5,908.6732070745876
6.51,913.1667410124838
6.52,917.666917332735
6.53,922.1736556381576
6.54,926.6868755315686
6.55,931.2064966157856
6.56,935.7324384936258
6.57,940.2646207679068
6.58,944.8029630414457
6.59,949.3473849170592
6.6,953.8978059975652
6.61,958.4541458857814
6.62,963.016324184524
6.63,967.5842604966108
6.64,972.157874424859
6.65,976.7370855720864
6.66,981.3218135411092
6.67,985.9119779347454
6.68,990.507498355812
6.69,995.108294407127
6.7,999.7142856915068
6.71,1004.3253918117686
6.72,1008.9415323707304
6.73,1013.5626269712092
6.74,1018.188595216022
6.75,1022.819356707986
6.76,1027.4548310499188
6.77,1032.0949378446376
6.78,1036.7395966949605
6.79,1041.388727203703
6.8,1046.0422489736834
6.81,1050.700081607719
6.82,1055.3621447086275
6.83,1060.028357879225
6.84,1064.6986407223296
6.85,1069.3729128407583
6.86,1074.0510938373286
6.87,1078.7331033148575
6.88,1083.4188608761622
6.89,1088.1082861240602
6.9,1092.8012986613694
6.91,1097.497818090906
6.92,1102.197764015487
6.93,1106.9010560379313
6.94,1111.6076137610553
6.95,1116.3173567876756
6.96,1121.0302047206103
6.97,1125.7460771626763
6.98,1130.4648937166914
6.99,1135.1865739854725
7.0,1139.911037571836
7.01,1144.6382040786011
7.02,1149.367993108583
7.03,1154.100324264601
7.04,1158.835117149471
7.05,1163.5722913660104
7.06,1168.311766517037
7.07,1173.053462205368
7.08,1177.79729803382
7.09,1182.5431936052107
7.1,1187.2910685223576
7.11,1192.040842388078
7.12,1196.7924348051886
7.13,1201.5457653765068
7.14,1206.3007537048502
7.15,1211.0573193930366
7.16,1215.815382043882
7.17,1220.5748612602042
7.18,1225.3356766448208
7.19,1230.097747800549
7.2,1234.860994330206
7.21,1239.6253358366089
7.22,1244.3906919225751
7.23,1249.1569821909218
7.24,1253.9241262444662
7.25,1258.6920436860255
7.26,1263.460654118417
7.27,1268.229877144459
7.28,1272.9996323669675
7.29,1277.7698393887604
7.3,1282.540417812654
7.31,1287.3112872414667
7.32,1292.082367278016
7.33,1296.853577525118
7.34,1301.6248375855905
7.35,1306.3960670622507
7.36,1311.1671855579164
7.37,1315.9381126754045
7.38,1320.7087680175318
7.39,1325.4790711871158
7.4,1330.248941786975
7.41,1335.0182994199247
7.42,1339.7870636887835
7.43,1344.5551541963682
7.44,1349.3224905454963
7.45,1354.0889923389852
7.46,1358.8545791796512
7.47,1363.619170670313
7.48,1368.382686413787
7.49,1373.1450460128906
7.5,1377.906169070441
7.51,1382.6659751892555
7.52,1387.4243839721514
7.53,1392.181315021946
7.54,1396.9366879414574
7.55,1401.6904223335011
7.56,1406.4424378008955
7.57,1411.1926539464584
7.58,1415.9409903730057
7.59,1420.6873666833555
7.6,1425.431702480325
7.61,1430.1739173667315
7.62,1434.9139309453922
7.63,1439.651662819124
7.64,1444.3870325907446
7.65,1449.119959863072
7.66,1453.850364238922
7.67,1458.5781653211125
7.68,1463.3032827124607
7.69,1468.0256360157844
7.7,1472.7451448339004
7.71,1477.461728769626
7.72,1482.175307425778
7.73,1486.885800405175
7.74,1491.593127310633
7.75,1496.2972077449697
7.76,1500.9979613110029
7.77,1505.6953076115483
7.78,1510.3891662494252
7.79,1515.0794568274496
7.8,1519.7660989484386
7.81,1524.4490122152106
7.82,1529.1281162305825
7.83,1533.8033305973709
7.84,1538.4745749183935
7.85,1543.1417687964672
7.86,1547.8048318344102
7.87,1552.4636836350394
7.88,1557.1182438011713
7.89,1561.7684319356235
7.9,1566.4141676412144
7.91,1571.05537052076
7.92,1575.6919601770776
7.93,1580.3238562129854
7.94,1584.9509782312998
7.95,1589.5732458348384
7.96,1594.1905786264188
7.97,1598.8028962088567
7.98,1603.4101181849724
7.99,1608.01216415758
8.0,1612.6089537294984
8.01,1617.200406503545
8.02,1621.7864420825365
8.03,1626.36698006929
8.04,1630.941940066624
8.05,1635.511241677355
8.06,1640.0748045042997
8.07,1644.6325481502754
8.08,1649.1843922181004
8.09,1653.730256310591
8.1,1658.2700600305652
8.11,1662.8037229808397
8.12,1667.331164764232
8.13,1671.8523049835603
8.14,1676.3670632416404
8.15,1680.8753591412894
8.16,1685.377112285326
8.17,1689.8722422765668
8.18,1694.3606687178287
8.19,1698.8423112119294
8.2,1703.317089361686
8.21,1707.7849227699169
8.22,1712.2457310394375
8.23,1716.6994337730662
8.24,1721.1459505736198
8.25,1725.5852010439155
8.26,1730.017104786771
8.27,1734.4415814050033
8.28,1738.8585505014305
8.29,1743.267931678868
8.3,1747.6696445401358
8.31,1752.0636086880486
8.32,1756.4497437254245
8.33,1760.8279692550811
8.34,1765.1982048798357
8.35,1769.5603702025053
8.36,1773.9143848259073
8.37,1778.2601683528592
8.38,1782.5976403861782
8.39,1786.9267205286806
8.4,1791.2473283831853
8.41,1795.559383552508
8.42,1799.8628056394668
8.43,1804.1575142468787
8.44,1808.4434289775616
8.45,1812.720469434332
8.46,1816.9885552200085
8.47,1821.2476059374064
8.48,1825.497541189344
8.49,1829.7382805786388
8.5,1833.9697437081072
8.51,1838.1918501805676
8.52,1842.404519598836
8.53,1846.6076715657316
8.54,1850.8012256840695
8.55,1854.985101556669
8.56,1859.1592187863455
8.57,1863.3234969759176
8.58,1867.477855728201
8.59,1871.622214646015
8.6,1875.7564933321755
8.61,1879.8806113895
8.62,1883.9944884208064
8.63,1888.098044028912
8.64,1892.1911978166331
8.65,1896.2738693867875
8.66,1900.345978342192
8.67,1904.407444285665
8.68,1908.458186820023
8.69,1912.498125548083
8.7,1916.5271800726628
8.71,1920.54526999658
8.72,1924.5523149226508
8.73,1928.5482344536929
8.74,1932.532948192524
8.75,1936.5063757419607
8.76,1940.4684367048217
8.77,1944.4190506839225
8.78,1948.3581372820809
8.79,1952.285616102115
8.8,1956.2014067468413
8.81,1960.1054288190776
8.82,1963.99760192164
8.83,1967.8778456573475
8.84,1971.746079629016
8.85,1975.6022234394625
8.86,1979.4461966915053
8.87,1983.277918987962
8.88,1987.0973099316495
8.89,1990.9042891253848
8.9,1994.6987761719845
8.91,1998.4806906742667
8.92,2002.249952235049
8.93,2006.0064804571475
8.94,2009.7501949433804
8.95,2013.4810152965647
8.96,2017.1988611195188
8.97,2020.9036520150576
8.98,2024.595307586
8.99,2028.2737474351636
9.0,2031.9388911653648
9.01,2035.59065837942
9.02,2039.228968680149
9.03,2042.8537416703664
9.04,2046.4648969528912
9.05,2050.0623541305413
9.06,2053.646032806132
9.07,2057.2158525824807
9.08,2060.7717330624064
9.09,2064.313593848725
9.1,2067.841354544254
9.11,2071.3549347518106
9.12,2074.854254074213
9.13,2078.3392321142783
9.14,2081.8097884748217
9.15,2085.265842758663
9.16,2088.707314568618
9.17,2092.1341235075047
9.18,2095.54618917814
9.19,2098.943431183341
9.2,2102.3257691259264
9.21,2105.693122608712
9.22,2109.045411234515
9.23,2112.382554606153
9.24,2115.7044723264435
9.25,2119.011083998204
9.26,2122.302309224251
9.27,2125.578067607402
9.28,2128.8382787504747
9.29,2132.0828622562863
9.3,2135.3117377276544
9.31,2138.524824767396
9.32,2141.722042978326
9.33,2144.9033119632654
9.34,2148.0685513250296
9.35,2151.2176806664365
9.36,2154.350619590303
9.37,2157.467287699446
9.38,2160.567604596684
9.39,2163.651489884832
9.4,2166.7188631667104
9.41,2169.7696440451336
9.42,2172.8037521229207
9.43,2175.8211070028883
9.44,2178.8216282878534
9.45,2181.805235580634
9.46,2184.771848484047
9.47,2187.7213866009088
9.48,2190.6537695340385
9.49,2193.5689168862523
9.5,2196.4667482603672
9.51,2199.347183259201
9.52,2202.2101414855706
9.53,2205.0555425422936
9.54,2207.8833060321867
9.55,2210.693351558069
9.56,2213.485598722756
9.57,2216.259967129064
9.58,2219.0163763798128
9.59,2221.7547460778183
9.6,2224.474995825897
9.61,2227.1770452268684
9.62,2229.8608138835484
9.63,2232.5262213987544
9.64,2235.1731873753038
9.65,2237.8016314160136
9.66,2240.4114731237005
9.67,2243.0026321011837
9.68,2245.5750279512786
9.69,2248.128580276803
9.7,2250.663208680575
9.71,2253.1788327654103
9.72,2255.6753721341274
9.73,2258.152746389544
9.74,2260.6108751344755
9.75,2263.0496779717414
9.76,2265.469074504157
9.77,2267.8689843345405
9.78,2270.2493270657096
9.79,2272.61002230048
9.8,2274.950989641671
9.81,2277.272148692099
9.82,2279.573419054581
9.83,2281.854720331934
9.84,2284.115972126976
9.85,2286.3570940425243
9.86,2288.578005681396
9.87,2290.778626646408
9.88,2292.958876540378
9.89,2295.118674966123
9.9,2297.25794152646
9.91,2299.3765958242066
9.92,2301.47455746218
9.93,2303.5517460431984
9.94,2305.608081170078
9.95,2307.6434824456364
9.96,2309.6578694726904
9.97,2311.651161854058
9.98,2313.6232791925563
9.99,2315.5741410910023
10.0,2317.503667152213
10.01,2319.411776979007
10.02,2321.2983901741995
10.03,2323.163426340609
10.04,2325.006805081053
10.05,2326.828445998349
10.06,2328.6282686953136
10.07,2330.4061927747643
10.08,2332.162137839518
10.09,2333.896023492392
10.1,2335.607769336204
10.11,2337.2972949737705
10.12,2338.964520007911
10.13,2340.60936404144
10.14,2342.2317466771765
10.15,2343.831587517937
10.16,2345.4088061665384
10.17,2346.963322225799
10.18,2348.495055298535
10.19,2350.003924987565
10.2,2351.4898508957053
10.21,2352.952752625774
10.22,2354.3925497805867
10.23,2355.8091619629627
10.24,2357.202508775717
10.25,2358.5725098216703
10.26,2359.9190847036366
10.27,2361.242153024434
10.28,2362.541634386882
10.29,2363.817448393794
10.3,2365.0695146479907
10.31,2366.297752752286
10.32,2367.502082309501
10.33,2368.6824229224508
10.34,2369.8386941939525
10.35,2370.970815726824
10.36,2372.0787071238824
10.37,2373.1622879879446
10.38,2374.2214779218293
10.39,2375.256196528352
10.4,2376.266363410331
10.41,2377.2518981705825
10.42,2378.212720411926
10.43,2379.148749737176
10.44,2380.0599057491518
10.45,2380.9461080506694
10.46,2381.807276244548
10.47,2382.643329933602
10.48,2383.4541887206506
10.49,2384.239772208511
10.5,2385.0
10.51,2385.7348804491435
10.52,2386.4447769148
10.53,2387.130141507036
10.54,2387.79142633592
10.55,2388.429083511518
10.56,2389.043565143897
10.57,2389.6353233431246
10.58,2390.2048102192675
10.59,2390.752477882393
10.6,2391.278778442568
10.61,2391.78416400986
10.62,2392.269086694335
10.63,2392.733998606061
10.64,2393.179351855105
10.65,2393.6055985515336
10.66,2394.0131908054136
10.67,2394.4025807268126
10.68,2394.774220425798
10.69,2395.128562012437
10.7,2395.4660575967955
10.71,2395.787159288941
10.72,2396.092319198941
10.73,2396.3819894368617
10.74,2396.6566221127714
10.75,2396.9166693367365
10.76,2397.162583218823
10.77,2397.3948158691
10.78,2397.613819397633
10.79,2397.820045914491
10.8,2398.013947529738
10.81,2398.195976353444
10.82,2398.3665844956736
10.83,2398.526224066496
10.84,2398.675347175976
10.85,2398.814405934183
10.86,2398.943852451183
10.87,2399.064138837043
10.88,2399.1757172018297
10.89,2399.279039655611
10.9,2399.3745583084537
10.91,2399.462725270425
10.92,2399.543992651591
10.93,2399.6188125620192
10.94,2399.687637111778
10.95,2399.750918410932
10.96,2399.80910856955
10.97,2399.862659697699
10.98,2399.912023905445
10.99,2399.957653302856
11.0,2400.0
11.01,2400.039452718745
11.02,2400.076146628182
11.03,2400.110153509199
11.04,2400.1415451426888
11.05,2400.1703933095423
11.06,2400.1967697906507
11.07,2400.2207463669047
11.08,2400.2423948191963
11.09,2400.261786928416
11.1,2400.2789944754554
11.11,2400.2940892412057
11.12,2400.307143006558
11.13,2400.3182275524027
11.14,2400.327414659633
11.15,2400.334776109139
11.16,2400.34038368181
11.17,2400.3443091585405
11.18,2400.34662432022
11.19,2400.34740094774
11.2,2400.346710821991
11.21,2400.3446257238647
11.22,2400.341217434252
11.23,2400.336557734045
11.24,2400.330718404134
11.25,2400.323771225411
11.26,2400.3157879787664
11.27,2400.306840445092
11.28,2400.2970004052777
11.29,2400.2863396402167
11.3,2400.2749299307984
11.31,2400.2628430579152
11.32,2400.250150802458
11.33,2400.236924945317
11.34,2400.223237267385
11.35,2400.209159549552
11.36,2400.194763572709
11.37,2400.180121117749
11.38,2400.165303965561
11.39,2400.1503838970384
11.4,2400.1354326930705
11.41,2400.120522134549
11.42,2400.1057240023656
11.43,2400.091110077411
11.44,2400.076752140577
11.45,2400.062721972754
11.46,2400.049091354833
11.47,2400.035932067706
11.48,2400.023315892264
11.49,2400.011314609398
11.5,2400.0
11.51,2399.9894286758727
11.52,2399.979596572472
11.53,2399.970484456167
11.54,2399.9620730933234
11.55,2399.9543432503124
11.56,2399.9472756935006
11.57,2399.940851189256
11.58,2399.935050503947
11.59,2399.9298544039416
11.6,2399.925243655609
11.61,2399.921199025316
11.62,2399.917701279432
11.63,2399.914731184324
11.64,2399.9122695063606
11.65,2399.910297011911
11.66,2399.908794467342
11.67,2399.907742639022
11.68,2399.90712229332
11.69,2399.906914196604
11.7,2399.9070991152407
11.71,2399.9076578156
11.72,2399.9085710640484
11.73,2399.909819626956
11.74,2399.9113842706897
11.75,2399.9132457616183
11.76,2399.9153848661103
11.77,2399.917782350533
11.78,2399.920418981254
11.79,2399.923275524643
11.8,2399.926332747068
11.81,2399.9295714148952
11.82,2399.932972294496
11.83,2399.9365161522355
11.84,2399.940183754484
11.85,2399.943955867609
11.86,2399.947813257977
11.87,2399.9517366919595
11.88,2399.9557069359216
11.89,2399.9597047562343
11.9,2399.963710919263
11.91,2399.9677061913776
11.92,2399.9716713389457
11.93,2399.9755871283355
11.94,2399.9794343259155
11.95,2399.9831936980536
11.96,2399.986846011117
11.97,2399.990372031476
11.98,2399.993752525497
11.99,2399.996968259549
12.0,2400.0
12.01,2400.0028325777625
12.02,2400.0054670819286
12.03,2400.0079086661344
12.04,2400.010162484015
12.05,2400.012233689208
12.06,2400.0141274353487
12.07,2400.015848876072
12.08,2400.0174031650163
12.09,2400.0187954558164
12.1,2400.020030902109
12.11,2400.0211146575293
12.12,2400.0220518757146
12.13,2400.0228477103
12.14,2400.023507314922
12.15,2400.024035843217
12.16,2400.024438448821
12.17,2400.02472028537
12.18,2400.0248865065
12.19,2400.024942265847
12.2,2400.024892717048
12.21,2400.0247430137374
12.22,2400.0244983095536
12.23,2400.0241637581307
12.24,2400.023744513105
12.25,2400.0232457281145
12.26,2400.022672556793
12.27,2400.0220301527784
12.28,2400.021323669706
12.29,2400.020558261212
12.3,2400.0197390809326
12.31,2400.018871282504
12.32,2400.017960019561
12.33,2400.0170104457416
12.34,2400.0160277146806
12.35,2400.0150169800154
12.36,2400.013983395381
12.37,2400.012932114414
12.38,2400.01186829075
12.39,2400.0107970780264
12.4,2400.009723629877
12.41,2400.008653099941
12.42,2400.0075906418524
12.43,2400.006541409248
12.44,2400.0055105557635
12.45,2400.004503235035
12.46,2400.0035246006987
12.47,2400.002579806392
12.48,2400.001674005748
12.49,2400.000812352406
12.5,2400.0
12.51,2399.999241013076
12.52,2399.998535099812
12.53,2399.9978808792966
12.54,2399.997276970615
12.55,2399.9967219928567
12.56,2399.996214565108
12.57,2399.9957533064558
12.58,2399.995336835989
12.59,2399.9949637727927
12.6,2399.9946327359567
12.61,2399.994342344567
12.62,2399.994091217711
12.63,2399.9938779744766
12.64,2399.9937012339506
12.65,2399.993559615221
12.66,2399.9934517373745
12.67,2399.9933762194987
12.68,2399.9933316806814
12.69,2399.993316740009
12.7,2399.9933300165703
12.71,2399.9933701294517
12.72,2399.99343569774
12.73,2399.993525340524
12.74,2399.993637676889
12.75,2399.993771325924
12.76,2399.9939249067165
12.77,2399.994097038354
12.78,2399.994286339923
12.79,2399.9944914305106
12.8,2399.994710929205
12.81,2399.9949434550936
12.82,2399.995187627263
12.83,2399.995442064801
12.84,2399.995705386795
12.85,2399.9959762123326
12.86,2399.9962531605006
12.87,2399.9965348503865
12.88,2399.996819901078
12.89,2399.9971069316625
12.9,2399.997394561228
12.91,2399.9976814088586
12.92,2399.997966093646
12.93,2399.998247234674
12.94,2399.9985234510336
12.95,2399.998793361809
12.96,2399.999055586089
12.97,2399.999308742961
12.98,2399.999551451512
12.99,2399.999782330829
13.0,2400.0
13.01,2400.000203369934
13.02,2400.0003925188225
13.03,2400.0005678166817
13.04,2400.000729633525
13.05,2400.000878339367
13.06,2400.0010143042227
