wind_speed,Senvion 3.2M122
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,55.2
3.01,56.498760350079245
3.02,57.79329475995514
3.03,59.083724703771054
3.04,60.37017165567057
3.05,61.65275708979704
3.06,62.93160248029404
3.07,64.20682930130494
3.08,65.47855902697331
3.09,66.74691313144253
3.1,68.01201308885611
3.11,69.27398037335749
3.12,70.53293645909022
3.13,71.78900282019764
3.14,73.04230093082336
3.15,74.2929522651107
3.16,75.5410782972033
3.17,76.78680050124444
3.18,78.03024035137776
3.19,79.2715193217466
3.2,80.51075888649451
3.21,81.74808051976488
3.22,82.9836056957013
3.23,84.2174558884471
3.24,85.4497525721459
3.25,86.680617220941
3.26,87.91017130897596
3.27,89.13853631039429
3.28,90.36583369933936
3.29,91.59218494995471
3.3,92.81771153638378
3.31,94.04253493277008
3.32,95.266776613257
3.33,96.4905580519881
3.34,97.71400072310674
3.35,98.93722610075652
3.36,100.16035565908076
3.37,101.3835108722231
3.38,102.6068132143268
3.39,103.83038415953555
3.4,105.05434518199264
3.41,106.27881775584169
3.42,107.503923355226
3.43,108.72978345428922
3.44,109.95651952717463
3.45,111.18425304802588
3.46,112.41310549098633
3.47,113.64319833019944
3.48,114.87465303980876
3.49,116.1075910939577
3.5,117.3421339667897
3.51,118.57840313244829
3.52,119.81652006507694
3.53,121.05660623881904
3.54,122.2987831278182
3.55,123.54317220621772
3.56,124.78989494816122
3.57,126.03907282779204
3.58,127.29082731925378
3.59,128.54527989668978
3.6,129.8025520342436
3.61,131.06276520605863
3.62,132.32604088627843
3.63,133.59250054904638
3.64,134.86226566850604
3.65,136.13545771880075
3.66,137.41219817407418
3.67,138.69260850846956
3.68,139.97681019613054
3.69,141.26492471120048
3.7,142.55707352782292
3.71,143.8533781201413
3.72,145.1539599622991
3.73,146.45894052843974
3.74,147.76844129270677
3.75,149.0825837292436
3.76,150.40148931219366
3.77,151.72527951570055
3.78,153.05407581390762
3.79,154.38799968095842
3.8,155.7271725909963
3.81,157.0717160181649
3.82,158.42175143660754
3.83,159.77740032046776
3.84,161.138784143889
3.85,162.50602438101484
3.86,163.87924250598851
3.87,165.25855999295365
3.88,166.64409831605371
3.89,168.03597894943218
3.9,169.43432336723245
3.91,170.83925304359812
3.92,172.25088945267248
3.93,173.66935406859915
3.94,175.09476836552147
3.95,176.52725381758307
3.96,177.96693189892724
3.97,179.4139240836976
3.98,180.86835184603748
3.99,182.33033666009047
4.0,183.8
4.01,185.27746333990956
4.02,186.7628481539625
4.03,188.25627591630249
4.04,189.7578681010728
4.05,191.26774618241691
4.06,192.7860316344785
4.07,194.31284593140091
4.08,195.8483105473276
4.09,197.3925469564019
4.1,198.94567663276743
4.11,200.50782105056788
4.12,202.07910168394628
4.13,203.6596400070463
4.14,205.24955749401147
4.15,206.8489756189853
4.16,208.45801585611105
4.17,210.0767996795322
4.18,211.7054485633924
4.19,213.3440839818352
4.2,214.9928274090037
4.21,216.65180031904163
4.22,218.3211241860924
4.23,220.0009204842995
4.24,221.6913106878064
4.25,223.39241627075648
4.26,225.1043587072932
4.27,226.82725947156015
4.28,228.561240037701
4.29,230.3064218798588
4.3,232.06292647217708
4.31,233.83087528879943
4.32,235.61038980386957
4.33,237.4015914915305
4.34,239.20460182592583
4.35,241.0195422811992
4.36,242.84653433149407
4.37,244.68569945095365
4.38,246.5371591137216
4.39,248.4010347939413
4.4,250.2774479657565
4.41,252.16652010331023
4.42,254.06837268074628
4.43,255.9831271722079
4.44,257.9109050518389
4.45,259.8518277937823
4.46,261.8060168721818
4.47,263.7735937611809
4.48,265.7546799349232
4.49,267.7493968675517
4.5,269.75786603321035
4.51,271.7802089060423
4.52,273.81654696019115
4.53,275.86700166980063
4.54,277.9316945090137
4.55,280.0107469519741
4.56,282.1042804728253
4.57,284.2124165457109
4.58,286.335276644774
4.59,288.4729822441583
4.6,290.6256548180073
4.61,292.7934158404645
4.62,294.9763867856732
4.63,297.1746891277769
4.64,299.3884443409192
4.65,301.6177738992436
4.66,303.8627992768933
4.67,306.12364194801194
4.68,308.40042338674294
4.69,310.6932650672301
4.7,313.00228846361625
4.71,315.3276150500453
4.72,317.6693663006606
4.73,320.02766368960584
4.74,322.4026286910241
4.75,324.79438277905905
4.76,327.20304742785413
4.77,329.6287441115528
4.78,332.0715943042988
4.79,334.5317194802351
4.8,337.0092411135055
4.81,339.50428067825334
4.82,342.01695964862233
4.83,344.5473994987556
4.84,347.0957217027967
4.85,349.6620477348892
4.86,352.2464990691768
4.87,354.8491971798024
4.88,357.47026354090974
4.89,360.10981962664243
4.9,362.767986911144
4.91,365.4448868685576
4.92,368.14064097302673
4.93,370.855370698695
4.94,373.5891975197061
4.95,376.342242910203
4.96,379.1146283443294
4.97,381.9064752962289
4.98,384.717905240045
4.99,387.5490396499208
5.0,390.4
5.01,393.2708755188148
5.02,396.1616264524523
5.03,399.07218080138864
5.04,402.0024665660991
5.05,404.95241174706
5.06,407.9219443447468
5.07,410.9109923596358
5.08,413.9194837922025
5.09,416.94734664292287
5.1,419.9945089122727
5.11,423.06089860072825
5.12,426.1464437087647
5.13,429.2510722368581
5.14,432.3747121854846
5.15,435.51729155512
5.16,438.6787383462399
5.17,441.8589805593201
5.18,445.05794619483686
5.19,448.27556325326594
5.2,451.5117597350828
5.21,454.76646364076345
5.22,458.0396029707839
5.23,461.3311057256202
5.24,464.6408999057477
5.25,467.9689135116424
5.26,471.3150745437804
5.27,474.6793110026372
5.28,478.0615508886891
5.29,481.4617222024117
5.3,484.8797529442804
5.31,488.3155711147717
5.32,491.7691047143616
5.33,495.2402817435252
5.34,498.7290302027388
5.35,502.2352780924781
5.36,505.7589534132195
5.37,509.2999841654379
5.38,512.8582983496096
5.39,516.4338239662108
5.4,520.026489015717
5.41,523.6362214986041
5.42,527.2629494153476
5.43,530.9066007664239
5.44,534.5671035523092
5.45,538.2443857734781
5.46,541.9383754304072
5.47,545.6490005235725
5.48,549.3761890534497
5.49,553.1198690205144
5.5,556.8799684252427
5.51,560.6564152681104
5.52,564.4491375495934
5.53,568.2580632701677
5.54,572.0831204303087
5.55,575.9242370304926
5.56,579.7813410711948
5.57,583.6543605528922
5.58,587.5432234760596
5.59,591.447857841173
5.6,595.3681916487086
5.61,599.3041528991425
5.62,603.2556695929495
5.63,607.2226697306064
5.64,611.2050813125887
5.65,615.2028323393728
5.66,619.2158508114334
5.67,623.2440647292473
5.68,627.28740209329
5.69,631.3457909040377
5.7,635.4191591619656
5.71,639.5074348675498
5.72,643.6105460212666
5.73,647.7284206235917
5.74,651.8609866750004
5.75,656.0081721759689
5.76,660.169905126973
5.77,664.3461135284888
5.78,668.5367253809923
5.79,672.7416686849585
5.8,676.960871440864
5.81,681.1942616491843
5.82,685.4417673103957
5.83,689.7033164249733
5.84,693.9788369933935
5.85,698.2682570161322
5.86,702.5715044936651
5.87,706.8885074264679
5.88,711.2191938150166
5.89,715.5634916597868
5.9,719.921328961255
5.91,724.2926337198965
5.92,728.6773339361872
5.93,733.0753576106029
5.94,737.48663274362
5.95,741.9110873357137
5.96,746.34864938736
5.97,750.7992468990346
5.98,755.262807871214
5.99,759.7392603043736
6.0,764.2285321989892
6.01,768.7305515555365
6.02,773.2452463744917
6.03,777.772544656331
6.04,782.3123744015295
6.05,786.8646636105632
6.06,791.4293402839079
6.07,796.0063324220405
6.08,800.5955680254352
6.09,805.1969750945688
6.1,809.8104816299168
6.11,814.4360156319559
6.12,819.0735051011609
6.13,823.7228780380079
6.14,828.384062442973
6.15,833.0569863165323
6.16,837.741577659161
6.17,842.4377644713352
6.18,847.1454747535307
6.19,851.8646365062239
6.2,856.59517772989
6.21,861.3370264250049
6.22,866.0901105920444
6.23,870.8543582314852
6.24,875.629697343802
6.25,880.4160559294713
6.26,885.2133619889688
6.27,890.0215435227701
6.28,894.8405285313521
6.29,899.670245015189
6.3,904.510620974758
6.31,909.361584410534
6.32,914.223063322994
6.33,919.0949857126128
6.34,923.9772795798664
6.35,928.869872925231
6.36,933.7726937491828
6.37,938.6856700521968
6.38,943.6087298347488
6.39,948.5418010973152
6.4,953.4848118403726
6.41,958.4376900643952
6.42,963.4003637698596
6.43,968.3727609572418
6.44,973.354809627018
6.45,978.3464377796628
6.46,983.3475734156532
6.47,988.3581445354644
6.48,993.3780791395732
6.49,998.4073052284542
6.5,1003.4457508025836
6.51,1008.4933438624378
6.52,1013.550012408492
6.53,1018.6156844412232
6.54,1023.6902879611058
6.55,1028.7737509686165
6.56,1033.8660014642307
6.57,1038.966967448425
6.58,1044.076576921674
6.59,1049.194757884455
6.6,1054.3214383372426
6.61,1059.4565462805135
6.62,1064.6000097147432
6.63,1069.7517566404074
6.64,1074.9117150579823
6.65,1080.0798129679438
6.66,1085.255978370767
6.67,1090.4401392669286
6.68,1095.632223656904
6.69,1100.8321595411696
6.7,1106.0398749202004
6.71,1111.2552977944724
6.72,1116.4783561644626
6.73,1121.7089780306458
6.74,1126.9470913934977
6.75,1132.1926242534946
6.76,1137.445504611112
6.77,1142.7056604668264
6.78,1147.9730198211134
6.79,1153.247510674448
6.8,1158.529061027307
6.81,1163.817598880166
6.82,1169.1130522335015
6.83,1174.4153490877882
6.84,1179.724417443502
6.85,1185.0401853011197
6.86,1190.362580661117
6.87,1195.6915315239687
6.88,1201.0269658901518
6.89,1206.3688117601414
6.9,1211.7169971344142
6.91,1217.071450013445
6.92,1222.4320983977102
6.93,1227.7988702876855
6.94,1233.1716936838477
6.95,1238.5504965866708
6.96,1243.935206996632
6.97,1249.3257529142063
6.98,1254.7220623398714
6.99,1260.1240632741008
7.0,1265.5316837173714
7.01,1270.944851670159
7.02,1276.3634951329398
7.03,1281.7875421061897
7.04,1287.216920590383
7.05,1292.6515585859977
7.06,1298.0913840935084
7.07,1303.536325113391
7.08,1308.9863096461218
7.09,1314.4412656921763
7.1,1319.9011212520304
7.11,1325.3658043261603
7.12,1330.8352429150414
7.13,1336.3093650191497
7.14,1341.788098638961
7.15,1347.2713717749518
7.16,1352.7591124275964
7.17,1358.2512485973723
7.18,1363.7477082847547
7.19,1369.2484194902192
7.2,1374.7533102142418
7.21,1380.2623084572988
7.22,1385.775342219865
7.23,1391.292339502418
7.24,1396.8132283054315
7.25,1402.3379366293834
7.26,1407.8663924747475
7.27,1413.3985238420012
7.28,1418.9342587316205
7.29,1424.47352514408
7.3,1430.016251079856
7.31,1435.5623645394248
7.32,1441.1117935232628
7.33,1446.664466031844
7.34,1452.2203100656454
7.35,1457.779253625143
7.36,1463.3412247108129
7.37,1468.9061513231295
7.38,1474.4739614625696
7.39,1480.044583129609
7.4,1485.6179443247245
7.41,1491.1939730483907
7.42,1496.7725973010834
7.43,1502.353745083279
7.44,1507.9373443954537
7.45,1513.5233232380824
7.46,1519.1116096116411
7.47,1524.7021315166064
7.48,1530.2948169534536
7.49,1535.8895939226588
7.5,1541.4863904246972
7.51,1547.0851344600455
7.52,1552.6857540291787
7.53,1558.288177132574
7.54,1563.8923317707065
7.55,1569.498145944051
7.56,1575.1055476530846
7.57,1580.7144648982835
7.58,1586.3248256801223
7.59,1591.9365579990776
7.6,1597.5495898556248
7.61,1603.1638492502411
7.62,1608.7792641834003
7.63,1614.3957626555798
7.64,1620.0132726672546
7.65,1625.631722218901
7.66,1631.2510393109949
7.67,1636.8711519440114
7.68,1642.4919881184271
7.69,1648.113475834718
7.7,1653.7355430933594
7.71,1659.3581178948275
7.72,1664.9811282395974
7.73,1670.6045021281466
7.74,1676.2281675609493
7.75,1681.8520525384822
7.76,1687.4760850612208
7.77,1693.100193129641
7.78,1698.724304744219
7.79,1704.3483479054298
7.8,1709.9722506137505
7.81,1715.5959408696558
7.82,1721.2193466736226
7.83,1726.8423960261257
7.84,1732.465016927641
7.85,1738.0871373786454
7.86,1743.7086853796145
7.87,1749.3295889310225
7.88,1754.9497760333477
7.89,1760.569174687064
7.9,1766.1877128926487
7.91,1771.8053186505767
7.92,1777.4219199613242
7.93,1783.0374448253672
7.94,1788.6518212431808
7.95,1794.2649772152415
7.96,1799.8768407420253
7.97,1805.4873398240077
7.98,1811.096402461665
7.99,1816.703956655472
8.0,1822.3099304059056
8.01,1827.9142517134408
8.02,1833.5168485785543
8.03,1839.1176490017224
8.04,1844.7165809834185
8.05,1850.313572524122
8.06,1855.9085516243056
8.07,1861.501446284447
8.08,1867.092184505021
8.09,1872.680694286504
8.1,1878.2669036293712
8.11,1883.8507405341
8.12,1889.432133001164
8.13,1895.0110090310416
8.14,1900.5872966242075
8.15,1906.1609237811367
8.16,1911.7318185023053
8.17,1917.29990878819
8.18,1922.8651226392665
8.19,1928.4273880560097
8.2,1933.9866330388968
8.21,1939.542785588404
8.22,1945.0957737050048
8.23,1950.6455253891768
8.24,1956.1919686413955
8.25,1961.735031462136
8.26,1967.274641851875
8.27,1972.810727811089
8.28,1978.3432173402523
8.29,1983.8720384398416
8.3,1989.3971191103344
8.31,1994.918387352203
8.32,2000.4357711659247
8.33,2005.949198551977
8.34,2011.4585975108332
8.35,2016.963896042971
8.36,2022.4650221488664
8.37,2027.9619038289936
8.38,2033.4544690838309
8.39,2038.9426459138515
8.4,2044.4263623195316
8.41,2049.9055463013483
8.42,2055.3801258597773
8.43,2060.850028995294
8.44,2066.3151837083747
8.45,2071.775517999494
8.46,2077.2309598691304
8.47,2082.6814373177563
8.48,2088.12687834585
8.49,2093.567210953886
8.5,2099.002363142341
8.51,2104.4322629116914
8.52,2109.856838262412
8.53,2115.276017194978
8.54,2120.6897277098674
8.55,2126.097897807555
8.56,2131.500455488516
8.57,2136.897328753226
8.58,2142.288445602162
8.59,2147.6737340357995
8.6,2153.053122054614
8.61,2158.4265376590824
8.62,2163.7939088496787
8.63,2169.1551636268814
8.64,2174.510229991164
8.65,2179.8590359430027
8.66,2185.2015094828744
8.67,2190.537578611253
8.68,2195.8671713286176
8.69,2201.190215635441
8.7,2206.506639532201
8.71,2211.816371019372
8.72,2217.119338097431
8.73,2222.415468766853
8.74,2227.7046910281138
8.75,2232.98693288169
8.76,2238.2621223280566
8.77,2243.5301873676904
8.78,2248.791056001068
8.79,2254.044656228662
8.8,2259.290916050952
8.81,2264.529763468411
8.82,2269.761126481517
8.83,2274.984933090744
8.84,2280.201111296568
8.85,2285.4095890994668
8.86,2290.6102944999147
8.87,2295.8031554983872
8.88,2300.988100095363
8.89,2306.165056291314
8.9,2311.333952086717
8.91,2316.4947154820507
8.92,2321.6472744777875
8.93,2326.7915570744053
8.94,2331.9274912723786
8.95,2337.055005072185
8.96,2342.174026474299
8.97,2347.2844834791968
8.98,2352.386304087353
8.99,2357.4794162992457
9.0,2362.56374811535
9.01,2367.6392275361404
9.02,2372.705782562095
9.03,2377.7633411936868
9.04,2382.811831431395
9.05,2387.851181275694
9.06,2392.881318727058
9.07,2397.902171785965
9.08,2402.9136684528903
9.09,2407.915736728309
9.1,2412.908304612697
9.11,2417.891300106532
9.12,2422.8646512102887
9.13,2427.828285924443
9.14,2432.782132249469
9.15,2437.726118185845
9.16,2442.660171734045
9.17,2447.5842208945464
9.18,2452.498193667824
9.19,2457.4020180543557
9.2,2462.295622054614
9.21,2467.1789336690777
9.22,2472.0518808982206
9.23,2476.91439174252
9.24,2481.76639420245
9.25,2486.6078162784884
9.26,2491.43858597111
9.27,2496.2586312807907
9.28,2501.0678802080065
9.29,2505.866260753234
9.3,2510.6537009169488
9.31,2515.4301286996256
9.32,2520.19547210174
9.33,2524.9496591237703
9.34,2529.69261776619
9.35,2534.424276029475
9.36,2539.144561914104
9.37,2543.853403420549
9.38,2548.550728549289
9.39,2553.236465300798
9.4,2557.910541675552
9.41,2562.572885674027
9.42,2567.223425296699
9.43,2571.862088544045
9.44,2576.4888034165388
9.45,2581.103497914657
9.46,2585.7061000388767
9.47,2590.2965377896726
9.48,2594.87473916752
9.49,2599.4406321728948
9.5,2603.9941448062746
9.51,2608.535205068134
9.52,2613.063740958948
9.53,2617.5796804791944
9.54,2622.082951629347
9.55,2626.573482409885
9.56,2631.05120082128
9.57,2635.51603486401
9.58,2639.967912538551
9.59,2644.4067618453782
9.6,2648.832510784968
9.61,2653.2450873577955
9.62,2657.6444195643376
9.63,2662.030435405071
9.64,2666.403062880468
9.65,2670.762229991007
9.66,2675.107864737164
9.67,2679.439895119414
9.68,2683.758249138233
9.69,2688.0628547940973
9.7,2692.3536400874827
9.71,2696.630533018865
9.72,2700.893461588719
9.73,2705.142353797521
9.74,2709.377137645749
9.75,2713.5977411338763
9.76,2717.8040922623795
9.77,2721.9961190317345
9.78,2726.173749442417
9.79,2730.336911494903
9.8,2734.4855331896697
9.81,2738.619542527191
9.82,2742.7388675079424
9.83,2746.8434361324007
9.84,2750.9331764010426
9.85,2755.008016314343
9.86,2759.067883872777
9.87,2763.1127070768225
9.88,2767.1424139269548
9.89,2771.156932423648
9.9,2775.156190567379
9.91,2779.140116358624
9.92,2783.1086377978577
9.93,2787.061682885558
9.94,2790.9991796222
9.95,2794.921056008257
9.96,2798.8272400442097
9.97,2802.717659730529
9.98,2806.5922430676947
9.99,2810.45091805618
10.0,2814.2936126964614
10.01,2818.120254989016
10.02,2821.930772934317
10.03,2825.725094532844
10.04,2829.50314778507
10.05,2833.264860691472
10.06,2837.010161252525
10.07,2840.7389774687053
10.08,2844.4512373404887
10.09,2848.1468688683512
10.1,2851.8258000527694
10.11,2855.487958894217
10.12,2859.133273393172
10.13,2862.761671550109
10.14,2866.3730813655047
10.15,2869.967430839835
10.16,2873.5446479735742
10.17,2877.1046607672
10.18,2880.647397221188
10.19,2884.172785336012
10.2,2887.6807531121503
10.21,2891.1712285500785
10.22,2894.644139650272
10.23,2898.0994144132046
10.24,2901.5369808393552
10.25,2904.9567669291982
10.26,2908.35870068321
10.27,2911.7427101018657
10.28,2915.1087231856422
10.29,2918.4566679350146
10.3,2921.7864723504595
10.31,2925.0980644324504
10.32,2928.391372181466
10.33,2931.666323597982
10.34,2934.922846682472
10.35,2938.1608694354136
10.36,2941.380319857282
10.37,2944.581125948553
10.38,2947.763215709703
10.39,2950.9265171412085
10.4,2954.070958243544
10.41,2957.1964670171847
10.42,2960.302971462608
10.43,2963.3903995802893
10.44,2966.458679370705
10.45,2969.5077388343298
10.46,2972.5375059716407
10.47,2975.5479087831127
10.48,2978.538875269221
10.49,2981.510333430444
10.5,2984.462211267255
10.51,2987.3944367801305
10.52,2990.306937969547
10.53,2993.1996428359803
10.54,2996.072479379906
10.55,2998.9253756018
10.56,3001.7582595021377
10.57,3004.571059081394
10.58,3007.363702340048
10.59,3010.1361172785723
10.6,3012.888231897445
10.61,3015.6199741971395
10.62,3018.331272178135
10.63,3021.022053840905
10.64,3023.692247185925
10.65,3026.341780213672
10.66,3028.9705809246225
10.67,3031.57857731925
10.68,3034.1656973980325
10.69,3036.731869161445
10.7,3039.277020609964
10.71,3041.801079744064
10.72,3044.3039745642213
10.73,3046.785633070913
10.74,3049.245983264613
10.75,3051.684953145799
10.76,3054.1024707149463
10.77,3056.49846397253
10.78,3058.872860919026
10.79,3061.225589554912
10.8,3063.5565778806613
10.81,3065.865753896752
10.82,3068.153045603657
10.83,3070.418381001856
10.84,3072.6616880918214
10.85,3074.882894874031
10.86,3077.0819293489603
10.87,3079.2587195170845
10.88,3081.4131933788813
10.89,3083.5452789348246
10.9,3085.6549041853905
10.91,3087.741997131054
10.92,3089.8064857722943
10.93,3091.848298109584
10.94,3093.8673621434
10.95,3095.863605874219
10.96,3097.836957302516
10.97,3099.787344428766
10.98,3101.7146952534463
10.99,3103.6189377770324
11.0,3105.5
11.01,3107.3578457394387
11.02,3109.192582078896
11.03,3111.0043519185306
11.04,3112.7932981585045
11.05,3114.559563698979
11.06,3116.303291440113
11.07,3118.024624282068
11.08,3119.7237051250054
11.09,3121.400676869084
11.1,3123.055682414464
11.11,3124.6888646613097
11.12,3126.3003665097776
11.13,3127.89033086003
11.14,3129.4589006122283
11.15,3131.006218666531
11.16,3132.5324279231
11.17,3134.0376712820967
11.18,3135.52209164368
11.19,3136.9858319080117
11.2,3138.4290349752514
11.21,3139.851843745561
11.22,3141.2544011190994
11.23,3142.636849996029
11.24,3143.9993332765093
11.25,3145.3419938607008
11.26,3146.664974648764
11.27,3147.96841854086
11.28,3149.2524684371506
11.29,3150.517267237793
11.3,3151.7629578429514
11.31,3152.989683152784
11.32,3154.1975860674524
11.33,3155.3868094871177
11.34,3156.5574963119398
11.35,3157.709789442078
11.36,3158.843831777694
11.37,3159.9597662189503
11.38,3161.0577356660046
11.39,3162.1378830190192
11.4,3163.2003511781545
11.41,3164.24528304357
11.42,3165.272821515427
11.43,3166.2831094938856
11.44,3167.2762898791084
11.45,3168.2525055712536
11.46,3169.211899470484
11.47,3170.154614476957
11.48,3171.080793490835
11.49,3171.99057941228
11.5,3172.88411514145
11.51,3173.761543578508
11.52,3174.623007623613
11.53,3175.4686501769256
11.54,3176.2986141386077
11.55,3177.1130424088183
11.56,3177.912077887719
11.57,3178.69586347547
11.58,3179.464542072232
11.59,3180.218256578166
11.6,3180.957149893431
11.61,3181.681364918189
11.62,3182.3910445526003
11.63,3183.0863316968266
11.64,3183.7673692510266
11.65,3184.4343001153616
11.66,3185.0872671899924
11.67,3185.7264133750805
11.68,3186.351881570784
11.69,3186.963814677265
11.7,3187.5623555946854
11.71,3188.147647223204
11.72,3188.719832462981
11.73,3189.2790542141784
11.74,3189.825455376956
11.75,3190.3591788514755
11.76,3190.880367537896
11.77,3191.3891643363777
11.78,3191.885712147084
11.79,3192.370153870172
11.8,3192.842632405805
11.81,3193.303290654142
11.82,3193.7522715153445
11.83,3194.189717889573
11.84,3194.615772676987
11.85,3195.030578777748
11.86,3195.4342790920173
11.87,3195.8270165199547
11.88,3196.208933961721
11.89,3196.5801743174743
11.9,3196.94088048738
11.91,3197.2911953715948
11.92,3197.6312618702814
11.93,3197.9612228835995
11.94,3198.281221311709
11.95,3198.5914000547727
11.96,3198.891902012949
11.97,3199.1828700864
11.98,3199.4644471752845
11.99,3199.736776179764
12.0,3200.0
12.01,3200.254256658993
12.02,3200.499664671109
12.03,3200.736337673551
12.04,3200.964389303527
12.05,3201.183933198242
12.06,3201.3950829949013
12.07,3201.59795233071
12.08,3201.7926548428745
12.09,3201.9793041686007
12.1,3202.158013945093
12.11,3202.3288978095584
12.12,3202.4920693992017
12.13,3202.647642351229
12.14,3202.7957303028447
12.15,3202.936446891256
12.16,3203.069905753667
12.17,3203.1962205272857
12.18,3203.315504849315
12.19,3203.4278723569614
12.2,3203.5334366874317
12.21,3203.632311477929
12.22,3203.724610365661
12.23,3203.810446987834
12.24,3203.889934981651
12.25,3203.96318798432
12.26,3204.030319633044
12.27,3204.091443565032
12.28,3204.1466734174865
12.29,3204.1961228276145
12.3,3204.239905432622
12.31,3204.278134869715
12.32,3204.3109247760967
12.33,3204.338388788975
12.34,3204.3606405455544
12.35,3204.377793683041
12.36,3204.3899618386404
12.37,3204.397258649557
12.38,3204.399797752999
12.39,3204.39769278617
12.4,3204.3910573862763
12.41,3204.3800051905228
12.42,3204.364649836116
12.43,3204.3451049602613
12.44,3204.321484200164
12.45,3204.2939011930293
12.46,3204.262469576064
12.47,3204.2273029864728
12.48,3204.188515061461
12.49,3204.146219438236
12.5,3204.100529754001
12.51,3204.051559645964
12.52,3203.999422751328
12.53,3203.944232707301
12.54,3203.886103151088
12.55,3203.8251477198933
12.56,3203.761480050924
12.57,3203.695213781385
12.58,3203.626462548481
12.59,3203.55533998942
12.6,3203.4819597414066
12.61,3203.4064354416446
12.62,3203.328880727342
12.63,3203.2494092357038
12.64,3203.1681346039354
12.65,3203.0851704692413
12.66,3203.0006304688286
12.67,3202.914628239903
12.68,3202.8272774196685
12.69,3202.738691645332
12.7,3202.6489845541
12.71,3202.5582697831755
12.72,3202.466660969766
12.73,3202.3742717510777
12.74,3202.2812157643143
12.75,3202.187606646682
12.76,3202.093558035388
12.77,3201.999183567636
12.78,3201.9045968806317
12.79,3201.809911611581
12.8,3201.7152413976905
12.81,3201.620699876165
12.82,3201.5264006842103
12.83,3201.432457459032
12.84,3201.3389838378357
12.85,3201.2460934578257
12.86,3201.153899956209
12.87,3201.062516970192
12.88,3200.9720581369797
12.89,3200.882637093775
12.9,3200.7943674777875
12.91,3200.7073629262213
12.92,3200.621737076282
12.93,3200.5376035651752
12.94,3200.4550760301054
12.95,3200.3742681082795
12.96,3200.2952934369027
12.97,3200.218265653181
12.98,3200.143298394319
12.99,3200.070505297524
13.0,3200.0
13.01,3199.931872124589
13.02,3199.866115236672
13.03,3199.802698887266
13.04,3199.741592627388
13.05,3199.682766008056
