wind_speed,Fuhrländer FL 2500/90
2.22,0.0
2.23,0.0
2.24,0.0
2.25,0.0
2.26,0.0
2.27,0.0
2.28,0.0
2.29,0.0
2.3,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.51,0.0
2.52,0.0
2.53,0.0
2.54,0.0
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.1020053808470887
3.02,0.2071025905723729
3.03,0.3153689013401478
3.04,0.4268815853147299
3.05,0.541717914660411
3.06,0.6599551615415095
3.07,0.7816705981223188
3.08,0.9069414965671626
3.09,1.0358451290403272
3.1,1.168458767706133
3.11,1.3048596847288751
3.12,1.4451251522728683
3.13,1.5893324425024131
3.14,1.7375588275818212
3.15,1.889881579675387
3.16,2.0463779709474355
3.17,2.207125273562244
3.18,2.3722007596841457
3.19,2.541681701477432
3.2,2.7156453711064192
3.21,2.894169040735394
3.22,3.0773299825286875
3.23,3.265205468650582
3.24,3.4578727712654067
3.25,3.65540916253744
3.26,3.857891914631006
3.27,4.065398299710417
3.28,4.278005589939957
3.29,4.495791057483957
3.3,4.718831974506696
3.31,4.947205613172503
3.32,5.180989245645669
3.33,5.420260144090511
3.34,5.66509558067132
3.35,5.915572827552424
3.36,6.1717691568980975
3.37,6.43376184087268
3.38,6.701628151640455
3.39,6.975445361365743
3.4,7.2552907422128285
3.41,7.541241566346046
3.42,7.833375105929673
3.43,8.13176863312804
3.44,8.436499420105427
3.45,8.747644739026176
3.46,9.065281862054547
3.47,9.389488061354896
3.48,9.720340609091478
3.49,10.057916777428645
3.5,10.402293838530662
3.51,10.75354906456186
3.52,11.111759727686549
3.53,11.477003100069012
3.54,11.84935645387358
3.55,12.228897061264536
3.56,12.615702194406206
3.57,13.009849125462882
3.58,13.411415126598882
3.59,13.820477469978492
3.6,14.237113427766047
3.61,14.661400272125814
3.62,15.09341527522214
3.63,15.533235709219294
3.64,15.98093884628162
3.65,16.436601958573384
3.66,16.90030231825893
3.67,17.372117197502526
3.68,17.852123868468517
3.69,18.340399603321163
3.7,18.837021674224825
3.71,19.34206735334375
3.72,19.8556139128423
3.73,20.37773862488473
3.74,20.908518761635403
3.75,21.448031595258552
3.76,21.996354397918527
3.77,22.553564441779663
3.78,23.1197389990062
3.79,23.6949553417625
3.8,24.279290742212822
3.81,24.872822472521527
3.82,25.47562780485286
3.83,26.08778401137117
3.84,26.70936836424074
3.85,27.340458135625894
3.86,27.981130597690907
3.87,28.631463022600137
3.88,29.291532682517825
3.89,29.961416849608348
3.9,30.641192796035945
3.91,31.33093779396497
3.92,32.030729115559694
3.93,32.74064403298446
3.94,33.46075981840353
3.95,34.19115374398125
3.96,34.93190308188189
3.97,35.68308510426981
3.98,36.44477708330923
3.99,37.21705629116456
4.0,38.0
4.01,38.79366937428989
4.02,39.59806114774834
4.03,40.41315594639955
4.04,41.23893439626744
4.05,42.07537712337623
4.06,42.922464753750006
4.07,43.78017791341293
4.08,44.64849722838898
4.09,45.52740332470233
4.1,46.41687682837707
4.11,47.316898365437375
4.12,48.22744856190724
4.13,49.14850804381077
4.14,50.080057437172144
4.15,51.0220773680155
4.16,51.97454846236481
4.17,52.93745134624422
4.18,53.91076664567787
4.19,54.89447498668991
4.2,55.8885569953043
4.21,56.892993297545246
4.22,57.90776451943681
4.23,58.93285128700322
4.24,59.968234226268365
4.25,61.01389396325645
4.26,62.069811123991606
4.27,63.13596633449791
4.28,64.21234022079956
4.29,65.2989134089205
4.3,66.39566652488487
4.31,67.50258019471684
4.32,68.61963504444054
4.33,69.74681170007996
4.34,70.8840907876592
4.35,72.03145293320246
4.36,73.1888787627339
4.37,74.35634890227742
4.38,75.53384397785723
4.39,76.72134461549743
4.4,77.91883144122225
4.41,79.12628508105557
4.42,80.34368616102155
4.43,81.57101530714439
4.44,82.80825314544822
4.45,84.05538030195694
4.46,85.31237740269482
4.47,86.57922507368589
4.48,87.85590394095439
4.49,89.14239463052422
4.5,90.43867776841957
4.51,91.74473398066456
4.52,93.06054389328328
4.53,94.38608813229996
4.54,95.72134732373846
4.55,97.066302093623
4.56,98.4209330679777
4.57,99.78522087282676
4.58,101.15914613419407
4.59,102.54268947810388
4.6,103.9358315305802
4.61,105.3385529176473
4.62,106.75083426532908
4.63,108.17265619964974
4.64,109.60399934663334
4.65,111.04484433230417
4.66,112.49517178268604
4.67,113.9549623238032
4.68,115.42419658167978
4.69,116.90285518233996
4.7,118.3909187518076
4.71,119.88836791610694
4.72,121.39518330126208
4.73,122.91134553329726
4.74,124.43683523823634
4.75,125.97163304210352
4.76,127.5157195709229
4.77,129.06907545071863
4.78,130.6316813075149
4.79,132.20351776733554
4.8,133.7845654562048
4.81,135.37480500014684
4.82,136.97421702518582
4.83,138.5827821573456
4.84,140.20048102265045
4.85,141.82729424712443
4.86,143.4632024567918
4.87,145.10818627767637
4.88,146.76222633580247
4.89,148.42530325719403
4.9,150.09739766787544
4.91,151.77849019387045
4.92,153.46856146120334
4.93,155.16759209589824
4.94,156.87556272397933
4.95,158.59245397147043
4.96,160.31824646439583
4.97,162.05292082877966
4.98,163.79645769064604
4.99,165.54883767601893
5.0,167.3100414109225
5.01,169.08004952138083
5.02,170.8588426334181
5.03,172.64640137305855
5.04,174.4427063663259
5.05,176.2477382392445
5.06,178.06147761783845
5.07,179.88390512813191
5.08,181.71500139614875
5.09,183.5547470479132
5.1,185.4031227094494
5.11,187.2601090067816
5.12,189.12568656593356
5.13,190.9998360129296
5.14,192.8825379737937
5.15,194.77377307455032
5.16,196.67352194122304
5.17,198.58176519983616
5.18,200.49848347641392
5.19,202.4236573969805
5.2,204.3572675875597
5.21,206.2992946741757
5.22,208.2497192828527
5.23,210.20852203961493
5.24,212.1756835704862
5.25,214.1511845014907
5.26,216.1350054586526
5.27,218.127127067996
5.28,220.1275299555452
5.29,222.13619474732383
5.3,224.1531020693563
5.31,226.17823254766665
5.32,228.2115668082792
5.33,230.2530854772177
5.34,232.30276918050632
5.35,234.36059854416928
5.36,236.42655419423087
5.37,238.5006167567148
5.38,240.58276685764537
5.39,242.67298512304652
5.4,244.7712521789429
5.41,246.8775486513579
5.42,248.9918551663159
5.43,251.11415234984116
5.44,253.24442082795773
5.45,255.3826412266895
5.46,257.5287941720607
5.47,259.6828602900955
5.48,261.84482020681816
5.49,264.01465454825234
5.5,266.1923439404224
5.51,268.3778690093524
5.52,270.57121038106646
5.53,272.77234868158894
5.54,274.9812645369434
5.55,277.1979385731544
5.56,279.42235141624565
5.57,281.65448369224185
5.58,283.8943160271665
5.59,286.1418290470439
5.6,288.3970033778984
5.61,290.65981964575377
5.62,292.93025847663426
5.63,295.2083004965638
5.64,297.49392633156685
5.65,299.78711660766743
5.66,302.0878519508892
5.67,304.3961129872568
5.68,306.711880342794
5.69,309.0351346435252
5.7,311.3658565154741
5.71,313.7040265846651
5.72,316.0496254771223
5.73,318.4026338188698
5.74,320.76303223593146
5.75,323.13080135433165
5.76,325.5059218000944
5.77,327.8883741992437
5.78,330.27813917780406
5.79,332.6751973617989
5.8,335.0795293772528
5.81,337.49111585018983
5.82,339.9099374066341
5.83,342.33597467260955
5.84,344.7692082741403
5.85,347.2096188372506
5.86,349.65718698796474
5.87,352.1118933523062
5.88,354.57371855629947
5.89,357.0426432259686
5.9,359.51864798733806
5.91,362.0017134664314
5.92,364.4918202892728
5.93,366.9889490818866
5.94,369.49308047029706
5.95,372.0041950805277
5.96,374.5222735386031
5.97,377.0472964705471
5.98,379.57924450238426
5.99,382.1180982601379
6.0,384.6638383698327
6.01,387.2164454574928
6.02,389.7759001491418
6.03,392.3421830708046
6.04,394.91527484850457
6.05,397.495156108266
6.06,400.0818074761131
6.07,402.6752095780702
6.08,405.275343040161
6.09,407.8821884884096
6.1,410.4957265488404
6.11,413.1159378474776
6.12,415.7428030103448
6.13,418.3763026634663
6.14,421.0164174328663
6.15,423.66312794456906
6.16,426.3164148245984
6.17,428.9762586989784
6.18,431.6426401937334
6.19,434.3155399348875
6.2,436.9949385484645
6.21,439.6808166604887
6.22,442.37315489698426
6.23,445.0719338839755
6.24,447.7771342474859
6.25,450.4887366135399
6.26,453.2067216081617
6.27,455.9310698573752
6.28,458.6617619872049
6.29,461.39877862367433
6.3,464.14210039280806
6.31,466.8917079206299
6.32,469.6475818331643
6.33,472.4097027564349
6.34,475.17805131646605
6.35,477.9526081392818
6.36,480.7333538509067
6.37,483.52026907736416
6.38,486.3133344446785
6.39,489.1125305788738
6.4,491.9178381059746
6.41,494.7292376520045
6.42,497.5467098429877
6.43,500.3702353049483
6.44,503.1997946639107
6.45,506.0353685458987
6.46,508.8769375769364
6.47,511.724482383048
6.48,514.5779835902576
6.49,517.4374218245894
6.5,520.3027777120672
6.51,523.1740318787154
6.52,526.0511649505579
6.53,528.9341575536191
6.54,531.8229903139228
6.55,534.7176438574932
6.56,537.6180988103544
6.57,540.5243357985305
6.58,543.4363354480456
6.59,546.3540783849238
6.6,549.2775452351893
6.61,552.2067166248663
6.62,555.1415731799785
6.63,558.0820955265501
6.64,561.0282642906055
6.65,563.980060098169
6.66,566.9374635752639
6.67,569.9004553479148
6.68,572.8690160421457
6.69,575.8431262839812
6.7,578.8227666994445
6.71,581.8079179145601
6.72,584.7985605553524
6.73,587.7946752478454
6.74,590.7962426180628
6.75,593.8032432920289
6.76,596.8156578957681
6.77,599.8334670553041
6.78,602.8566513966616
6.79,605.8851915458638
6.8,608.9190681289354
6.81,611.9582617719004
6.82,615.0027531007833
6.83,618.0525227416073
6.84,621.1075513203972
6.85,624.1678194631768
6.86,627.2333077959705
6.87,630.3039969448021
6.88,633.3798675356957
6.89,636.4609001946757
6.9,639.5470755477661
6.91,642.6383742209907
6.92,645.734776840374
6.93,648.8362640319398
6.94,651.9428164217126
6.95,655.054414635716
6.96,658.1710392999744
6.97,661.2926710405117
6.98,664.4192904833525
6.99,667.5508782545203
7.0,670.6874149800394
7.01,673.828881285934
7.02,676.975257798228
7.03,680.1265251429461
7.04,683.2826639461118
7.05,686.4436548337493
7.06,689.6094784318826
7.07,692.7801153665365
7.08,695.9555462637342
7.09,699.1357517495002
7.1,702.3207124498585
7.11,705.5104089908336
7.12,708.7048219984492
7.13,711.9039320987295
7.14,715.1077199176984
7.15,718.3161660813805
7.16,721.5292512157993
7.17,724.7469559469795
7.18,727.9692609009446
7.19,731.1961467037195
7.2,734.4275939813273
7.21,737.6635833597929
7.22,740.90409546514
7.23,744.1491109233932
7.24,747.398610360576
7.25,750.6525744027126
7.26,753.9109836758271
7.27,757.1738188059442
7.28,760.4410604190873
7.29,763.7126891412809
7.3,766.9886855985486
7.31,770.2690304169151
7.32,773.5537042224046
7.33,776.8426876410404
7.34,780.1359612988472
7.35,783.4335058218488
7.36,786.7353018360699
7.37,790.0413299675339
7.38,793.3515708422651
7.39,796.6660050862878
7.4,799.9846133256262
7.41,803.307376186304
7.42,806.6342742943453
7.43,809.9652882757746
7.44,813.3003987566159
7.45,816.639586362893
7.46,819.9828317206303
7.47,823.3301154558518
7.48,826.6814181945817
7.49,830.0367205628439
7.5,833.3960031866627
7.51,836.7592466920619
7.52,840.1264317050661
7.53,843.4975388516993
7.54,846.8725487579851
7.55,850.2514420499479
7.56,853.6341993536121
7.57,857.0208012950017
7.58,860.41122850014
7.59,863.8054615950521
7.6,867.2034812057617
7.61,870.6052679582931
7.62,874.0108024786703
7.63,877.4200653929172
7.64,880.8330373270582
7.65,884.2496989071174
7.66,887.6700307591185
7.67,891.0940135090858
7.68,894.5216277830436
7.69,897.9528542070162
7.7,901.3876734070268
7.71,904.8260660091004
7.72,908.2680126392607
7.73,911.7134939235326
7.74,915.1624904879386
7.75,918.614982958504
7.76,922.0709519612524
7.77,925.5303781222084
7.78,928.993242067396
7.79,932.4595244228389
7.8,935.9292058145612
7.81,939.4022668685872
7.82,942.8786882109416
7.83,946.3584504676476
7.84,949.8415342647296
7.85,953.3279202282116
7.86,956.817588984118
7.87,960.3105211584729
7.88,963.8066973773
7.89,967.3060982666236
7.9,970.8087044524682
7.91,974.3144965608572
7.92,977.8234552178152
7.93,981.3355610493662
7.94,984.8507946815344
7.95,988.3691367403436
7.96,991.890567851818
7.97,995.4150686419816
7.98,998.9426197368592
7.99,1002.4732017624742
8.0,1006.0067953448508
8.01,1009.5433811100132
8.02,1013.0829396839856
8.03,1016.6254516927916
8.04,1020.170897762456
8.05,1023.7192585190032
8.06,1027.270514588456
8.07,1030.824646596839
8.08,1034.381635170177
8.09,1037.9414609344933
8.1,1041.5041045158123
8.11,1045.0695465401584
8.12,1048.6377676335553
8.13,1052.2087484220278
8.14,1055.782469531599
8.15,1059.3589115882933
8.16,1062.9380552181349
8.17,1066.5198810471477
8.18,1070.1043697013563
8.19,1073.6915018067846
8.2,1077.281257989457
8.21,1080.873618875397
8.22,1084.468565090629
8.23,1088.0660772611768
8.24,1091.666136013065
8.25,1095.268721972317
8.26,1098.873815764958
8.27,1102.481398017011
8.28,1106.0914493545006
8.29,1109.703950403451
8.3,1113.318881789887
8.31,1116.936224139831
8.32,1120.555958079308
8.33,1124.1780642343426
8.34,1127.8025232309585
8.35,1131.4293156951785
8.36,1135.0584222530288
8.37,1138.6898235305323
8.38,1142.323500153714
8.39,1145.9594327485972
8.4,1149.597601941206
8.41,1153.2379883575643
8.42,1156.8805726236974
8.43,1160.5253353656285
8.44,1164.172257209381
8.45,1167.8213187809808
8.46,1171.4725007064512
8.47,1175.125783611816
8.48,1178.781148123099
8.49,1182.4385748663244
8.5,1186.098044467517
8.51,1189.759537552701
8.52,1193.4230347478997
8.53,1197.0885166791377
8.54,1200.7559639724386
8.55,1204.4253572538275
8.56,1208.0966771493274
8.57,1211.769904284963
8.58,1215.4450192867585
8.59,1219.1220027807376
8.6,1222.8008353929242
8.61,1226.4814977493431
8.62,1230.1639704760178
8.63,1233.8482341989738
8.64,1237.5342695442332
8.65,1241.2220571378211
8.66,1244.9115776057615
8.67,1248.6028115740787
8.68,1252.2957396687962
8.69,1255.990342515939
8.7,1259.68660074153
8.71,1263.3844949715954
8.72,1267.084005832157
8.73,1270.7851139492398
8.74,1274.487799948868
8.75,1278.192044457065
8.76,1281.8978280998565
8.77,1285.6051315032655
8.78,1289.3139352933158
8.79,1293.0242200960322
8.8,1296.7359665374393
8.81,1300.4491552435593
8.82,1304.1637668404178
8.83,1307.879781954039
8.84,1311.5971812104458
8.85,1315.315945235663
8.86,1319.0360546557158
8.87,1322.7574900966265
8.88,1326.4802321844209
8.89,1330.2042615451214
8.9,1333.929558804753
8.91,1337.6561045893395
8.92,1341.3838795249053
8.93,1345.1128642374745
8.94,1348.843039353071
8.95,1352.574385497719
8.96,1356.3068832974432
8.97,1360.0405133782665
8.98,1363.7752563662136
8.99,1367.511092887309
9.0,1371.2480035675756
9.01,1374.9859690330388
9.02,1378.7249699097224
9.03,1382.4649868236495
9.04,1386.2060004008465
9.05,1389.9479912673355
9.06,1393.6909400491409
9.07,1397.4348273722871
9.08,1401.1796338627978
9.09,1404.9253401466976
9.1,1408.6719268500103
9.11,1412.419374598761
9.12,1416.167664018972
9.13,1419.9167757366693
9.14,1423.6666903778755
9.15,1427.4173885686157
9.16,1431.1688509349126
9.17,1434.921058102792
9.18,1438.6739906982766
9.19,1442.4276293473922
9.2,1446.181954676161
9.21,1449.936947310609
9.22,1453.6925878767588
9.23,1457.4488570006345
9.24,1461.205735308261
9.25,1464.9632034256624
9.26,1468.721241978862
9.27,1472.479831593885
9.28,1476.238952896754
9.29,1479.9985865134947
9.3,1483.758713070131
9.31,1487.5193131926858
9.32,1491.2803675071843
9.33,1495.0418566396495
9.34,1498.8037612161063
9.35,1502.5660618625802
9.36,1506.3287392050922
9.37,1510.0917738696687
9.38,1513.8551464823338
9.39,1517.6188376691102
9.4,1521.3828280560228
9.41,1525.1470982690953
9.42,1528.9116289343524
9.43,1532.676400677818
9.44,1536.4413941255164
9.45,1540.206589903471
9.46,1543.9719686377073
9.47,1547.7375109542477
9.48,1551.5031974791173
9.49,1555.26900883834
9.5,1559.0349256579393
9.51,1562.8009285639407
9.52,1566.566998182367
9.53,1570.3331151392426
9.54,1574.0992600605923
9.55,1577.86541357244
9.56,1581.631556300809
9.57,1585.397668871724
9.58,1589.1637319112092
9.59,1592.929726045288
9.6,1596.6956318999855
9.61,1600.4614301013244
9.62,1604.2271012753308
9.63,1607.992626048028
9.64,1611.757985045439
9.65,1615.523158893589
9.66,1619.2881282185017
9.67,1623.0528736462015
9.68,1626.817375802712
9.69,1630.5816153140577
9.7,1634.345572806263
9.71,1638.1092289053522
9.72,1641.872564237348
9.73,1645.6355594282754
9.74,1649.3981951041587
9.75,1653.1604518910217
9.76,1656.9223104148882
9.77,1660.6837513017829
9.78,1664.44475517773
9.79,1668.205302668753
9.8,1671.965374400877
9.81,1675.7249510001243
9.82,1679.4840130925204
9.83,1683.2425413040896
9.84,1687.000516260855
9.85,1690.7579185888412
9.86,1694.5147289140718
9.87,1698.2709278625723
9.88,1702.0264960603663
9.89,1705.7814141334766
9.9,1709.5356627079286
9.91,1713.289222409746
9.92,1717.0420738649527
9.93,1720.794197699573
9.94,1724.545574539631
9.95,1728.296185011151
9.96,1732.0460097401574
9.97,1735.7950293526735
9.98,1739.5432244747235
9.99,1743.2905757323315
10.0,1747.0370637515225
10.01,1750.7826691583198
10.02,1754.527372578747
10.03,1758.271154638829
10.04,1762.0139959645903
10.05,1765.7558771820554
10.06,1769.4967789172465
10.07,1773.2366817961883
10.08,1776.975566444905
10.09,1780.7134134894218
10.1,1784.4502035557616
10.11,1788.1859172699492
10.12,1791.9205352580077
10.13,1795.654038145963
10.14,1799.3864065598375
10.15,1803.117621125656
10.16,1806.8476624694424
10.17,1810.5765112172207
10.18,1814.304147995015
10.19,1818.03055342885
10.2,1821.7557081447492
10.21,1825.4795927687376
10.22,1829.2021879268384
10.23,1832.923474245076
10.24,1836.6434323494736
10.25,1840.3620428660563
10.26,1844.0792864208488
10.27,1847.7951436398732
10.28,1851.509595149156
10.29,1855.22262157472
10.3,1858.9342035425896
10.31,1862.6443216787884
10.32,1866.3529566093405
10.33,1870.060088960271
10.34,1873.765699357603
10.35,1877.469768427361
10.36,1881.172276795569
10.37,1884.8732050882509
10.38,1888.572533931432
10.39,1892.2702439511352
10.4,1895.9663157733844
10.41,1899.6607300242044
10.42,1903.353467329619
10.43,1907.0445083156524
10.44,1910.733833608329
10.45,1914.421423833672
10.46,1918.1072596177075
10.47,1921.791321586457
10.48,1925.473590365946
10.49,1929.154046582198
10.5,1932.832670861238
10.51,1936.5094438290892
10.52,1940.184346111777
10.53,1943.857358335324
10.54,1947.5284611257548
10.55,1951.1976351090937
10.56,1954.8648609113652
10.57,1958.5301191585927
10.58,1962.1933904768007
10.59,1965.8546554920124
10.6,1969.513894830253
10.61,1973.171089117547
10.62,1976.8262189799168
10.63,1980.4792650433883
10.64,1984.1302079339848
10.65,1987.7790282777291
10.66,1991.4257067006477
10.67,1995.0702238287631
10.68,1998.7125602881
10.69,2002.352696704682
10.7,2005.9906137045336
10.71,2009.62629191368
10.72,2013.259711958143
10.73,2016.8908544639485
10.74,2020.5197000571195
10.75,2024.1462293636807
10.76,2027.7704230096565
10.77,2031.3922616210705
10.78,2035.0117258239463
10.79,2038.628796244309
10.8,2042.2434535081832
10.81,2045.8556782415912
10.82,2049.465451070558
10.83,2053.072752621108
10.84,2056.677563519265
10.85,2060.279864391053
10.86,2063.8796358624963
10.87,2067.4768585596184
10.88,2071.0715131084453
10.89,2074.6635801349985
10.9,2078.253040265304
10.91,2081.839874125385
10.92,2085.4240623412657
10.93,2089.00558553897
10.94,2092.5844243445235
10.95,2096.160559383948
10.96,2099.73397128327
10.97,2103.304640668512
10.98,2106.872548165697
10.99,2110.4376744008523
11.0,2114.0
11.01,2117.559464826328
11.02,2121.115845691678
11.03,2124.668878645056
11.04,2128.218299735468
11.05,2131.763845011919
11.06,2135.305250523414
11.07,2138.8422523189606
11.08,2142.3745864475627
11.09,2145.9019889582264
11.1,2149.4241958999573
11.11,2152.9409433217616
11.12,2156.451967272644
11.13,2159.957003801611
11.14,2163.4557889576668
11.15,2166.9480587898183
11.16,2170.43354934707
11.17,2173.9119966784283
11.18,2177.3831368329
11.19,2180.8467058594874
11.2,2184.302439807199
11.21,2187.7500747250406
11.22,2191.1893466620154
11.23,2194.6199916671303
11.24,2198.041745789392
11.25,2201.454345077804
11.26,2204.857525581373
11.27,2208.2510233491043
11.28,2211.634574430004
11.29,2215.0079148730774
11.3,2218.370780727331
11.31,2221.7229080417687
11.32,2225.0640328653967
11.33,2228.3938912472217
11.34,2231.712219236248
11.35,2235.018752881481
11.36,2238.313228231928
11.37,2241.5953813365923
11.38,2244.8649482444825
11.39,2248.1216650046017
11.4,2251.3652676659563
11.41,2254.595492277552
11.42,2257.812074888393
11.43,2261.014751547488
11.44,2264.2032583038404
11.45,2267.377331206456
11.46,2270.5367063043414
11.47,2273.6811196465
11.48,2276.81030728194
11.49,2279.924005259665
11.5,2283.021949628682
11.51,2286.103876437996
11.52,2289.1695217366123
11.53,2292.2186215735364
11.54,2295.250911997776
11.55,2298.266129058334
11.56,2301.264008804217
11.57,2304.2442872844317
11.58,2307.2067005479817
11.59,2310.150984643873
11.6,2313.076875621113
11.61,2315.9841095287056
11.62,2318.8724224156567
11.63,2321.741550330973
11.64,2324.591229323659
11.65,2327.42119544272
11.66,2330.2311847371625
11.67,2333.020933255992
11.68,2335.7901770482126
11.69,2338.538652162832
11.7,2341.266094648855
11.71,2343.972240555287
11.72,2346.656825931134
11.73,2349.319586825401
11.74,2351.9602592870942
11.75,2354.5785793652194
11.76,2357.1742831087818
11.77,2359.747106566786
11.78,2362.296785788239
11.79,2364.823056822146
11.8,2367.3256557175137
11.81,2369.804318523345
11.82,2372.2587812886486
11.83,2374.688780062427
11.84,2377.0940508936883
11.85,2379.474329831438
11.86,2381.82935292468
11.87,2384.158856222421
11.88,2386.4625757736667
11.89,2388.740247627422
11.9,2390.9916078326933
11.91,2393.2163924384863
11.92,2395.4143374938053
11.93,2397.585179047657
11.94,2399.728653149047
11.95,2401.8444958469804
11.96,2403.932443190464
11.97,2405.9922312285016
11.98,2408.0235960101
11.99,2410.0262735842643
12.0,2412.0
12.01,2413.944593457408
12.02,2415.8602007609643
12.03,2417.7470508662395
12.04,2419.605372728805
12.05,2421.4353953042314
12.06,2423.2373475480904
12.07,2425.011458415953
12.08,2426.757956863388
12.09,2428.47707184597
12.1,2430.169032319267
12.11,2431.834067238851
12.12,2433.472405560293
12.13,2435.084276239164
12.14,2436.6699082310347
12.15,2438.2295304914765
12.16,2439.76337197606
12.17,2441.271661640357
12.18,2442.7546284399364
12.19,2444.2125013303707
12.2,2445.645509267232
12.21,2447.053881206089
12.22,2448.437846102513
12.23,2449.797632912077
12.24,2451.1334705903496
12.25,2452.445588092902
12.26,2453.734214375308
12.27,2454.9995783931345
12.28,2456.241909101955
12.29,2457.46143545734
12.3,2458.658386414861
12.31,2459.832990930088
12.32,2460.985477958591
12.33,2462.116076455943
12.34,2463.2250153777145
12.35,2464.3125236794763
12.36,2465.3788303167985
12.37,2466.424164245253
12.38,2467.448754420412
12.39,2468.452829797843
12.4,2469.43661933312
12.41,2470.400351981813
12.42,2471.3442566994927
12.43,2472.26856244173
12.44,2473.173498164097
12.45,2474.0592928221627
12.46,2474.9261753715004
12.47,2475.774374767679
12.48,2476.60411996627
12.49,2477.415639922845
12.5,2478.2091635929755
12.51,2478.984919932231
12.52,2479.743137896183
12.53,2480.4840464404024
12.54,2481.207874520461
12.55,2481.9148510919285
12.56,2482.6052051103766
12.57,2483.2791655313763
12.58,2483.9369613104977
12.59,2484.578821403313
12.6,2485.204974765393
12.61,2485.815650352308
12.62,2486.4110771196288
12.63,2486.991484022927
12.64,2487.557100017774
12.65,2488.1081540597397
12.66,2488.644875104395
12.67,2489.167492107312
12.68,2489.67623402406
12.69,2490.171329810212
12.7,2490.653008421338
