wind_speed,Nordex N50
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.3722052796545538
3.52,0.7532801744840267
3.53,1.1428942996632785
3.54,1.540717270367245
3.55,1.946418701770789
3.56,2.359668209048849
3.57,2.7801354073762816
3.58,3.207489911928026
3.59,3.641401337878946
3.6,4.081539300403973
3.61,4.527573414677971
3.62,4.97917329587588
3.63,5.436008559172556
3.64,5.897748819742943
3.65,6.36406369276189
3.66,6.834622793404346
3.67,7.309095736845165
3.68,7.787152138259285
3.69,8.26846161282157
3.7,8.752693775706955
3.71,9.2395182420903
3.72,9.728604627146543
3.73,10.219622546050546
3.74,10.712241613977248
3.75,11.206131446101503
3.76,11.700961657598231
3.77,12.19640186364236
3.78,12.69212167940874
3.79,13.18779072007231
3.8,13.683078600807931
3.81,14.177654936790546
3.82,14.671189343195008
3.83,15.163351435196256
3.84,15.653810827969153
3.85,16.142237136688635
3.86,16.62829997652956
3.87,17.111668962666876
3.88,17.59201371027543
3.89,18.06900383453017
3.9,18.54230895060595
3.91,19.011598673677717
3.92,19.476542618920316
3.93,19.936810401508687
3.94,20.3920716366177
3.95,20.841995939422297
3.96,21.28625292509732
3.97,21.72451220881772
3.98,22.15644340575836
3.99,22.581716131094165
4.0,23.0
4.01,23.41105317247589
4.02,23.81498798782224
4.03,24.212005330164583
4.04,24.602306083628356
4.05,24.98609113233909
4.06,25.363561360422317
4.07,25.73491765200354
4.08,26.10036089120823
4.09,26.460091962161894
4.1,26.814311748990065
4.11,27.163221135818265
4.12,27.50702100677194
4.13,27.84591224597662
4.14,28.18009573755782
4.15,28.509772365641066
4.16,28.83514301435181
4.17,29.156408567815586
4.18,29.47376991015789
4.19,29.787427925504268
4.2,30.097583497980164
4.21,30.40443751171111
4.22,30.708190850822604
4.23,31.00904439944018
4.24,31.3071990416893
4.25,31.602855661695493
4.26,31.896215143584257
4.27,32.187478371481106
4.28,32.47684622951156
4.29,32.76451960180108
4.3,33.05069937247519
4.31,33.3355864256594
4.32,33.619381645479244
4.33,33.902285916060166
4.34,34.184500121527705
4.35,34.46622514600737
4.36,34.74766187362467
4.37,35.02901118850509
4.38,35.310473974774126
4.39,35.592251116557314
4.4,35.87454349798016
4.41,36.15755200316814
4.42,36.44147751624678
4.43,36.72652092134156
4.44,37.01288310257805
4.45,37.30076494408167
4.46,37.59036732997796
4.47,37.88189114439243
4.48,38.175537271450615
4.49,38.471506595277965
4.5,38.77
4.51,39.07118355044183
4.52,39.37508403422695
4.53,39.68169341967845
4.54,39.99100367511937
4.55,40.303006768872805
4.56,40.61769466926185
4.57,40.935059344609606
4.58,41.25509276323911
4.59,41.57778689347344
4.6,41.90313370363571
4.61,42.23112516204903
4.62,42.5617532370364
4.63,42.89500989692094
4.64,43.230887110025726
4.65,43.569376844673904
4.66,43.91047106918846
4.67,44.2541617518925
4.68,44.60044086110912
4.69,44.94930036516143
4.7,45.30073223237245
4.71,45.65472843106529
4.72,46.01128092956304
4.73,46.3703816961888
4.74,46.73202269926559
4.75,47.09619590711653
4.76,47.46289328806469
4.77,47.83210681043317
4.78,48.20382844254508
4.79,48.57805015272341
4.8,48.95476390929129
4.81,49.33396168057181
4.82,49.71563543488807
4.83,50.09977714056311
4.84,50.48637876592001
4.85,50.875432279281874
4.86,51.26692964897181
4.87,51.66086284331281
4.88,52.05722383062804
4.89,52.45600457924055
4.9,52.85719705747345
4.91,53.26079323364976
4.92,53.666785076092594
4.93,54.07516455312503
4.94,54.4859236330702
4.95,54.89905428425109
4.96,55.31454847499084
4.97,55.73239817361252
4.98,56.152595348439256
4.99,56.57513196779404
5.0,57.0
5.01,57.42719202034173
5.02,57.856703031949856
5.03,58.28852864491659
5.04,58.722664469334
5.05,59.15910611529426
5.06,59.59784919288955
5.07,60.03888931221202
5.08,60.48222208335379
5.09,60.92784311640701
5.1,61.37574802146386
5.11,61.82593240861653
5.12,62.27839188795706
5.13,62.733122069577696
5.14,63.190118563570536
5.15,63.6493769800278
5.16,64.11089292904155
5.17,64.574662020704
5.18,65.04067986510725
5.19,65.50894207234356
5.2,65.97944425250495
5.21,66.45218201568362
5.22,66.92715097197176
5.23,67.40434673146149
5.24,67.88376490424494
5.25,68.36540110041429
5.26,68.84925093006167
5.27,69.33531000327926
5.28,69.82357393015924
5.29,70.31403832079367
5.3,70.80669878527476
5.31,71.30155093369467
5.32,71.79859037614555
5.33,72.29781272271951
5.34,72.79921358350873
5.35,73.30278856860537
5.36,73.80853328810159
5.37,74.3164433520895
5.38,74.82651437066124
5.39,75.33874195390905
5.4,75.85312171192504
5.41,76.36964925480129
5.42,76.88832019263006
5.43,77.40913013550339
5.44,77.9320746935136
5.45,78.45714947675266
5.46,78.9843500953128
5.47,79.51367215928617
5.48,80.04511127876498
5.49,80.57866306384128
5.5,81.11432312460725
5.51,81.65208707115504
5.52,82.19195051357684
5.53,82.73390906196482
5.54,83.27795832641104
5.55,83.82409391700773
5.56,84.37231144384697
5.57,84.92260651702102
5.58,85.47497474662194
5.59,86.02941174274189
5.6,86.58591311547303
5.61,87.14447447490758
5.62,87.70509143113762
5.63,88.2677595942553
5.64,88.83247457435274
5.65,89.39923198152223
5.66,89.96802742585577
5.67,90.53885651744558
5.68,91.1117148663838
5.69,91.68659808276264
5.7,92.26350177667412
5.71,92.84242155821048
5.72,93.42335303746388
5.73,94.00629182452649
5.74,94.59123352949037
5.75,95.17817376244771
5.76,95.7671081334907
5.77,96.35803225271142
5.78,96.9509417302022
5.79,97.54583217605494
5.8,98.14269920036196
5.81,98.74153841321532
5.82,99.34234542470728
5.83,99.94511584492992
5.84,100.54984528397534
5.85,101.1565293519358
5.86,101.76516365890342
5.87,102.37574381497028
5.88,102.9882654302286
5.89,103.60272411477054
5.9,104.21911547868824
5.91,104.83743513207382
5.92,105.45767868501945
5.93,106.07984174761724
5.94,106.70391992995948
5.95,107.32990884213817
5.96,107.95780409424547
5.97,108.58760129637363
5.98,109.21929605861484
5.99,109.85288399106102
6.0,110.48836070380452
6.01,111.12572180693742
6.02,111.76496291055189
6.03,112.40607962474016
6.04,113.0490675595942
6.05,113.69392232520627
6.06,114.34063953166854
6.07,114.9892147890732
6.08,115.63964370751223
6.09,116.29192189707793
6.1,116.9460449678624
6.11,117.60200852995789
6.12,118.25980819345637
6.13,118.9194395684501
6.14,119.5808982650312
6.15,120.2441798932919
6.16,120.90928006332426
6.17,121.57619438522045
6.18,122.2449184690726
6.19,122.915447924973
6.2,123.5877783630136
6.21,124.26190539328668
6.22,124.93782462588432
6.23,125.6155316708988
6.24,126.29502213842214
6.25,126.97629163854651
6.26,127.65933578136408
6.27,128.34415017696705
6.28,129.03073043544757
6.29,129.71907216689766
6.3,130.4091709814096
6.31,131.1010224890755
6.32,131.79462229998757
6.33,132.48996602423782
6.34,133.18704927191848
6.35,133.88586765312175
6.36,134.58641677793983
6.37,135.28869225646466
6.38,135.99268969878855
6.39,136.69840471500362
6.4,137.40583291520207
6.41,138.11496990947597
6.42,138.82581130791743
6.43,139.53835272061875
6.44,140.252589757672
6.45,140.96851802916933
6.46,141.68613314520286
6.47,142.40543071586478
6.48,143.12640635124737
6.49,143.84905566144255
6.5,144.57337425654254
6.51,145.29935774663952
6.52,146.02700174182573
6.53,146.75630185219327
6.54,147.4872536878342
6.55,148.21985285884068
6.56,148.95409497530497
6.57,149.68997564731916
6.58,150.42749048497544
6.59,151.16663509836587
6.6,151.90740509758268
6.61,152.64979609271805
6.62,153.39380369386402
6.63,154.13942351111285
6.64,154.88665115455663
6.65,155.63548223428754
6.66,156.38591236039773
6.67,157.13793714297927
6.68,157.8915521921244
6.69,158.6467531179254
6.7,159.40353553047413
6.71,160.1618950398629
6.72,160.92182725618392
6.73,161.68332778952924
6.74,162.44639224999102
6.75,163.21101624766143
6.76,163.9771953926326
6.77,164.74492529499676
6.78,165.5142015648461
6.79,166.28501981227257
6.8,167.0573756473684
6.81,167.8312646802258
6.82,168.606682520937
6.83,169.38362477959393
6.84,170.1620870662889
6.85,170.94206499111402
6.86,171.72355416416144
6.87,172.50655019552332
6.88,173.29104869529178
6.89,174.077045273559
6.9,174.8645355404172
6.91,175.65351510595843
6.92,176.44397958027483
6.93,177.2359245734586
6.94,178.02934569560196
6.95,178.82423855679687
6.96,179.62059876713568
6.97,180.4184219367104
6.98,181.2177036756133
6.99,182.01843959393645
7.0,182.82062530177205
7.01,183.6242564092122
7.02,184.42932852634905
7.03,185.23583726327485
7.04,186.04377823008164
7.05,186.8531470368616
7.06,187.6639392937069
7.07,188.4761506107097
7.08,189.28977659796212
7.09,190.10481286555645
7.1,190.92125502358456
7.11,191.7390986821389
7.12,192.55833945131135
7.13,193.37897294119423
7.14,194.20099476187968
7.15,195.0244005234599
7.16,195.84918583602683
7.17,196.67534630967288
7.18,197.50287755449
7.19,198.3317751805705
7.2,199.1620347980064
7.21,199.99365201689
7.22,200.82662244731324
7.23,201.66094169936844
7.24,202.4966053831477
7.25,203.3336091087432
7.26,204.17194848624703
7.27,205.01161912575137
7.28,205.8526166373485
7.29,206.69493663113036
7.3,207.53857471718916
7.31,208.38352650561708
7.32,209.2297876065064
7.33,210.07735362994904
7.34,210.92622018603723
7.35,211.7763828848632
7.36,212.62783733651912
7.37,213.480579151097
7.38,214.3346039386891
7.39,215.18990730938745
7.4,216.0464848732844
7.41,216.90433224047197
7.42,217.7634450210423
7.43,218.6238188250875
7.44,219.48544926269997
7.45,220.34833194397157
7.46,221.21246247899455
7.47,222.0778364778612
7.48,222.94444955066348
7.49,223.8122973074936
7.5,224.68137535844372
7.51,225.551679313606
7.52,226.4232047830726
7.53,227.2959473769357
7.54,228.16990270528743
7.55,229.0450663782198
7.56,229.92143400582515
7.57,230.79900119819567
7.58,231.67776356542325
7.59,232.55771671760024
7.6,233.4388562648188
7.61,234.32117781717105
7.62,235.20467698474903
7.63,236.08934937764505
7.64,236.9751906059512
7.65,237.8621962797596
7.66,238.7503620091624
7.67,239.63968340425188
7.68,240.53015607512003
7.69,241.42177563185916
7.7,242.31453768456123
7.71,243.2084378433185
7.72,244.10347171822303
7.73,244.99963491936725
7.74,245.89692305684295
7.75,246.7953317407425
7.76,247.694856581158
7.77,248.59549318818156
7.78,249.49723717190545
7.79,250.4000841424217
7.8,251.3040297098225
7.81,252.20906948419997
7.82,253.1151990756464
7.83,254.02241409425372
7.84,254.9307101501143
7.85,255.84008285332007
7.86,256.7505278139634
7.87,257.6620406421364
7.88,258.5746169479311
7.89,259.48825234143965
7.9,260.4029424327544
7.91,261.3186828319673
7.92,262.2354691491705
7.93,263.15329699445635
7.94,264.07216197791683
7.95,264.99205970964414
7.96,265.91298579973045
7.97,266.8349358582677
7.98,267.7579054953485
7.99,268.6818903210646
8.0,269.60688594550834
8.01,270.5328879787718
8.02,271.45989203094706
8.03,272.38789371212647
8.04,273.316888632402
8.05,274.2468724018661
8.06,275.1778406306105
8.07,276.1097889287274
8.08,277.04271290630936
8.09,277.9766081734481
8.1,278.91147034023606
8.11,279.8472950167652
8.12,280.78407781312774
8.13,281.721814339416
8.14,282.6605002057218
8.15,283.6001310221375
8.16,284.5407023987552
8.17,285.482209945667
8.18,286.42464927296515
8.19,287.3680159907418
8.2,288.312305709089
8.21,289.2575140380992
8.22,290.20363658786414
8.23,291.1506689684762
8.24,292.0986067900275
8.25,293.04744566261013
8.26,293.9971811963162
8.27,294.947809001238
8.28,295.8993246874677
8.29,296.8517238650973
8.3,297.80500214421926
8.31,298.75915513492527
8.32,299.7141784473078
8.33,300.6700676914588
8.34,301.62681847747064
8.35,302.58442641543536
8.36,303.5428871154451
8.37,304.5021961875921
8.38,305.4623492419686
8.39,306.4233418886663
8.4,307.3851697377778
8.41,308.3478283993951
8.42,309.31131348361026
8.43,310.2756206005156
8.44,311.2407453602031
8.45,312.2066833727652
8.46,313.1734302482938
8.47,314.1409815968811
8.48,315.1093330286192
8.49,316.07848015360025
8.5,317.0484185819165
8.51,318.0191439236602
8.52,318.9906517889232
8.53,319.9629377877979
8.54,320.9359975303764
8.55,321.90982662675094
8.56,322.8844206870134
8.57,323.8597753212561
8.58,324.8358861395712
8.59,325.8127487520508
8.6,326.79035876878703
8.61,327.76871179987216
8.62,328.7478034553983
8.63,329.72762934545773
8.64,330.70818508014224
8.65,331.68946626954414
8.66,332.6714685237557
8.67,333.65418745286905
8.68,334.6376186669763
8.69,335.6217577761695
8.7,336.60660039054096
8.71,337.59214212018287
8.72,338.57837857518723
8.73,339.5653053656461
8.74,340.5529181016519
8.75,341.54121239329663
8.76,342.5301838506725
8.77,343.5198280838715
8.78,344.51014070298595
8.79,345.501117318108
8.8,346.49275353933
8.81,347.4850449767436
8.82,348.4779872404413
8.83,349.4715759405151
8.84,350.46580668705724
8.85,351.46067509015984
8.86,352.456176759915
8.87,353.4523073064151
8.88,354.44906233975223
8.89,355.4464374700182
8.9,356.4444283073055
8.91,357.44303046170614
8.92,358.4422395433123
8.93,359.4420511622161
8.94,360.4424609285098
8.95,361.4434644522854
8.96,362.4450573436354
8.97,363.4472352126516
8.98,364.4499936694261
8.99,365.4533283240512
9.0,366.4572347866191
9.01,367.461708667222
9.02,368.4667455759518
9.03,369.47234112290073
9.04,370.4784909181611
9.05,371.4851905718252
9.06,372.4924356939848
9.07,373.50022189473214
9.08,374.5085447841594
9.09,375.5173999723589
9.1,376.52678306942255
9.11,377.5366896854426
9.12,378.5471154305114
9.13,379.55805591472085
9.14,380.5695067481631
9.15,381.5814635409304
9.16,382.5939219031149
9.17,383.6068774448087
9.18,384.6203257761039
9.19,385.6342625070928
9.2,386.6486832478674
9.21,387.6635836085202
9.22,388.6789591991429
9.23,389.6948056298278
9.24,390.711118510667
9.25,391.7278934517529
9.26,392.7451260631774
9.27,393.7628119550327
9.28,394.780946737411
9.29,395.7995260204045
9.3,396.81854541410553
9.31,397.8380005286058
9.32,398.8578869739976
9.33,399.8782003603731
9.34,400.89893629782455
9.35,401.9200903964441
9.36,402.9416582663239
9.37,403.9636355175559
9.38,404.9860177602327
9.39,406.0088006044459
9.4,407.031979660288
9.41,408.055550537851
9.42,409.0795088472272
9.43,410.1038501985086
9.44,411.1285702017874
9.45,412.1536644671559
9.46,413.1791286047061
9.47,414.20495822453006
9.48,415.2311489367201
9.49,416.2576963513683
9.5,417.2845960785668
9.51,418.3118437284077
9.52,419.3394349109834
9.53,420.36736523638575
9.54,421.39563031470703
9.55,422.4242257560396
9.56,423.45314717047535
9.57,424.4823901681064
9.58,425.511950359025
9.59,426.54182335332325
9.6,427.57200476109335
9.61,428.60249019242747
9.62,429.6332752574177
9.63,430.6643555661564
9.64,431.6957267287354
9.65,432.727384355247
9.66,433.7593240557833
9.67,434.7915414404366
9.68,435.824032119299
9.69,436.8567917024624
9.7,437.8898158000193
9.71,438.9231000220618
9.72,439.9566399786819
9.73,440.9904312799717
9.74,442.0244695360236
9.75,443.0587503569295
9.76,444.0932693527818
9.77,445.1280221336724
9.78,446.1630043096936
9.79,447.1982114909375
9.8,448.2336392874965
9.81,449.2692833094624
9.82,450.30513916692746
9.83,451.34120246998367
9.84,452.3774688287235
9.85,453.413933853239
9.86,454.4505931536222
9.87,455.4874423399655
9.88,456.5244770223608
9.89,457.5616928109004
9.9,458.5990853156762
9.91,459.6366501467807
9.92,460.67438291430574
9.93,461.7122792283437
9.94,462.7503346989868
9.95,463.7885449363269
9.96,464.8269055504565
9.97,465.86541215146735
9.98,466.9040603494518
9.99,467.942845754502
10.0,468.98176397671017
10.01,470.0208106261684
10.02,471.0599813129688
10.03,472.0992716472035
10.04,473.1386772389648
10.05,474.1781936983449
10.06,475.2178166354357
10.07,476.2575416603294
10.08,477.2973643831184
10.09,478.3372804138944
10.1,479.37728536274994
10.11,480.417374839777
10.12,481.45754445506793
10.13,482.4977898187148
10.14,483.5381065408096
10.15,484.57849023144456
10.16,485.6189365007118
10.17,486.6594409587035
10.18,487.6999992155119
10.19,488.740606881229
10.2,489.78125956594727
10.21,490.8219528797586
10.22,491.86268243275504
10.23,492.9034438350288
10.24,493.9442326966722
10.25,494.9850446277773
10.26,496.0258752384363
10.27,497.0667201387413
10.28,498.1075749387844
10.29,499.1484352486577
10.3,500.1892966784538
10.31,501.2301548382641
10.32,502.2710053381814
10.33,503.3118437882976
10.34,504.3526657987048
10.35,505.3934669794951
10.36,506.4342429407609
10.37,507.4749892925941
10.38,508.51570164508735
10.39,509.556375608332
10.4,510.59700679242087
10.41,511.6375908074456
10.42,512.6781232634988
10.43,513.7185997706723
10.44,514.7590159390584
10.45,515.7993673787493
10.46,516.8396496998372
10.47,517.8798585124141
10.48,518.9199894265719
10.49,519.9600380524032
10.5,521.0
10.51,522.0398645549291
10.52,523.079595704656
10.53,524.1191511121206
10.54,525.1584884402633
10.55,526.1975653520244
10.56,527.2363395103434
10.57,528.2747685781608
10.58,529.3128102184166
10.59,530.3504220940509
10.6,531.3875618680041
10.61,532.424187203216
10.62,533.4602557626268
10.63,534.495725209177
10.64,535.530553205806
10.65,536.5646974154544
10.66,537.598115501062
10.67,538.6307651255693
10.68,539.6626039519161
10.69,540.6935896430427
10.7,541.7236798618892
10.71,542.7528322713958
10.72,543.7810045345022
10.73,544.808154314149
10.74,545.8342392732761
10.75,546.8592170748236
10.76,547.8830453817317
10.77,548.9056818569405
10.78,549.9270841633901
10.79,550.9472099640205
10.8,551.9660169217722
10.81,552.9834626995848
10.82,553.9995049603989
10.83,555.0141013671541
10.84,556.027209582791
10.85,557.0387872702494
10.86,558.0487920924695
10.87,559.0571817123915
10.88,560.0639137929558
10.89,561.0689459971018
10.9,562.07223598777
10.91,563.0737414279007
10.92,564.0734199804339
10.93,565.0712293083094
10.94,566.0671270744676
10.95,567.0610709418486
10.96,568.0530185733928
10.97,569.0429276320398
10.98,570.0307557807298
10.99,571.0164606824032
11.0,572.0
11.01,572.9813515548831
11.02,573.960573802106
11.03,574.9377453551452
11.04,575.9129448274776
11.05,576.8862508325799
11.06,577.8577419839277
11.07,578.827496894998
11.08,579.7955941792675
11.09,580.7621124502122
11.1,581.727130321309
11.11,582.6907264060342
11.12,583.6529793178646
11.13,584.6139676702763
11.14,585.573770076746
11.15,586.5324651507501
11.16,587.4901315057654
11.17,588.4468477552679
11.18,589.4026925127343
11.19,590.3577443916414
11.2,591.3120820054652
11.21,592.2657839676829
11.22,593.2189288917701
11.23,594.1715953912038
11.24,595.1238620794608
11.25,596.0758075700169
11.26,597.0275104763491
11.27,597.9790494119336
11.28,598.9305029902472
11.29,599.8819498247661
11.3,600.8334685289672
11.31,601.7851377163266
11.32,602.7370360003208
11.33,603.6892419944265
11.34,604.6418343121202
11.35,605.5948915668782
11.36,606.5484923721773
11.37,607.5027153414936
11.38,608.4576390883041
11.39,609.413342226085
11.4,610.3699033683126
11.41,611.3274011284639
11.42,612.2859141200148
11.43,613.2455209564423
11.44,614.2063002512226
11.45,615.1683306178325
11.46,616.1316906697483
11.47,617.0964590204464
11.48,618.0627142834034
11.49,619.0305350720957
11.5,620.0
11.51,620.9711532255391
11.52,621.9439010869203
11.53,622.9181154672979
11.54,623.8936682498252
11.55,624.8704313176568
11.56,625.8482765539461
11.57,626.8270758418471
11.58,627.806701064514
11.59,628.7870241051
11.6,629.7679168467596
11.61,630.7492511726465
11.62,631.7308989659145
11.63,632.712732109718
11.64,633.6946224872102
11.65,634.6764419815454
11.66,635.658062475877
11.67,636.6393558533595
11.68,637.6201939971464
11.69,638.6004487903917
11.7,639.5799921162494
11.71,640.5586958578735
11.72,641.5364318984175
11.73,642.5130721210355
11.74,643.4884884088813
11.75,644.4625526451088
11.76,645.4351367128722
11.77,646.4061124953249
11.78,647.375351875621
11.79,648.3427267369148
11.8,649.3081089623596
11.81,650.2713704351095
11.82,651.2323830383183
11.83,652.19101865514
11.84,653.1471491687284
11.85,654.1006464622377
11.86,655.0513824188214
11.87,655.9992289216335
11.88,656.9440578538282
11.89,657.8857410985589
11.9,658.8241505389797
11.91,659.7591580582446
11.92,660.6906355395073
11.93,661.6184548659216
11.94,662.542487920642
11.95,663.4626065868216
11.96,664.378682747615
11.97,665.2905882861756
11.98,666.1981950856573
11.99,667.1013750292141
12.0,668.0
12.01,668.8939813029613
12.02,669.7833879302132
12.03,670.668328295664
12.04,671.5489108132215
12.05,672.4252438967936
12.06,673.2974359602886
12.07,674.1655954176138
12.08,675.0298306826777
12.09,675.8902501693879
12.1,676.7469622916524
12.11,677.6000754633793
12.12,678.4496980984766
12.13,679.2959386108521
12.14,680.1389054144137
12.15,680.9787069230694
12.16,681.8154515507271
12.17,682.6492477112947
12.18,683.4802038186803
12.19,684.3084282867917
12.2,685.134029529537
12.21,685.957115960824
12.22,686.7777959945606
12.23,687.596178044655
12.24,688.4123705250146
12.25,689.2264818495479
12.26,690.0386204321626
12.27,690.8488946867668
12.28,691.6574130272684
12.29,692.4642838675751
12.3,693.2696156215952
12.31,694.0735167032365
12.32,694.8760955264065
12.33,695.6774605050139
12.34,696.477720052966
12.35,697.2769825841713
12.36,698.0753565125372
12.37,698.872950251972
12.38,699.6698722163836
12.39,700.46623081968
12.4,701.262134475769
12.41,702.0576915985584
12.42,702.8530106019565
12.43,703.6481998998709
12.44,704.4433679062098
12.45,705.238623034881
12.46,706.0340736997925
12.47,706.8298283148524
12.48,707.6259952939681
12.49,708.4226830510481
12.5,709.22
12.51,710.0180122826166
12.52,710.8166169522274
12.53,711.6156687900468
12.54,712.4150225772892
12.55,713.2145330951693
12.56,714.0140551249008
12.57,714.8134434476982
12.58,715.6125528447762
12.59,716.4112380973489
12.6,717.2093539866307
12.61,718.0067552938359
12.62,718.8032968001788
12.63,719.5988332868741
12.64,720.3932195351356
12.65,721.1863103261779
12.66,721.9779604412154
12.67,722.7680246614623
12.68,723.556357768133
12.69,724.3428145424418
12.7,725.1272497656033
12.71,725.9095182188316
12.72,726.689474683341
12.73,727.4669739403461
12.74,728.2418707710608
12.75,729.0140199566998
12.76,729.7832762784775
12.77,730.5494945176081
12.78,731.3125294553058
12.79,732.0722358727852
12.8,732.8284685512606
12.81,733.5810822719461
12.82,734.3299318160565
12.83,735.0748719648055
12.84,735.8157574994079
12.85,736.5524432010781
12.86,737.28478385103
12.87,738.0126342304784
12.88,738.7358491206376
12.89,739.4542833027218
12.9,740.1677915579453
12.91,740.8762286675225
12.92,741.5794494126677
12.93,742.2773085745952
12.94,742.9696609345195
12.95,743.656361273655
12.96,744.3372643732158
12.97,745.0122250144165
12.98,745.681097978471
12.99,746.3437380465941
13.0,747.0
13.01,747.649798846573
13.02,748.2932905008779
13.03,748.9306911041494
13.04,749.562216797622
13.05,750.1880837225306
13.06,750.8085080201096
13.07,751.4237058315938
13.08,752.0338932982181
13.09,752.6392865612171
13.1,753.2401017618251
13.11,753.8365550412773
13.12,754.4288625408082
13.13,755.0172404016523
13.14,755.6019047650448
13.15,756.1830717722198
13.16,756.7609575644123
13.17,757.3357782828571
13.18,757.9077500687883
13.19,758.4770890634414
13.2,759.0440114080503
13.21,759.6087332438506
13.22,760.1714707120759
13.23,760.7324399539618
13.24,761.2918571107425
13.25,761.8499383236529
13.26,762.4068997339276
13.27,762.9629574828014
13.28,763.5183277115086
13.29,764.0732265612843
13.3,764.6278701733634
13.31,765.1824746889797
13.32,765.7372562493687
13.33,766.2924309957648
13.34,766.8482150694026
13.35,767.4048246115171
13.36,767.9624757633426
13.37,768.521384666114
13.38,769.0817674610661
13.39,769.6438402894335
13.4,770.2078192924507
13.41,770.7739206113524
13.42,771.3423603873736
13.43,771.9133547617486
13.44,772.4871198757124
13.45,773.0638718704996
13.46,773.6438268873449
13.47,774.2272010674828
13.48,774.8142105521482
13.49,775.4050714825757
13.5,776.0
13.51,776.5991265710912
13.52,777.2022389642607
13.53,777.8090392733558
13.54,778.4192295922227
13.55,779.0325120147091
13.56,779.6485886346615
