wind_speed,Nordex N43
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,1.65
3.01,1.6273199870492288
3.02,1.6102865203378975
3.03,1.5988366907590807
3.04,1.5929075892058493
3.05,1.592436306571276
3.06,1.5973599337484343
3.07,1.6076155616303969
3.08,1.623140281110236
3.09,1.6438711830810235
3.1,1.6697453584358335
3.11,1.7006998980677372
3.12,1.73667189286981
3.13,1.77759843373512
3.14,1.8234166115567445
3.15,1.874063517227752
3.16,1.9294762416412192
3.17,1.9895918756902145
3.18,2.054347510267815
3.19,2.1236802362670884
3.2,2.1975271445811133
3.21,2.2758253261029555
3.22,2.3585118717256948
3.23,2.445523872342396
3.24,2.5367984188461405
3.25,2.632272602129992
3.26,2.731883513087028
3.27,2.835568242610324
3.28,2.9432638815929453
3.29,3.0549075209279737
3.3,3.1704362515084705
3.31,3.289787164227521
3.32,3.412897349978185
3.33,3.5397038996535484
3.34,3.6701439041466704
3.35,3.8041544543506354
3.36,3.9416726411585055
3.37,4.082635555463365
3.38,4.226980288158273
3.39,4.374643930136317
3.4,4.5255635722905545
3.41,4.679676305514073
3.42,4.83691922069993
3.43,4.997229408741214
3.44,5.1605439605309815
3.45,5.326799966962321
3.46,5.49593451892829
3.47,5.667884707321976
3.48,5.842587623036437
3.49,6.019980356964759
3.5,6.2
3.51,6.382583643035243
3.52,6.5676683769635655
3.53,6.755191292678025
3.54,6.9450894810717125
3.55,7.137300033037679
3.56,7.331760039469019
3.57,7.528406591258786
3.58,7.727176779300071
3.59,7.928007694485927
3.6,8.130836427709447
3.61,8.335600069863684
3.62,8.542235711841727
3.63,8.750680444536636
3.64,8.960871358841498
3.65,9.172745545649368
3.66,9.386240095853331
3.67,9.601292100346454
3.68,9.817838650021816
3.69,10.03581683577248
3.7,10.255163748491531
3.71,10.475816479072028
3.72,10.697712118407058
3.73,10.920787757389675
3.74,11.144980486912978
3.75,11.370227397870009
3.76,11.596465581153858
3.77,11.823632127657604
3.78,12.051664128274306
3.79,12.280498673897048
3.8,12.510072855418883
3.81,12.740323763732912
3.82,12.971188489732183
3.83,13.202604124309786
3.84,13.43450775835878
3.85,13.666836482772252
3.86,13.899527388443255
3.87,14.132517566264884
3.88,14.365744107130189
3.89,14.599144101932266
3.9,14.832654641564169
3.91,15.066212816918984
3.92,15.299755718889765
3.93,15.533220438369607
3.94,15.766544066251564
3.95,15.99966369342873
3.96,16.23251641079415
3.97,16.465039309240925
3.98,16.697169479662104
3.99,16.92884401295078
4.0,17.16
4.01,17.390593520809784
4.02,17.62065661180784
4.03,17.850240298528814
4.04,18.079395606507315
4.05,18.308173561277997
4.06,18.53662518837549
4.07,18.76480151333445
4.08,18.992753561689494
4.09,19.22053235897525
4.1,19.44818893072638
4.11,19.67577430247753
4.12,19.90333949976329
4.13,20.13093554811833
4.14,20.35861347307728
4.15,20.58642430017479
4.16,20.81441905494547
4.17,21.04264876292397
4.18,21.27116444964493
4.19,21.500017140643003
4.2,21.729257861452787
4.21,21.95893763760894
4.22,22.18910749464609
4.23,22.41981845809891
4.24,22.651121553501987
4.25,22.883067806389978
4.26,23.11570824229752
4.27,23.349093886759256
4.28,23.583275765309832
4.29,23.818304903483853
4.3,24.05423232681597
4.31,24.291109060840828
4.32,24.52898613109308
4.33,24.767914563107315
4.34,25.0079453824182
4.35,25.24912961456037
4.36,25.49151828506848
4.37,25.735162419477128
4.38,25.98011304332096
4.39,26.226421182134636
4.4,26.47413786145279
4.41,26.723314106810037
4.42,26.97400094374101
4.43,27.22624939778037
4.44,27.48011049446277
4.45,27.735635259322795
4.46,27.992874717895116
4.47,28.25187989571435
4.48,28.51270181831517
4.49,28.775391511232176
4.5,29.04
4.51,29.3065687537256
4.52,29.575101015805053
4.53,29.845590473206755
4.54,30.11803081289905
4.55,30.392415721850337
4.56,30.668738887028997
4.57,30.94699399540344
4.58,31.22717473394198
4.59,31.509274789613045
4.6,31.79328784938499
4.61,32.07920760022625
4.62,32.367027729105125
4.63,32.656741922990044
4.64,32.94834386884936
4.65,33.241827253651515
4.66,33.537185764364814
4.67,33.834413087957664
4.68,34.13350291139845
4.69,34.43444892165557
4.7,34.73724480569737
4.71,35.04188425049224
4.72,35.34836094300856
4.73,35.65666857021475
4.74,35.966800819079126
4.75,36.2787513765701
4.76,36.59251392965604
4.77,36.90808216530534
4.78,37.225449770486414
4.79,37.544610432167566
4.8,37.86555783731722
4.81,38.18828567290375
4.82,38.51278762589555
4.83,38.83905738326097
4.84,39.16708863196841
4.85,39.496875058986255
4.86,39.82841035128288
4.87,40.16168819582665
4.88,40.49670227958596
4.89,40.83344628952918
4.9,41.17191391262473
4.91,41.51209883584093
4.92,41.853994746146185
4.93,42.19759533050888
4.94,42.542894275897424
4.95,42.88988526928013
4.96,43.23856199762543
4.97,43.58891814790167
4.98,43.94094740707729
4.99,44.29464346212059
5.0,44.65
5.01,45.00701124496624
5.02,45.36567357039946
5.03,45.72598388696223
5.04,46.08793910531696
5.05,46.451536136126215
5.06,46.81677189005249
5.07,47.18364327775834
5.08,47.552147209906224
5.09,47.92228059715863
5.1,48.29404035017814
5.11,48.66742337962726
5.12,49.04242659616841
5.13,49.419046910464175
5.14,49.797281233177046
5.15,50.17712647496956
5.16,50.55857954650418
5.17,50.94163735844344
5.18,51.32629682144982
5.19,51.71255484618593
5.2,52.10040834331415
5.21,52.489854223497055
5.22,52.88088939739716
5.23,53.27351077567698
5.24,53.66771526899897
5.25,54.06349978802568
5.26,54.46086124341962
5.27,54.85979654584331
5.28,55.26030260595926
5.29,55.662376334429936
5.3,56.0660146419179
5.31,56.471214439085614
5.32,56.87797263659567
5.33,57.28628614511048
5.34,57.6961518752926
5.35,58.10756673780454
5.36,58.52052764330883
5.37,58.93503150246792
5.38,59.35107522594435
5.39,59.76865572440066
5.4,60.18776990849937
5.41,60.60841468890289
5.42,61.03058697627383
5.43,61.454283681274646
5.44,61.87950171456792
5.45,62.30623798681606
5.46,62.73448940868162
5.47,63.16425289082712
5.48,63.59552534391512
5.49,64.02830367860803
5.5,64.4625848055684
5.51,64.89836563545875
5.52,65.33564307894156
5.53,65.77441404667944
5.54,66.21467544933476
5.55,66.6564241975701
5.56,67.09965720204798
5.57,67.54437137343092
5.58,67.99056362238136
5.59,68.43823085956187
5.6,68.88736999563493
5.61,69.33797794126313
5.62,69.79005160710885
5.63,70.24358790383468
5.64,70.6985837421031
5.65,71.15503603257667
5.66,71.61294168591785
5.67,72.07229761278916
5.68,72.53310072385311
5.69,72.99534792977224
5.7,73.45903614120898
5.71,73.92416226882592
5.72,74.39072322328553
5.73,74.85871591525039
5.74,75.32813725538291
5.75,75.79898415434563
5.76,76.27125352280109
5.77,76.74494227141177
5.78,77.22004731084026
5.79,77.69656555174892
5.8,78.17449390480036
5.81,78.65382928065708
5.82,79.13456858998163
5.83,79.61670874343642
5.84,80.10024665168402
5.85,80.58517922538692
5.86,81.0715033752077
5.87,81.55921601180876
5.88,82.04831404585265
5.89,82.53879438800192
5.9,83.03065394891908
5.91,83.52388963926657
5.92,84.01849836970695
5.93,84.51447705090271
5.94,85.01182259351643
5.95,85.5105319082105
5.96,86.0106019056475
5.97,86.51202949648994
5.98,87.01481159140039
5.99,87.5189451010412
6.0,88.02442693607499
6.01,88.53125400716422
6.02,89.03942322497146
6.03,89.54893150015926
6.04,90.05977574338999
6.05,90.5719528653262
6.06,91.08545977663049
6.07,91.60029338796534
6.08,92.11645060999317
6.09,92.63392835337656
6.1,93.152723528778
6.11,93.67283304686008
6.12,94.19425381828516
6.13,94.71698275371584
6.14,95.24101676381464
6.15,95.76635275924409
6.16,96.29298765066662
6.17,96.82091834874475
6.18,97.35014176414106
6.19,97.88065480751804
6.2,98.41245438953814
6.21,98.9455374208639
6.22,99.47990081215784
6.23,100.01554147408254
6.24,100.55245631730035
6.25,101.09064225247393
6.26,101.6300961902657
6.27,102.1708150413382
6.28,102.71279571635398
6.29,103.25603512597546
6.3,103.80053018086522
6.31,104.34627779168572
6.32,104.89327486909956
6.33,105.44151832376912
6.34,105.99100506635702
6.35,106.54173200752572
6.36,107.09369605793776
6.37,107.64689412825562
6.38,108.2013231291418
6.39,108.7569799712588
6.4,109.31386156526924
6.41,109.87196482183548
6.42,110.43128665162013
6.43,110.9918239652856
6.44,111.55357367349458
6.45,112.11653268690942
6.46,112.68069791619266
6.47,113.2460662720068
6.48,113.81263466501449
6.49,114.38040000587804
6.5,114.94935920526004
6.51,115.519509173823
6.52,116.09084682222948
6.53,116.66336906114198
6.54,117.23707280122292
6.55,117.81195495313486
6.56,118.38801242754032
6.57,118.96524213510185
6.58,119.5436409864819
6.59,120.12320589234297
6.6,120.7039337633476
6.61,121.28582151015834
6.62,121.86886604343762
6.63,122.453064273848
6.64,123.03841311205196
6.65,123.62490946871203
6.66,124.21255025449076
6.67,124.80133238005054
6.68,125.391252756054
6.69,125.98230829316364
6.7,126.57449590204186
6.71,127.16781249335128
6.72,127.76225497775437
6.73,128.3578202659137
6.74,128.95450526849166
6.75,129.55230689615084
6.76,130.15122205955373
6.77,130.75124766936284
6.78,131.35238063624075
6.79,131.95461787084986
6.8,132.5579562838527
6.81,133.1623927859118
6.82,133.76792428768977
6.83,134.3745476998489
6.84,134.98225993305192
6.85,135.5910578979612
6.86,136.20093850523932
6.87,136.81189866554874
6.88,137.423935289552
6.89,138.03704528791158
6.9,138.65122557129007
6.91,139.2664730503499
6.92,139.88278463575358
6.93,140.50015723816367
6.94,141.1185877682427
6.95,141.73807313665304
6.96,142.35861025405737
6.97,142.98019603111803
6.98,143.60282737849775
6.99,144.2265012068588
7.0,144.85121442686386
7.01,145.4769639491754
7.02,146.1037466844558
7.03,146.73155954336784
7.04,147.3603994365738
7.05,147.9902632747363
7.06,148.62114796851773
7.07,149.2530504285808
7.08,149.8859675655878
7.09,150.5198962902014
7.1,151.154833513084
7.11,151.79077614489827
7.12,152.4277210963065
7.13,153.06566527797133
7.14,153.70460560055523
7.15,154.34453897472088
7.16,154.98546231113048
7.17,155.62737252044678
7.18,156.2702665133322
7.19,156.91414120044928
7.2,157.55899349246047
7.21,158.20482030002836
7.22,158.85161853381538
7.23,159.49938510448413
7.24,160.14811692269706
7.25,160.7978108991167
7.26,161.4484639444055
7.27,162.10007296922603
7.28,162.75263488424088
7.29,163.40614660011238
7.3,164.06060502750313
7.31,164.71600707707566
7.32,165.3723496594925
7.33,166.02962968541607
7.34,166.68784406550895
7.35,167.3469897104336
7.36,168.00706353085266
7.37,168.6680624374285
7.38,169.3299833408236
7.39,169.99282315170055
7.4,170.65657878072193
7.41,171.3212471385501
7.42,171.98682513584768
7.43,172.6533096832771
7.44,173.32069769150098
7.45,173.98898607118167
7.46,174.65817173298183
7.47,175.32825158756395
7.48,175.99922254559044
7.49,176.67108151772388
7.5,177.34382541462674
7.51,178.01745114696158
7.52,178.6919556253909
7.53,179.36733576057722
7.54,180.04358846318303
7.55,180.7207106438708
7.56,181.39869921330305
7.57,182.0775510821425
7.58,182.75726316105124
7.59,183.4378323606921
7.6,184.11925559172755
7.61,184.8015297648201
7.62,185.4846517906321
7.63,186.16861857982624
7.64,186.85342704306495
7.65,187.53907409101083
7.66,188.22555663432627
7.67,188.9128715836738
7.68,189.601015849716
7.69,190.2899863431153
7.7,190.9797799745343
7.71,191.6703936546354
7.72,192.36182429408117
7.73,193.05406880353416
7.74,193.7471240936568
7.75,194.44098707511165
7.76,195.13565465856124
7.77,195.831123754668
7.78,196.52739127409453
7.79,197.2244541275033
7.8,197.92230922555677
7.81,198.6209534789175
7.82,199.3203837982481
7.83,200.02059709421084
7.84,200.72159027746844
7.85,201.4233602586833
7.86,202.125903948518
7.87,202.82921825763503
7.88,203.53330009669685
7.89,204.238146376366
7.9,204.94375400730507
7.91,205.65011990017643
7.92,206.35724096564263
7.93,207.06511411436628
7.94,207.77373625700983
7.95,208.48310430423567
7.96,209.19321516670647
7.97,209.90406575508464
7.98,210.6156529800329
7.99,211.32797375221344
8.0,212.04102498228892
8.01,212.75480358092196
8.02,213.46930645877484
8.03,214.18453052651023
8.04,214.9004726947907
8.05,215.6171298742787
8.06,216.33449897563665
8.07,217.05257690952695
8.08,217.7713605866125
8.09,218.4908469175554
8.1,219.21103281301848
8.11,219.93191518366405
8.12,220.65349094015468
8.13,221.375756993153
8.14,222.0987102533213
8.15,222.82234763132217
8.16,223.54666603781817
8.17,224.27166238347183
8.18,224.99733357894556
8.19,225.7236765349019
8.2,226.4506881620034
8.21,227.17836537091276
8.22,227.90670507229208
8.23,228.6357041768041
8.24,229.3653595951113
8.25,230.09566823787617
8.26,230.82662701576123
8.27,231.55823283942905
8.28,232.2904826195421
8.29,233.02337326676283
8.3,233.756901691754
8.31,234.49106480517776
8.32,235.22585951769676
8.33,235.9612827399736
8.34,236.6973313826706
8.35,237.4340023564505
8.36,238.17129257197564
8.37,238.9091989399087
8.38,239.64771837091212
8.39,240.38684777564828
8.4,241.12658406477976
8.41,241.86692414896908
8.42,242.6078649388788
8.43,243.34940334517137
8.44,244.09153627850927
8.45,244.83426064955523
8.46,245.5775733689716
8.47,246.32147134742075
8.48,247.06595149556532
8.49,247.81101072406784
8.5,248.5566459435908
8.51,249.30285406479675
8.52,250.04963199834805
8.53,250.79697665490744
8.54,251.54488494513728
8.55,252.29335377970023
8.56,253.04238006925857
8.57,253.7919607244749
8.58,254.54209265601173
8.59,255.2927727745316
8.6,256.043997990697
8.61,256.7957652151705
8.62,257.5480713586145
8.63,258.3009133316918
8.64,259.0542880450645
8.65,259.80819240939525
8.66,260.56262333534664
8.67,261.3175777335812
8.68,262.0730525147613
8.69,262.82904458954954
8.7,263.58555086860844
8.71,264.34256826260054
8.72,265.10009368218823
8.73,265.85812403803413
8.74,266.6166562408007
8.75,267.3756872011504
8.76,268.13521382974585
8.77,268.8952330372495
8.78,269.65574173432384
8.79,270.41673683163145
8.8,271.1782152398349
8.81,271.9401738695965
8.82,272.70260963157887
8.83,273.4655194364445
8.84,274.22890019485584
8.85,274.9927488174755
8.86,275.757062214966
8.87,276.5218372979898
8.88,277.2870709772096
8.89,278.0527601632876
8.9,278.8189017668863
8.91,279.5854926986684
8.92,280.3525298692964
8.93,281.1200101894327
8.94,281.88793056974
8.95,282.6562879208806
8.96,283.42507915351734
8.97,284.1943011783121
8.98,284.9639509059281
8.99,285.73402524702726
9.0,286.5045211122725
9.01,287.2754354123262
9.02,288.04676505785085
9.03,288.8185069595089
9.04,289.59065802796295
9.05,290.3632151738757
9.06,291.1361753079092
9.07,291.9095353407263
9.08,292.68329218298936
9.09,293.45744274536094
9.1,294.2319839385036
9.11,295.00691267307974
9.12,295.78222585975203
9.13,296.557920409183
9.14,297.3339932320348
9.15,298.11044123897034
9.16,298.8872613406519
9.17,299.66445044774207
9.18,300.4420054709034
9.19,301.2199233207984
9.2,301.99820090808936
9.21,302.77683514343914
9.22,303.55582293751013
9.23,304.33516120096465
9.24,305.1148468444653
9.25,305.8948767786748
9.26,306.6752479142553
9.27,307.4559571618695
9.28,308.23700143218
9.29,309.01837763584933
9.3,309.8000826835399
9.31,310.5821134859142
9.32,311.36446695363463
9.33,312.14713999736387
9.34,312.93012952776434
9.35,313.7134324554987
9.36,314.49704569122923
9.37,315.28096614561866
9.38,316.0651907293295
9.39,316.84971635302406
9.4,317.6345399273649
9.41,318.41965836301466
9.42,319.2050685706358
9.43,319.9907674608907
9.44,320.776751944442
9.45,321.56301893195223
9.46,322.34956533408393
9.47,323.13638806149936
9.48,323.9234840248613
9.49,324.7108501348322
9.5,325.49848330207453
9.51,326.2863804372507
9.52,327.0745384510234
9.53,327.862954254055
9.54,328.6516247570081
9.55,329.4405468705453
9.56,330.2297175053289
9.57,331.0191335720215
9.58,331.8087919812856
9.59,332.59868964378376
9.6,333.3888234701784
9.61,334.1791903711321
9.62,334.9697872573074
9.63,335.76061103936684
9.64,336.5516586279727
9.65,337.3429269337877
9.66,338.1344128674742
9.67,338.9261133396949
9.68,339.7180252611122
9.69,340.5101455423886
9.7,341.30247109418667
9.71,342.094998827169
9.72,342.8877256519977
9.73,343.6806484793358
9.74,344.47376421984546
9.75,345.26706978418935
9.76,346.0605620830299
9.77,346.8542380270296
9.78,347.6480945268511
9.79,348.4421284931568
9.8,349.2363368366093
9.81,350.030716467871
9.82,350.8252642976044
9.83,351.61997723647204
9.84,352.41485219513646
9.85,353.2098860842602
9.86,354.00507581450574
9.87,354.8004182965356
9.88,355.5959104410123
9.89,356.3915491585983
9.9,357.18733135995603
9.91,357.9832539557481
9.92,358.7793138566371
9.93,359.5755079732854
9.94,360.3718332163557
9.95,361.1682864965103
9.96,361.9648647244119
9.97,362.7615648107228
9.98,363.5583836661055
9.99,364.3553182012228
10.0,365.15236532673686
10.01,365.9495219533105
10.02,366.746784991606
10.03,367.544151352286
10.04,368.3416179460129
10.05,369.1391816834494
10.06,369.9368394752579
10.07,370.7345882321008
10.08,371.53242486464086
10.09,372.33034628354017
10.1,373.1283493994617
10.11,373.9264311230676
10.12,374.7245883650208
10.13,375.5228180359835
10.14,376.3211170466183
10.15,377.1194823075876
10.16,377.9179107295539
10.17,378.7163992231799
10.18,379.514944699128
10.19,380.3135440680607
10.2,381.1121942406405
10.21,381.9108921275301
10.22,382.7096346393917
10.23,383.508418686888
10.24,384.3072411806814
10.25,385.10609903143455
10.26,385.90498914980986
10.27,386.7039084464699
10.28,387.5028538320771
10.29,388.301822217294
10.3,389.1008105127834
10.31,389.8998156292072
10.32,390.6988344772284
10.33,391.4978639675093
10.34,392.2969010107125
10.35,393.0959425175004
10.36,393.8949853985357
10.37,394.6940265644806
10.38,395.4930629259982
10.39,396.2920913937503
10.4,397.0911088783999
10.41,397.8901122906091
10.42,398.6890985410408
10.43,399.4880645403573
10.44,400.2870071992212
10.45,401.08592342829496
10.46,401.8848101382413
10.47,402.6836642397224
10.48,403.4824826434008
10.49,404.2812622599391
10.5,405.08
10.51,405.8786878524847
10.52,406.6772981192503
10.53,407.4757981803928
10.54,408.2741554160082
10.55,409.0723372061928
10.56,409.8703109310422
10.57,410.6680439706524
10.58,411.4655037051196
10.59,412.2626575145398
10.6,413.05947277900896
10.61,413.8559168786231
10.62,414.6519571934781
10.63,415.4475611036702
10.64,416.2426959892951
10.65,417.037329230449
10.66,417.83142820722776
10.67,418.6249602997275
10.68,419.41789288804426
10.69,420.210193352274
10.7,421.0018290725125
10.71,421.7927674288563
10.72,422.5829758014008
10.73,423.3724215702423
10.74,424.1610721154767
10.75,424.94889481720014
10.76,425.73585705550846
10.77,426.5219262104979
10.78,427.3070696622641
10.79,428.09125479090335
10.8,428.87444897651176
10.81,429.6566195991849
10.82,430.4377340390191
10.83,431.2177596761102
10.84,431.9966638905543
10.85,432.7744140624473
10.86,433.55097757188526
10.87,434.3263217989642
10.88,435.1004141237803
10.89,435.8732219264292
10.9,436.6447125870071
10.91,437.4148534856101
10.92,438.183612002334
10.93,438.9509555172747
10.94,439.7168514105285
10.95,440.4812670621913
10.96,441.2441698523592
10.97,442.00552716112793
10.98,442.7653063685936
10.99,443.5234748548522
11.0,444.28
11.01,445.03489118335295
11.02,445.7883257811087
11.03,446.54052316868496
11.04,447.2917027214996
11.05,448.0420838149708
11.06,448.7918858245156
11.07,449.5413281255523
11.08,450.2906300934986
11.09,451.0400111037723
11.1,451.7896905317913
11.11,452.53988775297313
11.12,453.290822142736
11.13,454.0427130764974
11.14,454.7957799296752
11.15,455.55024207768736
11.16,456.30631889595134
11.17,457.0642297598852
11.18,457.8241940449068
11.19,458.58643112643375
11.2,459.351160379884
11.21,460.1186011806752
11.22,460.8889729042253
11.23,461.6624949259521
11.24,462.4393866212732
11.25,463.21986736560666
11.26,464.00415653437017
11.27,464.7924735029816
11.28,465.58503764685855
11.29,466.3820683414191
11.3,467.18378496208106
11.31,467.9904068842618
11.32,468.8021534833797
11.33,469.619244134852
11.34,470.44189821409685
11.35,471.270335096532
11.36,472.1047741575752
11.37,472.9454347726443
11.38,473.7925363171573
11.39,474.6462981665317
11.4,475.5069396961853
11.41,476.374680281536
11.42,477.24973929800177
11.43,478.1323361210001
11.44,479.022690125949
11.45,479.9210206882662
11.46,480.8275471833696
11.47,481.7424889866769
11.48,482.6660654736058
11.49,483.5984960195743
11.5,484.54
11.51,485.4906811741036
11.52,486.45018083631487
11.53,487.4180246648671
11.54,488.3937383379926
11.55,489.3768475339247
11.56,490.3668779308956
11.57,491.3633552071383
11.58,492.3658050408857
11.59,493.3737531103706
11.6,494.3867250938257
11.61,495.40424666948377
11.62,496.4258435155776
11.63,497.4510413103402
11.64,498.479365732004
11.65,499.510342458802
11.66,500.54349716896695
11.67,501.5783555407316
11.68,502.6144432523287
11.69,503.6512859819911
11.7,504.6884094079516
11.71,505.72533920844313
11.72,506.7616010616982
11.73,507.7967206459497
11.74,508.8302236394304
11.75,509.8616357203732
11.76,510.8904825670107
11.77,511.9162898575759
11.78,512.9385832703014
11.79,513.95688848342
11.8,514.9707311751649
11.81,515.9796370237683
11.82,516.9831317074633
11.83,517.9807409044823
11.84,518.9719902930588
11.85,519.956405551425
11.86,520.9335123578138
11.87,521.9028363904581
11.88,522.863903327591
11.89,523.8162388474445
11.9,524.759368628252
11.91,525.6928183482461
11.92,526.6161136856596
11.93,527.5287803187251
11.94,528.4303439256759
11.95,529.3203301847442
11.96,530.1982647741632
11.97,531.0636733721656
11.98,531.9160816569838
11.99,532.7550153068511
12.0,533.58
12.01,534.3906878802333
12.02,535.1872369536318
12.03,535.9699316918471
12.04,536.7390565665299
12.05,537.4948960493317
12.06,538.2377346119031
12.07,538.967856725895
12.08,539.6855468629589
12.09,540.3910894947456
12.1,541.0847690929062
12.11,541.7668701290919
12.12,542.4376770749536
12.13,543.0974744021424
12.14,543.7465465823093
12.15,544.3851780871055
12.16,545.0136533881816
12.17,545.6322569571892
12.18,546.241273265779
12.19,546.8409867856022
12.2,547.4316819883098
12.21,548.0136433455531
12.22,548.5871553289826
12.23,549.1525024102499
12.24,549.7099690610056
12.25,550.2598397529011
12.26,550.8023989575873
12.27,551.3379311467154
12.28,551.866720791936
12.29,552.3890523649006
12.3,552.9052103372604
12.31,553.4154791806659
12.32,553.9201433667685
12.33,554.4194873672191
12.34,554.9137956536688
12.35,555.4033526977686
12.36,555.8884429711696
12.37,556.369350945523
12.38,556.8463610924797
12.39,557.3197578836908
12.4,557.7898257908073
12.41,558.2568492854801
12.42,558.7211128393606
12.43,559.1829009240995
12.44,559.6424980113482
12.45,560.1001885727574
12.46,560.5562570799783
12.47,561.0109880046621
12.48,561.4646658184595
12.49,561.9175749930218
12.5,562.37
12.51,562.8221700249641
12.52,563.2740931091579
12.53,563.7257220077447
12.54,564.1770094758875
12.55,564.6279082687496
12.56,565.0783711414933
12.57,565.5283508492822
12.58,565.9778001472794
12.59,566.4266717906473
12.6,566.8749185345496
12.61,567.3224931341488
12.62,567.769348344608
12.63,568.2154369210907
12.64,568.6607116187594
12.65,569.1051251927773
12.66,569.5486303983072
12.67,569.9911799905125
12.68,570.4327267245559
12.69,570.8732233556004
12.7,571.3126226388093
12.71,571.7508773293455
12.72,572.1879401823719
12.73,572.6237639530516
12.74,573.0583013965476
12.75,573.4915052680227
12.76,573.9233283226405
12.77,574.3537233155633
12.78,574.7826430019546
12.79,575.2100401369773
12.8,575.6358674757945
12.81,576.0600777735689
12.82,576.4826237854639
12.83,576.9034582666421
12.84,577.322533972267
12.85,577.7398036575012
12.86,578.1552200775077
12.87,578.56873598745
12.88,578.9803041424907
12.89,579.3898772977931
12.9,579.7974082085198
12.91,580.2028496298341
12.92,580.6061543168989
12.93,581.0072750248773
12.94,581.4061645089324
12.95,581.8027755242271
12.96,582.1970608259244
12.97,582.5889731691874
12.98,582.9784653091789
12.99,583.3654900010621
13.0,583.75
13.01,584.1319771399113
13.02,584.5115195697372
13.03,584.8887545171746
13.04,585.2638092099202
13.05,585.6368108756712
13.06,586.0078867421245
13.07,586.3771640369765
13.08,586.7447699879248
13.09,587.1108318226655
13.1,587.4754767688962
13.11,587.8388320543135
13.12,588.2010249066142
13.13,588.5621825534954
13.14,588.9224322226539
13.15,589.2819011417865
13.16,589.6407165385901
13.17,589.9990056407618
13.18,590.3568956759984
13.19,590.7145138719964
13.2,591.0719874564534
13.21,591.4294436570657
13.22,591.7870097015306
13.23,592.1448128175446
13.24,592.5029802328048
13.25,592.8616391750081
13.26,593.2209168718514
13.27,593.5809405510316
13.28,593.9418374402454
13.29,594.3037347671901
13.3,594.6667597595624
13.31,595.031039645059
13.32,595.3967016513768
13.33,595.763873006213
13.34,596.132680937264
13.35,596.5032526722273
