wind_speed,Halbes 2 kW
2.43,0.0118612801859847
2.44,0.0121743147123348
2.45,0.0124883623973811
2.46,0.0128033780856393
2.47,0.0131193166216254
2.48,0.0134361328498551
2.49,0.0137537816148443
2.5,0.0140722177611087
2.51,0.0143913961331643
2.52,0.0147112715755268
2.53,0.0150317989327121
2.54,0.015352933049236
2.55,0.0156746287696142
2.56,0.0159968409383627
2.57,0.0163195243999972
2.58,0.0166426339990336
2.59,0.0169661245799877
2.6,0.0172899509873753
2.61,0.0176140680657123
2.62,0.0179384306595144
2.63,0.0182629936132974
2.64,0.0185877117715773
2.65,0.0189125399788698
2.66,0.0192374330796908
2.67,0.019562345918556
2.68,0.0198872333399813
2.69,0.0202120501884825
2.7,0.0205367513085755
2.71,0.020861291544776
2.72,0.0211856257415999
2.73,0.021509708743563
2.74,0.0218334953951812
2.75,0.0221569405409701
2.76,0.0224799990254458
2.77,0.0228026256931239
2.78,0.0231247753885203
2.79,0.0234464029561509
2.8,0.0237674632405315
2.81,0.0240879110861778
2.82,0.0244077013376057
2.83,0.0247267888393311
2.84,0.0250451284358697
2.85,0.0253626749717374
2.86,0.0256793832914499
2.87,0.0259952082395232
2.88,0.026310104660473
2.89,0.0266240273988152
2.9,0.0269369312990655
2.91,0.0272487712057399
2.92,0.0275595019633541
2.93,0.0278690784164239
2.94,0.0281774554094652
2.95,0.0284845877869938
2.96,0.0287904303935255
2.97,0.0290949380735762
2.98,0.0293980656716616
2.99,0.0296997680322976
3.0,0.03
3.01,0.0302987315747687
3.02,0.0305959933785407
3.03,0.0308918311887366
3.04,0.0311862907827774
3.05,0.0314794179380839
3.06,0.0317712584320772
3.07,0.032061858042178
3.08,0.0323512625458073
3.09,0.0326395177203859
3.1,0.0329266693433347
3.11,0.0332127631920746
3.12,0.0334978450440266
3.13,0.0337819606766114
3.14,0.03406515586725
3.15,0.0343474763933632
3.16,0.0346289680323721
3.17,0.0349096765616973
3.18,0.03518964775876
3.19,0.0354689274009808
3.2,0.0357475612657807
3.21,0.0360255951305807
3.22,0.0363030747728015
3.23,0.0365800459698641
3.24,0.0368565544991894
3.25,0.0371326461381982
3.26,0.0374083666643115
3.27,0.0376837618549501
3.28,0.0379588774875349
3.29,0.0382337593394868
3.3,0.0385084531882268
3.31,0.0387830048111756
3.32,0.0390574599857542
3.33,0.0393318644893834
3.34,0.0396062640994842
3.35,0.0398807045934775
3.36,0.0401552317487841
3.37,0.0404298913428249
3.38,0.0407047291530208
3.39,0.0409797909567927
3.4,0.0412551225315615
3.41,0.0415307696547481
3.42,0.0418067781037733
3.43,0.0420831936560581
3.44,0.0423600620890233
3.45,0.0426374291800899
3.46,0.0429153407066786
3.47,0.0431938424462105
3.48,0.0434729801761064
3.49,0.0437527996737871
3.5,0.0440333467166736
3.51,0.0443146670821868
3.52,0.0445968065477476
3.53,0.0448798108907767
3.54,0.0451637258886952
3.55,0.0454485973189239
3.56,0.0457344709588838
3.57,0.0460213925859956
3.58,0.0463094079776803
3.59,0.0465985629113588
3.6,0.0468889031644519
3.61,0.0471804745143806
3.62,0.0474733227385657
3.63,0.0477674936144281
3.64,0.0480630329193888
3.65,0.0483599864308685
3.66,0.0486583999262883
3.67,0.0489583191830689
3.68,0.0492597899786313
3.69,0.0495628580903963
3.7,0.0498675692957849
3.71,0.050173969372218
3.72,0.0504821040971163
3.73,0.0507920192479009
3.74,0.0511037606019926
3.75,0.0514173739368122
3.76,0.0517329050297808
3.77,0.0520503996583191
3.78,0.0523699035998481
3.79,0.0526914626317886
3.8,0.0530151225315615
3.81,0.0533409290765878
3.82,0.0536689280442882
3.83,0.0539991652120838
3.84,0.0543316863573954
3.85,0.0546665372576438
3.86,0.05500376369025
3.87,0.0553434114326349
3.88,0.0556855262622193
3.89,0.0560301539564241
3.9,0.0563773402926703
3.91,0.0567271310483786
3.92,0.0570795720009701
3.93,0.0574347089278656
3.94,0.0577925876064859
3.95,0.058153253814252
3.96,0.0585167533285847
3.97,0.058883131926905
3.98,0.0592524353866337
3.99,0.0596247094851917
4.0,0.06
4.01,0.0603783455336985
4.02,0.0607597559898046
4.03,0.0611442340970545
4.04,0.0615317825841847
4.05,0.0619224041799314
4.06,0.0623161016130312
4.07,0.0627128776122204
4.08,0.0631127349062354
4.09,0.0635156762238124
4.1,0.063921704293688
4.11,0.0643308218445986
4.12,0.0647430316052803
4.13,0.0651583363044698
4.14,0.0655767386709033
4.15,0.0659982414333173
4.16,0.0664228473204481
4.17,0.0668505590610321
4.18,0.0672813793838056
4.19,0.0677153110175051
4.2,0.068152356690867
4.21,0.0685925191326276
4.22,0.0690358010715232
4.23,0.0694822052362904
4.24,0.0699317343556654
4.25,0.0703843911583847
4.26,0.0708401783731846
4.27,0.0712990987288015
4.28,0.0717611549539718
4.29,0.0722263497774319
4.3,0.0726946859279181
4.31,0.0731661661341669
4.32,0.0736407931249146
4.33,0.0741185696288976
4.34,0.0745994983748522
4.35,0.0750835820915149
4.36,0.0755708235076221
4.37,0.07606122535191
4.38,0.0765547903531152
4.39,0.077051521239974
4.4,0.0775514207412227
4.41,0.0780544915855978
4.42,0.0785607365018356
4.43,0.0790701582186725
4.44,0.0795827594648449
4.45,0.0800985429690892
4.46,0.0806175114601417
4.47,0.0811396676667389
4.48,0.0816650143176171
4.49,0.0821935541415127
4.5,0.082725289867162
4.51,0.0832602242233016
4.52,0.0837983599386676
4.53,0.0843396997419966
4.54,0.0848842463620249
4.55,0.0854320025274889
4.56,0.0859829709671249
4.57,0.0865371544096694
4.58,0.0870945555838587
4.59,0.0876551772184293
4.6,0.0882190220421174
4.61,0.0887860927836595
4.62,0.0893563921717919
4.63,0.0899299229352511
4.64,0.0905066878027734
4.65,0.0910866895030952
4.66,0.0916699307649529
4.67,0.0922564143170828
4.68,0.0928461428882214
4.69,0.0934391192071051
4.7,0.0940353460024701
4.71,0.0946348260030528
4.72,0.0952375619375898
4.73,0.0958435565348173
4.74,0.0964528125234718
4.75,0.0970653326322895
4.76,0.0976811195900069
4.77,0.0983001761253604
4.78,0.0989225049670865
4.79,0.0995481088439212
4.8,0.1001769904846013
4.81,0.1008091526178629
4.82,0.1014445979724425
4.83,0.1020833292770765
4.84,0.1027253492605012
4.85,0.103370660651453
4.86,0.1040192661786683
4.87,0.1046711685708836
4.88,0.1053263705568351
4.89,0.1059848748652592
4.9,0.1066466842248924
4.91,0.1073118013644709
4.92,0.1079802290127313
4.93,0.1086519698984098
4.94,0.109327026750243
4.95,0.110005402296967
4.96,0.1106870992673184
4.97,0.1113721203900334
4.98,0.1120604683938486
4.99,0.1127521460075002
5.0,0.1134471559597246
5.01,0.1141455009792583
5.02,0.1148471837948375
5.03,0.1155522071351988
5.04,0.1162605737290784
5.05,0.1169722863052128
5.06,0.1176873475923383
5.07,0.1184057603191913
5.08,0.1191275272145082
5.09,0.1198526510070254
5.1,0.1205811344254792
5.11,0.1213129801986062
5.12,0.1220481910551425
5.13,0.1227867697238245
5.14,0.1235287189333888
5.15,0.1242740414125717
5.16,0.1250227398901095
5.17,0.1257748170947386
5.18,0.1265302757551953
5.19,0.1272891186002163
5.2,0.1280513483585376
5.21,0.1288169677588959
5.22,0.1295859795300273
5.23,0.1303583864006684
5.24,0.1311341910995554
5.25,0.1319133963554249
5.26,0.132696004897013
5.27,0.1334820194530563
5.28,0.1342714427522912
5.29,0.1350642775234539
5.3,0.135860526495281
5.31,0.1366601923965086
5.32,0.1374632779558735
5.33,0.1382697859021116
5.34,0.1390797189639595
5.35,0.1398930798701536
5.36,0.1407098713494305
5.37,0.1415300961305261
5.38,0.1423537569421771
5.39,0.1431808565131198
5.4,0.1440113975720907
5.41,0.1448453828478259
5.42,0.145682815069062
5.43,0.1465236969645354
5.44,0.1473680312629824
5.45,0.1482158206931394
5.46,0.1490670679837428
5.47,0.1499217758635289
5.48,0.1507799470612343
5.49,0.1516415843055951
5.5,0.1525066903253478
5.51,0.1533752678492288
5.52,0.1542473196059745
5.53,0.1551228483243213
5.54,0.1560018567330054
5.55,0.1568843475607634
5.56,0.1577703235363315
5.57,0.1586597873884463
5.58,0.159552741845844
5.59,0.160449189637261
5.6,0.1613491334914338
5.61,0.1622525761370987
5.62,0.163159520302992
5.63,0.1640699687178502
5.64,0.1649839241104096
5.65,0.1659013892094068
5.66,0.1668223667435779
5.67,0.1677468594416593
5.68,0.1686748700323875
5.69,0.169606401244499
5.7,0.1705414558067299
5.71,0.1714800364478167
5.72,0.1724221458964959
5.73,0.1733677868815037
5.74,0.1743169621315766
5.75,0.1752696743754509
5.76,0.176225926341863
5.77,0.1771857207595493
5.78,0.1781490603572463
5.79,0.1791159478636902
5.8,0.1800863860076174
5.81,0.1810603775177643
5.82,0.1820379251228674
5.83,0.183019031551663
5.84,0.1840036995328874
5.85,0.1849919317952771
5.86,0.1859837310675684
5.87,0.1869791000784977
5.88,0.1879780415568014
5.89,0.1889805582312159
5.9,0.1899866528304776
5.91,0.1909963280833228
5.92,0.1920095867184879
5.93,0.1930264314647092
5.94,0.1940468650507234
5.95,0.1950708902052666
5.96,0.1960985096570752
5.97,0.1971297261348856
5.98,0.1981645423674343
5.99,0.1992029610834575
6.0,0.2002449850116917
6.01,0.2012906168808732
6.02,0.2023398594197385
6.03,0.203392715357024
6.04,0.2044491874214659
6.05,0.2055092783418007
6.06,0.2065729908467646
6.07,0.2076403276650944
6.08,0.2087112915255261
6.09,0.2097858851567962
6.1,0.210864111287641
6.11,0.2119459726467971
6.12,0.2130314719630007
6.13,0.2141206119649883
6.14,0.2152133953814961
6.15,0.2163098249412606
6.16,0.2174099033730182
6.17,0.2185136334055053
6.18,0.2196210177674581
6.19,0.2207320591876133
6.2,0.221846760394707
6.21,0.2229651241174756
6.22,0.2240871530846556
6.23,0.2252128500249835
6.24,0.2263422176671954
6.25,0.2274752587400277
6.26,0.228611975972217
6.27,0.2297523720924995
6.28,0.2308964498296118
6.29,0.23204421191229
6.3,0.2331956610692706
6.31,0.23435080002929
6.32,0.2355096315210846
6.33,0.2366721582733908
6.34,0.2378383830149448
6.35,0.2390083084744832
6.36,0.2401819373807424
6.37,0.2413592724624586
6.38,0.2425403164483682
6.39,0.2437250720672076
6.4,0.2449135420477134
6.41,0.2461057291186217
6.42,0.247301636008669
6.43,0.2485012654465916
6.44,0.249704620161126
6.45,0.2509117028810086
6.46,0.2521225163349756
6.47,0.2533370632517635
6.48,0.2545553463601088
6.49,0.2557773683887476
6.5,0.2570031320664164
6.51,0.2582326401218518
6.52,0.2594658952837899
6.53,0.2607029002809672
6.54,0.26194365784212
6.55,0.2631881706959848
6.56,0.2644364415712979
6.57,0.2656884731967958
6.58,0.2669442683012146
6.59,0.268203829613291
6.6,0.2694671598617612
6.61,0.2707342617753617
6.62,0.2720051380828288
6.63,0.2732797915128988
6.64,0.2745582247943082
6.65,0.2758404406557935
6.66,0.2771264418260907
6.67,0.2784162310339365
6.68,0.2797098110080672
6.69,0.2810071844772194
6.7,0.2823083541701289
6.71,0.2836133228155326
6.72,0.2849220931421667
6.73,0.2862346678787677
6.74,0.2875510497540719
6.75,0.2888712414968155
6.76,0.2901952458357352
6.77,0.2915230654995671
6.78,0.2928547032170479
6.79,0.2941901617169136
6.8,0.2955294437279008
6.81,0.2968725519787458
6.82,0.2982194891981853
6.83,0.2995702581149552
6.84,0.3009248614577922
6.85,0.3022833019554324
6.86,0.3036455823366126
6.87,0.3050117053300688
6.88,0.3063816736645375
6.89,0.3077554900687552
6.9,0.3091331572714582
6.91,0.3105146780013828
6.92,0.3119000549872655
6.93,0.3132892909578425
6.94,0.3146823886418505
6.95,0.3160793507680256
6.96,0.3174801800651042
6.97,0.3188848792618228
6.98,0.3202934510869179
6.99,0.3217058982691256
7.0,0.3231222235371823
7.01,0.3245424296198246
7.02,0.3259665192457886
7.03,0.3273944951438111
7.04,0.3288263600426281
7.05,0.330262116670976
7.06,0.3317017677575914
7.07,0.3331453160312106
7.08,0.3345927642205699
7.09,0.3360441150544057
7.1,0.3374993712614544
7.11,0.3389585355704525
7.12,0.3404216107101363
7.13,0.341888599409242
7.14,0.3433595043965061
7.15,0.3448343284006653
7.16,0.3463130741504554
7.17,0.3477957443746132
7.18,0.349282341801875
7.19,0.3507728691609771
7.2,0.3522673291806559
7.21,0.3537657245896479
7.22,0.3552680581166893
7.23,0.3567743324905167
7.24,0.3582845504398662
7.25,0.3597987146934743
7.26,0.3613168279800775
7.27,0.362838893028412
7.28,0.3643649125672145
7.29,0.365894889325221
7.3,0.367428826031168
7.31,0.368966725413792
7.32,0.3705085902018293
7.33,0.3720544231240162
7.34,0.3736042269090893
7.35,0.3751580042857847
7.36,0.3767157579828391
7.37,0.3782774907289885
7.38,0.3798432052529696
7.39,0.3814129042835186
7.4,0.3829865905493721
7.41,0.3845642667792662
7.42,0.3861459357019374
7.43,0.387731600046122
7.44,0.3893212625405568
7.45,0.3909149259139777
7.46,0.3925125928951211
7.47,0.3941142662127237
7.48,0.3957199485955217
7.49,0.3973296427722513
7.5,0.3989433514716493
7.51,0.4005610774224515
7.52,0.4021828233533949
7.53,0.4038085919932157
7.54,0.4054383860706499
7.55,0.4070722083144343
7.56,0.4087100614533051
7.57,0.4103519482159991
7.58,0.4119978713312519
7.59,0.4136478335278003
7.6,0.4153018375343807
7.61,0.4169598860797296
7.62,0.4186219818925832
7.63,0.4202881277016779
7.64,0.42195832623575
7.65,0.4236325802235363
7.66,0.4253108923937725
7.67,0.4269932654751954
7.68,0.4286797021965415
7.69,0.430370205286547
7.7,0.4320647774739481
7.71,0.4337634214874815
7.72,0.4354661400558834
7.73,0.4371729359078904
7.74,0.4388838117722385
7.75,0.4405987703776644
7.76,0.4423178144529043
7.77,0.4440409467266946
7.78,0.445768169927772
7.79,0.4474994867848724
7.8,0.4492349000267324
7.81,0.4509744123820884
7.82,0.4527180265796769
7.83,0.4544657453482342
7.84,0.4562175714164964
7.85,0.4579735075132002
7.86,0.4597335563670819
7.87,0.4614977207068779
7.88,0.4632660032613245
7.89,0.465038406759158
7.9,0.4668149339291152
7.91,0.468595587499932
7.92,0.470380370200345
7.93,0.4721692847590906
7.94,0.4739623339049051
7.95,0.475759520366525
7.96,0.4775608468726866
7.97,0.479366316152126
7.98,0.4811759309335803
7.99,0.4829896939457852
8.0,0.4848076079174774
8.01,0.4866296755773932
8.02,0.4884558996542689
8.03,0.4902862828768409
8.04,0.4921208279738458
8.05,0.4939595376740201
8.06,0.4958024147060996
8.07,0.4976494617988209
8.08,0.4995006816809207
8.09,0.5013560770811349
8.1,0.5032156507282004
8.11,0.5050794053508532
8.12,0.5069473436778298
8.13,0.508819468437867
8.14,0.5106957823597003
8.15,0.5125762881720666
8.16,0.5144609886037022
8.17,0.5163498863833434
8.18,0.5182429842397269
8.19,0.5201402849015888
8.2,0.5220417910976656
8.21,0.5239475055566938
8.22,0.5258574310074094
8.23,0.527771570178549
8.24,0.529689925798849
8.25,0.5316125005970457
8.26,0.5335392973018757
8.27,0.535470318642075
8.28,0.5374055673463802
8.29,0.5393450461435279
8.3,0.5412887577622545
8.31,0.5432367049312957
8.32,0.5451888903793884
8.33,0.547145316835269
8.34,0.5491059870276738
8.35,0.551070903685339
8.36,0.5530400695370012
8.37,0.5550134873113968
8.38,0.5569911597372625
8.39,0.5589730895433338
8.4,0.5609592794583477
8.41,0.5629497322110404
8.42,0.5649444505301484
8.43,0.566943437144408
8.44,0.5689466947825556
8.45,0.5709542261733276
8.46,0.5729660340454605
8.47,0.5749821211276906
8.48,0.577002490148754
8.49,0.5790271438373873
8.5,0.5810560849223269
8.51,0.5830893161323093
8.52,0.5851268401960705
8.53,0.5871686598423473
8.54,0.589214777799876
8.55,0.5912651967973931
8.56,0.5933199195636345
8.57,0.5953789488273369
8.58,0.5974422873172365
8.59,0.59950993776207
8.6,0.6015819028905733
8.61,0.6036581854314833
8.62,0.6057387881135361
8.63,0.6078237136654687
8.64,0.6099129648160164
8.65,0.6120065442939162
8.66,0.6141044548279043
8.67,0.6162066991467172
8.68,0.6183132799790914
8.69,0.620424200053763
8.7,0.6225394620994684
8.71,0.6246590688449446
8.72,0.6267830230189271
8.73,0.6289113273501528
8.74,0.6310439845673578
8.75,0.6331809973992785
8.76,0.6353223685746516
8.77,0.6374681008222132
8.78,0.6396181968706998
8.79,0.6417726594488478
8.8,0.6439314912853937
8.81,0.6460946951090734
8.82,0.6482622736486237
8.83,0.650434229632781
8.84,0.6526105657902813
8.85,0.6547912848498612
8.86,0.6569763895402574
8.87,0.6591658825902058
8.88,0.6613597667284433
8.89,0.6635580446837057
8.9,0.6657607191847297
8.91,0.6679677929602514
8.92,0.6701792687390077
8.93,0.6723951492497344
8.94,0.6746154372211683
8.95,0.6768401353820457
8.96,0.6790692464611033
8.97,0.6813027731870767
8.98,0.6835407182887028
8.99,0.6857830844947177
9.0,0.688029874533858
9.01,0.69028109113486
9.02,0.6925367370264601
9.03,0.6947968149373949
9.04,0.6970613275964004
9.05,0.6993302777322137
9.06,0.7016036680735702
9.07,0.7038815013492067
9.08,0.7061637802878594
9.09,0.7084505076182652
9.1,0.71074168606916
9.11,0.7130373183692804
9.12,0.7153374072473627
9.13,0.7176419554321436
9.14,0.719950965652359
9.15,0.7222644406367456
9.16,0.7245823831140392
9.17,0.726904795812977
9.18,0.7292316814622949
9.19,0.7315630427907295
9.2,0.733898882527017
9.21,0.7362392033998941
9.22,0.7385840081380968
9.23,0.7409332994703615
9.24,0.7432870801254248
9.25,0.7456453528320228
9.26,0.7480081203188922
9.27,0.7503753853147693
9.28,0.7527471505483903
9.29,0.7551234187484919
9.3,0.7575041926438106
9.31,0.7598894749630819
9.32,0.762279268435043
9.33,0.76467357578843
9.34,0.767072399751979
9.35,0.7694757430544272
9.36,0.7718836084245102
9.37,0.7742959985909648
9.38,0.7767129162825275
9.39,0.779134364227934
9.4,0.7815603451559212
9.41,0.7839908617952254
9.42,0.7864259168745829
9.43,0.78886551312273
9.44,0.7913096532684036
9.45,0.7937583400403395
9.46,0.7962115761672748
9.47,0.7986693643779449
9.48,0.8011317074010867
9.49,0.8035986079654365
9.5,0.8060700687997306
9.51,0.8085460926327058
9.52,0.8110266821930979
9.53,0.8135118402096436
9.54,0.8160015694110794
9.55,0.8184958725261418
9.56,0.8209947522835666
9.57,0.8234982114120905
9.58,0.8260062526404498
9.59,0.8285188786973808
9.6,0.8310360923116202
9.61,0.8335578962119041
9.62,0.8360842931269694
9.63,0.838615285785552
9.64,0.8411508769163881
9.65,0.8436910692482145
9.66,0.846235865509767
9.67,0.848785268429783
9.68,0.8513392807369978
9.69,0.8538979051601483
9.7,0.856461144427971
9.71,0.8590290012692028
9.72,0.8616014784125785
9.73,0.8641785785868357
9.74,0.8667603045207104
9.75,0.8693466589429389
9.76,0.8719376445822579
9.77,0.8745332641674035
9.78,0.8771335204271125
9.79,0.8797384160901205
9.8,0.8823479538851651
9.81,0.8849621365409814
9.82,0.8875809667863063
9.83,0.8902044473498764
9.84,0.8928325809604278
9.85,0.8954653703466968
9.86,0.8981028182374198
9.87,0.9007449273613336
9.88,0.903391700447175
9.89,0.9060431402236786
9.9,0.9086992494195824
9.91,0.9113600307636224
9.92,0.9140254869845346
9.93,0.9166956208110552
9.94,0.9193704349719214
9.95,0.9220499321958692
9.96,0.9247341152116352
9.97,0.9274229867479552
9.98,0.930116549533566
9.99,0.932814806297204
10.0,0.9355177597676052
10.01,0.9382254126735065
10.02,0.9409377677436436
10.03,0.9436548277067538
10.04,0.9463765952915728
10.05,0.949103073226838
10.06,0.951834264241284
10.07,0.9545701710636484
10.08,0.9573107964226674
10.09,0.9600561430470772
10.1,0.9628062136656144
10.11,0.9655610110070152
10.12,0.968320537800016
10.13,0.9710847967733538
10.14,0.973853790655764
10.15,0.976627522175983
10.16,0.979405994062748
10.17,0.9821892090447948
10.18,0.98497716985086
10.19,0.98776987920968
10.2,0.9905673398499912
10.21,0.9933695545005302
10.22,0.9961765258900324
10.23,0.9989882567472352
10.24,1.0018047498008746
10.25,1.0046260077796867
10.26,1.0074520334124086
10.27,1.010282829427776
10.28,1.0131183985545256
10.29,1.0159587435213937
10.3,1.0188038670571176
10.31,1.021653771890432
10.32,1.0245084607500738
10.33,1.0273679363647803
10.34,1.0302322014632868
10.35,1.0331012587743302
10.36,1.0359751110266469
10.37,1.0388537609489732
10.38,1.0417372112700458
10.39,1.0446254647186004
10.4,1.0475185240233735
10.41,1.050416391913102
10.42,1.053319071116522
10.43,1.0562265643623698
10.44,1.059138874379382
10.45,1.0620560038962945
10.46,1.064977955641845
10.47,1.067904732344768
10.48,1.070836336733801
10.49,1.07377277153768
10.5,1.0767140394851415
10.51,1.0796601433049222
10.52,1.0826110857257578
10.53,1.0855668694763854
10.54,1.088527497285541
10.55,1.0914929718819617
10.56,1.0944632959943823
10.57,1.097438472351541
10.58,1.1004185036821723
10.59,1.103403392715014
10.6,1.1063931421788022
10.61,1.109387754802273
10.62,1.112387233314163
10.63,1.1153915804432089
10.64,1.1184007989181464
10.65,1.121414891467712
10.66,1.124433860820642
10.67,1.1274577097056735
10.68,1.130486440851542
10.69,1.1335200569869843
10.7,1.1365585608407371
10.71,1.1396019551415368
10.72,1.1426502426181189
10.73,1.1457034259992205
10.74,1.1487615080135771
10.75,1.1518244913899267
10.76,1.1548923788570045
10.77,1.157965173143547
10.78,1.1610428769782906
10.79,1.1641254930899718
10.8,1.167213024207328
10.81,1.1703054730590936
10.82,1.1734028423740062
10.83,1.176505134880801
10.84,1.1796123533082168
10.85,1.1827245003849878
10.86,1.1858415788398509
10.87,1.188963591401543
10.88,1.1920905407988005
10.89,1.1952224297603586
10.9,1.198359261014955
10.91,1.201501037291325
10.92,1.204647761318206
10.93,1.207799435824334
10.94,1.210956063538445
10.95,1.2141176471892758
10.96,1.2172841895055635
10.97,1.220455693216043
10.98,1.2236321610494514
10.99,1.2268135957345248
11.0,1.23
11.01,1.2331914023692814
11.02,1.2363879345444475
11.03,1.2395897540222454
11.04,1.242797018299421
11.05,1.246009884872722
11.06,1.249228511238894
11.07,1.2524530548946846
11.08,1.2556836733368395
11.09,1.2589205240621066
11.1,1.262163764567232
11.11,1.2654135523489625
11.12,1.268670044904045
11.13,1.2719333997292257
11.14,1.2752037743212512
11.15,1.278481326176869
11.16,1.281766212792825
11.17,1.2850585916658668
11.18,1.2883586202927404
11.19,1.2916664561701927
11.2,1.2949822567949705
11.21,1.2983061796638211
11.22,1.3016383822734896
11.23,1.304979022120724
11.24,1.3083282567022705
11.25,1.3116862435148766
11.26,1.3150531400552872
11.27,1.3184291038202511
11.28,1.3218142923065137
11.29,1.3252088630108223
11.3,1.3286129734299237
11.31,1.332026781060564
11.32,1.33545044339949
11.33,1.3388841179434487
11.34,1.3423279621891866
11.35,1.3457821336334508
11.36,1.3492467897729878
11.37,1.352722088104544
11.38,1.3562081861248674
11.39,1.3597052413307025
11.4,1.3632134112187977
11.41,1.3667328532858989
11.42,1.3702637250287528
11.43,1.3738061839441071
11.44,1.3773603875287073
11.45,1.3809264932793008
11.46,1.3845046586926348
11.47,1.3880950412654542
11.48,1.3916977984945074
11.49,1.3953130878765403
11.5,1.3989410669083
11.51,1.402581893086533
11.52,1.406235723907986
11.53,1.409902716869406
11.54,1.4135830294675396
11.55,1.4172768191991336
11.56,1.4209842435609337
11.57,1.424705460049688
11.58,1.4284406261621423
11.59,1.4321898993950437
11.6,1.4359534372451388
11.61,1.4397313972091743
11.62,1.443523936783897
11.63,1.447331213466054
11.64,1.4511533847523912
11.65,1.4549906081396553
11.66,1.4588430411245938
11.67,1.462710841203953
11.68,1.466594165874479
11.69,1.4704931726329191
11.7,1.4744080189760207
11.71,1.4783388624005296
11.72,1.4822858604031928
11.73,1.486249170480757
11.74,1.4902289501299684
11.75,1.4942253568475743
11.76,1.498238548130321
11.77,1.5022686814749553
11.78,1.5063159143782243
11.79,1.5103804043368751
11.8,1.5144623088476536
11.81,1.5185617854073066
11.82,1.5226789915125805
11.83,1.5268140846602225
11.84,1.530967222346979
11.85,1.5351385620695972
11.86,1.5393282613248234
11.87,1.5435364776094047
11.88,1.5477633684200878
11.89,1.5520090912536186
11.9,1.5562738036067445
11.91,1.560557662976212
11.92,1.5648608268587676
11.93,1.5691834527511586
11.94,1.5735256981501309
11.95,1.5778877205524322
11.96,1.582269677454809
11.97,1.586671726354007
11.98,1.591094024746774
11.99,1.5955367301298562
12.0,1.6
12.01,1.604483814634115
12.02,1.6089874454297568
12.03,1.6135099865646434
12.04,1.6180505322164935
12.05,1.6226081765630256
12.06,1.6271820137819568
12.07,1.6317711380510058
12.08,1.636374643547891
12.09,1.6409916244503302
12.1,1.6456211749360414
12.11,1.6502623891827437
12.12,1.6549143613681545
12.13,1.659576185669993
12.14,1.664246956265976
12.15,1.6689257673338225
12.16,1.67361171305125
12.17,1.6783038875959777
12.18,1.6830013851457226
12.19,1.687703299878204
12.2,1.6924087259711391
12.21,1.697116757602248
12.22,1.7018264889492465
12.23,1.706537014189854
12.24,1.7112474275017877
12.25,1.7159568230627669
12.26,1.7206642950505098
