wind_speed,NEG Micon NM 44/750
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0231962283712349
3.52,0.0463367635170899
3.53,0.0693659122121816
3.54,0.0922279812311308
3.55,0.1148672773485545
3.56,0.1372281073390738
3.57,0.1592547779773052
3.58,0.1808915960378698
3.59,0.2020828682953848
3.6,0.2227729015244705
3.61,0.242906002499744
3.62,0.2624264779958261
3.63,0.2812786347873341
3.64,0.2994067796488883
3.65,0.3167552193551061
3.66,0.3332682606806078
3.67,0.3488902104000111
3.68,0.3635653752879356
3.69,0.3772380621189997
3.7,0.3898525776678232
3.71,0.4013532287090238
3.72,0.411684322017221
3.73,0.4207901643670337
3.74,0.4286150625330809
3.75,0.4351033232899809
3.76,0.4401992534123531
3.77,0.4438471596748167
3.78,0.4459913488519893
3.79,0.4465761277184911
3.8,0.4455458030489401
3.81,0.4428446816179562
3.82,0.4384170702001576
3.83,0.4322072755701626
3.84,0.4241596045025915
3.85,0.4142183637720616
3.86,0.4023278601531933
3.87,0.3884324004206041
3.88,0.3724762913489143
3.89,0.3544038397127411
3.9,0.3341593522867054
3.91,0.3116871358454236
3.92,0.2869314971635177
3.93,0.2598367430156032
3.94,0.2303471801763021
3.95,0.1984071154202304
3.96,0.1639608555220102
3.97,0.1269527072562561
3.98,0.0873269773975919
3.99,0.0450279727206321
4.0,0.0
4.01,0.0
4.02,0.0
4.03,0.0
4.04,0.0
4.05,0.0
4.06,0.0
4.07,0.0
4.08,0.0
4.09,0.0
4.1,0.0
4.11,0.0
4.12,0.0
4.13,0.0
4.14,0.0
4.15,0.0
4.16,0.0
4.17,0.0
4.18,0.0
4.19,0.0
4.2,0.0
4.21,0.0
4.22,0.0
4.23,0.0
4.24,0.0
4.25,0.0
4.26,0.0
4.27,0.0
4.28,0.0
4.29,0.0
4.3,0.0
4.31,0.0
4.32,0.0
4.33,0.0
4.34,0.0
4.35,0.0
4.36,0.0
4.37,0.0
4.38,0.0
4.39,0.0
4.4,0.0
4.41,0.0
4.42,0.0
4.43,0.0
4.44,0.0
4.45,0.0
4.46,0.0
4.47,0.0
4.48,0.0
4.49,0.0
4.5,0.0
4.51,0.1679771346859932
4.52,0.3469083431659694
4.53,0.5366090541577033
4.54,0.7368946963789202
4.55,0.9475806985473952
4.56,1.1684824893808867
4.57,1.399415497597176
4.58,1.6401951519139792
4.59,1.8906368810490752
4.6,2.150556113720224
4.61,2.419768278645205
4.62,2.698088804541735
4.63,2.985333120127593
4.64,3.281316654120538
4.65,3.585854835238356
4.66,3.898763092198752
4.67,4.219856853719511
4.68,4.548951548518392
4.69,4.885862605313187
4.7,5.230405452821588
4.71,5.582395519761391
4.72,5.941648234850348
4.73,6.307979026806257
4.74,6.681203324346806
4.75,7.061136556189793
4.76,7.447594151052968
4.77,7.840391537654096
4.78,8.239344144710971
4.79,8.644267400941276
4.8,9.054976735062809
4.81,9.47128757579333
4.82,9.893015351850632
4.83,10.319975491952402
4.84,10.751983424816435
4.85,11.188854579160488
4.86,11.630404383702365
4.87,12.076448267159735
4.88,12.526801658250404
4.89,12.981279985692131
4.9,13.43969867820272
4.91,13.901873164499836
4.92,14.367618873301286
4.93,14.836751233324822
4.94,15.309085673288257
4.95,15.784437621909255
4.96,16.26262250790563
4.97,16.743455759995122
4.98,17.22675280689554
4.99,17.71232907732457
5.0,18.2
5.01,18.68961074156237
5.02,19.18112542034334
5.03,19.6745378925974
5.04,20.169842014578894
5.05,20.667031642542305
5.06,21.16610063274208
5.07,21.667042841432693
5.08,22.16985212486851
5.09,22.674522339304005
5.1,23.18104734099361
5.11,23.689420986191823
5.12,24.19963713115299
5.13,24.7116896321316
5.14,25.22557234538208
5.15,25.74127912715893
5.16,26.258803833716478
5.17,26.778140321309237
5.18,27.29928244619161
5.19,27.82222406461813
5.2,28.346959032843102
5.21,28.873481207121035
5.22,29.401784443706376
5.23,29.931862598853577
5.24,30.463709528817017
5.25,30.997319089851164
5.26,31.532685138210464
5.27,32.06980153014937
5.28,32.608662121922336
5.29,33.14926076978374
5.3,33.69159132998805
5.31,34.23564765878972
5.32,34.78142361244321
5.33,35.32891304720291
5.34,35.87810981932327
5.35,36.42900778505874
5.36,36.9816008006638
5.37,37.535882722392806
5.38,38.09184740650024
5.39,38.64948870924054
5.4,39.20880048686821
5.41,39.76977659563756
5.42,40.33241089180313
5.43,40.89669723161929
5.44,41.46262947134059
5.45,42.03020146722134
5.46,42.59940707551603
5.47,43.17024015247911
5.48,43.74269455436507
5.49,44.31676413742825
5.5,44.89244275792313
5.51,45.46972427210415
5.52,46.04860253622575
5.53,46.62907140654245
5.54,47.21112473930853
5.55,47.79475639077853
5.56,48.37996021720687
5.57,48.96673007484805
5.58,49.55505981995639
5.59,50.1449433087864
5.6,50.736374397592506
5.61,51.32934694262921
5.62,51.92385480015085
5.63,52.51989182641189
5.64,53.11745187766681
5.65,53.71652881017008
5.66,54.317116480176026
5.67,54.919208743939166
5.68,55.52279945771392
5.69,56.12788247775477
5.7,56.73445166031608
5.71,57.34250086165232
5.72,57.95202393801794
5.73,58.56301474566743
5.74,59.17546714085514
5.75,59.78937497983552
5.76,60.40473211886305
5.77,61.02153241419216
5.78,61.63976972207735
5.79,62.2594378987729
5.8,62.88053080053337
5.81,63.503042283613176
5.82,64.12696620426682
5.83,64.75229641874861
5.84,65.37902678331305
5.85,66.00715115421458
5.86,66.63666338770773
5.87,67.26755734004676
5.88,67.89982686748621
5.89,68.53346582628053
5.9,69.16846807268419
5.91,69.80482746295152
5.92,70.44253785333702
5.93,71.08159310009513
5.94,71.72198705948036
5.95,72.363713587747
5.96,73.00676654114957
5.97,73.65113977594254
5.98,74.29682714838036
5.99,74.94382251471734
6.0,75.59211973120804
6.01,76.24171265410685
6.02,76.89259513966824
6.03,77.5447610441467
6.04,78.19820422379654
6.05,78.85291853487229
6.06,79.50889783362831
6.07,80.1661359763192
6.08,80.82462681919922
6.09,81.48436421852288
6.1,82.14534203054465
6.11,82.807554111519
6.12,83.47099431770022
6.13,84.13565650534288
6.14,84.80153453070136
6.15,85.4686222500302
6.16,86.13691351958369
6.17,86.80640219561634
6.18,87.4770821343826
6.19,88.14894719213697
6.2,88.82199122513374
6.21,89.49620808962746
6.22,90.1715916418725
6.23,90.84813573812342
6.24,91.52583423463452
6.25,92.20468098766032
6.26,92.8846698534552
6.27,93.56579468827368
6.28,94.2480493483702
6.29,94.93142768999908
6.3,95.61592356941485
6.31,96.30153084287195
6.32,96.98824336662486
6.33,97.67605499692787
6.34,98.36495959003558
6.35,99.05495100220232
6.36,99.74602308968268
6.37,100.43816970873088
6.38,101.13138471560153
6.39,101.82566196654896
6.4,102.52099531782775
6.41,103.21737862569222
6.42,103.9148057463968
6.43,104.61327053619598
6.44,105.31276685134428
6.45,106.013288548096
6.46,106.7148294827056
6.47,107.41738351142752
6.48,108.12094449051638
6.49,108.82550627622636
6.5,109.531062724812
6.51,110.23760769252776
6.52,110.94513503562808
6.53,111.65363861036748
6.54,112.3631122730002
6.55,113.0735498797808
6.56,113.7849452869637
6.57,114.49729235080342
6.58,115.21058492755428
6.59,115.92481687347076
6.6,116.6399820448073
6.61,117.35607429781842
6.62,118.0730874887584
6.63,118.7910154738818
6.64,119.509852109443
6.65,120.22959125169652
6.66,120.95022675689673
6.67,121.67175248129806
6.68,122.39416228115496
6.69,123.11745001272196
6.7,123.84160953225334
6.71,124.56663469600365
6.72,125.2925193602273
6.73,126.0192573811788
6.74,126.74684261511248
6.75,127.47526891828277
6.76,128.20453014694417
6.77,128.93462015735113
6.78,129.66553280575815
6.79,130.39726194841953
6.8,131.12980144158973
6.81,131.86314514152326
6.82,132.59728690447457
6.83,133.332220586698
6.84,134.06794004444808
6.85,134.8044391339792
6.86,135.54171171154587
6.87,136.27975163340244
6.88,137.01855275580334
6.89,137.7581089350031
6.9,138.49841402725616
6.91,139.2394618888169
6.92,139.98124637593972
6.93,140.72376134487916
6.94,141.46700065188963
6.95,142.21095815322553
6.96,142.95562770514132
6.97,143.70100316389144
6.98,144.44707838573038
6.99,145.1938472269125
7.0,145.94130354369224
7.01,146.68944119232413
7.02,147.43825402906248
7.03,148.1877359101619
7.04,148.9378806918767
7.05,149.68868223046132
7.06,150.44013438217024
7.07,151.19223100325797
7.08,151.94496594997878
7.09,152.69833307858724
7.1,153.4523262453377
7.11,154.20693930648474
7.12,154.96216611828262
7.13,155.7180005369859
7.14,156.47443641884897
7.15,157.23146762012635
7.16,157.98908799707232
7.17,158.74729140594152
7.18,159.5060717029882
7.19,160.26542274446695
7.2,161.02533838663214
7.21,161.78581248573823
7.22,162.54683889803962
7.23,163.3084114797908
7.24,164.07052408724618
7.25,164.83317057666017
7.26,165.59634480428727
7.27,166.36004062638185
7.28,167.1242518991985
7.29,167.88897247899143
7.3,168.65419622201526
7.31,169.41991698452438
7.32,170.18612862277325
7.33,170.95282499301624
7.34,171.7199999515078
7.35,172.48764735450243
7.36,173.2557610582546
7.37,174.02433491901866
7.38,174.79336279304906
7.39,175.5628385366002
7.4,176.3327560059267
7.41,177.10310905728284
7.42,177.87389154692306
7.43,178.64509733110185
7.44,179.4167202660737
7.45,180.1887542080929
7.46,180.961193013414
7.47,181.73403053829148
7.48,182.5072606389797
7.49,183.28087717173307
7.5,184.05487399280608
7.51,184.8292449584532
7.52,185.6039839249288
7.53,186.37908474848737
7.54,187.1545412853834
7.55,187.93034739187115
7.56,188.7064969242052
7.57,189.4829837386401
7.58,190.25980169143
7.59,191.03694463882957
7.6,191.81440643709308
7.61,192.5921809424752
7.62,193.37026201123007
7.63,194.14864349961243
7.64,194.9273192638765
7.65,195.70628316027688
7.66,196.48552904506792
7.67,197.265050774504
7.68,198.04484220483968
7.69,198.8248971923294
7.7,199.60520959322747
7.71,200.3857732637884
7.72,201.16658206026665
7.73,201.9476298389167
7.74,202.7289104559929
7.75,203.5104177677497
7.76,204.2921456304416
7.77,205.074087900323
7.78,205.85623843364843
7.79,206.6385910866721
7.8,207.42113971564868
7.81,208.2038781768325
7.82,208.9868003264781
7.83,209.76990002083977
7.84,210.55317111617205
7.85,211.33660746872928
7.86,212.1202029347661
7.87,212.9039513705368
7.88,213.6878466322958
7.89,214.47188257629756
7.9,215.25605305879665
7.91,216.04035193604727
7.92,216.824773064304
7.93,217.60931029982137
7.94,218.39395749885367
7.95,219.17870851765545
7.96,219.96355721248105
7.97,220.7484974395848
7.98,221.5335230552216
7.99,222.3186279156453
8.0,223.1038058771107
8.01,223.8890507958722
8.02,224.67435652818412
8.03,225.45971693030103
8.04,226.24512585847737
8.05,227.0305771689676
8.06,227.816064718026
8.07,228.601582361907
8.08,229.38712395686525
8.09,230.17268335915492
8.1,230.9582544250308
8.11,231.743831010747
8.12,232.5294069725581
8.13,233.31497616671876
8.14,234.10053244948296
8.15,234.88606967710544
8.16,235.6715817058405
8.17,236.45706239194283
8.18,237.2425055916665
8.19,238.02790516126623
8.2,238.81325495699636
8.21,239.59854883511144
8.22,240.38378065186572
8.23,241.16894426351385
8.24,241.95403352631
8.25,242.7390422965088
8.26,243.52396443036452
8.27,244.30879378413184
8.28,245.0935242140652
8.29,245.8781495764188
8.3,246.66266372744732
8.31,247.44706052340504
8.32,248.23133382054644
8.33,249.01547747512592
8.34,249.799485343398
8.35,250.58335128161704
8.36,251.3670691460376
8.37,252.15063279291405
8.38,252.93403607850087
8.39,253.7172728590524
8.4,254.50033699082317
8.41,255.28322233006747
8.42,256.0659227330399
8.43,256.84843205599486
8.44,257.63074415518685
8.45,258.4128528868702
8.46,259.1947521072995
8.47,259.97643567272894
8.48,260.7578974394131
8.49,261.53913126360646
8.5,262.3201310015634
8.51,263.10089050953843
8.52,263.88140364378586
8.53,264.66166426056026
8.54,265.44166621611606
8.55,266.22140336670776
8.56,267.0008695685896
8.57,267.780058678016
8.58,268.5589645512416
8.59,269.3375810445208
8.6,270.1159020141079
8.61,270.89392131625755
8.62,271.671632807224
8.63,272.44903034326194
8.64,273.2261077806255
8.65,274.0028589755692
8.66,274.77927778434764
8.67,275.5553580632151
8.68,276.3310936684261
8.69,277.10647845623504
8.7,277.88150628289634
8.71,278.65617100466466
8.72,279.4304664777941
8.73,280.2043865585392
8.74,280.9779251031546
8.75,281.75107596789445
8.76,282.5238330090134
8.77,283.2961900827658
8.78,284.0681410454061
8.79,284.8396797531888
8.8,285.6108000623684
8.81,286.3814958291991
8.82,287.1517609099355
8.83,287.921589160832
8.84,288.690974438143
8.85,289.459910598123
8.86,290.22839149702645
8.87,290.9964109911078
8.88,291.7639629366216
8.89,292.531041189822
8.9,293.2976396069635
8.91,294.0637520443007
8.92,294.829372358088
8.93,295.5944944045798
8.94,296.3591120400305
8.95,297.12321912069456
8.96,297.8868095028266
8.97,298.6498770426808
8.98,299.4124155965118
8.99,300.17441902057374
9.0,300.9358811711214
9.01,301.6967959044092
9.02,302.45715707669126
9.03,303.2169585442223
9.04,303.97619416325665
9.05,304.734857790049
9.06,305.4929432808533
9.07,306.2504444919243
9.08,307.00735527951656
9.09,307.76366949988426
9.1,308.5193810092819
9.11,309.274483663964
9.12,310.0289713201849
9.13,310.7828378341993
9.14,311.5360770622613
9.15,312.2886828606255
9.16,313.0406490855463
9.17,313.79196959327817
9.18,314.5426382400756
9.19,315.29264888219285
9.2,316.04199537588454
9.21,316.7906715774051
9.22,317.5386713430089
9.23,318.2859885289504
9.24,319.0326169914839
9.25,319.77855058686407
9.26,320.52378317134526
9.27,321.26830860118184
9.28,322.01212073262843
9.29,322.7552134219393
9.3,323.4975805253691
9.31,324.239215899172
9.32,324.98011339960243
9.33,325.7202668829151
9.34,326.4596702053642
9.35,327.1983172232043
9.36,327.9362017926899
9.37,328.6733177700752
9.38,329.40965901161496
9.39,330.1452193735634
9.4,330.8799927121749
9.41,331.6139728837041
9.42,332.34715374440543
9.43,333.0795291505332
9.44,333.8110929583418
9.45,334.5418390240859
9.46,335.2717612040198
9.47,336.00085335439786
9.48,336.72910933147466
9.49,337.4565229915046
9.5,338.18308819074207
9.51,338.90879878544155
9.52,339.6336486318575
9.53,340.3576315862442
9.54,341.0807415048564
9.55,341.80297224394843
9.56,342.5243176597746
9.57,343.2447716085893
9.58,343.96432794664724
9.59,344.6829805302026
9.6,345.40072321550986
9.61,346.1175498588236
9.62,346.8334543163983
9.63,347.5484304444882
9.64,348.26247209934786
9.65,348.9755731372316
9.66,349.68772741439386
9.67,350.3989287870893
9.68,351.1091711115722
9.69,351.818448244097
9.7,352.5267540409182
9.71,353.23408235829027
9.72,353.9404270524674
9.73,354.64578197970434
9.74,355.3501409962554
9.75,356.05349795837503
9.76,356.7558467223176
9.77,357.4571811443375
9.78,358.1574950806895
9.79,358.8567823876276
9.8,359.55503692140667
9.81,360.2522525382809
9.82,360.94842309450473
9.83,361.6435424463325
9.84,362.3376044500189
9.85,363.0306029618183
9.86,363.722531837985
9.87,364.41338493477366
9.88,365.10315610843855
9.89,365.7918392152342
9.9,366.4794281114149
9.91,367.1659166532352
9.92,367.8512986969495
9.93,368.5355680988124
9.94,369.2187187150781
9.95,369.9007444020013
9.96,370.5816390158362
9.97,371.26139641283737
9.98,371.9400104492592
9.99,372.61747498135605
10.0,373.29378386538247
10.01,373.968930957593
10.02,374.6429101142418
10.03,375.31571519158354
10.04,375.9873400458725
10.05,376.6577785333635
10.06,377.3270245103105
10.07,377.9950718329681
10.08,378.6619143575909
10.09,379.32754594043297
10.1,379.9919604377491
10.11,380.6551517057936
10.12,381.317113600821
10.13,381.9778399790857
10.14,382.6373246968421
10.15,383.2955616103447
10.16,383.9525445758477
10.17,384.6082674496057
10.18,385.2627240878733
10.19,385.9159083469048
10.2,386.5678140829546
10.21,387.2184351522773
10.22,387.8677654111271
10.23,388.5157987157586
10.24,389.1625289224261
10.25,389.80794988738427
10.26,390.4520554668874
10.27,391.09483951718994
10.28,391.7362958945464
10.29,392.37641845521097
10.3,393.0152010554386
10.31,393.6526375514831
10.32,394.2887217995994
10.33,394.9234476560417
10.34,395.5568089770645
10.35,396.1887996189222
10.36,396.8194134378693
10.37,397.4486442901602
10.38,398.0764860320496
10.39,398.7029325197913
10.4,399.32797760964047
10.41,399.951615157851
10.42,400.57383902067767
10.43,401.1946430543747
10.44,401.8140211151966
10.45,402.4319670593979
10.46,403.0484747432332
10.47,403.66353802295646
10.48,404.2771507548224
10.49,404.8893067950854
10.5,405.5
10.51,406.1092569956733
10.52,406.7172354876239
10.53,407.324125951223
10.54,407.9301188618418
10.55,408.5354046948519
10.56,409.140173925624
10.57,409.7446170295296
10.58,410.3489244819401
10.59,410.9532867582266
10.6,411.5578943337605
10.61,412.162937683913
10.62,412.7686072840553
10.63,413.37509360955886
10.64,413.9825871357946
10.65,414.591278338134
10.66,415.2013576919483
10.67,415.8130156726088
10.68,416.4264427554866
10.69,417.0418294159532
10.7,417.6593661293796
10.71,418.2792433711375
10.72,418.9016516165975
10.73,419.52678134113137
10.74,420.1548230201103
10.75,420.78596712890527
10.76,421.42040414288783
10.77,422.05832453742926
10.78,422.69991878790063
10.79,423.34537736967326
10.8,423.9948907581186
10.81,424.64864942860754
10.82,425.3068438565117
10.83,425.9696645172021
10.84,426.63730188605007
10.85,427.3099464384269
10.86,427.9877886497039
10.87,428.6710189952522
10.88,429.3598279504433
10.89,430.05440599064815
10.9,430.7549435912382
10.91,431.4616312275848
10.92,432.1746593750589
10.93,432.89421850903193
10.94,433.6204991048752
10.95,434.35369163796
10.96,435.0939865836576
10.97,435.8415744173391
10.98,436.59664561437575
10.99,437.35939065013895
11.0,438.13
11.01,438.9086169635406
11.02,439.69519613718535
11.03,440.4896449415689
11.04,441.29187079732645
11.05,442.1017811250932
11.06,442.9192833455037
11.07,443.74428487919306
11.08,444.5766931467963
11.09,445.4164155689484
11.1,446.2633595662843
11.11,447.117432559439
11.12,447.9785419690475
11.13,448.8465952157448
11.14,449.7214997201658
11.15,450.6031629029456
11.16,451.4914921847191
11.17,452.3863949861211
11.18,453.2877787277868
11.19,454.1955508303512
11.2,455.1096187144491
11.21,456.02988980071575
11.22,456.9562715097858
11.23,457.8886712622945
11.24,458.8269964788766
11.25,459.7711545801672
11.26,460.7210529868012
11.27,461.67659911941377
11.28,462.6377003986397
11.29,463.60426424511405
11.3,464.5761980794719
11.31,465.55340932234793
11.32,466.53580539437735
11.33,467.52329371619504
11.34,468.515781708436
11.35,469.5131767917353
11.36,470.5153863867277
11.37,471.5223179140483
11.38,472.5338787943324
11.39,473.54997644821447
11.4,474.5705182963297
11.41,475.595411759313
11.42,476.62456425779953
11.43,477.657883212424
11.44,478.6952760438216
11.45,479.7366501726272
11.46,480.781913019476
11.47,481.83097200500254
11.48,482.8837345498421
11.49,483.9401080746296
11.5,485.0
11.51,486.063314270164
11.52,487.12994092363465
11.53,488.19976652250097
11.54,489.2726776288515
11.55,490.3485608047756
11.56,491.42730261236153
11.57,492.50878961369824
11.58,493.5929083708748
11.59,494.67954544597984
11.6,495.7685874011021
11.61,496.8599207983307
11.62,497.9534321997543
11.63,499.04900816746186
11.64,500.146535263542
11.65,501.2459000500837
11.66,502.3469890891757
11.67,503.4496889429068
11.68,504.553886173366
11.69,505.659467342642
11.7,506.7663190128236
11.71,507.874327746
11.72,508.98338010425937
11.73,510.093362649691
11.74,511.20416194438354
11.75,512.3156645504258
11.76,513.427757029907
11.77,514.5403259449156
11.78,515.6532578575402
11.79,516.7664393298702
11.8,517.8797569239943
11.81,518.9930972020009
11.82,520.1063467259792
11.83,521.2193920580179
11.84,522.3321197602058
11.85,523.444416394632
11.86,524.5561685233849
11.87,525.6672627085537
11.88,526.7775855122272
11.89,527.8870234964941
11.9,528.9954632234432
11.91,530.1027912551633
11.92,531.2088941537434
11.93,532.313658481272
11.94,533.4169707998385
11.95,534.5187176715311
11.96,535.6187856584393
11.97,536.7170613226514
11.98,537.8134312262563
11.99,538.9077819313428
12.0,540.0
12.01,541.0899889158034
12.02,542.177719848276
12.03,543.2631808884271
12.04,544.3463601272668
12.05,545.427245655805
12.06,546.5058255650508
12.07,547.5820879460142
12.08,548.656020889705
12.09,549.7276124871327
12.1,550.7968508293071
12.11,551.8637240072379
12.12,552.9282201119349
12.13,553.9903272344079
12.14,555.0500334656664
12.15,556.10732689672
12.16,557.1621956185785
12.17,558.2146277222517
12.18,559.2646112987493
12.19,560.3121344390809
12.2,561.3571852342562
12.21,562.3997517752853
12.22,563.4398221531771
12.23,564.4773844589422
12.24,565.5124267835894
12.25,566.5449372181292
12.26,567.5749038535708
12.27,568.6023147809244
12.28,569.6271580911991
12.29,570.6494218754051
12.3,571.669094224552
12.31,572.6861632296492
12.32,573.7006169817065
12.33,574.712443571734
12.34,575.7216310907409
12.35,576.7281676297372
12.36,577.7320412797325
12.37,578.7332401317365
12.38,579.7317522767592
12.39,580.7275658058098
12.4,581.7206688098983
12.41,582.7110493800345
12.42,583.6986956072277
12.43,584.6835955824879
12.44,585.665737396825
12.45,586.6451091412482
12.46,587.6216989067677
12.47,588.5954947843929
12.48,589.5664848651336
12.49,590.5346572399993
12.5,591.5
12.51,592.4625080666226
12.52,593.4222036832618
12.53,594.3791159237907
12.54,595.3332738620809
12.55,596.2847065720055
12.56,597.2334431274361
12.57,598.1795126022455
12.58,599.1229440703061
12.59,600.06376660549
12.6,601.0020092816695
12.61,601.9377011727174
12.62,602.8708713525056
12.63,603.8015488949069
12.64,604.7297628737932
12.65,605.6555423630371
12.66,606.5789164365108
12.67,607.4999141680868
12.68,608.4185646316373
12.69,609.3348969010349
12.7,610.2489400501515
12.71,611.1607231528602
12.72,612.0702752830327
12.73,612.9776255145414
12.74,613.8828029212589
12.75,614.7858365770575
12.76,615.6867555558097
12.77,616.5855889313874
12.78,617.4823657776631
12.79,618.3771151685096
12.8,619.2698661777989
12.81,620.1606478794033
12.82,621.0494893471952
12.83,621.9364196550471
12.84,622.8214678768311
12.85,623.7046630864197
12.86,624.5860343576852
12.87,625.4656107645
12.88,626.3434213807368
12.89,627.2194952802672
12.9,628.0938615369643
12.91,628.9665492246997
12.92,629.8375874173463
12.93,630.7070051887763
12.94,631.5748316128623
12.95,632.4410957634761
12.96,633.3058267144906
12.97,634.169053539778
12.98,635.0308053132103
12.99,635.8911111086602
13.0,636.75
13.01,637.6074968177068
13.02,638.4636094186768
13.03,639.3183414164107
13.04,640.1716964244096
13.05,641.0236780561744
13.06,641.8742899252056
13.07,642.7235356450043
13.08,643.5714188290716
13.09,644.417943090908
13.1,645.2631120440149
13.11,646.1069293018926
13.12,646.9493984780424
13.13,647.7905231859652
13.14,648.6303070391615
13.15,649.4687536511326
13.16,650.305866635379
13.17,651.141649605402
13.18,651.9761061747021
13.19,652.8092399567804
13.2,653.6410545651377
13.21,654.471553613275
13.22,655.3007407146931
13.23,656.1286194828929
13.24,656.9551935313752
13.25,657.7804664736411
13.26,658.6044419231913
13.27,659.4271234935266
13.28,660.2485147981482
13.29,661.0686194505566
13.3,661.8874410642533
13.31,662.7049832527384
13.32,663.5212496295132
13.33,664.3362438080786
13.34,665.1499694019353
13.35,665.9624300245845
13.36,666.7736292895268
13.37,667.5835708102632
13.38,668.3922582002946
13.39,669.1996950731219
13.4,670.0058850422458
13.41,670.8108317211672
13.42,671.6145387233875
13.43,672.4170096624068
13.44,673.2182481517266
13.45,674.0182578048474
13.46,674.8170422352704
13.47,675.6146050564963
13.48,676.4109498820258
13.49,677.2060803253601
13.5,678.0
13.51,678.7926762625501
13.52,679.583931442031
13.53,680.3735516105667
13.54,681.1613228402808
13.55,681.9470312032983
13.56,682.7304627717424
13.57,683.5114036177375
13.58,684.2896398134083
13.59,685.0649574308779
13.6,685.8371425422713
13.61,686.6059812197121
13.62,687.3712595353247
13.63,688.132763561233
13.64,688.8902793695612
13.65,689.6435930324334
13.66,690.3924906219736
