wind_speed,DANREGN Bonus 30
3.38,0.069619799137507
3.39,0.0724811112146958
3.4,0.0754064507117743
3.41,0.0783966611771581
3.42,0.0814525861592622
3.43,0.0845750692065021
3.44,0.0877649538672927
3.45,0.0910230836900497
3.46,0.0943503022231879
3.47,0.097747453015123
3.48,0.1012153796142698
3.49,0.1047549255690441
3.5,0.1083669344278605
3.51,0.1120522497391348
3.52,0.1158117150512821
3.53,0.1196461739127175
3.54,0.1235564698718566
3.55,0.1275434464771142
3.56,0.131607947276906
3.57,0.1357508158196469
3.58,0.1399728956537524
3.59,0.1442750303276376
3.6,0.148658063389718
3.61,0.1531228383884084
3.62,0.1576701988721246
3.63,0.1623009883892814
3.64,0.1670160504882945
3.65,0.1718162287175786
3.66,0.1767023666255496
3.67,0.1816753077606221
3.68,0.1867358956712119
3.69,0.1918849739057339
3.7,0.1971233860126036
3.71,0.202451975540236
3.72,0.2078715860370468
3.73,0.2133830610514506
3.74,0.2189872441318634
3.75,0.2246849788266997
3.76,0.2304771086843752
3.77,0.2363644772533054
3.78,0.242347928081905
3.79,0.2484283047185897
3.8,0.2546064507117743
3.81,0.2608832096098746
3.82,0.2672594249613054
3.83,0.2737359403144822
3.84,0.2803135992178202
3.85,0.2869932452197347
3.86,0.2937757218686406
3.87,0.3006618727129539
3.88,0.3076525413010891
3.89,0.3147485711814621
3.9,0.3219508059024875
3.91,0.3292600890125812
3.92,0.3366772640601578
3.93,0.3442031745936333
3.94,0.3518386641614222
3.95,0.3595845763119404
3.96,0.3674417545936026
3.97,0.3754110425548247
3.98,0.3834932837440212
3.99,0.3916893217096082
4.0,0.4
4.01,0.4084259797315548
4.02,0.4169671922923999
4.03,0.4256233866386057
4.04,0.4343943117262401
4.05,0.4432797165113739
4.06,0.4522793499500767
4.07,0.4613929609984186
4.08,0.4706202986124681
4.09,0.4799611117482955
4.1,0.4894151493619705
4.11,0.4989821604095634
4.12,0.5086618938471428
4.13,0.5184540986307782
4.14,0.5283585237165404
4.15,0.5383749180604991
4.16,0.5485030306187227
4.17,0.5587426103472812
4.18,0.569093406202245
4.19,0.5795551671396841
4.2,0.5901276421156666
4.21,0.6008105800862631
4.22,0.6116037300075432
4.23,0.6225068408355773
4.24,0.6335196615264336
4.25,0.6446419410361823
4.26,0.6558734283208935
4.27,0.6672138723366364
4.28,0.678663022039482
4.29,0.6902206263854981
4.3,0.7018864343307549
4.31,0.7136601948313226
4.32,0.7255416568432712
4.33,0.737530569322669
4.34,0.7496266812255862
4.35,0.7618297415080928
4.36,0.7741394991262596
4.37,0.7865557030361536
4.38,0.799078102193846
4.39,0.8117064455554065
4.4,0.8244404820769057
4.41,0.8372799607144114
4.42,0.8502246304239935
4.43,0.8632742401617225
4.44,0.876428538883669
4.45,0.8896872755459001
4.46,0.9030501991044873
4.47,0.9165170585154992
4.48,0.9300876027350076
4.49,0.9437615807190792
4.5,0.9575387414237854
4.51,0.9714188338051958
4.52,0.9854016068193792
4.53,0.9994868094224076
4.54,1.013674190570348
4.55,1.0279634992192703
4.56,1.0423544843252452
4.57,1.0568468948443437
4.58,1.0714404797326322
4.59,1.0861349879461824
4.6,1.1009301684410633
4.61,1.1158257701733465
4.62,1.1308215420990984
4.63,1.1459172331743903
4.64,1.161112592355292
4.65,1.1764073685978744
4.66,1.1918013108582044
4.67,1.207294168092353
4.68,1.2228856892563902
4.69,1.2385756233063865
4.7,1.2543637191984092
4.71,1.270249725888529
4.72,1.2862333923328164
4.73,1.3023144674873417
4.74,1.3184927003081717
4.75,1.334767839751378
4.76,1.3511396347730296
4.77,1.367607834329197
4.78,1.3841721873759505
4.79,1.4008324428693577
4.8,1.4175883497654884
4.81,1.434439657020414
4.82,1.4513861135902044
4.83,1.4684274684309269
4.84,1.4855634704986522
4.85,1.5027938687494504
4.86,1.5201184121393922
4.87,1.537536849624545
4.88,1.5550489301609791
4.89,1.5726544027047646
4.9,1.590353016211973
4.91,1.6081445196386703
4.92,1.626028661940928
4.93,1.6440051920748158
4.94,1.662073858996405
4.95,1.6802344116617618
4.96,1.698486599026958
4.97,1.7168301700480628
4.98,1.7352648736811476
4.99,1.7537904588822786
5.0,1.7724066746075278
5.01,1.791113269812964
5.02,1.809909993454657
5.03,1.8287965944886797
5.04,1.8477728218710956
5.05,1.8668384245579777
5.06,1.8859931515053967
5.07,1.9052367516694215
5.08,1.924568974006121
5.09,1.943989567471564
5.1,1.9634982810218224
5.11,1.983094863612966
5.12,2.0027790642010617
5.13,2.022550631742181
5.14,2.042409315192393
5.15,2.06235486350777
5.16,2.082387025644378
5.17,2.102505550558287
5.18,2.1227101872055685
5.19,2.143000684542293
5.2,2.163376791524527
5.21,2.183838257108342
5.22,2.2043848302498072
5.23,2.2250162599049936
5.24,2.2457322950299687
5.25,2.266532684580803
5.26,2.287417177513567
5.27,2.3083855227843286
5.28,2.3294374693491613
5.29,2.35057276616413
5.3,2.371791162185307
5.31,2.393092406368761
5.32,2.414476247670564
5.33,2.435942435046783
5.34,2.4574907174534864
5.35,2.4791208438467467
5.36,2.500832563182635
5.37,2.522625624417217
5.38,2.5444997765065644
5.39,2.5664547684067456
5.4,2.5884903490738345
5.41,2.6106062674638943
5.42,2.6328022725329983
5.43,2.655078113237216
5.44,2.677433538532619
5.45,2.699868297375273
5.46,2.7223821387212483
5.47,2.7449748115266166
5.48,2.767646064747449
5.49,2.7903956473398104
5.5,2.813223308259773
5.51,2.8361287964634063
5.52,2.859111860906781
5.53,2.882172250545967
5.54,2.9053097143370303
5.55,2.928524001236044
5.56,2.951814860199076
5.57,2.9751820401822
5.58,2.998625290141479
5.59,3.022144359032988
5.6,3.045738995812794
5.61,3.0694089494369687
5.62,3.09315396886158
5.63,3.116973803042697
5.64,3.1408682009363917
5.65,3.1648369114987336
5.66,3.188879683685789
5.67,3.2129962664536307
5.68,3.237186408758327
5.69,3.2614498595559507
5.7,3.285786367802567
5.71,3.310195682454247
5.72,3.334677552467061
5.73,3.3592317267970806
5.74,3.3838579544003715
5.75,3.4085559842330047
5.76,3.4333255652510517
5.77,3.458166446410579
5.78,3.4830783766676623
5.79,3.5080611049783634
5.8,3.5331143802987564
5.81,3.5582379515849105
5.82,3.583431567792897
5.83,3.608694977878781
5.84,3.634027930798636
5.85,3.65943017550853
5.86,3.684901460964536
5.87,3.7104415361227177
5.88,3.7360501499391474
5.89,3.761727051369896
5.9,3.787471989371036
5.91,3.8132847128986302
5.92,3.839164970908751
5.93,3.865112512357469
5.94,3.891127086200857
5.95,3.917208441394978
5.96,3.9433563268959047
5.97,3.969570491659708
5.98,3.995850684642458
5.99,4.02219665480022
6.0,4.048608151089068
6.01,4.075084922465069
6.02,4.101626717884295
6.03,4.128233286302817
6.04,4.154904376676699
6.05,4.181639737962014
6.06,4.20843911911483
6.07,4.235302269091224
6.08,4.262228936847256
6.09,4.289218871338999
6.1,4.316271821522524
6.11,4.343387536353902
6.12,4.370565764789198
6.13,4.397806255784485
6.14,4.425108758295831
6.15,4.452473021279309
6.16,4.479898793690985
6.17,4.50738582448693
6.18,4.5349338626232125
6.19,4.562542657055906
6.2,4.590211956741075
6.21,4.617941510634791
6.22,4.645731067693125
6.23,4.673580376872149
6.24,4.701489187127926
6.25,4.72945724741653
6.26,4.75748430669403
6.27,4.785570113916494
6.28,4.813714418039997
6.29,4.841916968020603
6.3,4.870177512814384
6.31,4.898495801377409
6.32,4.926871582665748
6.33,4.955304605635472
6.34,4.983794619242646
6.35,5.012341372443345
6.36,5.040944614193639
6.37,5.069604093449592
6.38,5.098319559167277
6.39,5.127090760302763
6.4,5.155917445812124
6.41,5.184799364651424
6.42,5.213736265776733
6.43,5.242727898144123
6.44,5.271774010709664
6.45,5.3008743524294255
6.46,5.330028672259474
6.47,5.3592367191558825
6.48,5.388498242074721
6.49,5.417812989972056
6.5,5.447180711803958
6.51,5.476601156526501
6.52,5.506074073095748
6.53,5.535599210467775
6.54,5.565176317598647
6.55,5.594805143444435
6.56,5.6244854369612085
6.57,5.654216947105041
6.58,5.683999422831995
6.59,5.713832613098145
6.6,5.74371626685956
6.61,5.773650133072312
6.62,5.803633960692465
6.63,5.833667498676091
6.64,5.863750495979262
6.65,5.893882701558048
6.66,5.924063864368513
6.67,5.95429373336673
6.68,5.98457205750877
6.69,6.014898585750706
6.7,6.045273067048599
6.71,6.075695250358522
6.72,6.106164884636547
6.73,6.136681718838744
6.74,6.167245501921181
6.75,6.197855982839924
6.76,6.22851291055105
6.77,6.259216034010622
6.78,6.289965102174718
6.79,6.320759863999397
6.8,6.351600068440735
6.81,6.382485464454801
6.82,6.413415800997667
6.83,6.444390827025398
6.84,6.475410291494066
6.85,6.506473943359739
6.86,6.537581531578491
6.87,6.568732805106387
6.88,6.599927512899496
6.89,6.631165403913892
6.9,6.6624462271056455
6.91,6.693769731430821
6.92,6.72513566584549
6.93,6.756543779305723
6.94,6.787993820767591
6.95,6.819485539187161
6.96,6.851018683520502
6.97,6.882593002723687
6.98,6.914208245752786
6.99,6.945864161563865
7.0,6.977560499112994
7.01,7.0092970073562455
7.02,7.041073435249684
7.03,7.072889531749389
7.04,7.104745045811422
7.05,7.136639726391852
7.06,7.168573322446754
7.07,7.200545582932199
7.08,7.232556256804246
7.09,7.264605093018973
7.1,7.296691840532448
7.11,7.328816248300745
7.12,7.360978065279926
7.13,7.393177040426064
7.14,7.425412922695227
7.15,7.457685461043491
7.16,7.489994404426916
7.17,7.522339501801581
7.18,7.554720502123548
7.19,7.587137154348894
7.2,7.619589207433681
7.21,7.652076410333985
7.22,7.684598512005872
7.23,7.717155261405414
7.24,7.749746407488677
7.25,7.782371699211735
7.26,7.815030885530653
7.27,7.847723715401507
7.28,7.880449937780364
7.29,7.91320930162329
7.3,7.9460015558863555
7.31,7.978826449525636
7.32,8.011683731497198
7.33,8.044573150757108
7.34,8.077494456261437
7.35,8.110447396966258
7.36,8.14343172182764
7.37,8.176447179801647
7.38,8.209493519844356
7.39,8.242570490911831
7.4,8.27567784196015
7.41,8.30881532194537
7.42,8.34198267982357
7.43,8.375179664550815
7.44,8.408406025083181
7.45,8.44166151037673
7.46,8.474945869387536
7.47,8.50825885107167
7.48,8.541600204385198
7.49,8.574969678284189
7.5,8.608367021724717
7.51,8.641791983662847
7.52,8.675244313054653
7.53,8.708723758856207
7.54,8.742230070023568
7.55,8.775762995512816
7.56,8.809322284280015
7.57,8.84290768528124
7.58,8.876518947472553
7.59,8.910155819810027
7.6,8.943818051249735
7.61,8.977505390747746
7.62,9.011217587260129
7.63,9.044954389742946
7.64,9.078715547152274
7.65,9.112500808444189
7.66,9.146309922574746
7.67,9.180142638500024
7.68,9.213998705176092
7.69,9.24787787155902
7.7,9.281779886604872
7.71,9.315704499269726
7.72,9.349651458509644
7.73,9.383620513280707
7.74,9.417611412538967
7.75,9.45162390524051
7.76,9.485657740341397
7.77,9.519712666797696
7.78,9.553788433565488
7.79,9.587884789600828
7.8,9.622001483859796
7.81,9.656138265298456
7.82,9.690294882872887
7.83,9.72447108553915
7.84,9.758666622253312
7.85,9.792881241971449
7.86,9.82711469364963
7.87,9.861366726243924
7.88,9.8956370887104
7.89,9.929925530005123
7.9,9.964231799084178
7.91,9.998555644903616
7.92,10.032896816419516
7.93,10.067255062587948
7.94,10.10163013236498
7.95,10.13602177470668
7.96,10.170429738569124
7.97,10.20485377290837
7.98,10.239293626680505
7.99,10.27374904884158
8.0,10.308219788347678
8.01,10.342705594154864
8.02,10.377206215219202
8.03,10.41172140049677
8.04,10.446250898943635
8.05,10.480794459515872
8.06,10.51535183116954
8.07,10.549922762860714
8.08,10.584507003545465
8.09,10.619104302179858
8.1,10.653714407719969
8.11,10.68833706912186
8.12,10.72297203534161
8.13,10.75761905533529
8.14,10.792277878058956
8.15,10.826948252468686
8.16,10.861629927520546
8.17,10.89632265217061
8.18,10.93102617537495
8.19,10.965740246089627
8.2,11.00046461327072
8.21,11.035199025874295
8.22,11.06994323285642
8.23,11.104696983173165
8.24,11.139460025780595
8.25,11.17423210963479
8.26,11.209012983691816
8.27,11.243802396907736
8.28,11.278600098238629
8.29,11.313405836640555
8.3,11.348219361069605
8.31,11.38304042048182
8.32,11.417868763833283
8.33,11.452704140080066
8.34,11.487546298178236
8.35,11.522394987083858
8.36,11.55724995575301
8.37,11.592110953141756
8.38,11.626977728206178
8.39,11.661850029902324
8.4,11.69672760718628
8.41,11.731610209014104
8.42,11.76649758434188
8.43,11.801389482125664
8.44,11.836285651321536
8.45,11.87118584088556
8.46,11.90608979977381
8.47,11.940997276942351
8.48,11.975908021347252
8.49,12.010821781944582
8.5,12.045738307690415
8.51,12.080657347540829
8.52,12.115578650451871
8.53,12.15050196537963
8.54,12.185427041280168
8.55,12.220353627109562
8.56,12.255281471823867
8.57,12.290210324379167
8.58,12.325139933731524
8.59,12.36007004883701
8.6,12.39500041865169
8.61,12.429930792131644
8.62,12.464860918232931
8.63,12.499790545911631
8.64,12.534719424123807
8.65,12.569647301825526
8.66,12.604573927972863
8.67,12.639499051521886
8.68,12.674422421428662
8.69,12.70934378664927
8.7,12.744262896139766
8.71,12.779179498856235
8.72,12.814093343754733
8.73,12.849004179791336
8.74,12.88391175592211
8.75,12.918815821103127
8.76,12.953716124290462
8.77,12.988612414440176
8.78,13.023504440508342
8.79,13.058391951451034
8.8,13.093274696224318
8.81,13.128152423784258
8.82,13.163024883086932
8.83,13.197891823088408
8.84,13.232752992744752
8.85,13.267608141012031
8.86,13.30245701684633
8.87,13.337299369203702
8.88,13.372134947040228
8.89,13.40696349931197
8.9,13.441784774975
8.91,13.476598522985388
8.92,13.511404492299205
8.93,13.546202431872516
8.94,13.580992090661397
8.95,13.615773217621914
8.96,13.65054556171014
8.97,13.68530887188214
8.98,13.720062897093984
8.99,13.754807386301746
9.0,13.789542088461488
9.01,13.82426675252929
9.02,13.858981127461211
9.03,13.89368496221333
9.04,13.928378005741711
9.05,13.963060007002436
9.06,13.997730714951556
9.07,14.032389878545148
9.08,14.06703724673928
9.09,14.101672568490027
9.1,14.136295592753452
9.11,14.170906068485635
9.12,14.205503744642632
9.13,14.24008837018053
9.14,14.274659694055384
9.15,14.309217465223266
9.16,14.343761432640246
9.17,14.378291345262395
9.18,14.412806952045784
9.19,14.447308001946483
9.2,14.481794243920564
9.21,14.516265426924091
9.22,14.550721299913135
9.23,14.585161611843766
9.24,14.619586111672051
9.25,14.65399454835407
9.26,14.68838667084588
9.27,14.72276222810356
9.28,14.75712096908317
9.29,14.791462642740788
9.3,14.825786998032488
9.31,14.860093783914325
9.32,14.89438274934238
9.33,14.928653643272716
9.34,14.962906214661402
9.35,14.997140212464522
9.36,15.031355385638127
9.37,15.0655514831383
9.38,15.099728253921109
9.39,15.133885446942614
9.4,15.16802281115889
9.41,15.202140095526005
9.42,15.236237049000035
9.43,15.270313420537043
9.44,15.304368959093106
9.45,15.338403413624285
9.46,15.37241653308666
9.47,15.406408066436292
9.48,15.440377762629254
9.49,15.47432537062161
9.5,15.508250639369436
9.51,15.542153317828802
9.52,15.576033154955772
9.53,15.609889899706424
9.54,15.643723301036822
9.55,15.677533107903042
9.56,15.71131906926114
9.57,15.745080934067198
9.58,15.778818451277282
9.59,15.812531369847456
9.6,15.846219438733804
9.61,15.879882406892378
9.62,15.913520023279265
9.63,15.947132036850526
9.64,15.980718196562226
9.65,16.014278251370442
9.66,16.047811950231235
9.67,16.081319042100688
9.68,16.11479927593486
9.69,16.148252400689827
9.7,16.18167816532165
9.71,16.21507631878642
9.72,16.248446610040176
9.73,16.28178878803901
9.74,16.315102601738978
9.75,16.34838780009616
9.76,16.38164413206662
9.77,16.41487134660643
9.78,16.448069192671664
9.79,16.481237419218377
9.8,16.514375775202662
9.81,16.547484009580568
9.82,16.58056187130817
9.83,16.613609109341542
9.84,16.64662547263675
9.85,16.679610710149866
9.86,16.712564570836953
9.87,16.745486803654092
9.88,16.778377157557355
9.89,16.81123538150279
9.9,16.844061224446488
9.91,16.87685443534451
9.92,16.909614763152923
9.93,16.9423419568278
9.94,16.97503576532521
9.95,17.007695937601227
9.96,17.04032222261192
9.97,17.072914369313356
9.98,17.105472126661603
9.99,17.137995243612725
10.0,17.170483469122807
10.01,17.202936552147907
10.02,17.235354241644096
10.03,17.267736286567448
10.04,17.30008243587403
10.05,17.332392438519925
10.06,17.364666043461177
10.07,17.396902999653868
10.08,17.42910305605407
10.09,17.46126596161785
10.1,17.49339146530128
10.11,17.52547931606043
10.12,17.557529262851364
10.13,17.589541054630164
10.14,17.62151444035289
10.15,17.653449168975605
10.16,17.685344989454386
10.17,17.717201650745306
10.18,17.749018901804433
10.19,17.780796491587832
10.2,17.812534169051585
10.21,17.844231683151754
10.22,17.875888782844395
10.23,17.9075052170856
10.24,17.939080734831425
10.25,17.97061508503794
10.26,18.002108016661225
10.27,18.03355927865734
10.28,18.06496861998236
10.29,18.09633578959235
10.3,18.127660536443383
10.31,18.15894260949153
10.32,18.19018175769285
10.33,18.221377730003432
10.34,18.25253027537933
10.35,18.28363914277661
10.36,18.31470408115136
10.37,18.345724839459635
10.38,18.37670116665752
10.39,18.407632811701063
10.4,18.438519523546347
10.41,18.46936105114944
10.42,18.50015714346641
10.43,18.530907549453325
10.44,18.561612018066263
10.45,18.592270298261283
10.46,18.622882138994477
10.47,18.653447289221877
10.48,18.683965497899575
10.49,18.71443651398364
10.5,18.74486008643014
10.51,18.775235964195147
10.52,18.80556389623473
10.53,18.835843631504957
10.54,18.866074918961896
10.55,18.896257507561625
10.56,18.9263911462602
10.57,18.956475584013702
10.58,18.9865105697782
10.59,19.01649585250975
10.6,19.04643118116444
10.61,19.076316304698324
10.62,19.10615097206749
10.63,19.13593493222799
10.64,19.165667934135904
10.65,19.1953497267473
10.66,19.22498005901824
10.67,19.254558679904804
10.68,19.284085338363056
10.69,19.313559783349064
10.7,19.3429817638189
10.71,19.372351028728644
10.72,19.40166732703435
10.73,19.43093040769209
10.74,19.460140019657945
10.75,19.48929591188797
10.76,19.51839783333825
10.77,19.54744553296484
10.78,19.57643875972381
10.79,19.605377262571245
10.8,19.63426079046321
10.81,19.66308909235576
10.82,19.69186191720498
10.83,19.72057901396693
10.84,19.749240131597688
10.85,19.77784501905332
10.86,19.80639342528989
10.87,19.83488509926348
10.88,19.86331978993015
10.89,19.89169724624597
10.9,19.92001721716701
10.91,19.94827945164935
10.92,19.976483698649048
10.93,20.00462970712217
10.94,20.032717226024808
10.95,20.060746004313
10.96,20.08871579094284
10.97,20.116626334870396
10.98,20.14447738505172
10.99,20.172268690442905
11.0,20.2
11.01,20.22767113563133
11.02,20.25528221105421
11.03,20.282833412938224
11.04,20.310324927952912
11.05,20.337756942767854
11.06,20.365129644052605
11.07,20.39244321847674
11.08,20.419697852709813
11.09,20.4468937334214
11.1,20.474031047281056
11.11,20.50110998095836
11.12,20.52813072112286
11.13,20.55509345444414
11.14,20.581998367591744
11.15,20.608845647235253
11.16,20.635635480044225
11.17,20.662368052688223
11.18,20.689043551836814
11.19,20.71566216415958
11.2,20.74222407632606
11.21,20.76872947500584
11.22,20.79517854686847
11.23,20.82157147858352
11.24,20.84790845682055
11.25,20.87418966824914
11.26,20.90041529953884
11.27,20.926585537359223
11.28,20.952700568379854
11.29,20.978760579270293
11.3,21.004765756700117
11.31,21.03071628733887
11.32,21.05661235785613
11.33,21.082454154921475
11.34,21.10824186520444
11.35,21.133975675374614
11.36,21.15965577210157
11.37,21.18528234205483
11.38,21.21085557190401
11.39,21.23637564831864
11.4,21.261842757968303
11.41,21.287257087522555
11.42,21.31261882365096
11.43,21.337928153023096
11.44,21.36318526230852
11.45,21.38839033817679
11.46,21.413543567297488
11.47,21.43864513634016
11.48,21.463695231974384
11.49,21.48869404086972
11.5,21.513641749695733
11.51,21.538538545121988
11.52,21.56338461381806
11.53,21.588180142453496
11.54,21.61292531769788
11.55,21.63762032622076
11.56,21.66226535469171
11.57,21.68686058978029
11.58,21.71140621815608
11.59,21.73590242648863
11.6,21.76034940144751
11.61,21.78474732970228
11.62,21.809096397922502
11.63,21.83339679277777
11.64,21.857648700937617
11.65,21.88185230907161
11.66,21.90600780384933
11.67,21.93011537194034
11.68,21.95417520001419
11.69,21.978187474740466
11.7,22.002152382788715
11.71,22.026070110828517
11.72,22.049940845529424
11.73,22.07376477356101
11.74,22.097542081592827
11.75,22.121272956294455
11.76,22.14495758433546
11.77,22.168596152385398
11.78,22.192188847113837
11.79,22.21573585519033
11.8,22.239237363284477
11.81,22.26269355806581
11.82,22.2861046262039
11.83,22.309470754368316
11.84,22.332792129228626
11.85,22.356068937454395
11.86,22.379301365715182
11.87,22.402489600680564
11.88,22.425633829020093
11.89,22.44873423740334
11.9,22.471791012499867
11.91,22.494804340979243
11.92,22.51777440951103
11.93,22.5407014047648
11.94,22.563585513410107
11.95,22.586426922116523
11.96,22.60922581755361
11.97,22.631982386390938
11.98,22.65469681529807
11.99,22.67736929094457
12.0,22.7
12.01,22.722589144933146
12.02,22.74513699140965
12.03,22.767643820894357
12.04,22.790109914852124
12.05,22.81253555474781
12.06,22.834921022046284
12.07,22.85726659821238
12.08,22.87957256471096
12.09,22.90183920300688
12.1,22.924066794565
12.11,22.94625562085016
12.12,22.96840596332723
12.13,22.990518103461064
12.14,23.012592322716507
12.15,23.034628902558428
12.16,23.05662812445167
12.17,23.078590269861103
12.18,23.100515620251564
12.19,23.122404457087917
12.2,23.144257061835017
12.21,23.16607371595773
12.22,23.18785470092089
12.23,23.209600298189365
12.24,23.231310789228004
12.25,23.25298645550167
12.26,23.27462757847521
12.27,23.29623443961349
12.28,23.31780732038136
12.29,23.339346502243668
12.3,23.36085226666528
12.31,23.382324895111047
12.32,23.40376466904582
12.33,23.425171869934456
12.34,23.44654677924181
12.35,23.46788967843274
12.36,23.489200848972107
12.37,23.510480572324752
12.38,23.531729129955547
12.39,23.55294680332933
12.4,23.57413387391097
12.41,23.595290623165308
12.42,23.616417332557216
12.43,23.63751428355153
12.44,23.658581757613124
12.45,23.67962003620684
12.46,23.700629400797546
12.47,23.721610132850085
12.48,23.74256251382932
12.49,23.763486825200093
12.5,23.78438334842728
12.51,23.80525236497572
12.52,23.82609415631027
12.53,23.84690900389579
12.54,23.86769718919714
12.55,23.88845899367916
12.56,23.90919469880673
12.57,23.929904586044675
12.58,23.950588936857866
12.59,23.971248032711152
12.6,23.9918821550694
12.61,24.012491585397456
12.62,24.033076605160183
12.63,24.05363749582243
12.64,24.074174538849046
12.65,24.094688015704897
12.66,24.115178207854832
12.67,24.135645396763717
12.68,24.156089863896383
12.69,24.176511890717705
12.7,24.196911758692544
12.71,24.217289749285737
