wind_speed,Vensys 82/1500
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,25.9
3.01,26.35970623595174
3.02,26.822334518209463
3.03,27.28788153970565
3.04,27.756343993372877
3.05,28.22771857214362
3.06,28.70200196895048
3.07,29.17919087672592
3.08,29.659281988402523
3.09,30.142271996912783
3.1,30.62815759518928
3.11,31.116935476164485
3.12,31.608602332770985
3.13,32.10315485794126
3.14,32.600589744607895
3.15,33.100903685703365
3.16,33.60409337416026
3.17,34.110155502911056
3.18,34.619086764888344
3.19,35.130883853024585
3.2,35.64554346025238
3.21,36.1630622795042
3.22,36.68343700371263
3.23,37.20666432581015
3.24,37.73274093872936
3.25,38.261663535402704
3.26,38.79342880876277
3.27,39.32803345174209
3.28,39.86547415727318
3.29,40.40574761828859
3.3,40.948850527720815
3.31,41.49477957850243
3.32,42.04353146356592
3.33,42.59510287584387
3.34,43.14949050826877
3.35,43.70669105377317
3.36,44.26670120528959
3.37,44.82951765575058
3.38,45.39513709808864
3.39,45.96355622523635
3.4,46.534771730126174
3.41,47.10878030569073
3.42,47.68557864486247
3.43,48.26516344057397
3.44,48.847531385757726
3.45,49.43267917334632
3.46,50.02060349627224
3.47,50.61130104746806
3.48,51.204768519866256
3.49,51.8010026063994
3.5,52.4
3.51,53.001757393600606
3.52,53.60627148013375
3.53,54.21353895253196
3.54,54.82355650372777
3.55,55.43632082665368
3.56,56.05182861424228
3.57,56.67007655942604
3.58,57.29106135513755
3.59,57.91477969430928
3.6,58.54122826987384
3.61,59.17040377476367
3.62,59.80230290191137
3.63,60.43692234424943
3.64,61.07425879471043
3.65,61.71430894622684
3.66,62.357069491731245
3.67,63.00253712415613
3.68,63.65070853643408
3.69,64.30158042149758
3.7,64.9551494722792
3.71,65.61141238171142
3.72,66.27036584272683
3.73,66.9320065482579
3.74,67.59633119123724
3.75,68.2633364645973
3.76,68.93301906127066
3.77,69.60537567418986
3.78,70.28040299628738
3.79,70.95809772049583
3.8,71.63845653974762
3.81,72.32147614697541
3.82,73.00715323511167
3.83,73.69548449708894
3.84,74.38646662583974
3.85,75.08009631429664
3.86,75.77637025539211
3.87,76.47528514205874
3.88,77.17683766722901
3.89,77.88102452383552
3.9,78.58784240481073
3.91,79.29728800308722
3.92,80.00935801159747
3.93,80.72404912327409
3.94,81.44135803104952
3.95,82.16128142785638
3.96,82.88381600662714
3.97,83.60895846029436
3.98,84.33670548179055
3.99,85.06705376404827
4.0,85.8
4.01,86.53554098964578
4.02,87.2736739612555
4.03,88.01439625016653
4.04,88.75770519171608
4.05,89.50359812124158
4.06,90.2520723740804
4.07,91.0031252855699
4.08,91.75675419104732
4.09,92.51295642585002
4.1,93.27172932531542
4.11,94.03307022478089
4.12,94.7969764595836
4.13,95.563445365061
4.14,96.33247427655046
4.15,97.1040605293893
4.16,97.87820145891482
4.17,98.6548944004644
4.18,99.43413668937536
4.19,100.21592566098512
4.2,101.00025865063094
4.21,101.78713299365016
4.22,102.5765460253801
4.23,103.36849508115824
4.24,104.16297749632176
4.25,104.95999060620808
4.26,105.75953174615452
4.27,106.5615982514985
4.28,107.36618745757733
4.29,108.1732966997282
4.3,108.98292331328864
4.31,109.79506463359589
4.32,110.6097179959874
4.33,111.42688073580038
4.34,112.2465501883722
4.35,113.06872368904028
4.36,113.89339857314197
4.37,114.7205721760145
4.38,115.55024183299528
4.39,116.3824048794216
4.4,117.21705865063092
4.41,118.05420048196048
4.42,118.89382770874764
4.43,119.73593766632972
4.44,120.58052769004422
4.45,121.42759511522824
4.46,122.27713727721928
4.47,123.1291515113546
4.48,123.98363515297169
4.49,124.84058553740768
4.5,125.7
4.51,126.5619026478162
4.52,127.42642467484418
4.53,128.2937240468021
4.54,129.16395872940797
4.55,130.03728668837988
4.56,130.91386588943598
4.57,131.79385429829446
4.58,132.67740988067325
4.59,133.56469060229057
4.6,134.45585442886437
4.61,135.35105932611305
4.62,136.25046325975435
4.63,137.1542241955066
4.64,138.06250009908774
4.65,138.97544893621614
4.66,139.89322867260958
4.67,140.81599727398637
4.68,141.74391270606444
4.69,142.6771329345621
4.7,143.61581592519732
4.71,144.56011964368815
4.72,145.5102020557528
4.73,146.4662211271094
4.74,147.42833482347586
4.75,148.39670111057043
4.76,149.3714779541112
4.77,150.3528233198162
4.78,151.34089517340365
4.79,152.33585148059151
4.8,153.3378502070979
4.81,154.347049318641
4.82,155.36360678093897
4.83,156.3876805597097
4.84,157.4194286206714
4.85,158.4590089295422
4.86,159.50657945204023
4.87,160.5622981538834
4.88,161.62632300079002
4.89,162.69881195847805
4.9,163.77992299266575
4.91,164.86981406907103
4.92,165.96864315341207
4.93,167.07656821140696
4.94,168.19374720877394
4.95,169.32033811123085
4.96,170.45649888449594
4.97,171.6023874942873
4.98,172.7581619063231
4.99,173.92398008632128
5.0,175.1
5.01,176.28634734135596
5.02,177.4830187175003
5.03,178.68997846382274
5.04,179.90719091571282
5.05,181.13462040856012
5.06,182.37223127775465
5.07,183.6199878586859
5.08,184.87785448674344
5.09,186.14579549731712
5.1,187.42377522579653
5.11,188.71175800757155
5.12,190.0097081780315
5.13,191.31759007256628
5.14,192.63536802656557
5.15,193.96300637541904
5.16,195.3004694545163
5.17,196.64772159924703
5.18,198.00472714500097
5.19,199.371450427168
5.2,200.74785578113725
5.21,202.13390754229883
5.22,203.52957004604235
5.23,204.93480762775744
5.24,206.3495846228338
5.25,207.77386536666103
5.26,209.20761419462883
5.27,210.65079544212705
5.28,212.10337344454527
5.29,213.56531253727297
5.3,215.03657705570012
5.31,216.51713133521625
5.32,218.00693971121115
5.33,219.50596651907424
5.34,221.0141760941955
5.35,222.5315327719644
5.36,224.0580008877708
5.37,225.59354477700413
5.38,227.13812877505427
5.39,228.69171721731087
5.4,230.25427443916368
5.41,231.82576477600207
5.42,233.40615256321604
5.43,234.99540213619505
5.44,236.59347783032908
5.45,238.20034398100748
5.46,239.81596492362
5.47,241.44030499355645
5.48,243.07332852620652
5.49,244.7149998569597
5.5,246.3652833212057
5.51,248.0241432543344
5.52,249.69154399173524
5.53,251.3674498687982
5.54,253.0518252209126
5.55,254.74463438346825
5.56,256.4458416918549
5.57,258.1554114814623
5.58,259.8733080876799
5.59,261.59949584589754
5.6,263.3339390915048
5.61,265.0766021598916
5.62,266.8274493864472
5.63,268.5864451065616
5.64,270.3535536556243
5.65,272.12873936902525
5.66,273.9119665821538
5.67,275.7031996303998
5.68,277.50240284915293
5.69,279.3095405738029
5.7,281.1245771397392
5.71,282.9474768823516
5.72,284.7782041370299
5.73,286.61672323916383
5.74,288.46299852414273
5.75,290.3169943273565
5.76,292.17867498419474
5.77,294.04800483004726
5.78,295.9249482003039
5.79,297.8094694303537
5.8,299.70153285558683
5.81,301.60110281139293
5.82,303.5081436331618
5.83,305.42261965628273
5.84,307.3444952161456
5.85,309.2737346481402
5.86,311.2103022876562
5.87,313.154162470083
5.88,315.10527953081044
5.89,317.0636178052283
5.9,319.02914162872634
5.91,321.00181533669394
5.92,322.9816032645208
5.93,324.9684697475968
5.94,326.96237912131164
5.95,328.96329572105475
5.96,330.971183882216
5.97,332.98600794018495
5.98,335.0077322303516
5.99,337.0363210881051
6.0,339.07173884883554
6.01,341.1139498479324
6.02,343.1629184207853
6.03,345.21860890278435
6.04,347.2809856293187
6.05,349.3500129357781
6.06,351.4256551575526
6.07,353.50787663003183
6.08,355.59664168860496
6.09,357.69191466866204
6.1,359.7936599055927
6.11,361.9018417347869
6.12,364.0164244916337
6.13,366.1373725115232
6.14,368.26465012984505
6.15,370.39822168198896
6.16,372.5380515033445
6.17,374.6841039293012
6.18,376.836343295249
6.19,378.9947339365776
6.2,381.1592401886765
6.21,383.3298263869353
6.22,385.5064568667439
6.23,387.6890959634921
6.24,389.8777080125692
6.25,392.072257349365
6.26,394.2727083092694
6.27,396.4790252276717
6.28,398.6911724399621
6.29,400.90911428152975
6.3,403.1328150877647
6.31,405.3622391940562
6.32,407.5973509357946
6.33,409.8381146483689
6.34,412.08449466716905
6.35,414.3364553275848
6.36,416.593960965006
6.37,418.85697591482176
6.38,421.12546451242224
6.39,423.39939109319687
6.4,425.6787199925356
6.41,427.96341554582784
6.42,430.2534420884634
6.43,432.5487639558318
6.44,434.8493454833232
6.45,437.1551510063266
6.46,439.466144860232
6.47,441.7822913804291
6.48,444.1035549023078
6.49,446.4298997612573
6.5,448.7612902926675
6.51,451.0976908319281
6.52,453.43906571442886
6.53,455.78537927555954
6.54,458.1365958507093
6.55,460.4926797752684
6.56,462.853595384626
6.57,465.2193070141725
6.58,467.5897789992968
6.59,469.9649756753889
6.6,472.3448613778386
6.61,474.7294004420357
6.62,477.1185572033693
6.63,479.5122959972295
6.64,481.910581159006
6.65,484.3133770240885
6.66,486.7206479278665
6.67,489.1323582057296
6.68,491.5484721930676
6.69,493.9689542252704
6.7,496.39376863772736
6.71,498.8228797658282
6.72,501.2562519449628
6.73,503.6938495105208
6.74,506.13563679789166
6.75,508.5815781424652
6.76,511.0316378796309
6.77,513.4857803447787
6.78,515.9439698732987
6.79,518.4061708005796
6.8,520.8723474620116
6.81,523.3424641929844
6.82,525.8164853288877
6.83,528.2943752051109
6.84,530.7760981570441
6.85,533.2616185200766
6.86,535.7509006295984
6.87,538.2439088209987
6.88,540.7406074296676
6.89,543.2409607909947
6.9,545.7449332403698
6.91,548.2524891131824
6.92,550.763592744822
6.93,553.2782084706785
6.94,555.7963006261417
6.95,558.3178335466012
6.96,560.8427715674463
6.97,563.3710790240672
6.98,565.9027202518535
6.99,568.4376595861945
7.0,570.9758613624801
7.01,573.5172899161003
7.02,576.0619095824438
7.03,578.6096846969018
7.04,581.1605795948627
7.05,583.7145586117167
7.06,586.2715860828533
7.07,588.8316263436626
7.08,591.3946437295336
7.09,593.9606025758565
7.1,596.5294672180207
7.11,599.1012019914162
7.12,601.6757712314323
7.13,604.2531392734587
7.14,606.8332704528854
7.15,609.416129105102
7.16,612.0016795654979
7.17,614.589886169463
7.18,617.1807132523868
7.19,619.7741251496594
7.2,622.37008619667
7.21,624.9685607288086
7.22,627.5695130814647
7.23,630.172907590028
7.24,632.7787085898881
7.25,635.3868804164349
7.26,637.9973874050579
7.27,640.6101938911468
7.28,643.2252642100915
7.29,645.8425626972813
7.3,648.462053688106
7.31,651.0837015179557
7.32,653.7074705222195
7.33,656.3333250362873
7.34,658.9612293955487
7.35,661.5911479353936
7.36,664.2230449912116
7.37,666.8568848983923
7.38,669.4926319923253
7.39,672.1302506084002
7.4,674.7697050820074
7.41,677.4109597485356
7.42,680.053978943375
7.43,682.6987270019149
7.44,685.3451682595459
7.45,687.9932670516565
7.46,690.6429877136372
7.47,693.2942945808774
7.48,695.9471519887668
7.49,698.6015242726949
7.5,701.2573757680516
7.51,703.9146708102264
7.52,706.5733737346092
7.53,709.2334488765897
7.54,711.8948605715575
7.55,714.5575731549019
7.56,717.221550962013
7.57,719.8867583282807
7.58,722.553159589094
7.59,725.2207190798431
7.6,727.8894011359173
7.61,730.5591700927068
7.62,733.2299902856008
7.63,735.9018260499893
7.64,738.5746417212616
7.65,741.2484016348079
7.66,743.9230701260174
7.67,746.59861153028
7.68,749.2749901829853
7.69,751.9521704195232
7.7,754.6301165752832
7.71,757.3087929856547
7.72,759.9881639860278
7.73,762.6681939117922
7.74,765.3488470983372
7.75,768.0300878810526
7.76,770.7118805953284
7.77,773.3941895765538
7.78,776.0769791601191
7.79,778.7602136814133
7.8,781.4438574758263
7.81,784.127874878748
7.82,786.8122302255683
7.83,789.4968878516761
7.84,792.1818120924615
7.85,794.8669672833141
7.86,797.5523177596241
7.87,800.2378278567805
7.88,802.9234619101733
7.89,805.6091842551916
7.9,808.2949592272263
7.91,810.9807511616659
7.92,813.6665243939004
7.93,816.35224325932
7.94,819.0378720933138
7.95,821.7233752312715
7.96,824.4087170085832
7.97,827.0938617606379
7.98,829.7787738228262
7.99,832.4634175305368
8.0,835.1477572191602
8.01,837.8317572240857
8.02,840.5153818807028
8.03,843.1985955244013
8.04,845.8813624905713
8.05,848.5636471146022
8.06,851.2454137318836
8.07,853.9266266778047
8.08,856.6072502877561
8.09,859.2872488971267
8.1,861.9665868413067
8.11,864.6452284556857
8.12,867.3231380756531
8.13,870.0002800365994
8.14,872.676618673913
8.15,875.3521183229843
8.16,878.026743319203
8.17,880.7004579979588
8.18,883.3732266946408
8.19,886.0450137446395
8.2,888.715783483344
8.21,891.3855002461449
8.22,894.0541283684306
8.23,896.7216321855915
8.24,899.3879760330169
8.25,902.0531242460968
8.26,904.7170411602204
8.27,907.379691110778
8.28,910.0410384331597
8.29,912.7010474627536
8.3,915.3596825349512
8.31,918.0169079851406
8.32,920.6726881487124
8.33,923.3269873610556
8.34,925.9797699575606
8.35,928.6310002736168
8.36,931.280642644614
8.37,933.9286614059416
8.38,936.57502089299
8.39,939.2196854411476
8.4,941.862619385805
8.41,944.5037870623514
8.42,947.1431528061768
8.43,949.780680952671
8.44,952.4163358372234
8.45,955.0500817952238
8.46,957.681883162062
8.47,960.3117042731276
8.48,962.9395094638098
8.49,965.5652630694988
8.5,968.1889294255842
8.51,970.8104728674556
8.52,973.4298577305028
8.53,976.0470483501152
8.54,978.6620090616829
8.55,981.2747042005956
8.56,983.8850981022424
8.57,986.4931551020132
8.58,989.098839535298
8.59,991.702115737486
8.6,994.3029480439671
8.61,996.9013007901312
8.62,999.4971383113676
8.63,1002.0904249430672
8.64,1004.6811250206176
8.65,1007.2692028794096
8.66,1009.8546228548332
8.67,1012.4373492822774
8.68,1015.0173464971324
8.69,1017.5945788347874
8.7,1020.1690106306324
8.71,1022.7406062200572
8.72,1025.3093299384514
8.73,1027.875146121204
8.74,1030.4380191037053
8.75,1032.9979132213452
8.76,1035.554792809513
8.77,1038.1086222035983
8.78,1040.659365738991
8.79,1043.206987751081
8.8,1045.751452575258
8.81,1048.292724546911
8.82,1050.8307680014298
8.83,1053.3655472742046
8.84,1055.8970267006248
8.85,1058.42517061608
8.86,1060.94994335596
8.87,1063.4713092556544
8.88,1065.9892326505533
8.89,1068.5036778760457
8.9,1071.0146092675216
8.91,1073.5219911603706
8.92,1076.025787889983
8.93,1078.525963791747
8.94,1081.0224832010535
8.95,1083.515310453292
8.96,1086.0044098838523
8.97,1088.489745828124
8.98,1090.971282621496
8.99,1093.4489845993587
9.0,1095.922816097102
9.01,1098.392741450115
9.02,1100.8587249937875
9.03,1103.3207310635096
9.04,1105.7787239946704
9.05,1108.2326681226607
9.06,1110.6825277828684
9.07,1113.1282673106844
9.08,1115.569851041498
9.09,1118.007243310699
9.1,1120.4404084536773
9.11,1122.869310805822
9.12,1125.2939147025231
9.13,1127.7141844791709
9.14,1130.130084471154
9.15,1132.5415790138622
9.16,1134.948632442686
9.17,1137.3512090930144
9.18,1139.7492733002375
9.19,1142.1427893997443
9.2,1144.5317217269253
9.21,1146.91603461717
9.22,1149.295692405868
9.23,1151.6706594284085
9.24,1154.0409000201812
9.25,1156.4063785165768
9.26,1158.7670592529837
9.27,1161.1229065647922
9.28,1163.4738847873923
9.29,1165.819958256173
9.3,1168.1610913065256
9.31,1170.4972482738376
9.32,1172.828393493499
9.33,1175.1544913009006
9.34,1177.4755060314317
9.35,1179.7914020204812
9.36,1182.1021436034398
9.37,1184.4076951156967
9.38,1186.708020892642
9.39,1189.0030852696646
9.4,1191.2928525821544
9.41,1193.5772871655015
9.42,1195.8563533550955
9.43,1198.130015486326
9.44,1200.3982378945825
9.45,1202.6609849152546
9.46,1204.9182208837328
9.47,1207.1699101354054
9.48,1209.416017005663
9.49,1211.6565058298952
9.5,1213.8913409434915
9.51,1216.1204866818418
9.52,1218.3439073803356
9.53,1220.5615673743623
9.54,1222.7734309993125
9.55,1224.9794625905752
9.56,1227.1796264835398
9.57,1229.3738870135965
9.58,1231.562208516135
9.59,1233.7445553265443
9.6,1235.9208917802148
9.61,1238.0911822125358
9.62,1240.2553909588974
9.63,1242.4134823546888
9.64,1244.5654207353
9.65,1246.7111704361205
9.66,1248.85069579254
9.67,1250.9839611399482
9.68,1253.1109308137347
9.69,1255.2315691492895
9.7,1257.345840482002
9.71,1259.453709147262
9.72,1261.5551394804588
9.73,1263.6500958169825
9.74,1265.738542492223
9.75,1267.8204438415692
9.76,1269.8957642004111
9.77,1271.964467904139
9.78,1274.0265192881418
9.79,1276.0818826878094
9.8,1278.130522438532
9.81,1280.1724028756985
9.82,1282.2074883346986
9.83,1284.2357431509222
9.84,1286.2571316597594
9.85,1288.271618196599
9.86,1290.279167096832
9.87,1292.279742695847
9.88,1294.273309329034
9.89,1296.2598313317826
9.9,1298.2392730394822
9.91,1300.211598787523
9.92,1302.1767729112944
9.93,1304.1347597461863
9.94,1306.085523627588
9.95,1308.0290288908895
9.96,1309.965239871481
9.97,1311.8941209047507
9.98,1313.8156363260894
9.99,1315.7297504708863
10.0,1317.6364276745317
10.01,1319.535632272415
10.02,1321.4273285999252
10.03,1323.3114809924523
10.04,1325.1880537853867
10.05,1327.0570113141175
10.06,1328.918317914035
10.07,1330.7719379205278
10.08,1332.6178356689863
10.09,1334.4559754947995
10.1,1336.286321733358
10.11,1338.1088387200507
10.12,1339.9234907902685
10.13,1341.7302422793996
10.14,1343.5290575228344
10.15,1345.3199008559625
10.16,1347.1027366141732
10.17,1348.8775291328566
10.18,1350.6442427474026
10.19,1352.4028417932004
10.2,1354.15329060564
10.21,1355.895553520111
10.22,1357.6295948720026
10.23,1359.3553789967054
10.24,1361.072870229608
10.25,1362.782032906101
10.26,1364.4828313615735
10.27,1366.1752299314155
10.28,1367.8591929510171
10.29,1369.5346847557669
10.3,1371.2016696810556
10.31,1372.8601120622718
10.32,1374.5099762348063
10.33,1376.1512265340482
10.34,1377.783827295387
10.35,1379.4077428542123
10.36,1381.022937545915
10.37,1382.6293757058831
10.38,1384.227021669508
10.39,1385.8158397721777
10.4,1387.395794349283
10.41,1388.966849736213
10.42,1390.5289702683574
10.43,1392.082120281106
10.44,1393.6262641098483
10.45,1395.1613660899752
10.46,1396.687390556875
10.47,1398.2043018459378
10.48,1399.712064292553
10.49,1401.2106422321103
10.5,1402.7
10.51,1404.1800777397582
10.52,1405.6507188275098
10.53,1407.1117424475256
10.54,1408.5629677840775
10.55,1410.0042140214373
10.56,1411.435300343876
10.57,1412.8560459356645
10.58,1414.2662699810753
10.59,1415.6657916643792
10.6,1417.054430169848
10.61,1418.4320046817534
10.62,1419.798334384366
10.63,1421.153238461958
10.64,1422.4965360988006
10.65,1423.828046479165
10.66,1425.1475887873228
10.67,1426.4549822075458
10.68,1427.7500459241046
10.69,1429.032599121272
10.7,1430.3024609833185
10.71,1431.5594506945158
10.72,1432.8033874391351
10.73,1434.034090401448
10.74,1435.2513787657265
10.75,1436.4550717162413
10.76,1437.6449884372637
10.77,1438.8209481130666
10.78,1439.9827699279194
10.79,1441.130273066095
10.8,1442.2632767118646
10.81,1443.3816000494996
10.82,1444.4850622632712
10.83,1445.573482537451
10.84,1446.6466800563103
10.85,1447.7044740041206
10.86,1448.7466835651535
10.87,1449.7731279236805
10.88,1450.7836262639732
10.89,1451.7779977703026
10.9,1452.7560616269404
10.91,1453.7176370181585
10.92,1454.6625431282273
10.93,1455.590599141419
10.94,1456.5016242420047
10.95,1457.3954376142565
10.96,1458.2718584424451
10.97,1459.1307059108426
10.98,1459.9717992037197
10.99,1460.794957505348
11.0,1461.6
11.01,1462.3868190044
11.02,1463.155599365091
11.03,1463.9065990610677
11.04,1464.6400760713277
11.05,1465.356288374867
11.06,1466.0554939506808
11.07,1466.7379507777655
11.08,1467.403916835118
11.09,1468.053650101734
11.1,1468.687408556609
11.11,1469.3054501787396
11.12,1469.9080329471228
11.13,1470.4954148407533
11.14,1471.0678538386278
11.15,1471.625607919743
11.16,1472.168935063094
11.17,1472.6980932476777
11.18,1473.21334045249
11.19,1473.714934656527
11.2,1474.2031338387849
11.21,1474.6781959782595
11.22,1475.1403790539468
11.23,1475.589941044844
11.24,1476.0271399299463
11.25,1476.45223368825
11.26,1476.8654802987514
11.27,1477.2671377404467
11.28,1477.6574639923317
11.29,1478.0367170334025
11.3,1478.4051548426555
11.31,1478.763035399087
11.32,1479.1106166816926
11.33,1479.4481566694687
11.34,1479.7759133414115
11.35,1480.094144676517
11.36,1480.4031086537816
11.37,1480.703063252201
11.38,1480.9942664507716
11.39,1481.2769762284895
11.4,1481.5514505643512
11.41,1481.817947437352
11.42,1482.0767248264888
11.43,1482.3280407107568
11.44,1482.5721530691535
11.45,1482.8093198806737
11.46,1483.039799124314
11.47,1483.263848779071
11.48,1483.48172682394
11.49,1483.6936912379178
11.5,1483.9
11.51,1484.1008990426417
11.52,1484.296586112128
11.53,1484.487246908203
11.54,1484.673067130611
11.55,1484.8542324790965
11.56,1485.0309286534025
11.57,1485.2033413532724
11.58,1485.3716562784527
11.59,1485.5360591286858
11.6,1485.696735603716
11.61,1485.853871403287
11.62,1486.0076522271434
11.63,1486.158263775029
11.64,1486.3058917466878
11.65,1486.450721841864
11.66,1486.5929397603013
11.67,1486.732731201744
11.68,1486.8702818659358
11.69,1487.005777452621
11.7,1487.1394036615438
11.71,1487.2713461924482
11.72,1487.4017907450775
11.73,1487.5309230191767
11.74,1487.658928714489
11.75,1487.785993530759
11.76,1487.912303167731
11.77,1488.0380433251485
11.78,1488.163399702755
11.79,1488.2885580002956
11.8,1488.413703917514
11.81,1488.5390231541544
11.82,1488.66470140996
11.83,1488.7909243846757
11.84,1488.9178777780446
11.85,1489.0457472898115
11.86,1489.1747186197208
11.87,1489.3049774675155
11.88,1489.4367095329403
11.89,1489.5701005157391
11.9,1489.705336115656
11.91,1489.842602032435
11.92,1489.98208396582
11.93,1490.1239676155549
11.94,1490.268438681384
11.95,1490.4156828630512
11.96,1490.5658858603006
11.97,1490.7192333728765
11.98,1490.8759111005218
11.99,1491.036104742982
12.0,1491.2
12.01,1491.367716825035
12.02,1491.5391121863995
12.03,1491.713977306122
12.04,1491.89210340623
12.05,1492.0732817087514
12.06,1492.2573034357138
12.07,1492.443959809145
12.08,1492.633042051073
12.09,1492.8243413835248
12.1,1493.0176490285291
12.11,1493.2127562081134
12.12,1493.409454144305
12.13,1493.607534059132
12.14,1493.806787174622
12.15,1494.007004712803
12.16,1494.207977895703
12.17,1494.4094979453484
12.18,1494.6113560837684
12.19,1494.8133435329903
12.2,1495.015251515042
12.21,1495.2168712519506
12.22,1495.4179939657445
12.23,1495.6184108784514
12.24,1495.8179132120988
12.25,1496.0162921887145
12.26,1496.213339030326
12.27,1496.4088449589617
12.28,1496.6026011966492
12.29,1496.794398965416
12.3,1496.9840294872895
12.31,1497.1712839842985
12.32,1497.35595367847
12.33,1497.5378297918317
12.34,1497.7167035464115
12.35,1497.8923661642373
12.36,1498.064608867336
12.37,1498.2332228777373
12.38,1498.397999417467
12.39,1498.5587297085538
12.4,1498.7152049730253
12.41,1498.8672164329091
12.42,1499.014555310233
12.43,1499.1570128270248
12.44,1499.2943802053126
12.45,1499.4264486671234
12.46,1499.5530094344854
12.47,1499.6738537294264
12.48,1499.788772773974
12.49,1499.897557790156
12.5,1500.0
12.51,1500.0959512572206
12.52,1500.1855059422755
12.53,1500.2688190673107
12.54,1500.3460456444705
12.55,1500.4173406859
12.56,1500.4828592037445
12.57,1500.5427562101484
12.58,1500.5971867172573
12.59,1500.6463057372157
12.6,1500.6902682821683
12.61,1500.7292293642606
12.62,1500.7633439956376
12.63,1500.792767188444
12.64,1500.817653954825
12.65,1500.838159306925
12.66,1500.8544382568894
12.67,1500.8666458168632
12.68,1500.8749369989914
12.69,1500.8794668154185
12.7,1500.88039027829
12.71,1500.8778623997512
12.72,1500.872038191946
12.73,1500.86307266702
12.74,1500.8511208371172
12.75,1500.8363377143844
12.76,1500.8188783109654
12.77,1500.7988976390052
12.78,1500.776550710649
12.79,1500.7519925380416
12.8,1500.725378133328
12.81,1500.696862508653
12.82,1500.666600676162
12.83,1500.6347476479998
12.84,1500.601458436311
12.85,1500.566888053241
12.86,1500.5311915109344
12.87,1500.4945238215366
12.88,1500.4570399971922
12.89,1500.4188950500466
12.9,1500.3802439922438
12.91,1500.3412418359296
12.92,1500.3020435932492
12.93,1500.2628042763467
12.94,1500.2236788973678
12.95,1500.1848224684568
12.96,1500.1463900017593
12.97,1500.1085365094195
12.98,1500.0714170035835
12.99,1500.0351864963952
13.0,1500.0
13.01,1499.9659841573528
13.02,1499.9331521346478
13.03,1499.901488728888
13.04,1499.8709787370792
13.05,1499.8416069562247
13.06,1499.813358183328
13.07,1499.7862172153934
13.08,1499.760168849425
13.09,1499.7351978824274
13.1,1499.7112891114032
