wind_speed,Tellus T-1780
6.83,24.494661721306827
6.84,24.57828929727897
6.85,24.66200016702313
6.86,24.74579411451782
6.87,24.829670923741546
6.88,24.913630378672813
6.89,24.99767226329014
6.9,25.08179636157206
6.91,25.166002457497044
6.92,25.250290335043623
6.93,25.334659778190314
6.94,25.41911057091563
6.95,25.503642497198065
6.96,25.58825534101614
6.97,25.67294888634836
6.98,25.75772291717326
6.99,25.84257721746933
7.0,25.927511571215074
7.01,26.012525762389014
7.02,26.097619574969677
7.03,26.182792792935548
7.04,26.26804520026516
7.05,26.353376580937
7.06,26.43878671892961
7.07,26.52427539822148
7.08,26.60984240279112
7.09,26.69548751661705
7.1,26.781210523677775
7.11,26.86701120795182
7.12,26.95288935341768
7.13,27.03884474405388
7.14,27.12487716383891
7.15,27.210986396751316
7.16,27.29717222676957
7.17,27.38343443787221
7.18,27.46977281403774
7.19,27.556187139244678
7.2,27.64267719747151
7.21,27.72924277269678
7.22,27.81588364889898
7.23,27.90259961005664
7.24,27.98939044014824
7.25,28.07625592315232
7.26,28.16319584304736
7.27,28.250209983811917
7.28,28.337298129424468
7.29,28.42446006386353
7.3,28.51169557110762
7.31,28.59900443513525
7.32,28.68638643992493
7.33,28.77384136945517
7.34,28.86136900770447
7.35,28.948969138651364
7.36,29.036641546274357
7.37,29.124386014551938
7.38,29.212202327462645
7.39,29.30009026898497
7.4,29.38804962309746
7.41,29.476080173778577
7.42,29.56418170500686
7.43,29.652354000760816
7.44,29.740596845018967
7.45,29.828910021759807
7.46,29.917293314961853
7.47,30.00574650860362
7.48,30.09426938666362
7.49,30.18286173312035
7.5,30.271523331952345
7.51,30.36025396713809
7.52,30.44905342265612
7.53,30.537921482484947
7.54,30.62685793060305
7.55,30.715862550988977
7.56,30.80493512762122
7.57,30.894075444478307
7.58,30.98328328553872
7.59,31.072558434780998
7.6,31.16190067618363
7.61,31.25130979372515
7.62,31.34078557138406
7.63,31.43032779313887
7.64,31.51993624296809
7.65,31.60961070485023
7.66,31.69935096276381
7.67,31.789156800687323
7.68,31.879028002599306
7.69,31.968964352478253
7.7,32.05896563430267
7.71,32.14903163205109
7.72,32.23916212970201
7.73,32.32935691123396
7.74,32.419615760625405
7.75,32.5099384618549
7.76,32.600324798900935
7.77,32.69077455574203
7.78,32.78128751635671
7.79,32.87186346472346
7.8,32.962502184820806
7.81,33.05320346062725
7.82,33.14396707612133
7.83,33.23479281528152
7.84,33.325680462086346
7.85,33.41662980051433
7.86,33.50764061454397
7.87,33.59871268815378
7.88,33.689845805322285
7.89,33.78103975002797
7.9,33.87229430624937
7.91,33.963609257965
7.92,34.05498438915334
7.93,34.146419483792926
7.94,34.23791432586227
7.95,34.32946869933987
7.96,34.42108238820425
7.97,34.5127551764339
7.98,34.60448684800737
7.99,34.69627718690313
8.0,34.788125977099725
8.01,34.880033002575644
8.02,34.9719980473094
8.03,35.06402089527951
8.04,35.15610133046449
8.05,35.24823913684286
8.06,35.340434098393104
8.07,35.43268599909375
8.08,35.5249946229233
8.09,35.61735975386027
8.1,35.70978117588318
8.11,35.80225867297054
8.12,35.89479202910084
8.13,35.98738102825264
8.14,36.08002545440439
8.15,36.172725091534645
8.16,36.26547972362189
8.17,36.35828913464464
8.18,36.45115310858143
8.19,36.54407142941075
8.2,36.63704388111111
8.21,36.73007024766105
8.22,36.82315031303904
8.23,36.91628386122361
8.24,37.00947067619329
8.25,37.10271054192655
8.26,37.19600324240194
8.27,37.28934856159795
8.28,37.38274628349309
8.29,37.476196192065885
8.3,37.56969807129486
8.31,37.66325170515849
8.32,37.7568568776353
8.33,37.85051337270381
8.34,37.94422097434253
8.35,38.03797946652994
8.36,38.1317886332446
8.37,38.225648258465
8.38,38.31955812616966
8.39,38.413518020337065
8.4,38.50752772494575
8.41,38.60158702397421
8.42,38.69569570140098
8.43,38.78985354120455
8.44,38.88406032736344
8.45,38.978315843856166
8.46,39.07261987466124
8.47,39.16697220375716
8.48,39.26137261512244
8.49,39.35582089273559
8.5,39.450316820575125
8.51,39.54486018261957
8.52,39.639450762847424
8.53,39.7340883452372
8.54,39.82877271376739
8.55,39.92350365241656
8.56,40.01828094516316
8.57,40.11310437598573
8.58,40.20797372886278
8.59,40.302888787772815
8.6,40.39784933669435
8.61,40.492855159605895
8.62,40.58790604048597
8.63,40.68300176331309
8.64,40.778142112065744
8.65,40.87332687072245
8.66,40.96855582326173
8.67,41.063828753662094
8.68,41.159145445902034
8.69,41.25450568396009
8.7,41.34990925181475
8.71,41.44535593344456
8.72,41.54084551282799
8.73,41.636377773943565
8.74,41.73195250076979
8.75,41.8275694772852
8.76,41.923228487468286
8.77,42.01892931529757
8.78,42.11467174475155
8.79,42.21045555980876
8.8,42.306280544447695
8.81,42.40214648264686
8.82,42.49805315838478
8.83,42.59400035563996
8.84,42.68998785839091
8.85,42.78601545061614
8.86,42.882082916294166
8.87,42.97819003940352
8.88,43.074336603922674
8.89,43.17052239383016
8.9,43.26674719310449
8.91,43.36301078572417
8.92,43.45931295566771
8.93,43.55565348691362
8.94,43.65203216344042
8.95,43.74844876922663
8.96,43.84490308825075
8.97,43.94139490449128
8.98,44.03792400192674
8.99,44.13449016453564
9.0,44.2310931762965
9.01,44.32773282118782
9.02,44.42440888318812
9.03,44.5211211462759
9.04,44.61786939442969
9.05,44.71465341162801
9.06,44.81147298184933
9.07,44.90832788907218
9.08,45.00521791727508
9.09,45.102142850436536
9.1,45.19910247253505
9.11,45.29609656754917
9.12,45.39312491945735
9.13,45.49018731223816
9.14,45.58728352987007
9.15,45.6844133563316
9.16,45.781576575601264
9.17,45.87877297165758
9.18,45.976002328479055
9.19,46.0732644300442
9.2,46.17055906033151
9.21,46.267886003319546
9.22,46.36524504298677
9.23,46.4626359633117
9.24,46.56005854827286
9.25,46.65751258184876
9.26,46.75499784801791
9.27,46.85251413075882
9.28,46.95006121405
9.29,47.047638881869965
9.3,47.14524691819724
9.31,47.242885107010295
9.32,47.34055323228769
9.33,47.438251078007895
9.34,47.53597842814944
9.35,47.633735066690846
9.36,47.731520777610605
9.37,47.82933534488724
9.38,47.927178552499285
9.39,48.0250501844252
9.4,48.12295002464353
9.41,48.22087785713277
9.42,48.31883346587144
9.43,48.41681663483806
9.44,48.51482714801114
9.45,48.61286478936917
9.46,48.71092934289069
9.47,48.809020592554205
9.48,48.90713832233821
9.49,49.00528231622121
9.5,49.10345235818174
9.51,49.20164823219831
9.52,49.29986972224941
9.53,49.39811661231357
9.54,49.49638868636931
9.55,49.59468572839513
9.56,49.69300752236952
9.57,49.79135385227102
9.58,49.88972450207814
9.59,49.98811925576936
9.6,50.08653789732324
9.61,50.18498021071824
9.62,50.28344597993292
9.63,50.38193498894577
9.64,50.480447021735294
9.65,50.57898186228001
9.66,50.677539294558414
9.67,50.776119102549046
9.68,50.87472107023041
9.69,50.97334498158099
9.7,51.07199062057933
9.71,51.17065777120396
9.72,51.26934621743332
9.73,51.368055743245975
9.74,51.46678613262042
9.75,51.565537169535176
9.76,51.66430863796874
9.77,51.76310032189963
9.78,51.86191200530638
9.79,51.96074347216744
9.8,52.059594506461416
9.81,52.158464892166734
9.82,52.257354413261936
9.83,52.35626285372554
9.84,52.455189997536046
9.85,52.55413562867197
9.86,52.65309953111181
9.87,52.75208148883411
9.88,52.851081285817386
9.89,52.95009870604008
9.9,53.04913353348078
9.91,53.14818555211795
9.92,53.24725454593013
9.93,53.34634029889581
9.94,53.4454425949935
9.95,53.544561218201736
9.96,53.64369595249903
9.97,53.74284658186386
9.98,53.84201289027476
9.99,53.94119466171023
10.0,54.0403916801488
10.01,54.13960372956896
10.02,54.23883059394922
10.03,54.33807205726812
10.04,54.43732790350415
10.05,54.53659791663585
10.06,54.63588188064168
10.07,54.73517957950017
10.08,54.83449079718984
10.09,54.93381531768922
10.1,55.03315292497679
10.11,55.13250340303108
10.12,55.23186653583058
10.13,55.331242107353845
10.14,55.430629901579344
10.15,55.53002970248559
10.16,55.62944129405111
10.17,55.728864460254414
10.18,55.828298985074
10.19,55.92774465248841
10.2,56.02720124647613
10.21,56.12666855101568
10.22,56.22614635008556
10.23,56.32563442766429
10.24,56.42513256773039
10.25,56.524640554262334
10.26,56.62415817123869
10.27,56.72368520263792
10.28,56.82322143243857
10.29,56.92276664461913
10.3,57.02232062315815
10.31,57.12188315203408
10.32,57.22145401522546
10.33,57.32103299671081
10.34,57.42061988046864
10.35,57.52021445047744
10.36,57.61981649071575
10.37,57.71942578516205
10.38,57.81904211779491
10.39,57.918665272592776
10.4,58.01829503353417
10.41,58.11793118459763
10.42,58.217573509761664
10.43,58.31722179300476
10.44,58.41687581830545
10.45,58.51653536964223
10.46,58.616200230993655
10.47,58.715870186338165
10.48,58.81554501965432
10.49,58.915224514920624
10.5,59.01490845611556
10.51,59.11459662721769
10.52,59.21428881220548
10.53,59.313984795057465
10.54,59.41368435975215
10.55,59.51338729026807
10.56,59.6130933705837
10.57,59.71280238467756
10.58,59.81251411652817
10.59,59.91222835011402
10.6,60.01194486941367
10.61,60.11166345840557
10.62,60.211383901068274
10.63,60.31110598138031
10.64,60.410829483320136
10.65,60.51055419086629
10.66,60.61027988799726
10.67,60.71000635869161
10.68,60.8097333869278
10.69,60.90946075668437
10.7,61.00918825193982
10.71,61.10891565667266
10.72,61.20864275486141
10.73,61.30836933048458
10.74,61.408095167520656
10.75,61.50782004994821
10.76,61.60754376174569
10.77,61.70726608689164
10.78,61.80698680936455
10.79,61.90670571314295
10.8,62.00642258220536
10.81,62.10613720053027
10.82,62.2058493520962
10.83,62.30555882088164
10.84,62.40526539086514
10.85,62.50496884602519
10.86,62.60466897034031
10.87,62.704365547789
10.88,62.80405836234978
10.89,62.90374719800116
10.9,63.00343183872164
10.91,63.103112068489736
10.92,63.20278767128398
10.93,63.30245843108285
10.94,63.4021241318649
10.95,63.50178455760858
10.96,63.601439492292485
10.97,63.701088719895054
10.98,63.80073202439482
10.99,63.900369189770295
11.0,64.0
11.01,64.09962334516578
11.02,64.19923453976294
11.03,64.29882800439009
11.04,64.39839815964584
11.05,64.49793942612885
11.06,64.59744622443773
11.07,64.69691297517113
11.08,64.79633409892764
11.09,64.8957040163059
11.1,64.99501714790458
11.11,65.09426791432226
11.12,65.19345073615759
11.13,65.2925600340092
11.14,65.39159022847569
11.15,65.49053574015574
11.16,65.5893909896479
11.17,65.68815039755087
11.18,65.78680838446324
11.19,65.88535937098366
11.2,65.98379777771075
11.21,66.08211802524318
11.22,66.18031453417949
11.23,66.27838172511836
11.24,66.37631401865842
11.25,66.47410583539829
11.26,66.57175159593658
11.27,66.66924572087194
11.28,66.76658263080301
11.29,66.8637567463284
11.3,66.96076248804675
11.31,67.05759427655667
11.32,67.15424653245681
11.33,67.25071367634578
11.34,67.3469901288222
11.35,67.44307031048471
11.36,67.53894864193195
11.37,67.63461954376253
11.38,67.73007743657513
11.39,67.8253167409683
11.4,67.9203318775407
11.41,68.01511726689098
11.42,68.10966732961772
11.43,68.20397648631962
11.44,68.29803915759523
11.45,68.39184976404322
11.46,68.48540272626224
11.47,68.57869246485086
11.48,68.67171340040775
11.49,68.76445995353151
11.5,68.8569265448208
11.51,68.94910759487423
11.52,69.04099752429046
11.53,69.13259075366804
11.54,69.2238817036057
11.55,69.31486479470198
11.56,69.40553444755555
11.57,69.49588508276504
11.58,69.58591112092907
11.59,69.67560698264626
11.6,69.76496708851526
11.61,69.85398585913465
11.62,69.94265771510314
11.63,70.0309770770193
11.64,70.11893836548175
11.65,70.20653600108915
11.66,70.29376440444013
11.67,70.38061799613328
11.68,70.46709119676726
11.69,70.55317842694069
11.7,70.63887410725219
11.71,70.72417265830043
11.72,70.80906850068398
11.73,70.8935560550015
11.74,70.9776297418516
11.75,71.06128398183294
11.76,71.14451319554412
11.77,71.22731180358376
11.78,71.30967422655051
11.79,71.391594885043
11.8,71.47306819965986
11.81,71.55408859099971
11.82,71.63465047966118
11.83,71.71474828624285
11.84,71.79437643134344
11.85,71.8735293355615
11.86,71.95220141949572
11.87,72.03038710374469
11.88,72.10808080890703
11.89,72.1852769555814
11.9,72.2619699643664
11.91,72.33815425586069
11.92,72.41382425066286
11.93,72.48897436937158
11.94,72.56359903258542
11.95,72.63769266090306
11.96,72.71124967492312
11.97,72.78426449524422
11.98,72.85673154246497
11.99,72.92864523718403
12.0,73.0
12.01,73.07079189662458
12.02,73.14102357322162
12.03,73.21069932106799
12.04,73.27982343144059
12.05,73.34840019561634
12.06,73.4164339048721
12.07,73.48392885048477
12.08,73.5508893237313
12.09,73.61731961588852
12.1,73.68322401823335
12.11,73.74860682204266
12.12,73.8134723185934
12.13,73.87782479916243
12.14,73.94166855502662
12.15,74.00500787746293
12.16,74.0678470577482
12.17,74.13019038715933
12.18,74.19204215697324
12.19,74.25340665846682
12.2,74.31428818291694
12.21,74.37469102160054
12.22,74.43461946579446
12.23,74.49407780677565
12.24,74.55307033582096
12.25,74.6116013442073
12.26,74.66967512321159
12.27,74.7272959641107
12.28,74.7844681581815
12.29,74.84119599670093
12.3,74.8974837709459
12.31,74.95333577219323
12.32,75.00875629171986
12.33,75.0637496208027
12.34,75.11832005071862
12.35,75.17247187274454
12.36,75.22620937815732
12.37,75.27953685823387
12.38,75.33245860425112
12.39,75.3849789074859
12.4,75.43710205921515
12.41,75.48883235071575
12.42,75.54017407326462
12.43,75.59113151813861
12.44,75.64170897661464
12.45,75.69191073996961
12.46,75.74174109948042
12.47,75.79120434642395
