wind_speed,Vestas V126-3.45
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,35.0
3.01,36.1548556184233
3.02,37.31642301754826
3.03,38.48470399776864
3.04,39.65970035947837
3.05,40.84141390307119
3.06,42.02984642894108
3.07,43.22499973748174
3.08,44.426875629087135
3.09,45.63547590415102
3.1,46.85080236306733
3.11,48.072856806229794
3.12,49.30164103403238
3.13,50.537156846868825
3.14,51.779406045133065
3.15,53.02839042921885
3.16,54.28411179952013
3.17,55.54657195643063
3.18,56.81577270034435
3.19,58.09171583165496
3.2,59.37440315075644
3.21,60.66383645804255
3.22,61.960017553907214
3.23,63.26294823874416
3.24,64.57263031294738
3.25,65.88906557691057
3.26,67.21225583102765
3.27,68.54220287569251
3.28,69.87890851129892
3.29,71.22237453824079
3.3,72.57260275691183
3.31,73.9295949677061
3.32,75.29335297101721
3.33,76.66387856723921
3.34,78.04117355676578
3.35,79.42523973999091
3.36,80.8160789173083
3.37,82.21369288911193
3.38,83.61808345579551
3.39,85.02925241775304
3.4,86.44720157537819
3.41,87.871932729065
3.42,89.30344767920712
3.43,90.74174822619852
3.44,92.18683617043295
3.45,93.63871331230445
3.46,95.09738145220658
3.47,96.56284239053343
3.48,98.03509792767868
3.49,99.5141498640363
3.5,101.0
3.51,102.49265013596371
3.52,103.99210207232134
3.53,105.4983576094666
3.54,107.01141854779344
3.55,108.5312866876956
3.56,110.05796382956704
3.57,111.5914517738015
3.58,113.13175232079293
3.59,114.67886727093504
3.6,116.23279842462183
3.61,117.79354758224696
3.62,119.36111654420448
3.63,120.9355071108881
3.64,122.51672108269172
3.65,124.10476026000912
3.66,125.69962644323424
3.67,127.30132143276082
3.68,128.9098470289828
3.69,130.52520503229394
3.7,132.14739724308816
3.71,133.77642546175923
3.72,135.4122914887011
3.73,137.0549971243075
3.74,138.7045441689724
3.75,140.36093442308945
3.76,142.02416968705262
3.77,143.69425176125586
3.78,145.37118244609283
3.79,147.05496354195748
3.8,148.74559684924355
3.81,150.44308416834505
3.82,152.14742729965565
3.83,153.85862804356935
3.84,155.5766882004799
3.85,157.30160957078118
3.86,159.03339395486694
3.87,160.7720431531312
3.88,162.51755896596762
3.89,164.26994319377022
3.9,166.02919763693268
3.91,167.795324095849
3.92,169.56832437091288
3.93,171.34820026251828
3.94,173.13495357105893
3.95,174.92858609692885
3.96,176.72909964052164
3.97,178.5364960022314
3.98,180.35077698245172
3.99,182.17194438157676
4.0,184.0
4.01,185.83493583772164
4.02,187.6767046931664
4.03,189.5252495643649
4.04,191.380513449348
4.05,193.24243934614628
4.06,195.1109702527908
4.07,196.98604916731225
4.08,198.86761908774133
4.09,200.75562301210877
4.1,202.65000393844545
4.11,204.5507048647823
4.12,206.4576687891497
4.13,208.37083870957875
4.14,210.29015762410012
4.15,212.21556853074472
4.16,214.1470144275431
4.17,216.0844383125261
4.18,218.02778318372452
4.19,219.97699203916935
4.2,221.93200787689105
4.21,223.8927736949205
4.22,225.85923249128848
4.23,227.83132726402596
4.24,229.80900101116336
4.25,231.7921967307317
4.26,233.7808574207616
4.27,235.77492607928403
4.28,237.77434570432985
4.29,239.77905929392935
4.3,241.78900984611371
4.31,243.80414035891368
4.32,245.8243938303601
4.33,247.84971325848335
4.34,249.8800416413146
4.35,251.9153219768844
4.36,253.9554972632239
4.37,256.0005104983634
4.38,258.05030468033385
4.39,260.1048228071661
4.4,262.16400787689105
4.41,264.2278028875392
4.42,266.2961508371414
4.43,268.3689947237284
4.44,270.4462775453314
4.45,272.5279422999805
4.46,274.61393198570687
4.47,276.7041896005412
4.48,278.79865814251445
4.49,280.8972806096571
4.5,283.0
4.51,285.10685451314936
4.52,287.2182631550129
4.53,289.33474013307386
4.54,291.45679965481474
4.55,293.584955927719
4.56,295.7197231592695
4.57,297.8616155569497
4.58,300.011147328242
4.59,302.1688326806298
4.6,304.335185821596
4.61,306.5107209586241
4.62,308.69595229919656
4.63,310.8913940507967
4.64,313.0975604209074
4.65,315.3149656170122
4.66,317.54412384659355
4.67,319.7855493171347
4.68,322.0397562361188
4.69,324.3072588110288
4.7,326.58857124934786
4.71,328.8842077585587
4.72,331.1946825461447
4.73,333.5205098195891
4.74,335.8622037863743
4.75,338.2202786539839
4.76,340.59524862990054
4.77,342.98762792160767
4.78,345.39793073658825
4.79,347.826671282325
4.8,350.2743637663012
4.81,352.7415223959999
4.82,355.22866137890435
4.83,357.7362949224971
4.84,360.2649372342616
4.85,362.8151025216807
4.86,365.38730499223766
4.87,367.98205885341525
4.88,370.5998783126967
4.89,373.2412775775649
4.9,375.90677085550334
4.91,378.5968723539944
4.92,381.3120962805214
4.93,384.0529568425676
4.94,386.819968247616
4.95,389.6136447031493
4.96,392.4345004166509
4.97,395.2830495956037
4.98,398.15980644749095
4.99,401.0652851797952
5.0,404.0
5.01,406.9643604213461
5.02,409.9583571801063
5.03,412.9818763183116
5.04,416.03480387799226
5.05,419.1170259011789
5.06,422.2284284299028
5.07,425.3688975061945
5.08,428.5383191720844
5.09,431.7365794696034
5.1,434.9635644407823
5.11,438.21916012765183
5.12,441.50325257224233
5.13,444.8157278165849
5.14,448.15647190271005
5.15,451.52537087264886
5.16,454.92231076843154
5.17,458.3471776320889
5.18,461.7998575056519
5.19,465.28023643115137
5.2,468.7882004506174
5.21,472.323635606081
5.22,475.88642793957325
5.23,479.4764634931246
5.24,483.0936283087656
5.25,486.7378084285269
5.26,490.4088898944395
5.27,494.1067587485341
5.28,497.8313010328415
5.29,501.58240278939184
5.3,505.3599500602165
5.31,509.1638288873457
5.32,512.9939253128107
5.33,516.8501253786417
5.34,520.7323151268695
5.35,524.6403805995249
5.36,528.5742078386389
5.37,532.5336828862416
5.38,536.518691784364
5.39,540.529120575037
5.4,544.5648553002914
5.41,548.6257820021573
5.42,552.7117867226659
5.43,556.8227555038477
5.44,560.9585743877338
5.45,565.1191294163543
5.46,569.3043066317402
5.47,573.5139920759223
5.48,577.7480717909318
5.49,582.0064318187982
5.5,586.288958201553
5.51,590.5955369812267
5.52,594.9260541998501
5.53,599.2803958994544
5.54,603.6584481220693
5.55,608.0600969097261
5.56,612.4852283044555
5.57,616.9337283482885
5.58,621.4054830832549
5.59,625.9003785513862
5.6,630.4183007947128
5.61,634.9591358552659
5.62,639.5227697750754
5.63,644.1090885961725
5.64,648.7179783605877
5.65,653.3493251103523
5.66,658.0030148874962
5.67,662.6789337340505
5.68,667.3769676920458
5.69,672.0970028035132
5.7,676.8389251104828
5.71,681.6026206549857
5.72,686.3879754790523
5.73,691.1948756247141
5.74,696.0232071340008
5.75,700.8728560489436
5.76,705.7437084115732
5.77,710.6356502639202
5.78,715.548567648016
5.79,720.4823466058899
5.8,725.4368731795735
5.81,730.4120334110976
5.82,735.4077133424933
5.83,740.42379901579
5.84,745.4601764730193
5.85,750.5167317562117
5.86,755.5933509073985
5.87,760.6899199686095
5.88,765.8063249818757
5.89,770.9424519892281
5.9,776.0981870326974
5.91,781.273416154314
5.92,786.4680253961085
5.93,791.6819008001119
5.94,796.9149284083552
5.95,802.1669942628686
5.96,807.4379844056829
5.97,812.727784878829
5.98,818.0362817243379
5.99,823.3633609842394
6.0,828.7089087005648
6.01,834.0728109153447
6.02,839.4549536706098
6.03,844.8552230083917
6.04,850.2735049707195
6.05,855.7096855996247
6.06,861.1636509371381
6.07,866.6352870252907
6.08,872.1244799061126
6.09,877.6311156216345
6.1,883.1550802138873
6.11,888.6962597249026
6.12,894.2545401967094
6.13,899.8298076713394
6.14,905.4219481908236
6.15,911.0308477971922
6.16,916.656392532476
6.17,922.2984684387054
6.18,927.9569615579117
6.19,933.6317579321257
6.2,939.3227436033776
6.21,945.0298046136978
6.22,950.7528270051176
6.23,956.491696819668
6.24,962.2463000993793
6.25,968.016522886282
6.26,973.8022512224068
6.27,979.6033711497848
6.28,985.4197687104472
6.29,991.2513299464234
6.3,997.0979408997453
6.31,1002.9594876124424
6.32,1008.8358561265468
6.33,1014.726932484088
6.34,1020.6326027270972
6.35,1026.5527528976054
6.36,1032.4872690376435
6.37,1038.436037189241
6.38,1044.3989433944296
6.39,1050.3758736952395
6.4,1056.3667141337023
6.41,1062.3713507518482
6.42,1068.3896695917072
6.43,1074.4215566953108
6.44,1080.46689810469
6.45,1086.5255798618746
6.46,1092.5974880088957
6.47,1098.682508587784
6.48,1104.780527640571
6.49,1110.8914312092863
6.5,1117.015105335961
6.51,1123.1514360626252
6.52,1129.3003094313108
6.53,1135.4616114840485
6.54,1141.6352282628677
6.55,1147.8210458098
6.56,1154.018950166876
6.57,1160.228827376127
6.58,1166.4505634795823
6.59,1172.6840445192736
6.6,1178.9291565372312
6.61,1185.1857855754868
6.62,1191.4538176760698
6.63,1197.7331388810114
6.64,1204.0236352323425
6.65,1210.325192772094
6.66,1216.637697542296
6.67,1222.9610355849795
6.68,1229.295092942175
6.69,1235.639755655914
6.7,1241.994909768226
6.71,1248.3604413211424
6.72,1254.7362363566942
6.73,1261.1221809169122
6.74,1267.518161043826
6.75,1273.9240627794672
6.76,1280.339772165866
6.77,1286.7651752450531
6.78,1293.200158059061
6.79,1299.6446066499182
6.8,1306.0984070596555
6.81,1312.5614453303049
6.82,1319.0336075038967
6.83,1325.514779622461
6.84,1332.0048477280288
6.85,1338.5036978626308
6.86,1345.0112160682986
6.87,1351.5272883870616
6.88,1358.0518008609508
6.89,1364.584639531997
6.9,1371.1256904422323
6.91,1377.6748396336852
6.92,1384.2319731483874
6.93,1390.7969770283698
6.94,1397.369737315663
6.95,1403.9501400522977
6.96,1410.5380712803044
6.97,1417.1334170417135
6.98,1423.736063378557
6.99,1430.3458963328642
7.0,1436.962801946666
7.01,1443.5866662619942
7.02,1450.217375320878
7.03,1456.85481516535
7.04,1463.4988718374395
7.05,1470.1494313791777
7.06,1476.8063798325943
7.07,1483.469603239722
7.08,1490.1389876425894
7.09,1496.8144190832288
7.1,1503.49578360367
7.11,1510.1829672459446
7.12,1516.8758560520816
7.13,1523.5743360641134
7.14,1530.27829332407
7.15,1536.9876138739828
7.16,1543.7021837558812
7.17,1550.4218890117972
7.18,1557.1466156837607
7.19,1563.8762498138033
7.2,1570.6106774439545
7.21,1577.349784616246
7.22,1584.0934573727077
7.23,1590.8415817553714
7.24,1597.5940438062662
7.25,1604.3507295674249
7.26,1611.1115250808762
7.27,1617.8763163886513
7.28,1624.6449895327828
7.29,1631.4174305552988
7.3,1638.193525498231
7.31,1644.9731604036106
7.32,1651.7562213134684
7.33,1658.542594269834
7.34,1665.3321653147386
7.35,1672.1248204902136
7.36,1678.9204458382897
7.37,1685.7189274009963
7.38,1692.520151220365
7.39,1699.324003338426
7.4,1706.1303697972116
7.41,1712.9391366387506
7.42,1719.7501899050746
7.43,1726.563415638214
7.44,1733.3786998802
7.45,1740.1959286730626
7.46,1747.014988058833
7.47,1753.8357640795423
7.48,1760.6581427772207
7.49,1767.4820101938983
7.5,1774.3072523716066
7.51,1781.1337553523765
7.52,1787.9614051782382
7.53,1794.7900878912224
7.54,1801.6196895333608
7.55,1808.4500961466824
7.56,1815.281193773219
7.57,1822.1128684550015
7.58,1828.94500623406
7.59,1835.7774931524252
7.6,1842.610215252128
7.61,1849.4430585752
7.62,1856.2759091636703
7.63,1863.108653059571
7.64,1869.941176304932
7.65,1876.7733649417844
7.66,1883.6051050121584
7.67,1890.4362825580847
7.68,1897.2667836215944
7.69,1904.0964942447197
7.7,1910.9253004694883
7.71,1917.7530883379327
7.72,1924.579743892083
7.73,1931.405153173971
7.74,1938.229202225626
7.75,1945.0517770890792
7.76,1951.8727638063624
7.77,1958.692048419504
7.78,1965.509516970537
7.79,1972.3250555014909
7.8,1979.1385500543963
7.81,1985.9498866712847
7.82,1992.758951394187
7.83,1999.5656302651328
7.84,2006.369809326153
7.85,2013.1713746192788
7.86,2019.9702121865416
7.87,2026.7662080699704
7.88,2033.5592483115968
7.89,2040.349218953452
7.9,2047.1360060375664
7.91,2053.91949560597
7.92,2060.6995737006937
7.93,2067.4761263637693
7.94,2074.249039637227
7.95,2081.018199563096
7.96,2087.783492183409
7.97,2094.544803540195
7.98,2101.302019675488
7.99,2108.055026631314
8.0,2114.803710449707
8.01,2121.5479571726974
8.02,2128.2876528423144
8.03,2135.02268350059
8.04,2141.752935189555
8.05,2148.4782939512406
8.06,2155.198645827675
8.07,2161.913876860891
8.08,2168.623873092919
8.09,2175.3285205657885
8.1,2182.0277053215323
8.11,2188.7213134021795
8.12,2195.4092308497616
8.13,2202.091343706309
8.14,2208.767538013853
8.15,2215.4376998144235
8.16,2222.101715150051
8.17,2228.759470062767
8.18,2235.410850594602
8.19,2242.0557427875865
8.2,2248.6940326837507
8.21,2255.3256063251283
8.22,2261.950349753746
8.23,2268.5681490116367
8.24,2275.17889014083
8.25,2281.7824591833573
8.26,2288.3787421812485
8.27,2294.967625176536
8.28,2301.54899421125
8.29,2308.1227353274194
8.3,2314.688734567078
8.31,2321.246877972253
8.32,2327.7970515849784
8.33,2334.339141447282
8.34,2340.8730336011968
8.35,2347.398614088752
8.36,2353.91576895198
8.37,2360.424384232909
8.38,2366.924345973573
8.39,2373.4155402159995
8.4,2379.8978530022214
8.41,2386.371170374268
8.42,2392.8353783741704
8.43,2399.29036304396
8.44,2405.7360104256663
8.45,2412.1722065613217
8.46,2418.598837492956
8.47,2425.0157892626
8.48,2431.422947912283
8.49,2437.8201994840374
8.5,2444.2074300198938
8.51,2450.5845255618824
8.52,2456.951372152034
8.53,2463.30785583238
8.54,2469.6538626449496
8.55,2475.989278631776
8.56,2482.3139898348877
8.57,2488.6278822963154
8.58,2494.930842058091
8.59,2501.222755162244
8.6,2507.503507650806
8.61,2513.772985565808
8.62,2520.03107494928
8.63,2526.277661843254
8.64,2532.5126322897586
8.65,2538.7358723308253
8.66,2544.947268008485
8.67,2551.1467053647693
8.68,2557.334070441708
8.69,2563.5092492813314
8.7,2569.672127925671
8.71,2575.822592416758
8.72,2581.960528796621
8.73,2588.0858231072925
8.74,2594.1983613908037
8.75,2600.298029689183
8.76,2606.384714044463
8.77,2612.458300498673
8.78,2618.5186750938456
8.79,2624.565723872011
8.8,2630.5993328751997
8.81,2636.619388145441
8.82,2642.625775724768
8.83,2648.6183816552084
8.84,2654.597091978795
8.85,2660.561792737559
8.86,2666.51236997353
8.87,2672.4487097287392
8.88,2678.370698045218
8.89,2684.278220964995
8.9,2690.1711645301025
8.91,2696.0494147825702
8.92,2701.91285776443
8.93,2707.761379517712
8.94,2713.594866084447
8.95,2719.413203506665
8.96,2725.2162778264
8.97,2731.0039750856777
8.98,2736.776181326532
8.99,2742.5327825909926
9.0,2748.273664921091
9.01,2753.998714358857
9.02,2759.707816946321
9.03,2765.4008587255157
9.04,2771.0777257384684
9.05,2776.7383040272152
9.06,2782.3824796337813
9.07,2788.0101386002
9.08,2793.6211669685017
9.09,2799.215450780717
9.1,2804.7928760788764
9.11,2810.353328905011
9.12,2815.896695301152
9.13,2821.42286130933
9.14,2826.9317129715737
9.15,2832.4231363299164
9.16,2837.897017426387
9.17,2843.3532423030174
9.18,2848.7916970018377
9.19,2854.212267564879
9.2,2859.614840034172
9.21,2864.9993004517464
9.22,2870.365534859635
9.23,2875.713429299866
9.24,2881.0428698144715
9.25,2886.3537424454826
9.26,2891.6459332349286
9.27,2896.9193282248407
9.28,2902.1738134572515
9.29,2907.409274974189
9.3,2912.625598817687
9.31,2917.822671029774
9.32,2923.000377652479
9.33,2928.158604727836
9.34,2933.297238297874
9.35,2938.4161644046244
9.36,2943.5152690901177
9.37,2948.594438396384
9.38,2953.653558365456
9.39,2958.6925150393618
9.4,2963.711194460134
9.41,2968.709482669802
9.42,2973.6872657103977
9.43,2978.644429623951
9.44,2983.5808604524927
9.45,2988.4964442380538
9.46,2993.391067022665
9.47,2998.2646148483573
9.48,3003.116973757161
9.49,3007.948029791106
9.5,3012.7576689922244
9.51,3017.545777402546
9.52,3022.3122410641017
9.53,3027.056946018922
9.54,3031.779778309038
9.55,3036.4806239764825
9.56,3041.1593690632826
9.57,3045.8158996114707
9.58,3050.450101663077
9.59,3055.061861260133
9.6,3059.651064444668
9.61,3064.2175972587147
9.62,3068.761345744302
9.63,3073.2821959434623
9.64,3077.7800338982247
9.65,3082.254745650621
9.66,3086.7062172426804
9.67,3091.134334716437
9.68,3095.5389841139167
9.69,3099.9200514771537
9.7,3104.2774228481785
9.71,3108.6109842690207
9.72,3112.920621781711
9.73,3117.2062214282805
9.74,3121.46766925076
9.75,3125.704851291181
9.76,3129.917653591572
9.77,3134.1059621939658
9.78,3138.2696631403924
9.79,3142.4086424728816
9.8,3146.5227862334664
9.81,3150.6119804641758
9.82,3154.67611120704
9.83,3158.71506450409
9.84,3162.728726397358
9.85,3166.716982928873
9.86,3170.679720140667
9.87,3174.616824074771
9.88,3178.528180773214
9.89,3182.413676278028
9.9,3186.273196631242
9.91,3190.106627874889
9.92,3193.913856050998
9.93,3197.6947672016013
9.94,3201.4492473687287
9.95,3205.1771825944115
9.96,3208.878458920679
9.97,3212.5529623895627
9.98,3216.200579043093
9.99,3219.821194923302
10.0,3223.4146960722182
10.01,3226.980968531875
10.02,3230.5198983443006
10.03,3234.0313715515267
10.04,3237.5152741955844
10.05,3240.971492318504
10.06,3244.3999119623168
10.07,3247.800419169052
10.08,3251.1728999807424
10.09,3254.517240439416
10.1,3257.833326587106
10.11,3261.121044465842
10.12,3264.3802801176557
10.13,3267.6109195845765
10.14,3270.8128489086366
10.15,3273.9859541318647
10.16,3277.1301212962926
10.17,3280.245236443951
10.18,3283.3311856168707
10.19,3286.387854857082
10.2,3289.4151302066166
10.21,3292.412897707505
10.22,3295.381043401776
10.23,3298.3194533314627
10.24,3301.2280135385945
10.25,3304.1066100652038
10.26,3306.9551289533183
10.27,3309.773456244971
10.28,3312.5614779821926
10.29,3315.319080207012
10.3,3318.0461489614627
10.31,3320.742570287572
10.32,3323.4082302273737
10.33,3326.043014822897
10.34,3328.6468101161727
10.35,3331.219502149232
10.36,3333.760976964105
10.37,3336.2711206028225
10.38,3338.749819107417
10.39,3341.196958519916
10.4,3343.612424882353
10.41,3345.996104236756
10.42,3348.347882625159
10.43,3350.6676460895897
10.44,3352.9552806720803
10.45,3355.210672414661
10.46,3357.4337073593647
10.47,3359.6242715482194
10.48,3361.782251023256
10.49,3363.9075318265054
10.5,3366.0
10.51,3368.0595954350915
10.52,3370.0864734204274
10.53,3372.0808430939765
10.54,3374.042913593707
10.55,3375.972894057591
10.56,3377.8709936235937
10.57,3379.7374214296874
10.58,3381.57238661384
10.59,3383.3760983140214
10.6,3385.1487656682
10.61,3386.8905978143457
10.62,3388.601803890427
10.63,3390.2825930344143
10.64,3391.933174384276
10.65,3393.553757077981
10.66,3395.144550253499
10.67,3396.705763048799
10.68,3398.2376046018503
10.69,3399.7402840506224
10.7,3401.214010533084
10.71,3402.658993187206
10.72,3404.0754411509547
10.73,3405.463563562301
10.74,3406.823569559214
10.75,3408.1556682796627
10.76,3409.460068861617
10.77,3410.736980443046
10.78,3411.986612161918
10.79,3413.2091731562023
10.8,3414.404872563869
10.81,3415.5739195228866
10.82,3416.7165231712247
10.83,3417.8328926468525
10.84,3418.9232370877394
10.85,3419.9877656318536
10.86,3421.026687417165
10.87,3422.0402115816423
10.88,3423.0285472632568
10.89,3423.991903599975
10.9,3424.9304897297684
10.91,3425.844514790605
10.92,3426.734187920454
10.93,3427.599718257284
10.94,3428.4413149390657
10.95,3429.259187103766
10.96,3430.053543889358
10.97,3430.824594433808
10.98,3431.572547875084
10.99,3432.2976133511597
11.0,3433.0
11.01,3433.679950353362
11.02,3434.3378405181397
11.03,3434.974079995014
11.04,3435.589078284668
11.05,3436.1832448877817
11.06,3436.756989305034
11.07,3437.310721037108
11.08,3437.844849584685
11.09,3438.3597844484448
11.1,3438.855935129069
11.11,3439.333711127238
11.12,3439.7935219436326
11.13,3440.2357770789336
11.14,3440.660886033824
11.15,3441.069258308983
11.16,3441.461303405092
11.17,3441.8374308228317
11.18,3442.198050062882
11.19,3442.5435706259263
11.2,3442.874402012644
11.21,3443.190953723716
11.22,3443.493635259824
11.23,3443.782856121649
11.24,3444.0590258098705
11.25,3444.322553825171
11.26,3444.573849668231
11.27,3444.8133228397314
11.28,3445.041382840353
11.29,3445.2584391707774
11.3,3445.464901331685
11.31,3445.6611788237565
11.32,3445.847681147673
11.33,3446.024817804116
11.34,3446.1929982937663
11.35,3446.352632117305
11.36,3446.504128775411
11.37,3446.647897768769
11.38,3446.784348598057
11.39,3446.9138907639576
11.4,3447.0369337671505
11.41,3447.1538871083176
11.42,3447.2651602881388
11.43,3447.371162807296
11.44,3447.472304166471
11.45,3447.5689938663427
11.46,3447.6616414075925
11.47,3447.750656290903
11.48,3447.836448016953
11.49,3447.9194260864256
11.5,3448.0
11.51,3448.0785151514624
11.52,3448.155060507016
11.53,3448.229660925966
11.54,3448.30234126762
11.55,3448.373126391286
11.56,3448.4420411562696
11.57,3448.5091104218777
11.58,3448.5743590474194
11.59,3448.6378118922
11.6,3448.699493815525
11.61,3448.7594296767043
11.62,3448.817644335042
11.63,3448.874162649848
11.64,3448.929009480427
11.65,3448.982209686088
11.66,3449.0337881261344
11.67,3449.0837696598774
11.68,3449.1321791466203
11.69,3449.1790414456727
11.7,3449.2243814163403
11.71,3449.2682239179303
11.72,3449.3105938097497
11.73,3449.351515951105
11.74,3449.391015201304
11.75,3449.429116419653
11.76,3449.4658444654588
11.77,3449.5012241980294
11.78,3449.53528047667
11.79,3449.5680381606894
11.8,3449.599522109393
11.81,3449.629757182089
11.82,3449.658768238084
11.83,3449.6865801366844
11.84,3449.7132177371973
11.85,3449.73870589893
11.86,3449.763069481189
11.87,3449.786333343282
11.88,3449.8085223445146
11.89,3449.829661344196
11.9,3449.849775201631
11.91,3449.8688887761277
11.92,3449.8870269269923
11.93,3449.904214513532
11.94,3449.920476395054
11.95,3449.9358374308654
11.96,3449.9503224802725
11.97,3449.963956402583
11.98,3449.976764057102
11.99,3449.9887703031395
12.0,3450.0
12.01,3450.0104770407893
12.02,3450.0202214538
12.03,3450.0292523011253
12.04,3450.0375886448537
12.05,3450.0452495470786
12.06,3450.0522540698903
12.07,3450.05862127538
12.08,3450.06437022564
12.09,3450.0695199827605
12.1,3450.0740896088328
12.11,3450.0780981659486
12.12,3450.081564716198
12.13,3450.0845083216745
12.14,3450.086948044468
12.15,3450.08890294667
12.16,3450.090392090371
12.17,3450.091434537663
12.18,3450.0920493506374
12.19,3450.0922555913844
12.2,3450.0920723219965
12.21,3450.091518604564
12.22,3450.0906135011787
12.23,3450.0893760739323
12.24,3450.087825384915
12.25,3450.0859804962183
12.26,3450.0838604699347
12.27,3450.0814843681537
12.28,3450.0788712529675
12.29,3450.0760401864677
12.3,3450.0730102307443
12.31,3450.069800447889
12.32,3450.0664298999936
12.33,3450.0629176491498
12.34,3450.059282757447
12.35,3450.055544286978
12.36,3450.0517212998334
12.37,3450.0478328581053
12.38,3450.043898023884
12.39,3450.0399358592613
12.4,3450.035965426328
12.41,3450.032005787175
12.42,3450.0280760038954
12.43,3450.024195138578
12.44,3450.0203822533163
12.45,3450.016656410199
12.46,3450.0130366713206
12.47,3450.00954209877
12.48,3450.0061917546386
12.49,3450.003004701018
12.5,3450.0
12.51,3449.997192685382
12.52,3449.9945816777845
12.53,3449.992161869537
12.54,3449.9899281529674
12.55,3449.987875420403
12.56,3449.9859985641724
12.57,3449.984292476603
12.58,3449.9827520500244
12.59,3449.981372176762
12.6,3449.9801477491465
12.61,3449.979073659504
12.62,3449.978144800164
12.63,3449.977356063454
12.64,3449.9767023417016
12.65,3449.976178527236
12.66,3449.975779512384
12.67,3449.975500189474
12.68,3449.9753354508334
12.69,3449.975280188792
12.7,3449.9753292956766
12.71,3449.975477663815
12.72,3449.9757201855364
12.73,3449.976051753168
12.74,3449.976467259037
12.75,3449.9769615954738
12.76,3449.9775296548046
12.77,3449.978166329358
12.78,3449.978866511461
12.79,3449.9796250934446
12.8,3449.980436967634
12.81,3449.981297026358
12.82,3449.982200161944
12.83,3449.9831412667218
12.84,3449.9841152330177
12.85,3449.9851169531607
12.86,3449.9861413194785
12.87,3449.9871832242998
12.88,3449.988237559951
12.89,3449.9892992187624
12.9,3449.9903630930608
12.91,3449.991424075174
12.92,3449.9924770574307
12.93,3449.993516932158
12.94,3449.994538591685
12.95,3449.9955369283384
12.96,3449.996506834448
12.97,3449.997443202342
12.98,3449.998340924345
12.99,3449.999194892789
13.0,3450.0
13.01,3450.000752217685
13.02,3450.001451835062
13.03,3450.0021002207286
13.04,3450.00269874328
13.05,3450.0032487713124
