wind_speed,Senvion 3.4M140
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,77.6
3.01,79.24911961150427
3.02,80.8943067724105
3.03,82.53569292161347
3.04,84.17340949800824
3.05,85.80758794048963
3.06,87.43835968795267
3.07,89.06585617929217
3.08,90.69020885340323
3.09,92.31154914918058
3.1,93.93000850551935
3.11,95.5457183613143
3.12,97.15881015546049
3.13,98.76941532685274
3.14,100.3776653143861
3.15,101.9836915569554
3.16,103.58762549345565
3.17,105.18959856278164
3.18,106.78974220382852
3.19,108.38818785549098
3.2,109.98506695666416
3.21,111.58051094624284
3.22,113.17465126312209
3.23,114.76761934619668
3.24,116.35954663436166
3.25,117.95056456651189
3.26,119.5408045815423
3.27,121.13039811834796
3.28,122.7194766158236
3.29,124.30817151286432
3.3,125.8966142483649
3.31,127.48493626122038
3.32,129.07326899032566
3.33,130.66174387457573
3.34,132.25049235286534
3.35,133.83964586408962
3.36,135.42933584714334
3.37,137.01969374092158
3.38,138.61085098431914
3.39,140.20293901623106
3.4,141.7960892755522
3.41,143.3904332011775
3.42,144.98610223200188
3.43,146.58322780692038
3.44,148.18194136482774
3.45,149.78237434461906
3.46,151.38465818518915
3.47,152.98892432543303
3.48,154.59530420424554
3.49,156.20392926052173
3.5,157.8149309331564
3.51,159.4284406610446
3.52,161.04458988308122
3.53,162.6635100381611
3.54,164.28533256517932
3.55,165.91018890303067
3.56,167.53821049061025
3.57,169.1695287668128
3.58,170.8042751705334
3.59,172.44258114066682
3.6,174.0845781161082
3.61,175.7303975357523
3.62,177.3801708384941
3.63,179.03402946322856
3.64,180.69210484885065
3.65,182.35452843425503
3.66,184.02143165833712
3.67,185.69294595999145
3.68,187.36920277811308
3.69,189.0503335515969
3.7,190.7364697193379
3.71,192.427742720231
3.72,194.1242839931711
3.73,195.8262249770531
3.74,197.5336971107721
3.75,199.2468318332228
3.76,200.96576058330015
3.77,202.6906147998994
3.78,204.42152592191508
3.79,206.1586253882424
3.8,207.90204463777607
3.81,209.6519151094112
3.82,211.40836824204263
3.83,213.17153547456533
3.84,214.94154824587412
3.85,216.71853799486425
3.86,218.50263616043017
3.87,220.2939741814672
3.88,222.09268349687005
3.89,223.89889554553383
3.9,225.71274176635328
3.91,227.5343535982235
3.92,229.36386248003927
3.93,231.2013998506957
3.94,233.04709714908756
3.95,234.90108581410985
3.96,236.76349728465743
3.97,238.63446299962533
3.98,240.5141143979085
3.99,242.40258291840175
4.0,244.3
4.01,246.20649708159831
4.02,248.1222056020915
4.03,250.0472570003747
4.04,251.98178271534255
4.05,253.92591418589015
4.06,255.8797828509124
4.07,257.8435201493044
4.08,259.8172575199608
4.09,261.80112640177646
4.1,263.7952582336466
4.11,265.79978445446625
4.12,267.8148365031299
4.13,269.84054581853275
4.14,271.8770438395697
4.15,273.9244620051359
4.16,275.98293175412584
4.17,278.05258452543467
4.18,280.1335517579573
4.19,282.2259648905889
4.2,284.3299553622239
4.21,286.4456546117576
4.22,288.57319407808484
4.23,290.7127052001007
4.24,292.86431941669986
4.25,295.0281681667772
4.26,297.204382889228
4.27,299.39309502294674
4.28,301.59443600682897
4.29,303.8085372797691
4.3,306.03553028066204
4.31,308.275546448403
4.32,310.528717221887
4.33,312.79517404000865
4.34,315.07504834166286
4.35,317.3684715657448
4.36,319.6755751511495
4.37,321.99649053677143
4.38,324.33134916150584
4.39,326.6802824642477
4.4,329.043421883892
4.41,331.4208988593332
4.42,333.81284482946666
4.43,336.21939123318714
4.44,338.6406695093899
4.45,341.07681109696927
4.46,343.52794743482065
4.47,345.9942099618388
4.48,348.47573011691884
4.49,350.97263933895545
4.5,353.4850690668435
4.51,356.0131507394782
4.52,358.5570157957543
4.53,361.116795674567
4.54,363.6926218148108
4.55,366.2846256553809
4.56,368.8929386351722
4.57,371.5176921930797
4.58,374.1590177679981
4.59,376.8170467988225
4.6,379.4919107244477
4.61,382.183740983769
4.62,384.8926690156809
4.63,387.6188262590785
4.64,390.36234415285656
4.65,393.1233541359105
4.66,395.90198764713466
4.67,398.69837612542426
4.68,401.51265100967424
4.69,404.3449437387797
4.7,407.1953857516351
4.71,410.0641084871357
4.72,412.9512433841763
4.73,415.8569218816521
4.74,418.78127541845765
4.75,421.7244354334881
4.76,424.6865333656383
4.77,427.6677006538032
4.78,430.668068736878
4.79,433.6877690537572
4.8,436.7269330433358
4.81,439.78569214450886
4.82,442.8641777961716
4.83,445.9625214372183
4.84,449.0808545065444
4.85,452.2193084430445
4.86,455.378014685614
4.87,458.5571046731473
4.88,461.7567098445395
4.89,464.9769616386856
4.9,468.2179914944808
4.91,471.4799308508194
4.92,474.7629111465968
4.93,478.0670638207077
4.94,481.3925203120475
4.95,484.7394120595104
4.96,488.10787050199167
4.97,491.4980270783864
4.98,494.9100132275897
4.99,498.34396038849576
5.0,501.8
5.01,505.2782268612837
5.02,508.7785892126744
5.03,512.3009986547864
5.04,515.8453667882329
5.05,519.4116052136283
5.06,522.9996255315862
5.07,526.6093393427211
5.08,530.2406582476461
5.09,533.8934938469757
5.1,537.5677577413237
5.11,541.2633615313043
5.12,544.9802168175308
5.13,548.7182352006175
5.14,552.4773282811784
5.15,556.2574076598277
5.16,560.0583849371784
5.17,563.8801717138451
5.18,567.7226795904418
5.19,571.5858201675824
5.2,575.4695050458803
5.21,579.3736458259498
5.22,583.2981541084049
5.23,587.2429414938597
5.24,591.2079195829277
5.25,595.192999976223
5.26,599.1980942743595
5.27,603.2231140779511
5.28,607.267970987612
5.29,611.3325766039559
5.3,615.4168425275965
5.31,619.5206803591481
5.32,623.6440016992248
5.33,627.78671814844
5.34,631.9487413074077
5.35,636.1299827767418
5.36,640.3303541570573
5.37,644.5497670489667
5.38,648.7881330530843
5.39,653.0453637700243
5.4,657.3213708004007
5.41,661.616065744827
5.42,665.9293602039174
5.43,670.2611657782858
5.44,674.6113940685466
5.45,678.9799566753128
5.46,683.3667651991987
5.47,687.7717312408184
5.48,692.1947664007862
5.49,696.6357822797149
5.5,701.0946904782195
5.51,705.5714025969135
5.52,710.0658302364105
5.53,714.5778849973256
5.54,719.1074784802711
5.55,723.654522285862
5.56,728.2189280147118
5.57,732.800607267435
5.58,737.3994716446448
5.59,742.0154327469555
5.6,746.6484021749808
5.61,751.2982915293354
5.62,755.965012410632
5.63,760.6484764194854
5.64,765.3485951565091
5.65,770.0652802223178
5.66,774.798443217524
5.67,779.547995742743
5.68,784.3138493985879
5.69,789.0959157856735
5.7,793.8941065046128
5.71,798.7083331560196
5.72,803.5385073405087
5.73,808.3845406586939
5.74,813.2463447111886
5.75,818.1238310986068
5.76,823.0169114215626
5.77,827.9254972806702
5.78,832.8495002765436
5.79,837.7888320097958
5.8,842.7434040810415
5.81,847.7131280908943
5.82,852.6979156399688
5.83,857.6976783288779
5.84,862.7123277582361
5.85,867.7417755286573
5.86,872.7859332407556
5.87,877.8447124951444
5.88,882.9180248924382
5.89,888.0057820332504
5.9,893.1078955181957
5.91,898.224276947887
5.92,903.3548379229388
5.93,908.4994900439652
5.94,913.6581449115802
5.95,918.8307141263972
5.96,924.01710928903
5.97,929.2172420000928
5.98,934.4310238602002
5.99,939.6583664699654
6.0,944.8991814300024
6.01,950.1533803409246
6.02,955.4208748033471
6.03,960.7015764178836
6.04,965.9953967851472
6.05,971.3022475057523
6.06,976.6220401803128
6.07,981.9546864094434
6.08,987.3000977937564
6.09,992.658185933867
6.1,998.0288624303884
6.11,1003.4120388839356
6.12,1008.8076268951212
6.13,1014.21553806456
6.14,1019.6356839928652
6.15,1025.067976280652
6.16,1030.5123265285329
6.17,1035.968646337123
6.18,1041.436847307035
6.19,1046.9168410388836
6.2,1052.4085391332828
6.21,1057.9118531908462
6.22,1063.426694812188
6.23,1068.9529755979222
6.24,1074.4906071486623
6.25,1080.0395010650225
6.26,1085.5995689476167
6.27,1091.1707223970584
6.28,1096.752873013963
6.29,1102.3459323989423
6.3,1107.949812152612
6.31,1113.564423875585
6.32,1119.1896791684755
6.33,1124.8254896318974
6.34,1130.4717668664648
6.35,1136.1284224727915
6.36,1141.7953680514922
6.37,1147.4725152031797
6.38,1153.1597755284677
6.39,1158.8570606279704
6.4,1164.5642821023037
6.41,1170.2813515520788
6.42,1176.008180577911
6.43,1181.7446807804135
6.44,1187.4907637602016
6.45,1193.2463411178876
6.46,1199.0113244540864
6.47,1204.7856253694113
6.48,1210.5691554644773
6.49,1216.361826339897
6.5,1222.1635495962848
6.51,1227.9742368342552
6.52,1233.7937996544215
6.53,1239.6221496573985
6.54,1245.4591984437984
6.55,1251.3048576142369
6.56,1257.1590387693266
6.57,1263.021653509683
6.58,1268.8926134359183
6.59,1274.7718301486475
6.6,1280.659215248484
6.61,1286.5546803360423
6.62,1292.4581370119358
6.63,1298.3694968767782
6.64,1304.2886715311845
6.65,1310.2155725757675
6.66,1316.150111611142
6.67,1322.0922002379211
6.68,1328.041750056719
6.69,1333.998672668151
6.7,1339.9628796728282
6.71,1345.9342826713666
6.72,1351.9127932643798
6.73,1357.898323052482
6.74,1363.8907836362864
6.75,1369.890086616407
6.76,1375.8961435934582
6.77,1381.9088661680532
6.78,1387.9281659408073
6.79,1393.953954512333
6.8,1399.9861434832449
6.81,1406.0246444541565
6.82,1412.0693690256828
6.83,1418.1202287984363
6.84,1424.1771353730314
6.85,1430.2400003500825
6.86,1436.3087353302035
6.87,1442.3832519140076
6.88,1448.4634617021095
6.89,1454.5492762951226
6.9,1460.6406072936616
6.91,1466.737366298339
6.92,1472.8394649097704
6.93,1478.9468147285684
6.94,1485.059327355348
6.95,1491.1769143907222
6.96,1497.2994874353053
6.97,1503.426958089711
6.98,1509.5592379545544
6.99,1515.6962386304476
7.0,1521.8378717180055
7.01,1527.9840488178424
7.02,1534.1346815305712
7.03,1540.289681456807
7.04,1546.448960197163
7.05,1552.6124293522528
7.06,1558.7800005226911
7.07,1564.9515853090916
7.08,1571.127095312068
7.09,1577.3064421322345
7.1,1583.4895373702043
7.11,1589.6762926265928
7.12,1595.8666195020126
7.13,1602.0604295970782
7.14,1608.257634512403
7.15,1614.4581458486025
7.16,1620.6618752062882
7.17,1626.8687341860757
7.18,1633.0786343885786
7.19,1639.291487414411
7.2,1645.5072048641866
7.21,1651.725698338519
7.22,1657.9468794380218
7.23,1664.1706597633106
7.24,1670.396950914998
7.25,1676.625664493698
7.26,1682.8567121000242
7.27,1689.0900053345918
7.28,1695.3254557980142
7.29,1701.562975090905
7.3,1707.8024748138776
7.31,1714.0438665675467
7.32,1720.2870619525272
7.33,1726.5319725694308
7.34,1732.7785100188728
7.35,1739.0265859014671
7.36,1745.2761118178275
7.37,1751.526999368568
7.38,1757.7791601543013
7.39,1764.032505775643
7.4,1770.2869478332068
7.41,1776.542397927606
7.42,1782.7987676594546
7.43,1789.055968629367
7.44,1795.3139124379572
7.45,1801.572510685838
7.46,1807.8316749736243
7.47,1814.0913169019293
7.48,1820.3513480713689
7.49,1826.6116800825544
7.5,1832.872224536101
7.51,1839.1328930326224
7.52,1845.393597172733
7.53,1851.654248557047
7.54,1857.914758786177
7.55,1864.175039460737
7.56,1870.435002181342
7.57,1876.694558548606
7.58,1882.9536201631424
7.59,1889.212098625565
7.6,1895.4699055364872
7.61,1901.7269524965247
7.62,1907.9831511062896
7.63,1914.2384129663967
7.64,1920.49264967746
7.65,1926.745772840093
7.66,1932.99769405491
7.67,1939.2483249225245
7.68,1945.4975770435503
7.69,1951.7453620186027
7.7,1957.9915914482945
7.71,1964.2361769332397
7.72,1970.479030074051
7.73,1976.7200624713453
7.74,1982.9591857257344
7.75,1989.1963114378325
7.76,1995.431351208253
7.77,2001.664216637612
7.78,2007.8948193265212
7.79,2014.1230708755952
7.8,2020.3488828854483
7.81,2026.5721669566935
7.82,2032.7928346899464
7.83,2039.01079768582
7.84,2045.2259675449263
7.85,2051.4382558678826
7.86,2057.6475742553016
7.87,2063.853834307796
7.88,2070.0569476259807
7.89,2076.2568258104693
7.9,2082.453380461877
7.91,2088.6465231808165
7.92,2094.836165567902
7.93,2101.0222192237466
7.94,2107.2045957489654
7.95,2113.383206744172
7.96,2119.5579638099803
7.97,2125.728778547004
7.98,2131.8955625558583
7.99,2138.0582274371545
8.0,2144.2166847915087
8.01,2150.3708462195336
8.02,2156.5206233218446
8.03,2162.665927699055
8.04,2168.806670951777
8.05,2174.942764680628
8.06,2181.074120486219
8.07,2187.2006499691647
8.08,2193.3222647300795
8.09,2199.438876369576
8.1,2205.5503964882696
8.11,2211.6567366867744
8.12,2217.7578085657037
8.13,2223.853523725671
8.14,2229.9437937672915
8.15,2236.028530291177
8.16,2242.1076448979434
8.17,2248.181049188204
8.18,2254.248654762572
8.19,2260.3103732216623
8.2,2266.3661161660884
8.21,2272.4157951964658
8.22,2278.459321913406
8.23,2284.4966079175238
8.24,2290.527564809433
8.25,2296.5521041897478
8.26,2302.5701376590814
8.27,2308.5815768180496
8.28,2314.5863332672648
8.29,2320.5843186073407
8.3,2326.5754444388936
8.31,2332.559622362534
8.32,2338.5367639788774
8.33,2344.5067808885387
8.34,2350.46958469213
8.35,2356.425086990266
8.36,2362.3731993835618
8.37,2368.313833472629
8.38,2374.246900858085
8.39,2380.17231314054
8.4,2386.0899819206093
8.41,2391.999818798908
8.42,2397.901735376048
8.43,2403.795643252644
8.44,2409.681454029311
8.45,2415.5590793066617
8.46,2421.428430685312
8.47,2427.2894197658725
8.48,2433.141958148959
8.49,2438.9859574351854
8.5,2444.8213292251658
8.51,2450.6479851195136
8.52,2456.4658367188435
8.53,2462.274795623768
8.54,2468.074773434904
8.55,2473.8656817528617
8.56,2479.647432178257
8.57,2485.419936311703
8.58,2491.183105753815
8.59,2496.936852105206
8.6,2502.6810869664896
8.61,2508.4157219382805
8.62,2514.140668621192
8.63,2519.8558386158397
8.64,2525.561143522834
8.65,2531.2564949427924
8.66,2536.9418044763265
8.67,2542.6169837240504
8.68,2548.2819442865803
8.69,2553.9365977645284
8.7,2559.580855758508
8.71,2565.214629869135
8.72,2570.837831697022
8.73,2576.450372842782
8.74,2582.0521649070306
8.75,2587.6431194903807
8.76,2593.2231481934477
8.77,2598.7921626168427
8.78,2604.350074361183
8.79,2609.89679502708
8.8,2615.43223621515
8.81,2620.9563095260046
8.82,2626.468926560259
8.83,2631.9699989185256
8.84,2637.45943820142
8.85,2642.937156009556
8.86,2648.403063943547
8.87,2653.8570736040065
8.88,2659.2990965915506
8.89,2664.729044506791
8.9,2670.146828950341
8.91,2675.552361522817
8.92,2680.945553824831
8.93,2686.3263174569984
8.94,2691.6945640199306
8.95,2697.0502051142453
8.96,2702.3931523405545
8.97,2707.723317299471
8.98,2713.040611591609
8.99,2718.3449468175845
9.0,2723.63623457801
9.01,2728.914386473499
9.02,2734.1793141046664
9.03,2739.430929072125
9.04,2744.6691429764905
9.05,2749.8938674183755
9.06,2755.105013998394
9.07,2760.3024943171604
9.08,2765.486219975288
9.09,2770.6561025733918
9.1,2775.812053712083
9.11,2780.953984991979
9.12,2786.0818080136924
9.13,2791.195434377837
9.14,2796.2947756850263
9.15,2801.3797435358747
9.16,2806.4502495309966
9.17,2811.506205271004
9.18,2816.5475223565127
9.19,2821.574112388137
9.2,2826.585886966489
9.21,2831.5827576921847
9.22,2836.5646361658364
9.23,2841.531433988059
9.24,2846.4830627594647
9.25,2851.4194340806694
9.26,2856.340459552287
9.27,2861.2460507749297
9.28,2866.136119349213
9.29,2871.0105768757503
9.3,2875.8693349551563
9.31,2880.712305188043
9.32,2885.5393991750257
9.33,2890.3505285167184
9.34,2895.1456048137343
9.35,2899.924539666688
9.36,2904.687244676194
9.37,2909.4336314428647
9.38,2914.163611567316
9.39,2918.8770966501597
9.4,2923.573998292009
9.41,2928.2542280934813
9.42,2932.917697655188
9.43,2937.5643185777444
9.44,2942.194002461763
9.45,2946.8066609078583
9.46,2951.402205516645
9.47,2955.9805478887374
9.48,2960.5415996247466
9.49,2965.0852723252888
9.5,2969.6114775909778
9.51,2974.120127022428
9.52,2978.611132220251
9.53,2983.084404785063
9.54,2987.5398563174767
9.55,2991.9773984181084
9.56,2996.3969426875683
9.57,3000.798400726473
9.58,3005.181684135435
9.59,3009.546704515069
9.6,3013.893373465989
9.61,3018.221602588808
9.62,3022.531303484141
9.63,3026.8223877526034
9.64,3031.094766994805
9.65,3035.348352811363
9.66,3039.5830568028896
9.67,3043.79879057
9.68,3047.995465713308
9.69,3052.172993833426
9.7,3056.33128653097
9.71,3060.4702554065534
9.72,3064.589812060788
9.73,3068.6898680942904
9.74,3072.7703351076734
9.75,3076.8311247015517
9.76,3080.8721484765374
9.77,3084.8933180332465
9.78,3088.8945449722924
9.79,3092.8757408942874
9.8,3096.8368173998488
9.81,3100.7776860895874
9.82,3104.698258564117
9.83,3108.5984464240537
9.84,3112.478161270011
9.85,3116.3373147026014
9.86,3120.17581832244
9.87,3123.99358373014
9.88,3127.7905225263166
9.89,3131.5665463115824
9.9,3135.321566686552
9.91,3139.0554952518387
9.92,3142.7682436080568
9.93,3146.4597233558206
9.94,3150.129846095744
9.95,3153.7785234284397
9.96,3157.405666954524
9.97,3161.011188274608
9.98,3164.594998989308
9.99,3168.157010699236
10.0,3171.697135005007
10.01,3175.215283507236
10.02,3178.7113678065343
10.03,3182.185299503518
10.04,3185.6369901988
10.05,3189.0663514929947
10.06,3192.4732949867166
10.07,3195.8577322805777
10.08,3199.2195749751936
10.09,3202.5587346711773
10.1,3205.8751229691434
10.11,3209.1686514697058
10.12,3212.4392317734773
10.13,3215.6867754810737
10.14,3218.911194193108
10.15,3222.1123995101934
10.16,3225.2903030329444
10.17,3228.444816361976
10.18,3231.5758510979003
10.19,3234.683318841332
10.2,3237.767131192886
10.21,3240.827199753176
10.22,3243.863436122814
10.23,3246.8757519024152
10.24,3249.864058692593
10.25,3252.8282680939637
10.26,3255.768291707138
10.27,3258.684041132731
10.28,3261.5754279713574
10.29,3264.442363823631
10.3,3267.284760290165
10.31,3270.1025289715726
10.32,3272.8955814684696
10.33,3275.6638293814704
10.34,3278.407184311185
10.35,3281.125557858232
10.36,3283.818861623222
10.37,3286.4870072067706
10.38,3289.1299062094918
10.39,3291.7474702319987
10.4,3294.3396108749057
10.41,3296.9062397388257
10.42,3299.447268424374
10.43,3301.9626085321643
10.44,3304.4521716628105
10.45,3306.9158694169264
10.46,3309.3536133951256
10.47,3311.7653151980217
10.48,3314.15088642623
10.49,3316.510238680363
10.5,3318.843283561036
10.51,3321.149932668861
10.52,3323.430097604454
10.53,3325.683689968428
10.54,3327.910621361397
10.55,3330.1108033839746
10.56,3332.284147636776
10.57,3334.430565720412
10.58,3336.5499692355
10.59,3338.6422697826524
10.6,3340.707378962484
10.61,3342.745208375606
10.62,3344.755669622637
10.63,3346.738674304187
10.64,3348.6941340208714
10.65,3350.621960373304
10.66,3352.5220649620987
10.67,3354.3943593878685
10.68,3356.2387552512296
10.69,3358.0551641527945
10.7,3359.8434976931767
10.71,3361.6036674729903
10.72,3363.33558509285
10.73,3365.039162153369
10.74,3366.7143102551618
10.75,3368.3609409988417
10.76,3369.978965985024
10.77,3371.56829681432
10.78,3373.1288450873462
10.79,3374.660522404716
10.8,3376.163240367042
10.81,3377.636910574939
10.82,3379.081444629021
10.83,3380.496754129902
10.84,3381.8827506781954
10.85,3383.2393458745164
10.86,3384.566451319477
10.87,3385.863978613693
10.88,3387.131839357777
10.89,3388.3699451523444
10.9,3389.578207598007
10.91,3390.75653829538
10.92,3391.904848845078
10.93,3393.0230508477134
10.94,3394.1110559039007
10.95,3395.168775614254
10.96,3396.196121579388
10.97,3397.193005399916
10.98,3398.1593386764507
10.99,3399.0950330096075
11.0,3400.0
11.01,3400.8742311027986
11.02,3401.7180371914
11.03,3402.531808993756
11.04,3403.315937237821
11.05,3404.0708126515483
11.06,3404.7968259628883
11.07,3405.494367899797
11.08,3406.1638291902264
11.09,3406.8056005621283
11.1,3407.420072743456
11.11,3408.007636462165
11.12,3408.568682446205
11.13,3409.1036014235315
11.14,3409.612784122096
11.15,3410.0966212698518
11.16,3410.555503594751
11.17,3410.989821824749
11.18,3411.3999666877967
11.19,3411.7863289118463
11.2,3412.1492992248536
11.21,3412.48926835477
11.22,3412.806627029548
11.23,3413.101765977142
11.24,3413.3750759255045
11.25,3413.626947602587
11.26,3413.857771736344
11.27,3414.0679390547284
11.28,3414.257840285694
11.29,3414.4278661571902
11.3,3414.578407397175
11.31,3414.709854733597
11.32,3414.8225988944114
11.33,3414.917030607572
11.34,3414.99354060103
11.35,3415.0525196027397
11.36,3415.094358340652
11.37,3415.1194475427224
11.38,3415.1281779369024
11.39,3415.120940251145
11.4,3415.0981252134043
11.41,3415.0601235516324
11.42,3415.0073259937813
11.43,3414.940123267806
11.44,3414.8589061016587
11.45,3414.764065223292
11.46,3414.6559913606598
11.47,3414.535075241713
11.48,3414.401707594407
11.49,3414.2562791466944
11.5,3414.0991806265265
11.51,3413.930802761858
11.52,3413.751536280641
11.53,3413.561771910829
11.54,3413.361900380374
11.55,3413.152312417231
11.56,3412.9333987493505
11.57,3412.7055501046875
11.58,3412.4691572111938
11.59,3412.224610796823
11.6,3411.972301589528
11.61,3411.7126203172606
11.62,3411.4459577079747
11.63,3411.1727044896243
11.64,3410.8932513901623
11.65,3410.60798913754
11.66,3410.317308459711
11.67,3410.0216000846285
11.68,3409.721254740246
11.69,3409.416663154515
11.7,3409.10821605539
11.71,3408.7963041708244
11.72,3408.4813182287694
11.73,3408.1636489571783
11.74,3407.843687084005
11.75,3407.5218233372034
11.76,3407.1984484447235
11.77,3406.8739531345213
11.78,3406.548728134548
11.79,3406.223164172756
11.8,3405.897651977101
11.81,3405.572582275533
11.82,3405.2483457960066
11.83,3404.925333266475
11.84,3404.60393541489
11.85,3404.2845429692056
11.86,3403.967546657375
11.87,3403.6533372073504
11.88,3403.342305347085
11.89,3403.0348418045305
11.9,3402.7313373076427
11.91,3402.432182584372
11.92,3402.1377683626733
11.93,3401.8484853704986
11.94,3401.5647243358007
11.95,3401.286875986533
11.96,3401.0153310506485
11.97,3400.7504802560998
11.98,3400.4927143308405
11.99,3400.242424002823
12.0,3400.0
12.01,3399.765750479795
12.02,3399.5396533175017
12.03,3399.3216038178834
12.04,3399.111497285706
12.05,3398.909229025733
12.06,3398.7146943427288
12.07,3398.527788541458
12.08,3398.348406926683
12.09,3398.176444803168
12.1,3398.0117974756786
12.11,3397.854360248979
12.12,3397.7040284278323
12.13,3397.560697317004
12.14,3397.424262221254
12.15,3397.2946184453517
12.16,3397.171661294058
12.17,3397.055286072138
12.18,3396.945388084357
12.19,3396.8418626354774
12.2,3396.744605030263
12.21,3396.653510573479
12.22,3396.568474569889
12.23,3396.489392324259
12.24,3396.4161591413485
12.25,3396.3486703259264
12.26,3396.286821182755
12.27,3396.230507016598
12.28,3396.179623132219
12.29,3396.134064834384
12.3,3396.0937274278563
12.31,3396.058506217399
12.32,3396.0282965077768
12.33,3396.0029936037545
12.34,3395.9824928100948
12.35,3395.9666894315624
12.36,3395.955478772923
12.37,3395.9487561389383
12.38,3395.946416834374
12.39,3395.9483561639936
12.4,3395.954469432562
12.41,3395.964651944841
12.42,3395.978799005597
12.43,3395.9968059195944
12.44,3396.018567991596
12.45,3396.0439805263645
12.46,3396.072938828667
12.47,3396.105338203266
12.48,3396.141073954925
12.49,3396.1800413884107
12.5,3396.222135808485
12.51,3396.267252519912
12.52,3396.3152868274565
12.53,3396.366134035882
12.54,3396.4196894499546
12.55,3396.475848374436
12.56,3396.53450611409
12.57,3396.5955579736838
12.58,3396.6588992579773
12.59,3396.7244252717383
12.6,3396.792031319729
12.61,3396.861612706713
12.62,3396.933064737457
12.63,3397.006282716723
12.64,3397.0811619492765
12.65,3397.157597739879
12.66,3397.235485393297
12.67,3397.314720214294
12.68,3397.3951975076334
12.69,3397.47681257808
12.7,3397.5594607303983
12.71,3397.643037269352
12.72,3397.727437499705
12.73,3397.8125567262205
12.74,3397.898290253665
12.75,3397.9845333868
12.76,3398.071181430392
12.77,3398.158129689203
12.78,3398.2452734679982
12.79,3398.3325080715417
12.8,3398.419728804598
12.81,3398.506830971929
12.82,3398.5937098783024
12.83,3398.68026082848
12.84,3398.7663791272253
12.85,3398.851960079304
12.86,3398.9368989894783
12.87,3399.0210911625145
12.88,3399.104431903176
12.89,3399.1868165162264
12.9,3399.26814030643
12.91,3399.348298578551
12.92,3399.427186637354
12.93,3399.5046997876025
12.94,3399.5807333340604
12.95,3399.655182581492
12.96,3399.727942834661
12.97,3399.798909398333
12.98,3399.8679775772703
12.99,3399.9350426762385
13.0,3400.0
13.01,3400.0627669780256
