wind_speed,Suzlon S 66-1250
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,5.0
3.01,5.365965730127275
3.02,5.727444809943825
3.03,6.084549375170241
3.04,6.437391561527181
3.05,6.786083504735244
3.06,7.130737340515089
3.07,7.471465204587311
3.08,7.808379232672567
3.09,8.141591560491458
3.1,8.471214323764636
3.11,8.797359658212704
3.12,9.120139699556312
3.13,9.43966658351607
3.14,9.756052445812625
3.15,10.069409422166574
3.16,10.37984964829858
3.17,10.68748525992924
3.18,10.992428392779203
3.19,11.29479118256908
3.2,11.594685765019518
3.21,11.892224275851117
3.22,12.187518850784535
3.23,12.480681625540374
3.24,12.771824735839283
3.25,13.061060317401868
3.26,13.348500505948763
3.27,13.634257437200615
3.28,13.918443246878022
3.29,14.20117007070164
3.3,14.482550044392069
3.31,14.76269530366996
3.32,15.041717984255914
3.33,15.319730221870596
3.34,15.596844152234592
3.35,15.87317191106856
3.36,16.148825634093107
3.37,16.42391745702888
3.38,16.69855951559649
3.39,16.97286394551658
3.4,17.246942882509753
3.41,17.520908462296667
3.42,17.79487282059792
3.43,18.068948093134168
3.44,18.34324641562601
3.45,18.6178799237941
3.46,18.89296075335904
3.47,19.168601040041484
3.48,19.444912919562032
3.49,19.722008527641336
3.5,20.0
3.51,20.278999472358667
3.52,20.55911908043797
3.53,20.84047095995852
3.54,21.123167246640964
3.55,21.407320076205902
3.56,21.693041584373997
3.57,21.98044390686584
3.58,22.26963917940208
3.59,22.56073953770333
3.6,22.853857117490254
3.61,23.149104054483423
3.62,23.44659248440351
3.63,23.74643454297112
3.64,24.048742365906897
3.65,24.353628088931444
3.66,24.66120384776541
3.67,24.97158177812941
3.68,25.284874015744087
3.69,25.601192696330045
3.7,25.92064995560793
3.71,26.24335792929836
3.72,26.569428753121983
3.73,26.898974562799385
3.74,27.23210749405124
3.75,27.56893968259813
3.76,27.90958326416072
3.77,28.254150374459627
3.78,28.60275314921547
3.79,28.95550372414889
3.8,29.312514234980483
3.81,29.67389681743092
3.82,30.0397636072208
3.83,30.41022674007076
3.84,30.785398351701428
3.85,31.165390577833435
3.86,31.550315554187385
3.87,31.94028541648394
3.88,32.335412300443686
3.89,32.735808341787305
3.9,33.141585676235366
3.91,33.55285643950855
3.92,33.96973276732744
3.93,34.3923267954127
3.94,34.820750659484915
3.95,35.25511649526476
3.96,35.69553643847283
3.97,36.142122624829774
3.98,36.59498719005618
3.99,37.05424226987274
4.0,37.52
4.01,37.99232198043802
4.02,38.47106766830428
4.03,38.95604598499568
4.04,39.44706585190899
4.05,39.94393619044112
4.06,40.44646592198895
4.07,40.95446396794935
4.08,41.467739249719145
4.09,41.98610068869519
4.1,42.50935720627438
4.11,43.03731772385362
4.12,43.56979116282968
4.13,44.10658644459945
4.14,44.64751249055982
4.15,45.192378222107685
4.16,45.74099256063982
4.17,46.29316442755314
4.18,46.84870274424448
4.19,47.40741643211079
4.2,47.9691144125488
4.21,48.53360560695546
4.22,49.10069893672759
4.23,49.67020332326212
4.24,50.24192768795583
4.25,50.81568095220561
4.26,51.391272037408335
4.27,51.96850986496087
4.28,52.54720335626013
4.29,53.12716143270285
4.3,53.70819301568599
4.31,54.29010702660636
4.32,54.8727123868609
4.33,55.45581801784639
4.34,56.03923284095971
4.35,56.62276577759774
4.36,57.2062257491574
4.37,57.78942167703543
4.38,58.37216248262876
4.39,58.954257087334256
4.4,59.53551441254881
4.41,60.115743379669205
4.42,60.69475291009235
4.43,61.27235192521509
4.44,61.84834934643438
4.45,62.42255409514693
4.46,62.99477509274969
4.47,63.56482126063951
4.48,64.1325015202133
4.49,64.69762479286784
4.5,65.26
4.51,65.81949484588921
4.52,66.37621216634486
4.53,66.9303135800589
4.54,67.48196070572315
4.55,68.03131516202963
4.56,68.5785385676702
4.57,69.12379254133687
4.58,69.66723870172146
4.59,70.20903866751591
4.6,70.74935405741218
4.61,71.28834649010223
4.62,71.82617758427787
4.63,72.3630089586311
4.64,72.89900223185377
4.65,73.43431902263796
4.66,73.9691209496754
4.67,74.5035696316581
4.68,75.03782668727797
4.69,75.57205373522697
4.7,76.10641239419698
4.71,76.6410642828799
4.72,77.17617101996767
4.73,77.7118942241523
4.74,78.24839551412558
4.75,78.78583650857946
4.76,79.3243788262059
4.77,79.86418408569682
4.78,80.40541390574417
4.79,80.94822990503978
4.8,81.4927937022756
4.81,82.03926691614359
4.82,82.5878111653357
4.83,83.13858806854378
4.84,83.69175924445975
4.85,84.24748631177556
4.86,84.80593088918319
4.87,85.36725459537442
4.88,85.93161904904129
4.89,86.49918586887567
4.9,87.07011667356956
4.91,87.64457308181473
4.92,88.22271671230321
4.93,88.80470918372687
4.94,89.39071211477774
4.95,89.98088712414761
4.96,90.57539583052846
4.97,91.1743998526122
4.98,91.7780608090908
4.99,92.38654031865606
5.0,93.0
5.01,93.61857279533396
5.02,94.24227694094697
5.03,94.87110199664754
5.04,95.50503752224414
5.05,96.14407307754514
5.06,96.78819822235914
5.07,97.43740251649466
5.08,98.09167551976006
5.09,98.75100679196382
5.1,99.4153858929145
5.11,100.08480238242058
5.12,100.75924582029045
5.13,101.43870576633265
5.14,102.1231717803556
5.15,102.81263342216786
5.16,103.50708025157788
5.17,104.20650182839408
5.18,104.91088771242498
5.19,105.62022746347915
5.2,106.33451064136491
5.21,107.0537268058908
5.22,107.77786551686532
5.23,108.506916334097
5.24,109.24086881739416
5.25,109.9797125265654
5.26,110.72343702141916
5.27,111.47203186176392
5.28,112.22548660740824
5.29,112.98379081816044
5.3,113.74693405382908
5.31,114.51490587422266
5.32,115.28769583914968
5.33,116.06529350841852
5.34,116.8476884418377
5.35,117.63487019921573
5.36,118.42682834036113
5.37,119.22355242508225
5.38,120.02503201318756
5.39,120.83125666448572
5.4,121.64221593878511
5.41,122.4578993958941
5.42,123.27829659562134
5.43,124.1033970977752
5.44,124.93319046216423
5.45,125.76766624859684
5.46,126.60681401688151
5.47,127.45062332682676
5.48,128.29908373824117
5.49,129.15218481093297
5.5,130.00991610471075
5.51,130.87226717938307
5.52,131.73922759475826
5.53,132.61078691064503
5.54,133.4869346868516
5.55,134.3676604831866
5.56,135.25295385945842
5.57,136.14280437547566
5.58,137.03720159104668
5.59,137.93613506597998
5.6,138.83959436008405
5.61,139.74756903316748
5.62,140.66004864503856
5.63,141.57702275550585
5.64,142.4984809243778
5.65,143.42441271146302
5.66,144.3548076765698
5.67,145.2896553795067
5.68,146.22894538008225
5.69,147.17266723810494
5.7,148.12081051338305
5.71,149.07336476572524
5.72,150.03031955493992
5.73,150.9916644408357
5.74,151.95738898322088
5.75,152.927482741904
5.76,153.90193527669354
5.77,154.88073614739793
5.78,155.86387491382587
5.79,156.85134113578553
5.8,157.84312437308552
5.81,158.83921418553433
5.82,159.83960013294055
5.83,160.84427177511245
5.84,161.85321867185857
5.85,162.86643038298743
5.86,163.8838964683076
5.87,164.90560648762735
5.88,165.93155000075524
5.89,166.96171656749982
5.9,167.9960957476696
5.91,169.03467710107287
5.92,170.07745018751817
5.93,171.12440456681404
5.94,172.17552979876908
5.95,173.2308154431915
5.96,174.29025105988987
5.97,175.35382620867273
5.98,176.4215304493487
5.99,177.49335334172588
6.0,178.569284445613
6.01,179.64931332081846
6.02,180.7334295271508
6.03,181.8216226244186
6.04,182.91388217243008
6.05,184.01019773099384
6.06,185.1105588599184
6.07,186.21495511901225
6.08,187.32337606808372
6.09,188.4358112669414
6.1,189.55225027539376
6.11,190.6726826532494
6.12,191.7970979603165
6.13,192.9254857564038
6.14,194.05783560131965
6.15,195.19413705487264
6.16,196.33437967687112
6.17,197.47855302712355
6.18,198.62664666543856
6.19,199.77865015162465
6.2,200.93455304549
6.21,202.09434490684336
6.22,203.2580152954931
6.23,204.4255537712478
6.24,205.59694989391585
6.25,206.7721932233057
6.26,207.9512733192259
6.27,209.1341797414848
6.28,210.3209020498912
6.29,211.5114298042532
6.3,212.70575256437945
6.31,213.9038598900784
6.32,215.10574134115865
6.33,216.31138647742844
6.34,217.5207848586964
6.35,218.73392604477095
6.36,219.95079959546075
6.37,221.17139507057405
6.38,222.3957020299194
6.39,223.62371003330523
6.4,224.8554086405402
6.41,226.09078741143256
6.42,227.32983590579087
6.43,228.57254368342365
6.44,229.81890030413948
6.45,231.0688953277466
6.46,232.3225183140536
6.47,233.57975882286888
6.48,234.8406064140013
6.49,236.10505064725876
6.5,237.37308108245003
6.51,238.6446872793836
6.52,239.91985879786787
6.53,241.1985851977116
6.54,242.4808560387228
6.55,243.76666088071025
6.56,245.05598928348232
6.57,246.34883080684764
6.58,247.6451750106145
6.59,248.94501145459145
6.6,250.24832969858696
6.61,251.55511930240968
6.62,252.86536982586773
6.63,254.17907082876985
6.64,255.4962118709244
6.65,256.8167825121401
6.66,258.1407723122251
6.67,259.468170830988
6.68,260.7989676282373
6.69,262.1331522637816
6.7,263.4707142974291
6.71,264.8116432889884
6.72,266.1559287982681
6.73,267.50356038507675
6.74,268.85452760922243
6.75,270.2088200305139
6.76,271.56642720875954
6.77,272.9273387037679
6.78,274.29154407534764
6.79,275.65903288330685
6.8,277.0297946874541
6.81,278.4038190475981
6.82,279.78109552354726
6.83,281.16161367510983
6.84,282.5453630620945
6.85,283.9323332443097
6.86,285.32251378156394
6.87,286.7158942336656
6.88,288.1124641604232
6.89,289.51221312164523
6.9,290.91513067714027
6.91,292.32120638671665
6.92,293.7304298101828
6.93,295.1427905073474
6.94,296.5582780380188
6.95,297.9768819620056
6.96,299.398591839116
6.97,300.8233972291587
6.98,302.25128769194225
6.99,303.6822527872748
7.0,305.1162820749652
7.01,306.55336511482176
7.02,307.9934914666528
7.03,309.4366506902672
7.04,310.8828323454732
7.05,312.33202599207914
7.06,313.78422118989363
7.07,315.2394074987253
7.08,316.6975744783824
7.09,318.15871168867346
7.1,319.622808689407
7.11,321.0898550403916
7.12,322.5598403014355
7.13,324.03275403234727
7.14,325.5085857929355
7.15,326.98732514300866
7.16,328.4689616423749
7.17,329.9534848508432
7.18,331.4408843282217
7.19,332.9311496343192
7.2,334.42427032894363
7.21,335.920235971904
7.22,337.4190361230085
7.23,338.9206603420656
7.24,340.425098188884
7.25,341.9323392232719
7.26,343.442373005038
7.27,344.9551890939906
7.28,346.4707770499385
7.29,347.9891264326898
7.3,349.510226802053
7.31,351.0340677178369
7.32,352.56063873984976
7.33,354.0899294279001
7.34,355.6219293417962
7.35,357.15662804134683
7.36,358.6940150863605
7.37,360.2340800366454
7.38,361.7768124520101
7.39,363.3222018922632
7.4,364.8702379172132
7.41,366.4209100866684
7.42,367.97420796043735
7.43,369.5301210983285
7.44,371.08863906015046
7.45,372.6497514057115
7.46,374.21344769482033
7.47,375.7797174872853
7.48,377.34855034291496
7.49,378.9199358215176
7.5,380.4938634829019
7.51,382.07032288687617
7.52,383.649303593249
7.53,385.230795161829
7.54,386.8147871524245
7.55,388.4012691248438
7.56,389.9902306388957
7.57,391.58166125438856
7.58,393.1755505311306
7.59,394.7718880289308
7.6,396.3706633075972
7.61,397.97186592693856
7.62,399.5754854467632
7.63,401.1815114268796
7.64,402.7899334270962
7.65,404.4007410072217
7.66,406.0139237270644
7.67,407.6294711464328
7.68,409.24737282513536
7.69,410.8676183229808
7.7,412.490197199777
7.71,414.1150990153332
7.72,415.7423133294572
7.73,417.371829701958
7.74,419.0036376926438
7.75,420.6377268613231
7.76,422.2740867678044
7.77,423.9127069718961
7.78,425.5535770334071
7.79,427.1966865121453
7.8,428.8420249679193
7.81,430.48958196053786
7.82,432.1393470498096
7.83,433.7913097955423
7.84,435.44545975754494
7.85,437.1017864956258
7.86,438.7602795695937
7.87,440.4209285392568
7.88,442.0837229644235
7.89,443.7486524049024
7.9,445.4157064205023
7.91,447.0848745710312
7.92,448.7561464162976
7.93,450.4295115161104
7.94,452.10495943027786
7.95,453.78247971860816
7.96,455.4620619409102
7.97,457.14369565699207
7.98,458.82737042666287
7.99,460.5130758097303
8.0,462.2008013660033
8.01,463.8905366552904
8.02,465.5822712373998
8.03,467.27599467214014
8.04,468.97169651932
8.05,470.6693663387479
8.06,472.3689936902319
8.07,474.0705681335805
8.08,475.7740792286028
8.09,477.47951653510665
8.1,479.18686961290086
8.11,480.89612802179374
8.12,482.60728132159386
8.13,484.32031907211
8.14,486.0352308331499
8.15,487.7520061645226
8.16,489.4706346260364
8.17,491.1911057774999
8.18,492.9134091787214
8.19,494.6375343895094
8.2,496.3634709696724
8.21,498.0912084790194
8.22,499.820736477358
8.23,501.5520445244972
8.24,503.28512218024525
8.25,505.0199590044108
8.26,506.7565445568021
8.27,508.4948683972279
8.28,510.2349200854966
8.29,511.9766891814165
8.3,513.7201652447967
8.31,515.4653378354449
8.32,517.2121965131698
8.33,518.9607308377799
8.34,520.7109303690838
8.35,522.46278466689
8.36,524.2162832910068
8.37,525.9714158012428
8.38,527.7281717574068
8.39,529.4865407193064
8.4,531.2465122467509
8.41,533.0080758995482
8.42,534.7712212375072
8.43,536.5359378204363
8.44,538.3022152081438
8.45,540.0700429604385
8.46,541.8394106371287
8.47,543.6103077980227
8.48,545.3827240029291
8.49,547.1566488116564
8.5,548.932071784013
8.51,550.7089824798076
8.52,552.4873704588484
8.53,554.2672252809441
8.54,556.048536505903
8.55,557.8312936935342
8.56,559.6154864036451
8.57,561.4011041960449
8.58,563.188136630542
8.59,564.9765732669446
8.6,566.7664036650613
8.61,568.5576173847007
8.62,570.3502039856712
8.63,572.1441530277818
8.64,573.93945407084
8.65,575.7360966746546
8.66,577.5340703990345
8.67,579.3333648037878
8.68,581.1339694487231
8.69,582.9358738936489
8.7,584.7390676983737
8.71,586.543540422706
8.72,588.3492816264541
8.73,590.1562808694264
8.74,591.9645277114316
8.75,593.7740117122783
8.76,595.5847224317746
8.77,597.3966494297292
8.78,599.2097822659507
8.79,601.0241105002474
8.8,602.8396236924281
8.81,604.6563114023007
8.82,606.4741631896741
8.83,608.2931686143564
8.84,610.1133172361565
8.85,611.9345986148826
8.86,613.7570023103433
8.87,615.5805178823473
8.88,617.405134890703
8.89,619.2308428952183
8.9,621.0576314557022
8.91,622.8854901319631
8.92,624.7144084838094
8.93,626.5443760710498
8.94,628.3753824534924
8.95,630.2074171909459
8.96,632.0404698432192
8.97,633.87452997012
8.98,635.709587131457
8.99,637.5456308870389
9.0,639.3826507966742
9.01,641.2206364201712
9.02,643.0595773173384
9.03,644.8994630479842
9.04,646.7402831719171
9.05,648.5820272489464
9.06,650.4246848388792
9.07,652.2682455015247
9.08,654.1126987966915
9.09,655.9580342841878
9.1,657.8042415238219
9.11,659.6513100754028
9.12,661.4992294987386
9.13,663.3479893536382
9.14,665.1975791999096
9.15,667.0479885973612
9.16,668.8992071058018
9.17,670.7512242850399
9.18,672.604029694884
9.19,674.4576128951423
9.2,676.3119634456234
9.21,678.1670709061361
9.22,680.0229248364885
9.23,681.879514796489
9.24,683.7368303459464
9.25,685.594861044669
9.26,687.453596452465
9.27,689.3130261291433
9.28,691.1731396345125
9.29,693.0339265283807
9.3,694.895376370557
9.31,696.757478720849
9.32,698.6202231390653
9.33,700.4835991850149
9.34,702.3475964185059
9.35,704.212204399347
9.36,706.0774126873466
9.37,707.9432108423132
9.38,709.8095884240556
9.39,711.6765349923814
9.4,713.5440401070997
9.41,715.412093328019
9.42,717.2806842149475
9.43,719.1498023276939
9.44,721.0194372260665
9.45,722.8895784698741
9.46,724.760215618925
9.47,726.6313382330275
9.48,728.5029358719902
9.49,730.3749980956217
9.5,732.2475144637303
9.51,734.1204745361244
9.52,735.9938678726128
9.53,737.8676840330037
9.54,739.7419125771057
9.55,741.6165430647277
9.56,743.4915650556775
9.57,745.3669681097635
9.58,747.2427417867948
9.59,749.1188756465795
9.6,750.995359248926
9.61,752.8721821536432
9.62,754.7493339205391
9.63,756.6268041094229
9.64,758.504582280102
9.65,760.3826579923857
9.66,762.261020806082
9.67,764.1396602809998
9.68,766.0185659769472
9.69,767.897727453733
9.7,769.7771342711656
9.71,771.6567759890535
9.72,773.5366421672047
9.73,775.4167223654283
9.74,777.2970061435326
9.75,779.177483061326
9.76,781.0581426786171
9.77,782.9389745552139
9.78,784.8199682509255
9.79,786.7011133255601
9.8,788.5823993389266
9.81,790.4638158508327
9.82,792.3453524210875
9.83,794.2269986094989
9.84,796.1087439758758
9.85,797.9905780800267
9.86,799.87249048176
9.87,801.7544707408842
9.88,803.636508417208
9.89,805.5185930705393
9.9,807.4007142606869
9.91,809.2828615474591
9.92,811.1650244906648
9.93,813.047192650112
9.94,814.9293555856096
9.95,816.811502856966
9.96,818.6936240239896
9.97,820.5757086464887
9.98,822.4577462842718
9.99,824.3397264971475
10.0,826.2216388449244
10.01,828.1034728874108
10.02,829.9852181844152
10.03,831.866864295746
10.04,833.7484007812119
10.05,835.6298172006215
10.06,837.5111031137828
10.07,839.3922480805046
10.08,841.2732416605953
10.09,843.1540734138631
10.1,845.034732900117
10.11,846.9152096791652
10.12,848.7954933108163
10.13,850.6755733548787
10.14,852.5554393711609
10.15,854.4350809194713
10.16,856.3144875596182
10.17,858.1936488514104
10.18,860.0725543546563
10.19,861.9511936291643
10.2,863.829556234743
10.21,865.7076317312012
10.22,867.5854096783464
10.23,869.462879635988
10.24,871.3400311639339
10.25,873.2168538219929
10.26,875.0933371699736
10.27,876.9694707676841
10.28,878.845244174933
10.29,880.7206469515288
10.3,882.5956686572806
10.31,884.4702988519955
10.32,886.3445270954833
10.33,888.2183429475517
10.34,890.0917359680094
10.35,891.9646957166649
10.36,893.8372117533268
10.37,895.7092736378032
10.38,897.5808709299035
10.39,899.4519931894349
10.4,901.3226299762068
10.41,903.192770850027
10.42,905.0624053707048
10.43,906.9315230980476
10.44,908.800113591865
10.45,910.6681664119648
10.46,912.5356711181562
10.47,914.4026172702468
10.48,916.2689944280452
10.49,918.13479215136
10.5,920.0
10.51,921.8645733131814
10.52,923.7283305477534
10.53,925.5910559399728
10.54,927.4525337260966
10.55,929.3125481423824
10.56,931.1708834250866
10.57,933.027323810466
10.58,934.8816535347784
10.59,936.73365683428
10.6,938.5831179452284
10.61,940.4298211038808
10.62,942.2735505464934
10.63,944.1140905093242
10.64,945.9512252286294
10.65,947.7847389406664
10.66,949.614415881692
10.67,951.4400402879634
10.68,953.2613963957376
10.69,955.0782684412718
10.7,956.8904406608226
10.71,958.6976972906476
10.72,960.4998225670032
10.73,962.2966007261468
10.74,964.0878160043352
10.75,965.8732526378255
10.76,967.6526948628748
10.77,969.4259269157402
10.78,971.1927330326783
10.79,972.9528974499468
10.8,974.7062044038024
10.81,976.452438130502
10.82,978.1913828663024
10.83,979.9228228474612
10.84,981.6465423102348
10.85,983.3623254908806
10.86,985.0699566256555
10.87,986.7692199508168
10.88,988.4598997026214
10.89,990.141780117326
10.9,991.814645431188
10.91,993.4782798804644
10.92,995.1324677014118
10.93,996.7769931302872
10.94,998.4116404033484
10.95,1000.0361937568516
10.96,1001.6504374270548
10.97,1003.254155650214
10.98,1004.8471326625864
10.99,1006.4291527004294
11.0,1008.0
11.01,1009.5595585675952
11.02,1011.1081114896738
11.03,1012.6460416227344
11.04,1014.1737318232764
11.05,1015.6915649477986
11.06,1017.1999238527994
11.07,1018.6991913947778
11.08,1020.1897504302332
11.09,1021.671983815664
11.1,1023.1462744075692
11.11,1024.6130050624477
11.12,1026.0725586367985
11.13,1027.5253179871204
11.14,1028.971665969912
11.15,1030.4119854416726
11.16,1031.8466592589011
11.17,1033.276070278096
11.18,1034.7006013557564
11.19,1036.1206353483813
11.2,1037.5365551124694
11.21,1038.9487435045198
11.22,1040.357583381031
11.23,1041.7634575985023
11.24,1043.1667490134323
11.25,1044.56784048232
11.26,1045.9671148616642
11.27,1047.364955007964
11.28,1048.761743777718
11.29,1050.1578640274254
11.3,1051.553698613585
11.31,1052.9496303926956
11.32,1054.346042221256
11.33,1055.743316955765
11.34,1057.1418374527218
11.35,1058.541986568625
11.36,1059.9441471599737
11.37,1061.3487020832663
11.38,1062.756034195003
11.39,1064.1665263516811
11.4,1065.5805614098006
11.41,1066.9985222258597
11.42,1068.420791656357
11.43,1069.8477525577928
11.44,1071.2797877866649
11.45,1072.717280199472
11.46,1074.1606126527136
11.47,1075.6101680028885
11.48,1077.066329106495
11.49,1078.5294788200326
11.5,1080.0
11.51,1081.4781204164376
11.52,1082.9634474935513
11.53,1084.4554335690889
11.54,1085.9535309807966
11.55,1087.457192066424
11.56,1088.9658691637164
11.57,1090.4790146104222
11.58,1091.996080744289
11.59,1093.516519903064
11.6,1095.0397844244949
11.61,1096.5653266463282
11.62,1098.0925989063123
11.63,1099.6210535421949
11.64,1101.150142891723
11.65,1102.6793192926434
11.66,1104.208035082704
11.67,1105.735742599653
11.68,1107.2618941812366
11.69,1108.785942165203
11.7,1110.3073388892997
11.71,1111.825536691274
11.72,1113.3399879088731
11.73,1114.8501448798445
11.74,1116.3554599419356
11.75,1117.8553854328943
11.76,1119.349373690468
11.77,1120.8368770524037
11.78,1122.3173478564484
11.79,1123.7902384403508
11.8,1125.2550011418575
11.81,1126.7110882987165
11.82,1128.1579522486747
11.83,1129.5950453294795
11.84,1131.021819878879
11.85,1132.4377282346195
11.86,1133.8422227344497
11.87,1135.234755716116
11.88,1136.6147795173672
11.89,1137.9817464759494
11.9,1139.3351089296102
11.91,1140.674319216098
11.92,1141.9988296731592
11.93,1143.308092638542
11.94,1144.601560449993
11.95,1145.8786854452603
11.96,1147.1389199620914
11.97,1148.3817163382337
11.98,1149.606526911434
11.99,1150.8128040194404
12.0,1152.0
12.01,1153.1677552066546
12.02,1154.3164620561213
12.03,1155.4467009809116
12.04,1156.5590524135362
12.05,1157.6540967865078
12.06,1158.7324145323364
12.07,1159.794586083534
12.08,1160.8411918726115
12.09,1161.8728123320811
12.1,1162.8900278944532
12.11,1163.8934189922395
12.12,1164.8835660579516
12.13,1165.861049524101
12.14,1166.826449823198
12.15,1167.7803473877557
12.16,1168.7233226502833
12.17,1169.6559560432938
12.18,1170.5788279992978
12.19,1171.4925189508067
12.2,1172.3976093303324
12.21,1173.2946795703858
12.22,1174.184310103478
12.23,1175.0670813621207
12.24,1175.943573778825
12.25,1176.8143677861028
12.26,1177.680043816465
12.27,1178.5411823024233
12.28,1179.398363676488
12.29,1180.2521683711718
12.3,1181.1031768189855
12.31,1181.9519694524402
12.32,1182.7991267040477
12.33,1183.6452290063182
12.34,1184.4908567917646
12.35,1185.3365904928976
12.36,1186.1830105422284
12.37,1187.0306973722688
12.38,1187.8802314155298
12.39,1188.7321931045228
12.4,1189.587162871759
12.41,1190.4457211497495
12.42,1191.3084483710063
12.43,1192.1759249680408
12.44,1193.0487313733638
12.45,1193.9274480194867
12.46,1194.812655338921
12.47,1195.7049337641786
12.48,1196.60486372777
12.49,1197.5130256622065
12.5,1198.43
12.51,1199.3561484369443
12.52,1200.2909577219643
12.53,1201.2336958672663
12.54,1202.1836308850584
12.55,1203.1400307875472
12.56,1204.1021635869402
12.57,1205.0692972954437
12.58,1206.0406999252657
12.59,1207.0156394886135
12.6,1207.993383997694
12.61,1208.973201464714
12.62,1209.9543599018812
12.63,1210.9361273214029
12.64,1211.9177717354853
12.65,1212.8985611563369
12.66,1213.8777635961635
12.67,1214.8546470671736
12.68,1215.8284795815732
12.69,1216.7985291515704
12.7,1217.7640637893717
12.71,1218.7243515071848
12.72,1219.678660317216
12.73,1220.6262582316738
12.74,1221.5664132627642
12.75,1222.4983934226948
12.76,1223.4214667236731
12.77,1224.3349011779055
12.78,1225.2379647976
12.79,1226.1299255949632
12.8,1227.0100515822028
12.81,1227.8776107715253
12.82,1228.7318711751384
12.83,1229.5721008052485
12.84,1230.397567674064
12.85,1231.207539793791
12.86,1232.0012851766369
12.87,1232.7780718348097
12.88,1233.5371677805151
12.89,1234.2778410259616
12.9,1234.999359583356
12.91,1235.700991464905
12.92,1236.382004682816
12.93,1237.0416672492963
12.94,1237.6792471765532
12.95,1238.2940124767938
12.96,1238.8852311622247
12.97,1239.452171245054
12.98,1239.994100737488
12.99,1240.5102876517344
13.0,1241.0
13.01,1241.462745365568
13.02,1241.8989896160226
13.03,1242.3094381900237
13.04,1242.6947965262311
13.05,1243.055770063305
13.06,1243.3930642399062
13.07,1243.7073844946929
13.08,1243.9994362663265
13.09,1244.2699249934662
13.1,1244.519556114773
13.11,1244.7490350689054
13.12,1244.9590672945242
13.13,1245.1503582302898
13.14,1245.3236133148612
13.15,1245.4795379868992
13.16,1245.6188376850637
13.17,1245.7422178480138
13.18,1245.8503839144105
13.19,1245.944041322913
13.2,1246.0238955121822
13.21,1246.0906519208772
13.22,1246.1450159876586
13.23,1246.1876931511858
