wind_speed,Windflow 33-500
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0014997849388089
3.02,0.0030905227623096
3.03,0.0047627029332221
3.04,0.0065068149142664
3.05,0.0083133481681624
3.06,0.0101727921576303
3.07,0.0120756363453899
3.08,0.0140123701941613
3.09,0.0159734831666645
3.1,0.0179494647256196
3.11,0.0199308043337465
3.12,0.0219079914537653
3.13,0.0238715155483958
3.14,0.0258118660803583
3.15,0.0277195325123725
3.16,0.0295850043071587
3.17,0.0313987709274366
3.18,0.0331513218359266
3.19,0.0348331464953483
3.2,0.036434734368422
3.21,0.0379465749178675
3.22,0.039359157606405
3.23,0.0406629718967544
3.24,0.0418485072516357
3.25,0.042906253133769
3.26,0.0438266990058742
3.27,0.0446003343306713
3.28,0.0452176485708804
3.29,0.0456691311892215
3.3,0.0459452716484145
3.31,0.0460365594111794
3.32,0.0459334839402364
3.33,0.0456265346983054
3.34,0.0451062011481064
3.35,0.0443629727523593
3.36,0.0433873389737844
3.37,0.0421697892751013
3.38,0.0407008131190304
3.39,0.0389708999682915
3.4,0.0369705392856046
3.41,0.0346902205336897
3.42,0.032120433175267
3.43,0.0292516666730563
3.44,0.0260744104897777
3.45,0.022579154088151
3.46,0.0187563869308967
3.47,0.0145965984807342
3.48,0.010090278200384
3.49,0.0052279155525658
3.5,0.0
3.51,0.0
3.52,0.0
3.53,0.0
3.54,0.0
3.55,0.0
3.56,0.0
3.57,0.0
3.58,0.0
3.59,0.0
3.6,0.0
3.61,0.0
3.62,0.0
3.63,0.0
3.64,0.0
3.65,0.0
3.66,0.0
3.67,0.0
3.68,0.0
3.69,0.0
3.7,0.0
3.71,0.0
3.72,0.0
3.73,0.0
3.74,0.0
3.75,0.0
3.76,0.0
3.77,0.0
3.78,0.0
3.79,0.0
3.8,0.0
3.81,0.0
3.82,0.0
3.83,0.0
3.84,0.0
3.85,0.0
3.86,0.0
3.87,0.0
3.88,0.0
3.89,0.0
3.9,0.0
3.91,0.0
3.92,0.0
3.93,0.0
3.94,0.0
3.95,0.0
3.96,0.0
3.97,0.0
3.98,0.0
3.99,0.0
4.0,0.0
4.01,0.0209039658521428
4.02,0.0432062836122846
4.03,0.0669055148422871
4.04,0.0920002211040053
4.05,0.1184889639593007
4.06,0.1463703049700329
4.07,0.1756428056980636
4.08,0.2063050277052476
4.09,0.2383555325534461
4.1,0.2717928818045186
4.11,0.306615637020328
4.12,0.3428223597627275
4.13,0.3804116115935792
4.14,0.4193819540747428
4.15,0.459731948768081
4.16,0.5014601572354461
4.17,0.5445651410387011
4.18,0.589045461739706
4.19,0.6348996809003229
4.2,0.6821263600824043
4.21,0.7307240608478128
4.22,0.7806913447584088
4.23,0.8320267733760548
4.24,0.8847289082626029
4.25,0.9387963109799152
4.26,0.9942275430898524
4.27,1.0510211661542732
4.28,1.1091757417350423
4.29,1.1686898313940095
4.3,1.2295619966930382
4.31,1.291790799193988
4.32,1.3553748004587247
4.33,1.420312562049096
4.34,1.486602645526966
4.35,1.5542436124541958
4.36,1.6232340243926502
4.37,1.693572442904176
4.38,1.7652574295506387
4.39,1.8382875458938972
4.4,1.912661353495819
4.41,1.98837741391825
4.42,2.0654342887230546
4.43,2.1438305394720936
4.44,2.2235647277272337
4.45,2.304635415050319
4.46,2.3870411630032167
4.47,2.470780533147785
4.48,2.5558520870458934
4.49,2.6422543862593844
4.5,2.7299859923501244
4.51,2.8190454668799747
4.52,2.909431371410792
4.53,3.001142267504446
4.54,3.09417671672278
4.55,3.1885332806276594
4.56,3.2842105207809458
4.57,3.381206998744506
4.58,3.479521276080183
4.59,3.579151914349844
4.6,3.680097475115348
4.61,3.782356519938564
4.62,3.8859276103813336
4.63,3.990809308005526
4.64,4.097000174372999
4.65,4.204498771045622
4.66,4.313303659585235
4.67,4.423413401553709
4.68,4.534826558512901
4.69,4.647541692024681
4.7,4.761557363650889
4.71,4.876872134953394
4.72,4.993484567494054
4.73,5.1113932228347405
4.74,5.230596662537293
4.75,5.351093448163578
4.76,5.47288214127546
4.77,5.595961303434792
4.78,5.72032949620345
4.79,5.845985281143267
4.8,5.972927219816116
4.81,6.101153873783857
4.82,6.2306638046083584
4.83,6.361455573851459
4.84,6.493527743075028
4.85,6.626878873840927
4.86,6.761507527711023
4.87,6.897412266247155
4.88,7.034591651011195
4.89,7.173044243565001
4.9,7.312768605470445
4.91,7.453763298289359
4.92,7.596026883583615
4.93,7.739557922915079
4.94,7.88435497784562
4.95,8.030416609937069
4.96,8.177741380751296
4.97,8.326327851850166
4.98,8.476174584795551
4.99,8.627280141149283
5.0,8.779643082473232
5.01,8.93326197032926
5.02,9.088135366279229
5.03,9.244261831885003
5.04,9.401639928708429
5.05,9.560268218311364
5.06,9.720145262255675
5.07,9.881269622103236
5.08,10.04363985941588
5.09,10.207254535755474
5.1,10.372112212683884
5.11,10.53821145176298
5.12,10.705550814554597
5.13,10.8741288626206
5.14,11.043944157522857
5.15,11.214995260823232
5.16,11.387280734083568
5.17,11.56079913886573
5.18,11.735549036731587
5.19,11.911528989242996
5.2,12.088737557961805
5.21,12.267173304449877
5.22,12.446834790269074
5.23,12.627720576981275
5.24,12.809829226148302
5.25,12.993159299332037
5.26,13.177709358094331
5.27,13.363477963997047
5.28,13.550463678602068
5.29,13.73866506347121
5.3,13.928080680166351
5.31,14.118709090249355
5.32,14.310548855282097
5.33,14.503598536826397
5.34,14.697856696444138
5.35,14.893321895697175
5.36,15.089992696147387
5.37,15.287867659356602
5.38,15.486945346886689
5.39,15.68722432029951
5.4,15.888703141156949
5.41,16.09138037102082
5.42,16.295254571453
5.43,16.500324304015365
5.44,16.706588130269775
5.45,16.914044611778053
5.46,17.122692310102092
5.47,17.332529786803732
5.48,17.54355560344487
5.49,17.75576832158731
5.5,17.969166502792945
5.51,18.183748708623625
5.52,18.39951350064121
5.53,18.61645944040759
5.54,18.83458508948457
5.55,19.053889009434037
5.56,19.274369761817848
5.57,19.49602590819788
5.58,19.71885601013596
5.59,19.94285862919396
5.6,20.16803232693375
5.61,20.3943756649172
5.62,20.621887204706127
5.63,20.85056550786241
5.64,21.080409135947928
5.65,21.31141665052453
5.66,21.543586613154066
5.67,21.77691758539839
5.68,22.01140812881937
5.69,22.247056804978897
5.7,22.48386217543877
5.71,22.72182280176089
5.72,22.960937245507093
5.73,23.20120406823928
5.74,23.442621831519254
5.75,23.68518909690891
5.76,23.928904425970096
5.77,24.173766380264667
5.78,24.419773521354514
5.79,24.66692441080145
5.8,24.915217610167367
5.81,25.164651681014103
5.82,25.415225184903555
5.83,25.66693668339753
5.84,25.919784738057917
5.85,26.173767910446564
5.86,26.42888476212536
5.87,26.68513385465613
5.88,26.94251374960074
5.89,27.201023008521048
5.9,27.46066019297896
5.91,27.72142386453626
5.92,27.983312584754845
5.93,28.246324915196567
5.94,28.51045941742332
5.95,28.77571465299691
5.96,29.042089183479217
5.97,29.309581570432115
5.98,29.57819037541747
5.99,29.847914159997096
6.0,30.118751485732883
6.01,30.390700914186684
6.02,30.66376100692037
6.03,30.937930325495813
6.04,31.213207431474824
6.05,31.48959088641929
6.06,31.76707925189108
6.07,32.04567108945206
6.08,32.32536496066405
6.09,32.606159427088926
6.1,32.88805305028856
6.11,33.17104439182484
6.12,33.45513201325956
6.13,33.740314476154595
6.14,34.02659034207184
6.15,34.31395817257315
6.16,34.60241652922035
6.17,34.89196397357531
6.18,35.182599067199895
6.19,35.47432037165599
6.2,35.76712644850541
6.21,36.06101585931005
6.22,36.35598716563175
6.23,36.65203892903238
6.24,36.94916971107378
6.25,37.24737807331781
6.26,37.54666257732636
6.27,37.84702178466127
6.28,38.14845425688443
6.29,38.450958555557634
6.3,38.75453324224278
6.31,39.05917687850173
6.32,39.36488802589636
6.33,39.67166524598848
6.34,39.97950710033997
6.35,40.28841215051271
6.36,40.59837895806858
6.37,40.90940608456936
6.38,41.22149209157696
6.39,41.53463554065324
6.4,41.848834993360086
6.41,42.16408901125928
6.42,42.48039615591274
6.43,42.7977549888823
6.44,43.11616407172989
6.45,43.43562196601725
6.46,43.7561272333063
6.47,44.07767843515892
6.48,44.40027413313696
6.49,44.72391288880226
6.5,45.04859326371667
6.51,45.37431381944207
6.52,45.70107311754031
6.53,46.028869719573294
6.54,46.35770218710282
6.55,46.68756908169076
6.56,47.01846896489899
6.57,47.3504003982894
6.58,47.68336194342376
6.59,48.017352161864
6.6,48.35236961517195
6.61,48.68841286490952
6.62,49.02548047263849
6.63,49.363570999920775
6.64,49.70268300831823
6.65,50.04281505939269
6.66,50.38396571470604
6.67,50.72613353582011
6.68,51.06931708429677
6.69,51.41351492169791
6.7,51.75872560958537
6.71,52.10494770952097
6.72,52.45217978306663
6.73,52.8004203917842
6.74,53.14966809723549
6.75,53.49992146098239
6.76,53.85117904458677
6.77,54.20343940961047
6.78,54.55670111761541
6.79,54.91096273016335
6.8,55.26622280881621
6.81,55.62247991513584
6.82,55.97973261068413
6.83,56.33797945702287
6.84,56.69721901571395
6.85,57.05744984831925
6.86,57.418670516400624
6.87,57.780879581519926
6.88,58.14407560523898
6.89,58.5082571491197
6.9,58.87342277472396
6.91,59.23957104361353
6.92,59.60670051735035
6.93,59.97480975749622
6.94,60.34389732561307
6.95,60.713961783262704
6.96,61.08500169200697
6.97,61.457015613407776
6.98,61.83000210902699
6.99,62.20395974042641
7.0,62.578887069167926
7.01,62.95478265681339
7.02,63.33164506492467
7.03,63.70947285506367
7.04,64.08826458879217
7.05,64.46801882767205
7.06,64.8487341332652
7.07,65.23040906713351
7.08,65.61304219083871
7.09,65.99663206594278
7.1,66.38117725400753
7.11,66.76667631659487
7.12,67.15312781526657
7.13,67.54053031158455
7.14,67.92888236711067
7.15,68.31818254340678
7.16,68.70842940203475
7.17,69.0996215045564
7.18,69.4917574125336
7.19,69.88483568752828
7.2,70.2788548911022
7.21,70.67381358481728
7.22,71.06971033023535
7.23,71.46654368891834
7.24,71.864312222428
7.25,72.26301449232622
7.26,72.66264906017489
7.27,73.0632144875359
7.28,73.4647093359711
7.29,73.86713216704223
7.3,74.27048154231127
7.31,74.67475602334005
7.32,75.07995417169047
7.33,75.48607454892431
7.34,75.89311571660346
7.35,76.30107623628977
7.36,76.70995466954518
7.37,77.11974957793143
7.38,77.53045952301045
7.39,77.94208306634405
7.4,78.35461876949418
7.41,78.76806519402264
7.42,79.18242090149124
7.43,79.59768445346191
7.44,80.01385441149651
7.45,80.43092933715687
7.46,80.84890779200485
7.47,81.2677883376023
7.48,81.68756953551114
7.49,82.10824994729317
7.5,82.52982813451027
7.51,82.95230265872429
7.52,83.3756720814971
7.53,83.79993496439056
7.54,84.22508986896649
7.55,84.65113535678682
7.56,85.07806998941334
7.57,85.50589232840801
7.58,85.93460093533255
7.59,86.36419437174891
7.6,86.79467119921895
7.61,87.22602997930451
7.62,87.65826927356741
7.63,88.09138764356956
7.64,88.52538365087281
7.65,88.9602558570391
7.66,89.39600282363011
7.67,89.83262311220781
7.68,90.27011528433404
7.69,90.70847790157072
7.7,91.1477095254796
7.71,91.58780871762264
7.72,92.02877403956155
7.73,92.47060405285842
7.74,92.91329731907494
7.75,93.356852399773
7.76,93.80126785651444
7.77,94.24654225086118
7.78,94.69267414437508
7.79,95.13966209861796
7.8,95.5875046751516
7.81,96.036200435538
7.82,96.48574794133904
7.83,96.93614575411644
7.84,97.38739243543212
7.85,97.83948654684797
7.86,98.29242664992584
7.87,98.74621130622752
7.88,99.20083907731492
7.89,99.65630852474996
7.9,100.1126182100944
7.91,100.56976669491016
7.92,101.02775254075904
7.93,101.486574309203
7.94,101.94623056180386
7.95,102.4067198601234
7.96,102.86804076572356
7.97,103.33019184016612
7.98,103.7931716450131
7.99,104.2569787418262
8.0,104.72161169216731
8.01,105.18706905759836
8.02,105.65334939968112
8.03,106.12045127997752
8.04,106.58837326004942
8.05,107.05711390145868
8.06,107.52667176576708
8.07,107.99704541453652
8.08,108.4682334093289
8.09,108.94023431170602
8.1,109.41304668322977
8.11,109.88666908546202
8.12,110.3611000799646
8.13,110.83633822829952
8.14,111.31238209202836
8.15,111.78923023271317
8.16,112.26688121191576
8.17,112.74533359119798
8.18,113.22458593212173
8.19,113.70463679624882
8.2,114.18548474514114
8.21,114.66712834036062
8.22,115.14956614346896
8.23,115.63279671602812
8.24,116.11681861959994
8.25,116.60163041574626
8.26,117.08723066602894
8.27,117.57361793200992
8.28,118.06079077525098
8.29,118.54874775731398
8.3,119.03748743976088
8.31,119.5270083841534
8.32,120.01730915205344
8.33,120.50838830502286
8.34,121.00024440462356
8.35,121.49287601241734
8.36,121.9862816899661
8.37,122.48045999883178
8.38,122.97540950057612
8.39,123.47112875676098
8.4,123.96761632894824
8.41,124.4648707786998
8.42,124.96289066757748
8.43,125.46167455714314
8.44,125.96122100895866
8.45,126.46152858458584
8.46,126.96259584558672
8.47,127.46442135352292
8.48,127.96700366995644
8.49,128.47034135644907
8.5,128.97443297456272
8.51,129.47927708585922
8.52,129.98487225190047
8.53,130.49121703424828
8.54,130.99830999446456
8.55,131.50614969411123
8.56,132.01473469474996
8.57,132.5240635579427
8.58,133.03413484525134
8.59,133.5449471182377
8.6,134.05649893846368
8.61,134.5687888674911
8.62,135.08181546688184
8.63,135.59557729819784
8.64,136.1100729230008
8.65,136.62530090285267
8.66,137.1412597993153
8.67,137.6579481739505
8.68,138.1753645883202
8.69,138.69350760398623
8.7,139.21237578251046
8.71,139.73196768545483
8.72,140.25228187438103
8.73,140.77331691085098
8.74,141.29507135642658
8.75,141.8175437726697
8.76,142.3407327211421
8.77,142.86463676340577
8.78,143.38925446102246
8.79,143.91458437555409
8.8,144.44062506856264
8.81,144.9673751016097
8.82,145.49483303625726
8.83,146.02299743406724
8.84,146.5518668566014
8.85,147.0814398654216
8.86,147.61171502208984
8.87,148.1426908881678
8.88,148.6743660252176
8.89,149.20673899480076
8.9,149.73980835847934
8.91,150.27357267781514
8.92,150.80803051437
8.93,151.34318042970588
8.94,151.8790209853846
8.95,152.41555074296792
8.96,152.95276826401792
8.97,153.49067211009623
8.98,154.02926084276476
8.99,154.56853302358542
9.0,155.1084872141201
9.01,155.64912197593054
9.02,156.1904358705787
9.03,156.7324274596264
9.04,157.27509530463556
9.05,157.81843796716805
9.06,158.36245400878556
9.07,158.90714199105014
9.08,159.4525004755235
9.09,159.99852802376756
9.1,160.54522319734423
9.11,161.09258455781531
9.12,161.64061066674267
9.13,162.18930008568827
9.14,162.73865137621382
9.15,163.2886630998812
9.16,163.83933381825233
9.17,164.39066209288904
9.18,164.94264648535315
9.19,165.4952855572066
9.2,166.04857787001123
9.21,166.6025219853289
9.22,167.15711646472144
9.23,167.71235986975068
9.24,168.26825076197855
9.25,168.8247877029669
9.26,169.38196925427746
9.27,169.93979397747228
9.28,170.49826043411315
9.29,171.05736718576185
9.3,171.61711279398048
9.31,172.1774958203306
9.32,172.73851482637417
9.33,173.3001683736731
9.34,173.86245502378927
9.35,174.4253733382844
9.36,174.98892187872048
9.37,175.55309920665934
9.38,176.11790388366296
9.39,176.68333447129288
9.4,177.24938953111126
9.41,177.8160676246798
9.42,178.3833673135604
9.43,178.95128715931494
9.44,179.51982572350528
9.45,180.08898156769322
9.46,180.65875325344084
9.47,181.22913934230965
9.48,181.80013839586172
9.49,182.3717489756589
9.5,182.94396964326305
9.51,183.51679896023592
9.52,184.09023548813943
9.53,184.66427778853557
9.54,185.2389244229861
9.55,185.81417395305283
9.56,186.3900249402976
9.57,186.9664759462824
9.58,187.543525532569
9.59,188.12117226071928
9.6,188.69941469229508
9.61,189.27825138885837
9.62,189.8576809119708
9.63,190.4377018231945
9.64,191.01831268409103
9.65,191.5995120562224
9.66,192.1812985011505
9.67,192.76367058043715
9.68,193.3466268556442
9.69,193.93016588833348
9.7,194.51428624006692
9.71,195.09898647240655
9.72,195.68426514691384
9.73,196.27012082515083
9.74,196.85655206867943
9.75,197.44355743906144
9.76,198.03113549785868
9.77,198.6192848066332
9.78,199.2080039269466
9.79,199.79729142036092
9.8,200.38714584843808
9.81,200.97756577273967
9.82,201.56854975482776
9.83,202.1600963562642
9.84,202.75220413861075
9.85,203.34487166342933
9.86,203.9380974922817
9.87,204.5318801867299
9.88,205.1262183083358
9.89,205.7211104186611
9.9,206.31655507926763
9.91,206.9125508517174
9.92,207.50909629757217
9.93,208.10618997839384
9.94,208.7038304557443
9.95,209.3020162911853
9.96,209.90074604627895
9.97,210.5000182825869
9.98,211.09983156167092
9.99,211.7001844450931
10.0,212.30107549441516
10.01,212.9025032711989
10.02,213.50446633700636
10.03,214.10696325339927
10.04,214.7099925819396
10.05,215.3135528841892
10.06,215.9176427217097
10.07,216.5222606560632
10.08,217.12740524881156
10.09,217.73307506151647
10.1,218.3392686557399
10.11,218.94598459304376
10.12,219.55322143498967
10.13,220.16097774314
10.14,220.76925207905603
10.15,221.37804300429988
10.16,221.9873490804334
10.17,222.59716886901847
10.18,223.2075009316169
10.19,223.8183438297906
10.2,224.42969612510137
10.21,225.04155637911123
10.22,225.65392315338175
10.23,226.26679500947503
10.24,226.8801705089528
10.25,227.494048213377
10.26,228.10842668430945
10.27,228.723304483312
10.28,229.33868017194652
10.29,229.95455231177493
10.3,230.570919464359
10.31,231.18778019126063
10.32,231.80513305404173
10.33,232.4229766142641
10.34,233.04130943348943
10.35,233.66013007327987
10.36,234.27943709519712
10.37,234.8992290608032
10.38,235.51950453165983
10.39,236.14026206932888
10.4,236.7615002353721
10.41,237.38321759135152
10.42,238.005412698829
10.43,238.62808411936632
10.44,239.2512304145253
10.45,239.874850145868
10.46,240.49894187495613
10.47,241.12350416335156
10.48,241.74853557261605
10.49,242.37403466431164
10.5,243.0
10.51,243.62643125373611
10.52,244.25333254954592
10.53,244.8807091239485
10.54,245.50856621346287
10.55,246.1369090546082
10.56,246.76574288390336
10.57,247.39507293786727
10.58,248.0249044530192
10.59,248.655242665878
10.6,249.28609281296264
10.61,249.9174601307924
10.62,250.549349855886
10.63,251.18176722476284
10.64,251.8147174739416
10.65,252.44820583994135
10.66,253.0822375592812
10.67,253.7168178684801
10.68,254.3519520040572
10.69,254.9876452025314
10.7,255.6239027004218
10.71,256.2607297342475
10.72,256.89813154052723
10.73,257.53611335578023
10.74,258.1746804165255
10.75,258.81383795928195
10.76,259.45359122056885
10.77,260.09394543690496
10.78,260.73490584480953
10.79,261.3764776808013
10.8,262.0186661813997
10.81,262.6614765831233
10.82,263.3049141224914
10.83,263.9489840360229
10.84,264.59369156023695
10.85,265.2390419316524
10.86,265.88504038678843
10.87,266.531692162164
10.88,267.1790024942983
10.89,267.82697661971
10.9,268.4756197749184
10.91,269.12493719644226
10.92,269.7749341208008
10.93,270.4256157845131
10.94,271.0769874240981
10.95,271.72905427607475
10.96,272.3818215769624
10.97,273.03529456327954
10.98,273.6894784715456
10.99,274.3443785382794
11.0,275.0
11.01,275.6563415605964
11.02,276.31337579343693
11.03,276.9710687392599
11.04,277.6293864388037
11.05,278.2882949328069
11.06,278.94776026200725
11.07,279.60774846714344
11.08,280.2682255889537
11.09,280.92915766817646
11.1,281.5905107455499
11.11,282.2522508618124
11.12,282.91434405770224
11.13,283.57675637395783
11.14,284.2394538513174
11.15,284.90240253051934
11.16,285.5655684523019
11.17,286.2289176574034
11.18,286.8924161865622
11.19,287.5560300805166
11.2,288.21972538000495
11.21,288.88346812576566
11.22,289.5472243585368
11.23,290.2109601190569
11.24,290.8746414480641
11.25,291.5382343862969
11.26,292.2017049744936
11.27,292.8650192533924
11.28,293.5281432637317
11.29,294.19104304624983
11.3,294.8536846416852
11.31,295.51603409077586
11.32,296.17805743426027
11.33,296.83972071287684
11.34,297.5009899673638
11.35,298.1618312384595
11.36,298.82221056690224
11.37,299.48209399343034
11.38,300.1414475587822
11.39,300.80023730369606
11.4,301.4584292689102
11.41,302.1159894951629
11.42,302.7728840231927
11.43,303.4290788937377
11.44,304.0845401475364
11.45,304.7392338253269
11.46,305.3931259678478
11.47,306.0461826158373
11.48,306.6983698100335
11.49,307.349653591175
11.5,308.0
11.51,308.6493865038784
11.52,309.2978362767064
11.53,309.9453839190117
11.54,310.59206403132174
11.55,311.2379112141647
11.56,311.8829600680678
11.57,312.5272451935589
11.58,313.1708011911659
11.59,313.8136626614162
11.6,314.45586420483767
11.61,315.097440421958
11.62,315.73842591330475
11.63,316.3788552794059
11.64,317.0187631207889
11.65,317.6581840379815
11.66,318.29715263151144
11.67,318.9357035019064
11.68,319.57387124969404
11.69,320.21169047540207
11.7,320.8491957795582
11.71,321.4864217626903
11.72,322.12340302532584
11.73,322.76017416799255
11.74,323.39676979121816
11.75,324.0332244955303
11.76,324.6695728814569
11.77,325.3058495495254
11.78,325.9420891002636
11.79,326.5783261341993
11.8,327.21459525186015
11.81,327.8509310537736
11.82,328.48736814046765
11.83,329.1239411124698
11.84,329.7606845703079
11.85,330.3976331145096
11.86,331.0348213456025
11.87,331.67228386411443
11.88,332.3100552705731
11.89,332.9481701655062
11.9,333.5866631494412
11.91,334.2255688229061
11.92,334.8649217864285
11.93,335.5047566405359
11.94,336.14510798575634
11.95,336.7860104226173
11.96,337.4274985516466
11.97,338.0696069733718
11.98,338.7123702883206
11.99,339.3558230970208
12.0,340.0
12.01,340.64491242388993
12.02,341.29047909973747
12.03,341.9365955846936
12.04,342.583157435909
12.05,343.230060210535
12.06,343.877199465722
12.07,344.52447075862096
12.08,345.1717696463831
12.09,345.81899168615894
12.1,346.46603243509963
12.11,347.1127874503559
12.12,347.7591522890786
12.13,348.40502250841894
12.14,349.0502936655274
12.15,349.69486131755514
12.16,350.33862102165284
12.17,350.9814683349716
12.18,351.62329881466206
12.19,352.2640080178753
12.2,352.9034915017622
12.21,353.54164482347363
12.22,354.17836354016043
12.23,354.81354320897344
12.24,355.44707938706364
12.25,356.07886763158183
12.26,356.70880349967905
12.27,357.3367825485061
12.28,357.9627003352138
12.29,358.5864524169532
12.3,359.20793435087506
12.31,359.8270416941303
12.32,360.4436700038697
12.33,361.0577148372443
12.34,361.66907175140494
12.35,362.2776363035025
12.36,362.8833040506878
12.37,363.4859705501119
12.38,364.0855313589256
12.39,364.6818820342798
12.4,365.2749181333252
12.41,365.864535213213
12.42,366.45062883109387
12.43,367.0330945441187
12.44,367.6118279094385
12.45,368.1867244842041
12.46,368.7576798255664
12.47,369.32458949067626
12.48,369.8873490366845
12.49,370.44585402074216
12.5,371.0
12.51,371.54972380056194
12.52,372.09512732434376
12.53,372.6363537422142
12.54,373.17354622504206
12.55,373.70684794369606
12.56,374.2364020690449
12.57,374.76235177195736
12.58,375.2848402233023
12.59,375.80401059394825
12.6,376.3200060547641
12.61,376.83296977661865
12.62,377.3430449303806
12.63,377.8503746869188
12.64,378.3551022171018
12.65,378.85737069179856
12.66,379.3573232818776
12.67,379.8551031582079
12.68,380.350853491658
12.69,380.8447174530969
12.7,381.3368382133931
12.71,381.8273589434157
12.72,382.31642281403305
12.73,382.8041729961141
12.74,383.2907526605276
12.75,383.7763049781423
12.76,384.260973119827
12.77,384.7449002564503
12.78,385.228229558881
12.79,385.7111041979881
12.8,386.1936673446401
12.81,386.6760621697058
12.82,387.1584318440539
12.83,387.6409195385533
12.84,388.12366842407255
12.85,388.6068216714806
12.86,389.09052245164605
12.87,389.5749139354378
12.88,390.06013929372455
12.89,390.5463416973751
12.9,391.033664317258
12.91,391.5222503242422
12.92,392.0122428891964
12.93,392.5037851829893
12.94,392.9970203764898
12.95,393.4920916405664
12.96,393.98914214608817
12.97,394.48831506392366
12.98,394.9897535649416
12.99,395.4936008200108
13.0,396.0
13.01,396.50904837386224
13.02,397.0206596028874
13.03,397.5347014464495
13.04,398.05104166392266
