wind_speed,Enercon E-44
4.06,21.576695737829876
4.07,21.84753684443976
4.08,22.12067261842557
4.09,22.39610015109201
4.1,22.673816533743864
4.11,22.953818857685853
4.12,23.23610421422268
4.13,23.520669694659084
4.14,23.80751239029982
4.15,24.09662939244964
4.16,24.38801779241321
4.17,24.681674681495306
4.18,24.97759715100065
4.19,25.275782292234013
4.2,25.576227196500064
4.21,25.87892895510357
4.22,26.18388465934926
4.23,26.49109140054189
4.24,26.800546269986143
4.25,27.11224635898678
4.26,27.42618875884853
4.27,27.74237056087613
4.28,28.060788856374334
4.29,28.38144073664783
4.3,28.70432329300136
4.31,29.02943361673969
4.32,29.356768799167547
4.33,29.686325931589625
4.34,30.01810210531067
4.35,30.35209441163543
4.36,30.68829994186867
4.37,31.02671578731505
4.38,31.367339039279337
4.39,31.710166789066268
4.4,32.05519612798061
4.41,32.402424147327025
4.42,32.75184793841027
4.43,33.10346459253511
4.44,33.457271201006265
4.45,33.81326485512844
4.46,34.17144264620637
4.47,34.53180166554482
4.48,34.894339004448526
4.49,35.25905175422218
4.5,35.625937006170524
4.51,35.99499185159833
4.52,36.36621338181028
4.53,36.73959868811116
4.54,37.11514486180565
4.55,37.4928489941985
4.56,37.87270817659446
4.57,38.254719500298286
4.58,38.63888005661462
4.59,39.025186936848286
4.6,39.41363723230395
4.61,39.80422803428644
4.62,40.196956434100365
4.63,40.59181952305053
4.64,40.98881439244166
4.65,41.38793813357852
4.66,41.789187837765766
4.67,42.19256059630817
4.68,42.59805350051048
4.69,43.00566364167742
4.7,43.415388111113714
4.71,43.82722400012408
4.72,44.24116840001329
4.73,44.65721840208607
4.74,45.07537109764712
4.75,45.49562357800119
4.76,45.917972934453
4.77,46.34241625830731
4.78,46.76895064086888
4.79,47.19757317344236
4.8,47.62828094733253
4.81,48.06107105384412
4.82,48.49594058428188
4.83,48.93288662995051
4.84,49.37190628215475
4.85,49.812996632199344
4.86,50.25615477138905
4.87,50.70137779102853
4.88,51.148662782422576
4.89,51.598006836875896
4.9,52.04940704569327
4.91,52.50286050017934
4.92,52.9583642916389
4.93,53.415915511376674
4.94,53.87551125069743
4.95,54.33714860090581
4.96,54.80082465330662
4.97,55.26653649920457
4.98,55.73428122990443
4.99,56.20405593671087
5.0,56.675857710928646
5.01,57.14968364386248
5.02,57.62553082681715
5.03,58.10339635109738
5.04,58.58327730800785
5.05,59.06517078885333
5.06,59.54907388493855
5.07,60.03498368756827
5.08,60.52289728804717
5.09,61.01281177768
5.1,61.504724247771485
5.11,61.99863178962644
5.12,62.49453149454946
5.13,62.99242045384538
5.14,63.49229575881888
5.15,63.994154500774776
5.16,64.49799377101768
5.17,65.00381066085237
5.18,65.5116022615836
5.19,66.02136566451615
5.2,66.53309796095466
5.21,67.0467962422039
5.22,67.56245759956859
5.23,68.08007912435352
5.24,68.59965790786333
5.25,69.12119104140281
5.26,69.64467561627671
5.27,70.1701087237897
5.28,70.6974874552466
5.29,71.22680890195205
5.3,71.75807015521085
5.31,72.29126830632768
5.32,72.82640044660737
5.33,73.36346366735454
5.34,73.90245505987392
5.35,74.44337171547033
5.36,74.9862107254485
5.37,75.5309691811131
5.38,76.07764417376886
5.39,76.62623279472052
5.4,77.17673213527294
5.41,77.72913928673066
5.42,78.28345134039851
5.43,78.8396653875812
5.44,79.39777851958354
5.45,79.95778782771015
5.46,80.5196904032658
5.47,81.08348333755524
5.48,81.64916372188324
5.49,82.21672864755445
5.5,82.78617520587363
5.51,83.35750048814552
5.52,83.93070158567487
5.53,84.50577558976644
5.54,85.08271959172488
5.55,85.66153068285496
5.56,86.24220595446141
5.57,86.82474249784904
5.58,87.40913740432245
5.59,87.99538776518645
5.6,88.58349067174576
5.61,89.17344321530517
5.62,89.76524248716929
5.63,90.35888557864293
5.64,90.9543695810308
5.65,91.55169158563768
5.66,92.15084868376822
5.67,92.75183796672722
5.68,93.35465652581937
5.69,93.95930145234948
5.7,94.5657698376222
5.71,95.17405877294227
5.72,95.78416534961444
5.73,96.39608665894352
5.74,97.00981979223408
5.75,97.62536184079096
5.76,98.24270989591888
5.77,98.86186104892256
5.78,99.48281239110682
5.79,100.10556101377622
5.8,100.73010400823564
5.81,101.3564384657897
5.82,101.98456147774326
5.83,102.61447013540092
5.84,103.2461615300675
5.85,103.8796327530477
5.86,104.51488089564631
5.87,105.15190304916798
5.88,105.79069630491745
5.89,106.43125775419948
5.9,107.0735844883189
5.91,107.71767359858028
5.92,108.36352217628836
5.93,109.011127312748
5.94,109.6604860992639
5.95,110.31159562714068
5.96,110.9644529876832
5.97,111.61905527219612
5.98,112.27539957198424
5.99,112.9334829783522
6.0,113.59330258260478
6.01,114.25485547604671
6.02,114.91813874998272
6.03,115.58314949571762
6.04,116.24988480455605
6.05,116.91834176780269
6.06,117.58851747676236
6.07,118.26040902273988
6.08,118.9340134970398
6.09,119.60932799096696
6.1,120.28634959582608
6.11,120.9650754029219
6.12,121.6455025035591
6.13,122.32762798904244
6.14,123.01144895067664
6.15,123.69696247976653
6.16,124.38416566761671
6.17,125.07305560553198
6.18,125.76362938481704
6.19,126.45588409677671
6.2,127.14981683271562
6.21,127.8454246839385
6.22,128.54270474175016
6.23,129.24165409745535
6.24,129.94226984235868
6.25,130.64454906776493
6.26,131.3484888649789
6.27,132.0540863253052
6.28,132.7613385400488
6.29,133.47024260051413
6.3,134.1807955980061
6.31,134.89299462382942
6.32,135.60683676928886
6.33,136.32231912568903
6.34,137.03943878433475
6.35,137.75819283653072
6.36,138.4785783735818
6.37,139.20059248679252
6.38,139.92423226746772
6.39,140.6494948069121
6.4,141.37637719643047
6.41,142.1048765273275
6.42,142.83498989090788
6.43,143.56671437847638
6.44,144.3000470813378
6.45,145.03498509079682
6.46,145.77152549815813
6.47,146.5096653947265
6.48,147.24940187180673
6.49,147.99073202070343
6.5,148.73365293272136
6.51,149.47816169916536
6.52,150.22425541134
6.53,150.9719311605502
6.54,151.72118603810054
6.55,152.4720171352958
6.56,153.2244215434407
6.57,153.97839635384008
6.58,154.7339386577985
6.59,155.49104554662077
6.6,156.24971411161164
6.61,157.0099414440759
6.62,157.77172463531818
6.63,158.5350607766432
6.64,159.2999469593558
6.65,160.06638027476066
6.66,160.83435781416244
6.67,161.60387666886595
6.68,162.37493393017593
6.69,163.14752668939715
6.7,163.92165203783424
6.71,164.69730706679192
6.72,165.47448886757502
6.73,166.25319453148828
6.74,167.0334211498364
6.75,167.815165813924
6.76,168.598425615056
6.77,169.383197644537
6.78,170.16947899367185
6.79,170.95726675376514
6.8,171.74655801612164
6.81,172.53734987204618
6.82,173.32963941284348
6.83,174.12342372981811
6.84,174.918699914275
6.85,175.71546505751877
6.86,176.5137162508542
6.87,177.313450585586
6.88,178.11466515301885
6.89,178.9173570444576
6.9,179.72152335120694
6.91,180.52716116457157
6.92,181.3342675758562
6.93,182.1428396763656
6.94,182.95287455740456
6.95,183.76436931027771
6.96,184.57732102628987
6.97,185.39172679674567
6.98,186.20758371295
6.99,187.02488886620745
7.0,187.8436393478228
7.01,188.66383224910072
7.02,189.485464661346
7.03,190.3085336758635
7.04,191.1330363839578
7.05,191.9589698769336
7.06,192.7863312460957
7.07,193.61511758274892
7.08,194.44532597819787
7.09,195.27695352374727
7.1,196.1099973107019
7.11,196.94445443036656
7.12,197.78032197404588
7.13,198.61759703304455
7.14,199.45627669866744
7.15,200.29635806221933
7.16,201.13783821500468
7.17,201.98071424832847
7.18,202.8249832534953
7.19,203.67064232181005
7.2,204.51768854457725
7.21,205.36611901310175
7.22,206.21593081868832
7.23,207.0671210526417
7.24,207.91968680626653
7.25,208.77362517086752
7.26,209.6289332377494
7.27,210.48560809821709
7.28,211.3436468435752
7.29,212.2030465651285
7.3,213.0638043541815
7.31,213.92591730203924
7.32,214.7893825000064
7.33,215.65419703938755
7.34,216.5203580114875
7.35,217.38786250761103
7.36,218.2567076190629
7.37,219.1268904371477
7.38,219.99840805317027
7.39,220.87125755843527
7.4,221.74543604424764
7.41,222.62094060191183
7.42,223.49776832273267
7.43,224.37591629801491
7.44,225.25538161906343
7.45,226.1361613771828
7.46,227.01825266367769
7.47,227.90165256985296
7.48,228.7863581870133
7.49,229.67236660646347
7.5,230.5596749195082
7.51,231.4482802174521
7.52,232.33817959160007
7.53,233.22937013325685
7.54,234.121848933727
7.55,235.0156130843154
7.56,235.91065967632667
7.57,236.80698580106576
7.58,237.70458854983715
7.59,238.60346501394565
7.6,239.50361228469603
7.61,240.40502745339307
7.62,241.3077076113414
7.63,242.2116498498458
7.64,243.11685126021095
7.65,244.02330893374184
7.66,244.9310199617428
7.67,245.83998143551872
7.68,246.7501904463745
7.69,247.66164408561477
7.7,248.57433944454408
7.71,249.4882736144674
7.72,250.40344368668937
7.73,251.3198467525148
7.74,252.2374799032483
7.75,253.15634023019467
7.76,254.0764248246586
7.77,254.99773077794487
7.78,255.92025518135824
7.79,256.84399512620337
7.8,257.768947703785
7.81,258.6951100054079
7.82,259.62247912237694
7.83,260.5510521459965
7.84,261.4808261675716
7.85,262.4117982784069
7.86,263.3439655698071
7.87,264.27732513307694
7.88,265.2118740595212
7.89,266.14760944044446
7.9,267.08452836715173
7.91,268.0226279309475
7.92,268.9619052231366
7.93,269.90235733502374
7.94,270.8439813579138
7.95,271.7867743831112
7.96,272.7307335019209
7.97,273.6758558056476
7.98,274.6221383855961
7.99,275.5695783330709
8.0,276.5181727393769
8.01,277.46791869581887
8.02,278.4188132937014
8.03,279.37085362432936
8.04,280.32403677900743
8.05,281.2783598490405
8.06,282.233819925733
8.07,283.1904141003898
8.08,284.1481394643157
8.09,285.10699310881523
8.1,286.0669721251934
8.11,287.0280736047547
8.12,287.990294638804
8.13,288.95363231864627
8.14,289.9180837355858
8.15,290.88364598092744
8.16,291.850316145976
8.17,292.81809132203614
8.18,293.7869686004128
8.19,294.7569450724104
8.2,295.7280178293339
8.21,296.7001839624881
8.22,297.6734405631776
8.23,298.64778472270694
8.24,299.6232135323812
8.25,300.5997240835048
8.26,301.57731346738274
8.27,302.5559787753196
8.28,303.5357170986202
8.29,304.5165255285892
8.3,305.49840115653154
8.31,306.4813410737516
8.32,307.4653423715543
8.33,308.45040214124435
8.34,309.43651747412656
8.35,310.4236854615055
8.36,311.41190319468603
8.37,312.4011677649729
8.38,313.39147626367094
8.39,314.3828257820845
8.4,315.37521341151864
8.41,316.368636243278
8.42,317.3630913686673
8.43,318.3585758789913
8.44,319.3550868655547
8.45,320.3526214196623
8.46,321.3511766326189
8.47,322.35074959572904
8.48,323.3513374002975
8.49,324.35293713762894
8.5,325.35554589902824
8.51,326.3591607758002
8.52,327.3637788592493
8.53,328.3693972406806
8.54,329.3760130113985
8.55,330.3836232627081
8.56,331.39222508591376
8.57,332.4018155723204
8.58,333.41239181323266
8.59,334.42395089995534
8.6,335.4364899237932
8.61,336.4500059760509
8.62,337.4644961480332
8.63,338.4799575310451
8.64,339.4963872163909
8.65,340.51378229537545
8.66,341.5321398593036
8.67,342.55145699948
8.68,343.5717308072093
8.69,344.5929583737966
8.7,345.6151367905461
8.71,346.63826314876314
8.72,347.66233453975195
8.73,348.6873480548174
8.74,349.7133007852643
8.75,350.7401898223972
8.76,351.76801225752115
8.77,352.7967651819406
8.78,353.8264456869604
8.79,354.8570508638853
8.8,355.8885778040202
8.81,356.9210235986694
8.82,357.9543853391379
8.83,358.9886601167304
8.84,360.02384502275163
8.85,361.0599371485063
8.86,362.0969335852992
8.87,363.1348314244351
8.88,364.1736277572187
8.89,365.2133196749546
8.9,366.2539042689477
8.91,367.29537863050257
8.92,368.3377398509241
8.93,369.3809850215168
8.94,370.42511123358577
8.95,371.4701155784354
8.96,372.51599514737086
8.97,373.5627470316963
8.98,374.6103683227168
8.99,375.658856111737
9.0,376.7082074900616
9.01,377.75841954899545
9.02,378.8094893798432
9.03,379.8614140739096
9.04,380.9141907224995
9.05,381.9678164169176
9.06,383.0222882484684
9.07,384.0776033084568
9.08,385.1337586881874
9.09,386.1907514789653
9.1,387.2485787720948
9.11,388.3072376588809
9.12,389.36672523062816
9.13,390.42703857864166
9.14,391.48817479422576
9.15,392.55013096868527
9.16,393.6129041933249
9.17,394.6764915594495
9.18,395.7408901583637
9.19,396.80609708137234
9.2,397.87210941978
9.21,398.9389242648919
9.22,400.00653870801193
9.23,401.07494984044536
9.24,402.144154753497
9.25,403.2141505384712
9.26,404.2849342866731
9.27,405.3565030894072
9.28,406.4288540379781
9.29,407.5019842236909
9.3,408.57589073785033
9.31,409.6505706717607
9.32,410.7260211167269
9.33,411.8022391640538
9.34,412.87922190504605
9.35,413.9569664310086
9.36,415.03546983324577
9.37,416.11472920306267
9.38,417.1947416317639
9.39,418.27550421065416
9.4,419.357014031038
9.41,420.4392681842204
9.42,421.5222637615061
9.43,422.6059978541997
9.44,423.6904675536061
9.45,424.7756699510298
9.46,425.861602137776
9.47,426.9482612051488
9.48,428.0356442444534
9.49,429.1237483469943
9.5,430.2125706040762
9.51,431.302108107004
9.52,432.3923579470823
9.53,433.4833172156159
9.54,434.57498300390967
9.55,435.6673524032682
9.56,436.76042250499614
9.57,437.8541904003984
9.58,438.9486531807795
9.59,440.0438079374443
9.6,441.1396517616976
9.61,442.2361817448439
9.62,443.33339497818827
9.63,444.43128855303536
9.64,445.5298595606896
9.65,446.6291050924559
9.66,447.7290222396391
9.67,448.8296080935439
9.68,449.930859745475
9.69,451.0327742867371
9.7,452.1353488086348
9.71,453.2385804024734
9.72,454.3424661595568
9.73,455.4470031711904
9.74,456.5521885286786
9.75,457.6580193233261
9.76,458.7644926464379
9.77,459.8716055893185
9.78,460.9793552432728
9.79,462.0877386996053
9.8,463.1967530496213
9.81,464.3063953846248
9.82,465.41666279592073
9.83,466.5275523748141
9.84,467.6390612126095
9.85,468.7511864006116
9.86,469.863925030125
9.87,470.9772741924549
9.88,472.09123097890586
9.89,473.20579248078207
9.9,474.320955789389
9.91,475.436717996031
9.92,476.5530761920129
9.93,477.67002746863926
9.94,478.787568917215
9.95,479.9056976290449
9.96,481.02441069543374
9.97,482.143705207686
9.98,483.2635782571065
9.99,484.384026935
10.0,485.5050483326712
10.01,486.62663954142494
10.02,487.74879765256577
10.03,488.8715197573986
10.04,489.99480294722815
10.05,491.11864431335937
10.06,492.2430409470964
10.07,493.3679899397442
10.08,494.4934883826078
10.09,495.6195333669916
10.1,496.7461219842005
10.11,497.8732513255394
10.12,499.00091848231256
10.13,500.1291205458252
10.14,501.2578546073819
10.15,502.3871177582871
10.16,503.51690708984574
10.17,504.6472196933627
10.18,505.7780526601425
10.19,506.9094030814901
10.2,508.04126804871
10.21,509.1736446531072
10.22,510.306529985986
10.23,511.4399211386514
10.24,512.5738152024084
10.25,513.7082092685612
10.26,514.8431004284149
10.27,515.978485773274
10.28,517.1143623944434
10.29,518.2507273832279
10.3,519.3875778309323
10.31,520.5249108288608
10.32,521.6627234683185
10.33,522.8010128406104
10.34,523.9397760370407
10.35,525.0790101489144
10.36,526.2187122675364
10.37,527.3588794842111
10.38,528.4995088902436
10.39,529.6405975769383
10.4,530.7821426355999
10.41,531.9241411575333
10.42,533.0665902340435
10.43,534.2094869564346
10.44,535.3528284160119
10.45,536.4966117040798
10.46,537.6408339119434
10.47,538.785492130907
10.48,539.9305834522755
10.49,541.0761049673536
10.5,542.222053767446
10.51,543.3684269438577
10.52,544.5152215878932
10.53,545.6624347908571
10.54,546.8100636440545
10.55,547.95810523879
10.56,549.1065566663683
10.57,550.2554150180939
10.58,551.4046773852718
10.59,552.5543408592066
10.6,553.7044025312033
10.61,554.8548594925663
10.62,556.0057088346006
10.63,557.1569476486109
10.64,558.3085730259018
10.65,559.4605820577777
10.66,560.6129718355439
10.67,561.7657394505051
10.68,562.9188819939657
10.69,564.0723965572306
10.7,565.2262802316045
10.71,566.3805301083923
10.72,567.5351432788987
10.73,568.6901168344282
10.74,569.8454478662854
10.75,571.0011334657758
10.76,572.1571707242033
10.77,573.313556732873
10.78,574.4702885830897
10.79,575.6273633661579
10.8,576.7847781733826
10.81,577.9425300960684
10.82,579.10061622552
10.83,580.2590336530419
10.84,581.4177794699394
10.85,582.5768507675168
10.86,583.736244637079
10.87,584.8959581699307
10.88,586.0559884573768
10.89,587.2163325907217
10.9,588.3769876612702
10.91,589.5379507603271
10.92,590.6992189791972
10.93,591.8607894091853
10.94,593.022659141596
10.95,594.1848252677338
10.96,595.3472848789041
10.97,596.5100350664111
10.98,597.6730729215595
10.99,598.8363955356543
11.0,600.0
11.01,601.1638761215344
11.02,602.3279845697257
11.03,603.4922787296757
11.04,604.6567119864856
11.05,605.8212377252569
11.06,606.9858093310905
11.07,608.1503801890885
11.08,609.3149036843517
11.09,610.479333201982
11.1,611.6436221270802
11.11,612.8077238447482
11.12,613.971591740087
11.13,615.1351791981986
11.14,616.2984396041833
11.15,617.4613263431435
11.16,618.62379280018
11.17,619.7857923603945
11.18,620.9472784088883
11.19,622.1082043307626
11.2,623.268523511119
11.21,624.4281893350593
11.22,625.5871551876841
11.23,626.7453744540949
11.24,627.9028005193934
11.25,629.059386768681
11.26,630.2150865870586
11.27,631.3698533596282
11.28,632.5236404714908
11.29,633.6764013077479
11.3,634.828089253501
11.31,635.9786576938511
11.32,637.1280600139003
11.33,638.2762495987492
11.34,639.4231798334995
11.35,640.5688041032525
11.36,641.7130757931101
11.37,642.8559482881727
11.38,643.997374973543
11.39,645.1373092343213
11.4,646.2757044556091
11.41,647.412514022508
11.42,648.5476913201194
11.43,649.681189733545
11.44,650.8129626478855
11.45,651.9429634482427
11.46,653.0711455197182
11.47,654.1974622474128
11.48,655.3218670164283
11.49,656.444313211866
11.5,657.564754218827
11.51,658.6831434224132
11.52,659.7994342077258
11.53,660.9135799598657
11.54,662.0255340639352
11.55,663.1352499050349
11.56,664.2426808682666
11.57,665.3477803387314
11.58,666.4505017015308
11.59,667.5507983417663
11.6,668.6486236445392
11.61,669.7439309949507
11.62,670.8366737781024
11.63,671.9268053790959
11.64,673.0142791830323
11.65,674.0990485750127
11.66,675.1810669401391
11.67,676.2602876635125
11.68,677.3366641302341
11.69,678.4101497254056
11.7,679.4806978341285
11.71,680.5482618415042
11.72,681.6127951326338
11.73,682.6742510926185
11.74,683.7325831065601
11.75,684.78774455956
11.76,685.8396888367192
11.77,686.8883693231394
11.78,687.933739403922
11.79,688.9757524641682
11.8,690.0143618889796
11.81,691.0495210634573
11.82,692.081183372703
11.83,693.1093022018175
11.84,694.1338309359029
11.85,695.1547229600604
11.86,696.171931659391
11.87,697.1854104189966
11.88,698.1951126239784
11.89,699.2009916594375
11.9,700.2030009104753
11.91,701.2010937621939
11.92,702.1952235996938
11.93,703.1853438080769
11.94,704.1714077724444
11.95,705.1533688778977
11.96,706.1311805095384
11.97,707.1047960524675
11.98,708.0741688917865
11.99,709.0392524125971
12.0,710.0
12.01,710.9563788645805
12.02,711.9084115188549
12.03,712.8561343008225
12.04,713.7995835484837
12.05,714.7387955998381
12.06,715.6738067928852
12.07,716.6046534656248
12.08,717.5313719560567
12.09,718.4539986021806
12.1,719.3725697419962
12.11,720.2871217135034
12.12,721.1976908547016
12.13,722.104313503591
12.14,723.0070259981709
12.15,723.9058646764415
12.16,724.8008658764021
12.17,725.6920659360527
12.18,726.5795011933928
12.19,727.4632079864223
12.2,728.343222653141
12.21,729.2195815315486
12.22,730.0923209596446
12.23,730.961477275429
12.24,731.8270868169016
12.25,732.6891859220617
12.26,733.5478109289095
12.27,734.4029981754446
12.28,735.2547839996666
12.29,736.1032047395753
12.3,736.9482967331709
12.31,737.7900963184524
12.32,738.6286398334197
12.33,739.4639636160729
12.34,740.2961040044113
12.35,741.125097336435
12.36,741.9509799501435
12.37,742.7737881835368
12.38,743.5935583746145
12.39,744.4103268613761
12.4,745.2241299818216
12.41,746.0350040739509
12.42,746.8429854757633
12.43,747.6481105252586
12.44,748.450415560437
12.45,749.2499369192976
12.46,750.0467109398406
12.47,750.8407739600658
12.48,751.6321623179724
12.49,752.4209123515607
12.5,753.20706039883
12.51,753.9906427977804
12.52,754.7716958864113
12.53,755.5502560027227
12.54,756.3263594847143
12.55,757.1000426703858
12.56,757.8713418977369
12.57,758.6402935047672
12.58,759.4069338294767
12.59,760.171299209865
12.6,760.9334259839319
12.61,761.693350489677
12.62,762.4511090651002
12.63,763.2067380482014
12.64,763.96027377698
12.65,764.7117525894356
12.66,765.4612108235683
12.67,766.2086848173778
12.68,766.9542109088636
12.69,767.6978254360256
12.7,768.4395647368636
12.71,769.1794651493773
12.72,769.9175630115664
12.73,770.6538946614306
12.74,771.3884964369697
12.75,772.1214046761833
12.76,772.8526557170713
12.77,773.5822858976334
12.78,774.3103315558693
12.79,775.0368290297787
12.8,775.7618146573615
12.81,776.4853247766172
12.82,777.2073957255458
12.83,777.9280638421468
12.84,778.6473654644201
